timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776250501.397,1.397,0.33,300.0,0.31,375.0,0.45,5.0,0.67,300.0,0.55,5.0,0.33,300.0,0.66,6.0,0.67,300.0,0.12,0.11,0.093087,1776250500000
1776250501.735,1.735,0.34,6.0,0.33,300.0,0.45,5.0,0.67,300.0,0.55,5.0,0.33,300.0,0.66,6.0,0.67,300.0,0.11,0.11,0.093087,1776250500000
1776250502.076,2.076,0.34,6.0,0.33,300.0,0.45,5.0,0.67,300.0,0.55,5.0,0.33,300.0,0.66,6.0,0.67,300.0,0.11,0.11,0.093086,1776250501000
1776250502.567,2.567,0.34,4.48,0.33,300.0,0.45,5.0,0.55,11.0,0.55,5.0,0.33,300.0,0.66,6.0,0.67,300.0,0.11,0.11,0.093086,1776250501000
1776250502.821,2.821,0.45,6.0,0.42,6.0,0.55,11.0,0.61,50.0,0.55,5.0,0.45,11.0,0.66,4.48,0.67,300.0,0.1,0.11,0.093086,1776250501000
1776250503.091,3.091,0.45,6.0,0.42,6.0,0.55,11.0,0.61,50.0,0.45,11.0,0.39,50.0,0.55,6.0,0.58,6.0,0.1,0.1,0.093086,1776250502000
1776250504.106,4.106,0.45,4.0,0.34,4.48,0.55,44.0,0.61,50.0,0.45,44.0,0.39,50.0,0.55,4.0,0.66,4.48,0.1,0.1,0.093076,1776250503000
1776250504.396,4.396,0.36,5.0,0.35,11.0,0.46,5.0,0.47,5.0,0.45,44.0,0.39,50.0,0.55,4.0,0.66,4.48,0.1,0.1,0.093076,1776250503000
1776250505.044,5.044,0.36,5.0,0.35,11.0,0.46,5.0,0.47,5.0,0.54,5.0,0.53,5.0,0.64,5.0,0.65,11.0,0.1,0.1,0.093051,1776250504000
1776250505.928,5.928,0.36,5.0,0.35,5.0,0.38,5.0,0.4,5.0,0.54,5.0,0.53,5.0,0.64,5.0,0.65,11.0,0.02,0.1,0.093051,1776250504000
1776250506.389,6.389,0.36,5.0,0.35,5.0,0.38,5.0,0.39,5.0,0.62,5.0,0.6,5.0,0.64,5.0,0.65,5.0,0.02,0.02,0.093041,1776250505000
1776250507.014,7.014,0.36,5.0,0.35,5.0,0.38,5.0,0.39,5.0,0.62,5.0,0.61,5.0,0.64,5.0,0.65,5.0,0.02,0.02,0.093036,1776250506000
1776250507.978,7.978,0.36,5.0,0.35,5.0,0.38,5.0,0.39,5.0,0.62,5.0,0.61,5.0,0.64,5.0,0.65,5.0,0.02,0.02,0.093038,1776250507000
1776250508.939,8.939,0.36,5.0,0.35,5.0,0.38,5.0,0.39,5.0,0.62,5.0,0.61,5.0,0.64,5.0,0.65,5.0,0.02,0.02,0.093038,1776250508000
1776250509.977,9.977,0.36,5.0,0.35,5.0,0.38,5.0,0.39,5.0,0.62,5.0,0.61,5.0,0.64,5.0,0.65,5.0,0.02,0.02,0.093041,1776250509000
1776250510.878,10.878,0.34,2.78,0.33,5.0,0.36,5.0,0.37,5.0,0.62,5.0,0.61,5.0,0.64,5.0,0.65,5.0,0.02,0.02,0.093041,1776250509000
1776250512.55,12.55,0.34,2.78,0.33,5.0,0.36,5.0,0.37,5.0,0.64,5.0,0.63,5.0,0.66,2.78,0.67,5.0,0.02,0.02,0.093044,1776250511000
1776250513.078,13.078,0.34,2.78,0.33,5.0,0.36,5.0,0.37,5.0,0.64,5.0,0.63,5.0,0.66,2.78,0.67,5.0,0.02,0.02,0.093044,1776250512000
1776250513.902,13.902,0.35,9.29,0.33,5.0,0.36,5.0,0.37,5.0,0.64,5.0,0.63,5.0,0.66,2.78,0.67,5.0,0.01,0.02,0.093044,1776250512000
1776250515.102,15.102,0.35,9.29,0.33,5.0,0.36,5.0,0.37,5.0,0.64,5.0,0.63,5.0,0.65,9.29,0.67,5.0,0.01,0.01,0.093038,1776250514000
1776250516.101,16.101,0.35,9.29,0.33,5.0,0.36,5.0,0.37,5.0,0.64,5.0,0.63,5.0,0.65,9.29,0.67,5.0,0.01,0.01,0.093038,1776250515000
1776250517.076,17.076,0.35,9.29,0.33,5.0,0.36,5.0,0.37,5.0,0.64,5.0,0.63,5.0,0.65,9.29,0.67,5.0,0.01,0.01,0.093036,1776250516000
1776250518.093,18.093,0.35,9.29,0.33,5.0,0.36,5.0,0.37,5.0,0.64,5.0,0.63,5.0,0.65,9.29,0.67,5.0,0.01,0.01,0.093036,1776250517000
1776250519.05,19.05,0.35,9.29,0.33,5.0,0.36,5.0,0.37,5.0,0.64,5.0,0.63,5.0,0.65,9.29,0.67,5.0,0.01,0.01,0.093034,1776250518000
1776250520.068,20.068,0.35,9.29,0.33,5.0,0.36,5.0,0.37,5.0,0.64,5.0,0.63,5.0,0.65,9.29,0.67,5.0,0.01,0.01,0.093033,1776250519000
1776250521.031,21.031,0.35,9.29,0.33,5.0,0.36,5.0,0.37,5.0,0.64,5.0,0.63,5.0,0.65,9.29,0.67,5.0,0.01,0.01,0.093034,1776250520000
1776250521.983,21.983,0.35,9.29,0.33,5.0,0.36,5.0,0.37,5.0,0.64,5.0,0.63,5.0,0.65,9.29,0.67,5.0,0.01,0.01,0.093034,1776250521000
1776250522.918,22.918,0.35,9.29,0.33,5.0,0.36,5.0,0.37,5.0,0.64,5.0,0.63,5.0,0.65,9.29,0.67,5.0,0.01,0.01,0.093035,1776250522000
1776250523.862,23.862,0.35,9.29,0.33,5.0,0.36,5.0,0.37,5.0,0.64,5.0,0.63,5.0,0.65,9.29,0.67,5.0,0.01,0.01,0.093035,1776250523000
1776250524.35,24.35,0.35,1.51,0.31,5.0,0.36,11.0,0.37,5.0,0.64,5.0,0.63,5.0,0.65,9.29,0.67,5.0,0.01,0.01,0.093035,1776250523000
1776250525.485,25.485,0.35,1.51,0.31,5.0,0.36,11.0,0.37,5.0,0.64,11.0,0.63,5.0,0.65,1.51,0.69,5.0,0.01,0.01,0.093034,1776250524000
1776250526.6,26.6,0.35,1.51,0.31,5.0,0.36,11.0,0.37,5.0,0.64,11.0,0.63,5.0,0.65,1.51,0.69,5.0,0.01,0.01,0.093034,1776250525000
1776250527.37,27.37,0.35,1.51,0.31,5.0,0.36,11.0,0.37,5.0,0.64,11.0,0.63,5.0,0.65,1.51,0.69,5.0,0.01,0.01,0.093039,1776250526000
1776250528.513,28.513,0.35,1.51,0.31,5.0,0.36,11.0,0.37,5.0,0.64,11.0,0.63,5.0,0.65,1.51,0.69,5.0,0.01,0.01,0.093038,1776250527000
1776250529.055,29.055,0.35,1.51,0.31,5.0,0.36,11.0,0.37,5.0,0.64,11.0,0.63,5.0,0.65,1.51,0.69,5.0,0.01,0.01,0.093038,1776250528000
1776250530.389,30.389,0.35,1.51,0.31,5.0,0.36,11.0,0.37,5.0,0.64,11.0,0.63,5.0,0.65,1.51,0.69,5.0,0.01,0.01,0.093043,1776250529000
1776250530.7,30.7,0.35,1.51,0.29,5.0,0.38,8.99,0.39,5.0,0.64,11.0,0.63,5.0,0.65,1.51,0.69,5.0,0.03,0.01,0.093043,1776250529000
1776250530.938,30.938,0.31,5.0,0.3,5.0,0.35,3.89,0.36,5.0,0.64,5.0,0.63,5.0,0.69,5.0,0.7,5.0,0.04,0.05,0.093043,1776250529000
1776250531.377,31.377,0.39,5.0,0.38,5.0,0.41,62.2,0.42,5.0,0.59,36.2,0.58,5.0,0.6,5.0,0.61,5.0,0.02,0.01,0.093043,1776250530000
1776250532.048,32.048,0.39,3.49,0.38,5.0,0.41,60.41,0.42,5.0,0.59,67.2,0.58,5.0,0.61,3.49,0.62,5.0,0.02,0.02,0.093043,1776250530000
1776250532.321,32.321,0.39,3.49,0.38,5.0,0.41,42.85,0.42,5.0,0.59,42.85,0.58,5.0,0.61,3.49,0.62,5.0,0.02,0.02,0.093042,1776250531000
1776250532.972,32.972,0.39,3.49,0.38,5.0,0.41,42.85,0.42,5.0,0.59,42.85,0.58,5.0,0.61,3.49,0.62,5.0,0.02,0.02,0.093042,1776250532000
1776250534.193,34.193,0.39,3.49,0.38,5.0,0.41,42.85,0.42,5.0,0.59,42.85,0.58,5.0,0.61,3.49,0.62,5.0,0.02,0.02,0.093038,1776250533000
1776250534.453,34.453,0.39,3.49,0.38,5.0,0.41,42.85,0.42,5.0,0.59,42.85,0.58,5.0,0.61,3.49,0.62,5.0,0.02,0.02,0.093038,1776250533000
1776250535.69,35.69,0.39,3.49,0.38,5.0,0.41,42.85,0.42,5.0,0.59,42.85,0.58,5.0,0.61,3.49,0.62,5.0,0.02,0.02,0.09304,1776250534000
1776250536.294,36.294,0.39,3.49,0.38,5.0,0.41,42.85,0.42,5.0,0.59,42.85,0.58,5.0,0.61,3.49,0.62,5.0,0.02,0.02,0.093035,1776250535000
1776250537.459,37.459,0.39,3.49,0.38,5.0,0.41,42.85,0.42,5.0,0.59,42.85,0.58,5.0,0.61,3.49,0.62,5.0,0.02,0.02,0.093038,1776250536000
1776250538.106,38.106,0.39,3.49,0.38,5.0,0.41,42.85,0.42,5.0,0.59,42.85,0.58,5.0,0.61,3.49,0.62,5.0,0.02,0.02,0.093039,1776250537000
1776250538.37,38.37,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,42.85,0.58,5.0,0.61,3.49,0.62,5.0,0.01,0.02,0.093039,1776250537000
1776250539.608,39.608,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093041,1776250538000
1776250540.348,40.348,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093042,1776250539000
1776250541.726,41.726,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093042,1776250540000
1776250542.908,42.908,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093042,1776250541000
1776250543.456,43.456,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093043,1776250542000
1776250544.142,44.142,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093043,1776250543000
1776250545.072,45.072,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093041,1776250544000
1776250546.162,46.162,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093054,1776250545000
1776250547.194,47.194,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093052,1776250546000
1776250548.288,48.288,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093052,1776250547000
1776250549.476,49.476,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093056,1776250548000
1776250550.284,50.284,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093056,1776250549000
1776250551.273,51.273,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093052,1776250550000
1776250552.32,52.32,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093055,1776250551000
1776250553.349,53.349,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093059,1776250552000
1776250553.877,53.877,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093057,1776250553000
1776250554.968,54.968,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093057,1776250554000
1776250556.513,56.513,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093057,1776250555000
1776250557.106,57.106,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093058,1776250556000
1776250558.005,58.005,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093059,1776250557000
1776250559.055,59.055,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093059,1776250558000
1776250560.123,60.123,0.4,70.81,0.39,3.49,0.41,36.85,0.42,5.0,0.59,36.85,0.58,5.0,0.6,70.81,0.61,3.49,0.01,0.01,0.093059,1776250559000
