timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,doge_price,doge_oracle_ts
1776166200.949,0.949,0.5,24.56,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.5,24.56,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.09,0.09,0.094156,1776166200000
1776166202.023,2.023,0.5,24.56,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.5,24.56,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.09,0.09,0.094152,1776166201000
1776166202.93,2.93,0.5,24.56,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.5,24.56,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.09,0.09,0.094144,1776166202000
1776166204.856,4.856,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.54,10.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.46,10.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.21,0.21,0.094111,1776166203000
1776166205.369,5.369,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.54,10.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.46,10.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.21,0.21,0.094123,1776166204000
1776166205.916,5.916,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.54,10.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.46,10.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.21,0.21,0.094123,1776166205000
1776166207.008,7.008,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.54,10.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.46,10.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.21,0.21,0.094103,1776166206000
1776166208.151,8.151,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.54,10.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.46,10.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.21,0.21,0.094086,1776166207000
1776166209.227,9.227,0.33,315.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.54,10.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.46,10.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.21,0.21,0.09408,1776166208000
1776166209.575,9.575,0.41,5.0,0.4,5.0,0.33,15.0,0.31,50.0,0.21,800.0,0.52,4.19,0.53,5.43,0.56,11.0,0.61,50.0,0.71,50.0,0.46,10.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.67,315.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.11,0.21,0.09408,1776166208000
