timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,doge_price,doge_oracle_ts
1776168311.296,11.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094321,1776168310000
1776168311.943,11.943,0.45,5.0,0.43,10.0,0.35,29.0,0.34,10.0,0.33,20.0,0.54,10.0,0.55,5.0,0.56,11.0,0.59,10.0,0.6,10.0,0.46,10.0,0.45,5.0,0.44,11.0,0.41,10.0,0.4,10.0,0.55,5.0,0.57,10.0,0.65,29.0,0.66,10.0,0.67,20.0,0.09,0.09,0.094321,1776168310000
1776168312.5,12.5,0.45,5.0,0.43,10.0,0.35,29.0,0.34,10.0,0.33,20.0,0.54,10.0,0.55,5.0,0.56,11.0,0.59,10.0,0.6,10.0,0.46,10.0,0.45,5.0,0.44,11.0,0.41,10.0,0.4,10.0,0.55,5.0,0.57,10.0,0.65,29.0,0.66,10.0,0.67,20.0,0.09,0.09,0.09432,1776168311000
1776168313.579,13.579,0.45,5.0,0.43,10.0,0.35,29.0,0.34,10.0,0.33,20.0,0.54,10.0,0.55,5.0,0.56,11.0,0.59,10.0,0.6,10.0,0.46,10.0,0.45,5.0,0.44,11.0,0.41,10.0,0.4,10.0,0.55,5.0,0.57,10.0,0.65,29.0,0.66,10.0,0.67,20.0,0.09,0.09,0.09432,1776168312000
1776168314.73,14.73,0.45,5.0,0.43,10.0,0.35,29.0,0.34,10.0,0.33,20.0,0.54,10.0,0.55,5.0,0.56,11.0,0.59,10.0,0.6,10.0,0.46,10.0,0.45,5.0,0.44,11.0,0.41,10.0,0.4,10.0,0.55,5.0,0.57,10.0,0.65,29.0,0.66,10.0,0.67,20.0,0.09,0.09,0.094318,1776168313000
1776168315.604,15.604,0.45,5.0,0.43,10.0,0.35,29.0,0.34,10.0,0.33,20.0,0.54,10.0,0.55,5.0,0.56,11.0,0.59,10.0,0.6,10.0,0.46,10.0,0.45,5.0,0.44,11.0,0.41,10.0,0.4,10.0,0.55,5.0,0.57,10.0,0.65,29.0,0.66,10.0,0.67,20.0,0.09,0.09,0.094319,1776168314000
1776168316.285,16.285,0.45,5.0,0.43,10.0,0.35,29.0,0.34,10.0,0.33,20.0,0.54,10.0,0.55,5.0,0.56,11.0,0.59,10.0,0.6,10.0,0.46,10.0,0.45,5.0,0.44,11.0,0.41,10.0,0.4,10.0,0.55,5.0,0.57,10.0,0.65,29.0,0.66,10.0,0.67,20.0,0.09,0.09,0.094319,1776168315000
1776168318.086,18.086,0.45,5.0,0.43,10.0,0.35,29.0,0.34,10.0,0.33,20.0,0.54,10.0,0.55,5.0,0.56,11.0,0.59,10.0,0.6,10.0,0.46,10.0,0.45,5.0,0.44,11.0,0.41,10.0,0.4,10.0,0.55,5.0,0.57,10.0,0.65,29.0,0.66,10.0,0.67,20.0,0.09,0.09,0.094319,1776168316000
1776168318.739,18.739,0.45,5.0,0.43,10.0,0.35,29.0,0.34,10.0,0.33,20.0,0.54,10.0,0.55,5.0,0.56,11.0,0.59,10.0,0.6,10.0,0.46,10.0,0.45,5.0,0.44,11.0,0.41,10.0,0.4,10.0,0.55,5.0,0.57,10.0,0.65,29.0,0.66,10.0,0.67,20.0,0.09,0.09,0.094319,1776168317000
1776168319.546,19.546,0.45,5.0,0.43,10.0,0.35,29.0,0.34,10.0,0.33,20.0,0.54,10.0,0.55,5.0,0.56,11.0,0.59,10.0,0.6,10.0,0.46,10.0,0.45,5.0,0.44,11.0,0.41,10.0,0.4,10.0,0.55,5.0,0.57,10.0,0.65,29.0,0.66,10.0,0.67,20.0,0.09,0.09,0.094315,1776168318000
1776168320.18,20.18,0.45,5.0,0.43,10.0,0.35,29.0,0.34,10.0,0.33,20.0,0.54,10.0,0.55,5.0,0.56,11.0,0.59,10.0,0.6,10.0,0.46,10.0,0.45,5.0,0.44,11.0,0.41,10.0,0.4,10.0,0.55,5.0,0.57,10.0,0.65,29.0,0.66,10.0,0.67,20.0,0.09,0.09,0.094315,1776168319000
