timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776316501.223,1.223,0.47,15.0,0.46,15.0,0.53,15.0,0.54,15.0,0.47,15.0,0.46,15.0,0.53,15.0,0.54,15.0,0.06,0.06,0.096373,1776316500000
1776316513.482,13.482,0.22,1.75,0.18,5.0,0.25,5.0,0.26,5.0,0.47,15.0,0.46,15.0,0.53,15.0,0.54,15.0,0.03,0.06,0.096244,1776316512000
1776316514.192,14.192,0.2,3.75,0.18,5.0,0.25,5.0,0.26,5.0,0.75,5.0,0.74,5.0,0.78,1.75,0.82,5.0,0.05,0.03,0.096244,1776316512000
1776316520.602,20.602,0.24,5.0,0.19,15.26,0.32,5.0,0.35,5.0,0.75,5.0,0.74,5.0,0.8,3.75,0.82,5.0,0.08,0.05,0.096252,1776316519000
1776316538.667,38.667,0.17,13.39,0.16,19.3,0.2,5.0,0.21,5.0,0.68,5.0,0.65,5.0,0.76,5.0,0.81,15.26,0.03,0.08,0.096257,1776316537000
1776316539.893,39.893,0.18,12.6,0.17,13.39,0.21,50.0,0.31,60.0,0.8,5.0,0.79,5.0,0.83,13.39,0.84,19.3,0.03,0.03,0.096241,1776316538000
1776316540.136,40.136,0.18,7.6,0.17,13.39,0.21,50.0,0.31,60.0,0.79,50.0,0.69,60.0,0.82,12.6,0.83,13.39,0.03,0.03,0.096224,1776316539000
1776316540.477,40.477,0.19,5.42,0.18,7.6,0.21,50.0,0.31,60.0,0.79,50.0,0.69,60.0,0.81,10.42,0.82,7.6,0.02,0.02,0.096224,1776316539000
1776316540.768,40.768,0.17,6.41,0.16,19.3,0.21,50.0,0.3,10.0,0.79,50.0,0.69,60.0,0.81,5.42,0.82,7.6,0.04,0.02,0.096224,1776316539000
1776316541.339,41.339,0.19,11.89,0.17,1.41,0.26,20.0,0.27,10.0,0.81,5.0,0.79,50.0,0.83,1.41,0.84,19.3,0.07,0.02,0.096184,1776316540000
1776316544.24,44.24,0.19,1.38,0.17,1.41,0.21,50.0,0.27,65.0,0.74,20.0,0.73,10.0,0.81,6.38,0.83,1.41,0.02,0.07,0.096147,1776316542000
1776316544.464,44.464,0.17,1.41,0.16,19.3,0.19,5.0,0.2,5.0,0.79,50.0,0.73,65.0,0.81,1.38,0.83,1.41,0.02,0.02,0.096149,1776316543000
1776316549.464,49.464,0.15,20.39,0.14,21.6,0.27,65.77,0.28,10.0,0.81,5.0,0.8,5.0,0.83,1.41,0.84,19.3,0.12,0.02,0.09614,1776316547000
1776316562.803,62.803,0.26,12.88,0.23,14.7,0.42,17.0,0.46,20.0,0.73,65.77,0.72,10.0,0.85,20.39,0.86,21.6,0.16,0.12,0.096217,1776316561000
1776316574.85,74.85,0.41,50.0,0.37,5.0,0.42,12.76,0.57,10.6,0.58,17.0,0.54,20.0,0.74,12.88,0.77,14.7,0.01,0.16,0.096276,1776316573000
1776316575.195,75.195,0.37,5.0,0.35,12.88,0.42,0.25,0.47,5.0,0.58,5.37,0.53,5.0,0.59,50.0,0.63,5.0,0.05,0.01,0.096281,1776316574000
1776316575.507,75.507,0.37,5.0,0.35,12.88,0.54,20.0,0.55,10.0,0.58,0.25,0.53,5.0,0.63,5.0,0.65,12.88,0.17,0.05,0.096281,1776316574000
1776316585.574,85.574,0.33,6.38,0.32,5.0,0.45,5.0,0.5,10.0,0.46,20.0,0.45,10.0,0.63,5.0,0.65,12.88,0.12,0.17,0.096302,1776316584000
1776316594.541,94.541,0.32,2.01,0.31,50.0,0.39,5.0,0.41,5.0,0.55,5.0,0.5,10.0,0.67,6.38,0.68,5.0,0.07,0.12,0.096327,1776316593000
1776316606.898,106.898,0.41,45.0,0.38,5.0,0.52,5.0,0.55,30.5,0.61,5.0,0.59,5.0,0.68,2.01,0.69,50.0,0.11,0.07,0.096294,1776316601000
1776316609.903,109.903,0.46,5.0,0.45,5.0,0.6,15.0,0.62,11.0,0.48,5.0,0.45,30.5,0.59,45.0,0.62,5.0,0.14,0.11,0.096294,1776316601000
1776316620.064,120.064,0.46,5.0,0.45,5.0,0.61,14.68,0.63,10.0,0.4,15.0,0.38,11.0,0.54,5.0,0.55,5.0,0.15,0.14,0.09636,1776316618000
1776316631.276,131.276,0.43,3.24,0.42,5.0,0.6,20.0,0.62,11.0,0.39,4.86,0.35,11.4,0.54,5.0,0.55,5.0,0.17,0.15,0.096373,1776316630000
1776316652.624,152.624,0.51,46.0,0.46,10.5,0.68,11.9,0.69,12.2,0.4,20.0,0.38,11.0,0.57,3.24,0.58,5.0,0.17,0.17,0.096391,1776316651000
1776316658.858,158.858,0.61,50.0,0.56,5.0,0.69,9.95,0.7,17.4,0.32,11.9,0.31,12.2,0.49,46.0,0.54,10.5,0.08,0.17,0.09639,1776316657000
1776316682.135,182.135,0.51,50.0,0.49,5.0,0.65,16.4,0.66,11.6,0.31,9.95,0.3,17.4,0.39,50.0,0.44,5.0,0.14,0.08,0.096353,1776316681000
1776316696.246,196.246,0.52,7.0,0.45,5.0,0.56,10.6,0.57,10.6,0.35,16.4,0.34,11.6,0.49,50.0,0.51,5.0,0.04,0.14,0.096363,1776316695000
1776316703.384,203.384,0.61,50.0,0.57,5.0,0.74,5.0,0.75,13.9,0.44,10.6,0.43,10.6,0.48,7.0,0.55,5.0,0.13,0.04,0.096384,1776316702000
1776316703.78,203.78,0.57,5.0,0.56,5.0,0.75,13.7,0.76,14.3,0.26,5.0,0.25,13.9,0.39,50.0,0.43,5.0,0.18,0.13,0.096384,1776316702000
1776316704.419,204.419,0.61,31.0,0.57,5.0,0.74,13.5,0.75,13.7,0.25,13.7,0.24,14.3,0.43,5.0,0.44,5.0,0.13,0.18,0.096401,1776316703000
1776316726.84,226.84,0.35,20.0,0.31,50.0,0.61,45.0,0.67,11.8,0.26,13.5,0.25,13.7,0.39,31.0,0.43,5.0,0.26,0.13,0.096389,1776316725000
1776316734.353,234.353,0.51,50.0,0.41,67.15,0.58,2.64,0.59,10.7,0.39,45.0,0.33,11.8,0.65,15.0,0.69,50.0,0.07,0.26,0.096357,1776316733000
1776316748.718,248.718,0.51,9.18,0.41,50.0,0.56,10.6,0.57,10.6,0.42,2.64,0.41,10.7,0.49,50.0,0.59,67.15,0.05,0.07,0.09637,1776316747000
1776316756.225,256.225,0.51,53.77,0.41,60.7,0.65,11.4,0.66,11.6,0.44,10.6,0.43,10.6,0.49,9.18,0.59,50.0,0.14,0.05,0.096373,1776316755000
1776316767.916,267.916,0.51,3.77,0.44,5.0,0.52,1.15,0.53,5.0,0.35,11.4,0.34,11.6,0.49,53.77,0.59,60.7,0.01,0.14,0.096368,1776316766000
1776316772.328,272.328,0.51,49.48,0.5,5.0,0.67,16.8,0.68,11.9,0.46,10.5,0.45,10.5,0.56,5.0,0.59,55.0,0.16,0.1,0.09637,1776316771000
1776316775.674,275.674,0.51,49.48,0.49,5.0,0.66,1.96,0.81,50.0,0.33,16.8,0.32,11.9,0.49,49.48,0.5,5.0,0.15,0.16,0.096373,1776316774000
1776316778.536,278.536,0.61,50.0,0.59,5.0,0.91,43.73,0.96,5.0,0.34,1.96,0.19,50.0,0.49,49.48,0.51,5.0,0.3,0.15,0.096376,1776316777000
1776316779.321,279.321,0.41,49.88,0.31,67.15,0.7,40.0,0.71,50.0,0.09,43.73,0.04,5.0,0.39,50.0,0.41,5.0,0.29,0.3,0.096376,1776316778000
1776316781.345,281.345,0.41,49.88,0.39,5.0,0.56,3.21,0.71,50.0,0.3,40.0,0.29,50.0,0.59,49.88,0.69,67.15,0.15,0.29,0.096376,1776316779000
1776316784.348,284.348,0.51,50.0,0.41,49.88,0.57,2.96,0.71,50.0,0.44,3.21,0.29,50.0,0.59,49.88,0.61,5.0,0.06,0.15,0.096367,1776316782000
1776316789.482,289.482,0.51,39.79,0.41,49.88,0.81,50.0,0.91,43.73,0.43,2.96,0.29,50.0,0.49,50.0,0.59,49.88,0.3,0.06,0.09637,1776316788000
1776316789.782,289.782,0.41,49.88,0.39,5.0,0.71,45.0,0.81,50.0,0.19,50.0,0.09,43.73,0.49,39.79,0.59,49.88,0.3,0.3,0.09637,1776316788000
1776316790.084,290.084,0.51,39.79,0.41,49.88,0.81,50.0,0.91,43.73,0.29,45.0,0.19,50.0,0.59,49.88,0.61,5.0,0.3,0.3,0.09637,1776316788000
1776316790.318,290.318,0.41,44.84,0.39,5.0,0.53,5.0,0.54,5.0,0.19,50.0,0.09,43.73,0.49,39.79,0.59,49.88,0.12,0.3,0.09637,1776316788000
1776316794.26,294.26,0.41,44.84,0.36,5.0,0.71,47.18,0.81,50.0,0.47,5.0,0.46,5.0,0.59,44.84,0.61,5.0,0.3,0.12,0.096365,1776316793000
1776316795.65,295.65,0.41,44.84,0.35,5.0,0.71,19.29,0.81,50.0,0.29,47.18,0.19,50.0,0.59,44.84,0.64,5.0,0.3,0.3,0.096365,1776316794000
1776316796.43,296.43,0.61,47.76,0.51,50.0,0.71,19.29,0.91,43.73,0.29,19.29,0.19,50.0,0.59,44.84,0.65,5.0,0.1,0.3,0.096365,1776316795000
1776316797.467,297.467,0.51,41.87,0.41,44.84,0.71,19.29,0.81,50.0,0.29,19.29,0.19,50.0,0.49,43.92,0.59,44.84,0.2,0.2,0.096365,1776316796000
1776316797.717,297.717,0.32,3.52,0.31,50.0,0.61,50.0,0.71,69.29,0.67,17.23,0.29,19.29,0.68,5.0,0.69,50.0,0.29,0.01,0.096365,1776316796000
1776316798.019,298.019,0.31,6.05,0.27,5.0,0.61,50.0,0.71,69.29,0.39,50.0,0.29,69.29,0.68,3.52,0.69,50.0,0.3,0.29,0.096365,1776316797000
1776316798.335,298.335,0.25,5.0,0.21,39.05,0.61,5.0,0.71,69.29,0.49,50.0,0.39,50.0,0.79,39.05,0.89,50.0,0.36,0.3,0.096365,1776316797000
1776316799.504,299.504,0.04,5.0,0.03,5.0,0.4,6.0,0.41,5.0,0.4,11.79,0.39,5.0,0.89,42.94,0.96,5.0,0.36,0.49,0.096366,1776316798000
1776316799.811,299.811,0.19,5.26,0.01,81.02,0.5,130.62,0.56,5.0,0.6,6.0,0.55,5.0,0.99,81.02,,,0.31,0.39,0.096366,1776316798000
1776316800.231,300.231,0.01,76.02,,,0.45,9.31,0.5,130.62,0.55,10.31,0.5,130.62,0.79,5.0,0.99,81.02,0.44,0.24,0.096366,1776316798000
1776316800.464,300.464,,,,,0.01,199.99,0.4,5.0,0.55,9.31,0.5,130.62,0.99,65.02,,,,0.44,0.096366,1776316799000
1776316800.961,300.961,,,,,0.01,45471.74,0.35,10.0,0.99,275.01,0.6,5.0,,,,,,,0.096366,1776316800000

# RESULT,winner=Down,slug=doge-updown-5m-1776316500,ticks=57
