timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776377401.572,1.572,0.47,30.0,0.46,5.0,0.49,15.91,0.53,30.0,0.51,15.91,0.47,30.0,0.53,30.0,0.54,5.0,0.02,0.02,0.099049,1776377400000
1776377402.212,2.212,0.47,30.0,0.46,5.0,0.49,15.91,0.53,30.0,0.51,15.91,0.47,30.0,0.53,30.0,0.54,5.0,0.02,0.02,0.099048,1776377401000
1776377403.345,3.345,0.47,30.0,0.46,5.0,0.49,15.91,0.53,30.0,0.51,15.91,0.47,30.0,0.53,30.0,0.54,5.0,0.02,0.02,0.099049,1776377402000
1776377403.981,3.981,0.47,30.0,0.46,5.0,0.49,15.91,0.53,30.0,0.51,15.91,0.47,30.0,0.53,30.0,0.54,5.0,0.02,0.02,0.09905,1776377403000
1776377405.091,5.091,0.47,30.0,0.46,5.0,0.49,15.91,0.53,30.0,0.51,15.91,0.47,30.0,0.53,30.0,0.54,5.0,0.02,0.02,0.099046,1776377404000
1776377405.735,5.735,0.41,2.0,0.4,10.0,0.44,5.0,0.45,5.0,0.55,0.55,0.54,5.0,0.57,5.0,0.58,5.0,0.03,0.02,0.099046,1776377404000
1776377406.333,6.333,0.4,8.91,0.39,5.0,0.44,5.0,0.45,5.0,0.56,5.0,0.55,5.0,0.59,10.0,0.6,8.91,0.04,0.03,0.099038,1776377405000
1776377406.562,6.562,0.41,7.0,0.38,5.0,0.42,5.0,0.43,5.0,0.56,5.0,0.55,5.0,0.59,10.0,0.6,8.91,0.01,0.03,0.099038,1776377405000
1776377406.864,6.864,0.41,2.0,0.38,5.0,0.42,5.0,0.43,5.0,0.58,5.0,0.57,5.0,0.59,7.0,0.62,5.0,0.01,0.01,0.099038,1776377405000
1776377407.995,7.995,0.41,2.0,0.38,5.0,0.42,5.0,0.43,5.0,0.58,5.0,0.57,5.0,0.59,2.0,0.62,5.0,0.01,0.01,0.098997,1776377407000
1776377408.213,8.213,0.42,5.0,0.41,5.0,0.44,2.0,0.45,5.0,0.58,5.0,0.57,5.0,0.59,2.0,0.62,5.0,0.02,0.01,0.098997,1776377407000
