timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,doge_price,doge_oracle_ts
1776161715.036,15.036,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094262,1776161714000
1776161716.083,16.083,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094262,1776161715000
1776161717.082,17.082,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094262,1776161716000
1776161718.035,18.035,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094262,1776161717000
1776161718.958,18.958,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094255,1776161718000
1776161719.92,19.92,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.09425,1776161719000
1776161720.973,20.973,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.09425,1776161720000
1776161721.976,21.976,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.09425,1776161721000
1776161722.981,22.981,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094251,1776161722000
1776161724.042,24.042,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.09425,1776161723000
1776161725.035,25.035,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.09425,1776161724000
1776161726.004,26.004,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094251,1776161725000
1776161727.026,27.026,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.09425,1776161726000
1776161728.028,28.028,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094248,1776161727000
1776161728.988,28.988,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094248,1776161728000
1776161730.013,30.013,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.09425,1776161729000
1776161731.06,31.06,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.09425,1776161730000
1776161732.034,32.034,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094251,1776161731000
1776161733.052,33.052,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094251,1776161732000
1776161734.154,34.154,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094251,1776161733000
1776161735.19,35.19,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094248,1776161734000
1776161736.344,36.344,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094248,1776161735000
1776161736.936,36.936,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094247,1776161736000
1776161738.019,38.019,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094246,1776161737000
1776161739.119,39.119,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094246,1776161738000
1776161740.292,40.292,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094248,1776161739000
1776161741.343,41.343,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094247,1776161740000
1776161741.903,41.903,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094247,1776161741000
1776161743.111,43.111,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094244,1776161742000
1776161744.105,44.105,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094245,1776161743000
1776161745.226,45.226,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094245,1776161744000
1776161746.24,46.24,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094243,1776161745000
1776161747.349,47.349,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094243,1776161746000
1776161747.908,47.908,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.18,0.18,0.094243,1776161747000
1776161748.145,48.145,0.39,10.0,0.32,20.0,0.31,60.0,0.3,10.0,0.29,10.0,0.5,3.0,0.51,65.0,0.55,10.0,0.56,10.0,0.57,10.0,0.41,13.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.11,0.18,0.094243,1776161747000
1776161749.354,49.354,0.39,10.0,0.32,20.0,0.31,60.0,0.3,10.0,0.29,10.0,0.5,3.0,0.51,65.0,0.55,10.0,0.56,10.0,0.57,10.0,0.5,3.0,0.49,65.0,0.45,10.0,0.44,10.0,0.43,10.0,0.61,10.0,0.68,20.0,0.69,60.0,0.7,10.0,0.71,10.0,0.11,0.11,0.094243,1776161748000
1776161749.888,49.888,0.39,10.0,0.32,20.0,0.31,60.0,0.3,10.0,0.29,10.0,0.5,3.0,0.51,65.0,0.55,10.0,0.56,10.0,0.57,10.0,0.5,3.0,0.49,65.0,0.45,10.0,0.44,10.0,0.43,10.0,0.61,10.0,0.68,20.0,0.69,60.0,0.7,10.0,0.71,10.0,0.11,0.11,0.094243,1776161749000
1776161750.921,50.921,0.39,10.0,0.32,20.0,0.31,60.0,0.3,10.0,0.29,10.0,0.5,3.0,0.51,65.0,0.55,10.0,0.56,10.0,0.57,10.0,0.5,3.0,0.49,65.0,0.45,10.0,0.44,10.0,0.43,10.0,0.61,10.0,0.68,20.0,0.69,60.0,0.7,10.0,0.71,10.0,0.11,0.11,0.094243,1776161750000
1776161751.946,51.946,0.39,10.0,0.32,20.0,0.31,60.0,0.3,10.0,0.29,10.0,0.5,3.0,0.51,65.0,0.55,10.0,0.56,10.0,0.57,10.0,0.5,3.0,0.49,65.0,0.45,10.0,0.44,10.0,0.43,10.0,0.61,10.0,0.68,20.0,0.69,60.0,0.7,10.0,0.71,10.0,0.11,0.11,0.094243,1776161751000
1776161752.927,52.927,0.39,10.0,0.32,20.0,0.31,60.0,0.3,10.0,0.29,10.0,0.5,3.0,0.51,65.0,0.55,10.0,0.56,10.0,0.57,10.0,0.5,3.0,0.49,65.0,0.45,10.0,0.44,10.0,0.43,10.0,0.61,10.0,0.68,20.0,0.69,60.0,0.7,10.0,0.71,10.0,0.11,0.11,0.094243,1776161752000
1776161753.872,53.872,0.39,10.0,0.32,20.0,0.31,60.0,0.3,10.0,0.29,10.0,0.5,3.0,0.51,65.0,0.55,10.0,0.56,10.0,0.57,10.0,0.5,3.0,0.49,65.0,0.45,10.0,0.44,10.0,0.43,10.0,0.61,10.0,0.68,20.0,0.69,60.0,0.7,10.0,0.71,10.0,0.11,0.11,0.094243,1776161753000
1776161754.859,54.859,0.39,0.17,0.38,5.0,0.32,10.0,0.31,20.0,0.3,10.0,0.51,60.0,0.52,10.0,0.55,10.0,0.56,10.0,0.57,10.0,0.49,60.0,0.48,10.0,0.45,10.0,0.44,10.0,0.43,10.0,0.61,0.17,0.62,5.0,0.68,10.0,0.69,20.0,0.7,10.0,0.12,0.12,0.094243,1776161754000
1776161755.893,55.893,0.39,0.17,0.38,5.0,0.32,10.0,0.31,20.0,0.3,10.0,0.51,60.0,0.52,10.0,0.55,10.0,0.56,10.0,0.57,10.0,0.49,60.0,0.48,10.0,0.45,10.0,0.44,10.0,0.43,10.0,0.61,0.17,0.62,5.0,0.68,10.0,0.69,20.0,0.7,10.0,0.12,0.12,0.094243,1776161755000
1776161757.189,57.189,0.49,5.0,0.47,5.0,0.31,62.2,0.3,12.4,0.29,12.6,0.61,54.63,0.62,5.0,0.64,13.0,0.68,11.9,0.69,12.2,0.49,60.0,0.48,10.0,0.45,10.0,0.44,10.0,0.43,10.0,0.61,0.17,0.62,5.0,0.68,10.0,0.69,20.0,0.7,10.0,0.12,0.12,0.094243,1776161755000
1776161758.321,58.321,0.49,5.0,0.47,5.0,0.31,62.2,0.3,12.4,0.29,12.6,0.61,54.63,0.62,5.0,0.64,13.0,0.68,11.9,0.69,12.2,0.39,54.63,0.38,5.0,0.36,13.0,0.32,11.9,0.31,12.2,0.51,5.0,0.53,5.0,0.69,62.2,0.7,12.4,0.71,12.6,0.12,0.12,0.094243,1776161757000
1776161758.756,58.756,0.55,5.0,0.49,5.0,0.47,5.0,0.44,10.0,0.43,10.0,0.6,5.0,0.61,66.63,0.62,5.0,0.66,11.6,0.67,11.8,0.39,54.63,0.38,5.0,0.36,13.0,0.32,11.9,0.31,12.2,0.51,5.0,0.53,5.0,0.69,62.2,0.7,12.4,0.71,12.6,0.05,0.12,0.094243,1776161757000
1776161759.357,59.357,0.55,5.0,0.49,5.0,0.47,5.0,0.44,10.0,0.43,10.0,0.6,5.0,0.61,66.63,0.62,5.0,0.66,11.6,0.67,11.8,0.4,5.0,0.39,66.63,0.38,5.0,0.34,11.6,0.33,11.8,0.45,5.0,0.51,5.0,0.53,5.0,0.56,10.0,0.57,10.0,0.05,0.05,0.094268,1776161758000
1776161760.419,60.419,0.55,5.0,0.49,5.0,0.47,5.0,0.44,10.0,0.43,10.0,0.6,5.0,0.61,66.63,0.62,5.0,0.66,11.6,0.67,11.8,0.4,5.0,0.39,66.63,0.38,5.0,0.34,11.6,0.33,11.8,0.45,5.0,0.51,5.0,0.53,5.0,0.56,10.0,0.57,10.0,0.05,0.05,0.094269,1776161759000
1776161760.956,60.956,0.55,5.0,0.49,5.0,0.47,5.0,0.44,10.0,0.43,10.0,0.6,5.0,0.61,66.63,0.62,5.0,0.66,11.6,0.67,11.8,0.4,5.0,0.39,66.63,0.38,5.0,0.34,11.6,0.33,11.8,0.45,5.0,0.51,5.0,0.53,5.0,0.56,10.0,0.57,10.0,0.05,0.05,0.094269,1776161760000
1776161762.397,62.397,0.55,5.0,0.49,5.0,0.47,5.0,0.44,10.0,0.43,10.0,0.6,5.0,0.61,66.63,0.62,5.0,0.66,11.6,0.67,11.8,0.4,5.0,0.39,66.63,0.38,5.0,0.34,11.6,0.33,11.8,0.45,5.0,0.51,5.0,0.53,5.0,0.56,10.0,0.57,10.0,0.05,0.05,0.094269,1776161761000
1776161763.309,63.309,0.55,5.0,0.49,5.0,0.47,5.0,0.44,10.0,0.43,10.0,0.6,5.0,0.61,66.63,0.62,5.0,0.66,11.6,0.67,11.8,0.4,5.0,0.39,66.63,0.38,5.0,0.34,11.6,0.33,11.8,0.45,5.0,0.51,5.0,0.53,5.0,0.56,10.0,0.57,10.0,0.05,0.05,0.094269,1776161762000
1776161764.794,64.794,0.55,5.0,0.49,5.0,0.47,5.0,0.44,10.0,0.43,10.0,0.6,5.0,0.61,66.63,0.62,5.0,0.66,11.6,0.67,11.8,0.4,5.0,0.39,66.63,0.38,5.0,0.34,11.6,0.33,11.8,0.45,5.0,0.51,5.0,0.53,5.0,0.56,10.0,0.57,10.0,0.05,0.05,0.094271,1776161763000
1776161765.553,65.553,0.55,5.0,0.49,5.0,0.47,5.0,0.44,10.0,0.43,10.0,0.6,5.0,0.61,66.63,0.62,5.0,0.66,11.6,0.67,11.8,0.4,5.0,0.39,66.63,0.38,5.0,0.34,11.6,0.33,11.8,0.45,5.0,0.51,5.0,0.53,5.0,0.56,10.0,0.57,10.0,0.05,0.05,0.094272,1776161764000
1776161766.119,66.119,0.55,5.0,0.49,5.0,0.47,5.0,0.44,10.0,0.43,10.0,0.6,5.0,0.61,66.63,0.62,5.0,0.66,11.6,0.67,11.8,0.4,5.0,0.39,66.63,0.38,5.0,0.34,11.6,0.33,11.8,0.45,5.0,0.51,5.0,0.53,5.0,0.56,10.0,0.57,10.0,0.05,0.05,0.094272,1776161765000
