timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776247201.538,1.538,0.43,5.0,0.33,300.0,0.49,5.0,0.57,5.0,0.51,5.0,0.43,5.0,0.57,5.0,0.67,300.0,0.06,0.06,0.093052,1776244517000
1776247201.934,1.934,0.43,5.0,0.33,300.0,0.49,5.0,0.57,5.0,0.51,5.0,0.43,5.0,0.57,5.0,0.67,300.0,0.06,0.06,0.093052,1776244517000
1776247203.654,3.654,0.33,5.0,0.31,425.0,0.46,5.0,0.48,5.0,0.51,5.0,0.43,5.0,0.57,5.0,0.67,300.0,0.13,0.06,0.093052,1776244517000
1776247218.11,18.11,0.35,1.0,0.31,5.0,0.36,16.0,0.37,5.0,0.54,5.0,0.52,5.0,0.67,5.0,0.69,425.0,0.01,0.13,0.093052,1776244517000
1776247228.493,28.493,0.27,5.0,0.26,5.0,0.29,5.0,0.3,10.0,0.64,16.0,0.63,5.0,0.65,1.0,0.69,5.0,0.02,0.01,0.093052,1776244517000
1776247232.584,32.584,0.26,5.0,0.25,5.0,0.28,5.0,0.29,5.0,0.71,5.0,0.7,10.0,0.73,5.0,0.74,5.0,0.02,0.02,0.093052,1776244517000
1776247237.792,37.792,0.16,5.0,0.15,5.0,0.23,15.0,0.24,5.0,0.72,5.0,0.71,5.0,0.74,5.0,0.75,5.0,0.07,0.02,0.093052,1776244517000
1776247246.792,46.792,0.2,5.0,0.19,5.0,0.22,10.0,0.23,10.0,0.77,15.0,0.76,5.0,0.84,5.0,0.85,5.0,0.02,0.07,0.093052,1776244517000
1776247253.495,53.495,0.2,11.2,0.19,16.89,0.21,5.0,0.22,10.0,0.78,10.0,0.77,10.0,0.8,5.0,0.81,5.0,0.01,0.02,0.093052,1776244517000
1776247257.306,57.306,0.19,16.89,0.18,17.6,0.21,5.0,0.22,10.0,0.79,5.0,0.78,10.0,0.8,11.2,0.81,16.89,0.02,0.01,0.093052,1776244517000
1776247258.706,58.706,0.18,12.6,0.17,18.39,0.19,5.0,0.2,5.0,0.79,5.0,0.78,10.0,0.81,16.89,0.82,17.6,0.01,0.02,0.093052,1776244517000
