timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,doge_price,doge_oracle_ts
1776164701.592,1.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094417,1776164700000
1776164702.04,2.04,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.57,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.43,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.22,0.22,0.094417,1776164700000
1776164702.364,2.364,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.57,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.43,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.22,0.22,0.094417,1776164701000
1776164703.09,3.09,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.57,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.43,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.22,0.22,0.094414,1776164702000
1776164704.325,4.325,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.57,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.43,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.22,0.22,0.0944,1776164703000
1776164704.883,4.883,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.57,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.43,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.22,0.22,0.094398,1776164704000
1776164705.977,5.977,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.57,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.43,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.22,0.22,0.094397,1776164705000
1776164707.035,7.035,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.57,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.43,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.22,0.22,0.094394,1776164706000
1776164708.065,8.065,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.57,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.43,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.22,0.22,0.094395,1776164707000
1776164709.351,9.351,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.57,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.43,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.22,0.22,0.094394,1776164708000
1776164710.192,10.192,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.57,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.43,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.22,0.22,0.09438,1776164709000
1776164711.247,11.247,0.35,14.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.57,11.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.43,11.0,0.33,300.0,0.31,375.0,0.27,450.0,0.25,600.0,0.65,14.0,0.67,300.0,0.69,375.0,0.73,450.0,0.75,600.0,0.22,0.22,0.094375,1776164710000
