timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776399300.528,0.528,0.48,5.0,0.47,10.0,0.52,5.0,0.53,10.0,0.42,11.9,0.41,10.0,0.59,10.0,0.6,5.0,0.04,0.17,0.09757,1776399299000
1776399300.983,0.983,0.41,10.0,0.4,5.0,0.58,11.9,0.59,10.0,0.42,11.9,0.41,10.0,0.59,10.0,0.6,5.0,0.17,0.17,0.09757,1776399300000
1776399302.063,2.063,0.41,10.0,0.4,5.0,0.58,11.9,0.59,10.0,0.42,11.9,0.41,10.0,0.59,10.0,0.6,5.0,0.17,0.17,0.097565,1776399301000
1776399303.144,3.144,0.41,10.0,0.4,5.0,0.58,11.9,0.59,10.0,0.42,11.9,0.41,10.0,0.59,10.0,0.6,5.0,0.17,0.17,0.09756,1776399302000
1776399304.032,4.032,0.57,1.51,0.54,5.0,0.58,11.9,0.65,5.0,0.42,11.9,0.41,10.0,0.59,10.0,0.6,5.0,0.01,0.17,0.09756,1776399302000
1776399304.282,4.282,0.54,3.08,0.52,5.0,0.58,11.9,0.65,5.0,0.42,11.9,0.35,5.0,0.46,3.08,0.48,5.0,0.04,0.04,0.097566,1776399303000
1776399305.373,5.373,0.54,3.08,0.52,5.0,0.58,11.9,0.65,5.0,0.42,11.9,0.35,5.0,0.46,3.08,0.48,5.0,0.04,0.04,0.097564,1776399304000
1776399305.803,5.803,0.55,5.0,0.54,3.08,0.58,21.9,0.61,50.0,0.42,11.9,0.35,5.0,0.46,3.08,0.48,5.0,0.03,0.04,0.097564,1776399304000
1776399306.17,6.17,0.56,5.0,0.55,5.0,0.58,21.9,0.59,5.0,0.42,21.9,0.39,50.0,0.46,3.08,0.47,5.0,0.02,0.04,0.097574,1776399305000
1776399307.053,7.053,0.54,3.08,0.53,5.0,0.58,21.9,0.59,5.0,0.42,21.9,0.41,5.0,0.46,3.08,0.47,5.0,0.04,0.04,0.097574,1776399306000
1776399308.085,8.085,0.54,3.08,0.53,5.0,0.58,21.9,0.59,5.0,0.42,21.9,0.41,5.0,0.46,3.08,0.47,5.0,0.04,0.04,0.097574,1776399307000
1776399308.675,8.675,0.55,0.55,0.54,3.08,0.57,5.0,0.58,16.9,0.44,3.21,0.43,5.0,0.46,3.08,0.47,5.0,0.02,0.02,0.097574,1776399307000
1776399309.758,9.758,0.55,0.55,0.54,3.08,0.57,5.0,0.58,16.9,0.43,5.0,0.42,16.9,0.45,0.55,0.46,3.08,0.02,0.02,0.097574,1776399308000
1776399310.724,10.724,0.55,0.55,0.54,3.08,0.57,5.0,0.58,16.9,0.43,5.0,0.42,16.9,0.45,0.55,0.46,3.08,0.02,0.02,0.097575,1776399309000
1776399311.39,11.39,0.53,5.0,0.52,5.0,0.54,7.79,0.56,5.0,0.43,5.0,0.42,16.9,0.45,0.55,0.46,3.08,0.01,0.02,0.097575,1776399309000
1776399311.73,11.73,0.53,5.0,0.52,5.0,0.55,1.2,0.56,5.0,0.46,1.23,0.44,5.0,0.47,5.0,0.48,5.0,0.02,0.01,0.097583,1776399310000
1776399316.49,16.49,0.63,13.0,0.62,13.0,0.65,5.0,0.66,5.0,0.45,1.2,0.44,5.0,0.47,5.0,0.48,5.0,0.02,0.02,0.097594,1776399314000
1776399322.869,22.869,0.7,10.0,0.69,23.0,0.72,5.0,0.73,5.0,0.35,5.0,0.34,5.0,0.37,13.0,0.38,13.0,0.02,0.02,0.097631,1776399321000
1776399323.729,23.729,0.7,5.0,0.69,23.0,0.72,5.0,0.73,5.0,0.28,5.0,0.27,5.0,0.3,10.0,0.31,23.0,0.02,0.02,0.097633,1776399322000
1776399334.294,34.294,0.66,11.1,0.65,13.0,0.69,5.0,0.7,5.0,0.28,5.0,0.27,5.0,0.3,5.0,0.31,23.0,0.03,0.02,0.097655,1776399333000
1776399337.528,37.528,0.64,13.0,0.63,18.0,0.66,3.92,0.67,5.0,0.31,5.0,0.3,5.0,0.34,11.1,0.35,13.0,0.02,0.03,0.097645,1776399336000
1776399340.084,40.084,0.23,5.0,0.22,15.2,0.65,142.0,0.66,3.92,0.34,3.92,0.33,5.0,0.36,13.0,0.37,18.0,0.42,0.02,0.097634,1776399338000
1776399340.332,40.332,0.22,2.62,0.21,65.7,0.23,5.0,0.24,5.0,0.74,5.0,0.73,5.0,0.78,7.62,0.79,65.7,0.01,0.04,0.097634,1776399339000
1776399340.613,40.613,0.23,2.9,0.22,15.62,0.24,5.0,0.25,5.0,0.76,5.0,0.75,5.0,0.78,2.62,0.79,70.7,0.01,0.02,0.097634,1776399339000
1776399341.248,41.248,0.27,5.0,0.26,5.0,0.3,5.0,0.31,5.0,0.7,5.0,0.69,5.0,0.72,0.87,0.73,5.0,0.03,0.02,0.097634,1776399339000
1776399341.649,41.649,0.29,5.0,0.28,5.0,0.31,0.62,0.32,5.0,0.7,5.0,0.69,5.0,0.73,5.0,0.74,5.0,0.02,0.03,0.097635,1776399340000
1776399342.291,42.291,0.23,5.0,0.22,7.62,0.27,5.0,0.28,5.0,0.69,0.62,0.68,5.0,0.71,5.0,0.72,5.0,0.04,0.02,0.097569,1776399341000
1776399342.647,42.647,0.27,5.0,0.25,5.0,0.28,5.0,0.29,5.0,0.73,5.0,0.72,5.0,0.77,5.0,0.78,7.62,0.01,0.04,0.097569,1776399341000
1776399345.259,45.259,0.27,3.28,0.26,5.0,0.28,5.0,0.29,5.0,0.72,5.0,0.71,5.0,0.73,5.0,0.75,5.0,0.01,0.01,0.097514,1776399343000
1776399345.576,45.576,0.26,5.0,0.25,18.9,0.29,5.0,0.3,5.0,0.72,5.0,0.71,5.0,0.73,3.28,0.74,5.0,0.03,0.01,0.097509,1776399344000
1776399363.608,63.608,0.3,22.4,0.29,17.6,0.34,4.41,0.35,35.0,0.71,5.0,0.7,5.0,0.74,5.0,0.75,18.9,0.04,0.03,0.097505,1776399362000
1776399363.94,63.94,0.32,4.0,0.31,5.0,0.34,4.41,0.35,15.0,0.66,4.41,0.65,15.0,0.67,4.0,0.68,5.0,0.02,0.01,0.097505,1776399362000
1776399365.962,65.962,0.31,5.0,0.3,17.4,0.33,25.0,0.34,4.41,0.66,4.41,0.65,15.0,0.68,4.0,0.69,5.0,0.02,0.02,0.097503,1776399364000
1776399372.091,72.091,0.33,5.0,0.32,16.9,0.35,38.0,0.36,8.0,0.67,25.0,0.66,4.41,0.69,5.0,0.7,17.4,0.02,0.02,0.097503,1776399370000
1776399373.698,73.698,0.34,2.93,0.33,5.0,0.35,13.0,0.36,28.0,0.65,38.0,0.64,8.0,0.67,5.0,0.68,16.9,0.01,0.02,0.097504,1776399372000
1776399374.147,74.147,0.33,5.0,0.32,5.0,0.34,5.0,0.35,8.0,0.66,9.14,0.65,13.0,0.67,5.0,0.68,5.0,0.01,0.01,0.097504,1776399372000
1776399376.525,76.525,0.32,5.0,0.31,17.2,0.34,15.0,0.35,13.0,0.66,5.0,0.65,8.0,0.67,5.0,0.68,5.0,0.02,0.01,0.097505,1776399375000
