timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776393900.561,0.561,0.51,12.15,0.49,6.0,0.59,5.0,0.6,65.0,0.48,5.0,0.47,40.0,0.49,12.15,0.51,6.0,0.08,0.01,0.097767,1776393898000
1776393900.821,0.821,0.51,12.15,0.49,6.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.49,12.15,0.51,6.0,0.08,0.08,0.097767,1776393899000
1776393901.411,1.411,0.51,12.15,0.49,6.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.49,12.15,0.51,6.0,0.08,0.08,0.097768,1776393900000
1776393902.056,2.056,0.51,12.15,0.49,6.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.49,12.15,0.51,6.0,0.08,0.08,0.097768,1776393901000
1776393903.157,3.157,0.51,12.15,0.49,6.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.49,12.15,0.51,6.0,0.08,0.08,0.097768,1776393902000
1776393904.134,4.134,0.51,12.15,0.49,6.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.49,12.15,0.51,6.0,0.08,0.08,0.097779,1776393903000
1776393905.126,5.126,0.51,12.15,0.49,6.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.49,12.15,0.51,6.0,0.08,0.08,0.097779,1776393904000
1776393906.171,6.171,0.51,12.15,0.49,6.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.49,12.15,0.51,6.0,0.08,0.08,0.097778,1776393905000
1776393907.409,7.409,0.51,12.15,0.49,6.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.49,12.15,0.51,6.0,0.08,0.08,0.097777,1776393906000
1776393907.946,7.946,0.53,10.0,0.52,5.0,0.55,2.0,0.56,5.0,0.45,2.0,0.44,5.0,0.47,10.0,0.48,5.0,0.02,0.02,0.097777,1776393907000
1776393909.073,9.073,0.53,10.0,0.52,5.0,0.55,2.0,0.56,5.0,0.45,2.0,0.44,5.0,0.47,10.0,0.48,5.0,0.02,0.02,0.097775,1776393908000
1776393910.347,10.347,0.53,10.0,0.52,5.0,0.55,2.0,0.56,5.0,0.45,2.0,0.44,5.0,0.47,10.0,0.48,5.0,0.02,0.02,0.097791,1776393909000
1776393910.905,10.905,0.53,10.0,0.52,5.0,0.55,2.0,0.56,5.0,0.45,2.0,0.44,5.0,0.47,10.0,0.48,5.0,0.02,0.02,0.097792,1776393910000
1776393914.487,14.487,0.56,5.0,0.55,5.0,0.58,2.0,0.59,5.0,0.45,2.0,0.44,5.0,0.47,10.0,0.48,5.0,0.02,0.02,0.097794,1776393913000
1776393916.821,16.821,0.61,5.0,0.6,5.0,0.62,7.0,0.64,10.0,0.42,2.0,0.41,5.0,0.44,5.0,0.45,5.0,0.01,0.02,0.097794,1776393915000
1776393923.154,23.154,0.62,5.0,0.61,5.0,0.64,2.0,0.65,15.0,0.38,7.0,0.36,10.0,0.39,5.0,0.4,5.0,0.02,0.01,0.097819,1776393921000
1776393933.775,33.775,0.64,2.22,0.63,5.0,0.65,10.0,0.66,5.0,0.36,2.0,0.35,15.0,0.38,5.0,0.39,5.0,0.01,0.02,0.097829,1776393932000
1776393934.409,34.409,0.64,2.22,0.63,5.0,0.65,5.0,0.66,5.0,0.35,10.0,0.34,5.0,0.36,2.22,0.37,5.0,0.01,0.01,0.097829,1776393932000
1776393958.301,58.301,0.69,5.0,0.68,5.0,0.71,2.0,0.72,5.0,0.35,5.0,0.34,5.0,0.36,2.22,0.37,5.0,0.02,0.01,0.097827,1776393957000
1776393961.235,61.235,0.7,46.0,0.69,5.0,0.71,5.0,0.72,5.0,0.29,2.0,0.28,5.0,0.32,5.0,0.33,5.0,0.01,0.03,0.097845,1776393960000
1776393962.614,62.614,0.71,40.0,0.7,5.0,0.73,3.63,0.74,5.0,0.29,5.0,0.28,5.0,0.3,46.0,0.31,5.0,0.02,0.01,0.097847,1776393961000
1776393963.361,63.361,0.71,40.0,0.7,5.0,0.73,2.63,0.74,5.0,0.27,3.63,0.26,5.0,0.29,40.0,0.3,5.0,0.02,0.02,0.097848,1776393962000
1776393964.089,64.089,0.74,38.0,0.73,5.0,0.76,2.0,0.77,5.0,0.27,2.63,0.26,5.0,0.29,40.0,0.3,5.0,0.02,0.02,0.097848,1776393962000
1776393973.184,73.184,0.76,5.0,0.75,5.0,0.77,1.29,0.78,5.0,0.24,2.0,0.23,5.0,0.26,38.0,0.27,5.0,0.01,0.02,0.097862,1776393971000
1776393975.142,75.142,0.74,30.0,0.73,5.0,0.75,5.0,0.76,5.0,0.23,1.29,0.22,5.0,0.24,5.0,0.25,5.0,0.01,0.01,0.097861,1776393974000
1776393976.758,76.758,0.77,5.0,0.76,5.0,0.79,7.0,0.8,21.2,0.25,5.0,0.24,5.0,0.26,30.0,0.27,5.0,0.02,0.01,0.097861,1776393975000
1776393977.395,77.395,0.77,5.0,0.76,5.0,0.79,7.0,0.8,21.2,0.21,7.0,0.2,21.2,0.23,5.0,0.24,5.0,0.02,0.02,0.097853,1776393976000
1776393982.496,82.496,0.8,5.0,0.79,5.0,0.81,7.0,0.82,5.0,0.21,7.0,0.2,21.2,0.23,5.0,0.24,5.0,0.01,0.02,0.097862,1776393980000
1776393982.757,82.757,0.8,5.0,0.79,5.0,0.82,5.0,0.83,23.39,0.19,7.0,0.18,5.0,0.2,5.0,0.21,5.0,0.02,0.01,0.097863,1776393981000
1776393983.52,83.52,0.75,2.0,0.74,30.0,0.76,5.0,0.77,5.0,0.18,5.0,0.17,23.39,0.2,5.0,0.21,5.0,0.01,0.02,0.097862,1776393982000
1776393989.722,89.722,0.8,5.0,0.79,5.0,0.81,18.89,0.82,22.6,0.24,5.0,0.23,5.0,0.25,2.0,0.26,30.0,0.01,0.01,0.097853,1776393988000
1776393992.352,92.352,0.84,5.0,0.83,5.0,0.85,17.39,0.86,21.6,0.19,18.89,0.18,22.6,0.2,5.0,0.21,5.0,0.01,0.01,0.097867,1776393991000
1776393994.408,94.408,0.85,5.0,0.84,5.0,0.87,28.0,0.88,29.6,0.15,17.39,0.14,21.6,0.16,5.0,0.17,5.0,0.02,0.01,0.097869,1776393993000
1776393996.296,96.296,0.82,2.0,0.81,5.0,0.84,5.0,0.85,5.0,0.13,28.0,0.12,29.6,0.15,5.0,0.16,5.0,0.02,0.02,0.097884,1776393994000
1776394000.273,100.273,0.81,2.0,0.8,5.0,0.83,5.0,0.84,5.0,0.16,5.0,0.15,5.0,0.18,2.0,0.19,5.0,0.02,0.02,0.097902,1776393999000
1776394009.957,109.957,0.79,2.0,0.78,5.0,0.8,5.0,0.81,5.0,0.17,5.0,0.16,5.0,0.19,2.0,0.2,5.0,0.01,0.02,0.097893,1776394008000
1776394013.869,113.869,0.78,5.0,0.77,5.0,0.8,3.75,0.81,21.89,0.2,5.0,0.19,5.0,0.21,2.0,0.22,5.0,0.02,0.01,0.097873,1776394012000
1776394024.335,124.335,0.8,5.0,0.79,5.0,0.81,1.38,0.82,5.0,0.2,3.75,0.19,21.89,0.22,5.0,0.23,5.0,0.01,0.02,0.097873,1776394023000
1776394032.396,132.396,0.81,5.0,0.8,5.0,0.84,24.3,0.85,25.39,0.19,1.38,0.18,5.0,0.2,5.0,0.21,5.0,0.03,0.01,0.097871,1776394031000
1776394033.008,133.008,0.87,5.0,0.86,5.0,0.88,21.6,0.89,31.6,0.16,24.3,0.15,25.39,0.19,5.0,0.2,5.0,0.01,0.03,0.097871,1776394031000
1776394036.157,136.157,0.87,5.0,0.86,5.0,0.89,30.47,0.9,43.9,0.12,21.6,0.11,31.6,0.13,5.0,0.14,5.0,0.02,0.01,0.097874,1776394034000
1776394038.189,138.189,0.81,3.15,0.8,21.3,0.89,30.47,0.9,43.9,0.11,30.47,0.1,43.9,0.13,5.0,0.14,5.0,0.08,0.02,0.09789,1776394036000
1776394042.463,142.463,0.81,92.0,0.8,31.3,0.83,5.0,0.84,5.0,0.11,30.47,0.1,43.9,0.19,3.15,0.2,21.3,0.02,0.08,0.097887,1776394041000
