timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,doge_price,doge_oracle_ts
1776171600.947,0.947,0.47,6.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.53,6.0,0.59,8.0,0.6,8.0,0.61,8.0,0.62,8.0,0.47,6.0,0.41,8.0,0.4,8.0,0.39,8.0,0.38,8.0,0.53,6.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.06,0.06,0.094158,1776171600000
1776171601.99,1.99,0.47,6.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.53,6.0,0.59,8.0,0.6,8.0,0.61,8.0,0.62,8.0,0.47,6.0,0.41,8.0,0.4,8.0,0.39,8.0,0.38,8.0,0.53,6.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.06,0.06,0.094157,1776171601000
1776171603.755,3.755,0.47,6.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.53,6.0,0.59,8.0,0.6,8.0,0.61,8.0,0.62,8.0,0.47,6.0,0.41,8.0,0.4,8.0,0.39,8.0,0.38,8.0,0.53,6.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.06,0.06,0.094154,1776171602000
1776171604.324,4.324,0.47,6.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.53,6.0,0.59,8.0,0.6,8.0,0.61,8.0,0.62,8.0,0.47,6.0,0.41,8.0,0.4,8.0,0.39,8.0,0.38,8.0,0.53,6.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.06,0.06,0.094153,1776171603000
1776171605.472,5.472,0.47,6.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.53,6.0,0.59,8.0,0.6,8.0,0.61,8.0,0.62,8.0,0.47,6.0,0.41,8.0,0.4,8.0,0.39,8.0,0.38,8.0,0.53,6.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.06,0.06,0.094154,1776171604000
1776171605.832,5.832,0.27,450.0,0.25,600.0,0.21,800.0,0.17,900.0,0.15,1050.0,0.51,50.0,0.53,6.0,0.61,50.0,0.71,50.0,0.73,450.0,0.47,6.0,0.41,8.0,0.4,8.0,0.39,8.0,0.38,8.0,0.53,6.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.24,0.06,0.094154,1776171604000
1776171607.431,7.431,0.27,450.0,0.25,600.0,0.21,800.0,0.17,900.0,0.15,1050.0,0.51,50.0,0.53,6.0,0.61,50.0,0.71,50.0,0.73,450.0,0.49,50.0,0.47,6.0,0.39,50.0,0.29,50.0,0.27,450.0,0.73,450.0,0.75,600.0,0.79,800.0,0.83,900.0,0.85,1050.0,0.24,0.24,0.094154,1776171606000
1776171608.806,8.806,0.27,450.0,0.25,600.0,0.21,800.0,0.17,900.0,0.15,1050.0,0.51,50.0,0.53,6.0,0.61,50.0,0.71,50.0,0.73,450.0,0.49,50.0,0.47,6.0,0.39,50.0,0.29,50.0,0.27,450.0,0.73,450.0,0.75,600.0,0.79,800.0,0.83,900.0,0.85,1050.0,0.24,0.24,0.094124,1776171607000
1776171610.576,10.576,0.27,450.0,0.25,600.0,0.21,800.0,0.17,900.0,0.15,1050.0,0.51,50.0,0.53,6.0,0.61,50.0,0.71,50.0,0.73,450.0,0.49,50.0,0.47,6.0,0.39,50.0,0.29,50.0,0.27,450.0,0.73,450.0,0.75,600.0,0.79,800.0,0.83,900.0,0.85,1050.0,0.24,0.24,0.094108,1776171609000
1776171611.621,11.621,0.27,450.0,0.25,600.0,0.21,800.0,0.17,900.0,0.15,1050.0,0.51,50.0,0.53,6.0,0.61,50.0,0.71,50.0,0.73,450.0,0.49,50.0,0.47,6.0,0.39,50.0,0.29,50.0,0.27,450.0,0.73,450.0,0.75,600.0,0.79,800.0,0.83,900.0,0.85,1050.0,0.24,0.24,0.094108,1776171610000
