timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776359701.31,1.31,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.18,0.18,0.096797,1776359700000
1776359703.724,3.724,0.4,5.0,0.37,5.0,0.47,5.0,0.5,5.0,0.41,37.0,0.4,33.0,0.59,37.0,0.6,33.0,0.07,0.18,0.096784,1776359702000
1776359704.815,4.815,0.51,0.75,0.5,5.0,0.53,5.0,0.54,5.0,0.53,5.0,0.5,5.0,0.6,5.0,0.63,5.0,0.02,0.07,0.096738,1776359703000
1776359705.842,5.842,0.59,5.0,0.58,5.0,0.61,5.0,0.64,5.0,0.47,5.0,0.46,5.0,0.5,3.73,0.51,5.0,0.02,0.03,0.096743,1776359704000
1776359708.353,8.353,0.48,5.0,0.47,5.0,0.5,1.02,0.51,5.0,0.34,5.0,0.33,5.0,0.43,5.0,0.44,5.0,0.02,0.09,0.096839,1776359707000
1776359708.581,8.581,0.49,5.0,0.48,5.0,0.51,2.76,0.52,5.0,0.5,1.02,0.49,5.0,0.52,5.0,0.53,5.0,0.02,0.02,0.096839,1776359707000
1776359708.967,8.967,0.49,5.0,0.48,5.0,0.5,1.0,0.51,2.76,0.49,2.76,0.48,5.0,0.5,1.08,0.51,5.0,0.01,0.01,0.096839,1776359707000
1776359709.867,9.867,0.49,2.86,0.48,5.0,0.5,5.0,0.51,2.76,0.5,1.0,0.49,2.76,0.51,5.0,0.52,5.0,0.01,0.01,0.096825,1776359708000
1776359713.906,13.906,0.42,5.0,0.41,10.0,0.44,1.52,0.45,5.0,0.5,5.0,0.49,2.76,0.51,2.86,0.52,5.0,0.02,0.01,0.096789,1776359712000
1776359714.149,14.149,0.44,4.8,0.43,5.0,0.45,5.0,0.46,5.0,0.56,1.52,0.55,5.0,0.58,5.0,0.59,10.0,0.01,0.02,0.096766,1776359713000
