timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776237301.504,1.504,0.33,300.0,0.31,375.0,0.67,300.0,0.69,375.0,0.33,300.0,0.31,375.0,0.67,300.0,0.69,375.0,0.34,0.34,0.092844,1776236445000
1776237301.83,1.83,0.33,300.0,0.31,375.0,0.67,300.0,0.69,375.0,0.33,300.0,0.31,375.0,0.67,300.0,0.69,375.0,0.34,0.34,0.092844,1776236445000
1776237320.182,20.182,0.4,1.0,0.39,10.0,0.43,5.0,0.51,50.0,0.33,300.0,0.31,375.0,0.67,300.0,0.69,375.0,0.03,0.34,0.092844,1776236445000
1776237373.272,73.272,0.3,5.0,0.29,12.6,0.43,3.02,0.45,20.0,0.49,50.0,0.46,10.0,0.61,6.0,0.64,10.0,0.13,0.12,0.092844,1776236445000
1776237393.636,93.636,0.32,5.0,0.31,5.0,0.34,18.08,0.42,10.0,0.57,3.02,0.55,20.0,0.7,5.0,0.71,12.6,0.02,0.13,0.092844,1776236445000
1776237394.126,94.126,0.32,5.0,0.31,17.2,0.34,13.08,0.42,10.0,0.66,18.08,0.58,10.0,0.68,5.0,0.69,5.0,0.02,0.02,0.092844,1776236445000
1776237414.405,114.405,0.26,9.81,0.23,13.0,0.29,34.0,0.31,50.0,0.66,13.08,0.58,10.0,0.68,5.0,0.69,17.2,0.03,0.02,0.092844,1776236445000
1776237438.673,138.673,0.12,9.42,0.11,49.6,0.21,13.0,0.22,15.2,0.71,34.0,0.69,50.0,0.74,9.81,0.77,13.0,0.09,0.03,0.092844,1776236445000
1776237446.473,146.473,0.08,29.85,0.07,72.9,0.12,5.0,0.16,19.3,0.79,13.0,0.78,15.2,0.88,9.42,0.89,49.6,0.04,0.09,0.092844,1776236445000
1776237448.547,148.547,0.07,18.23,0.05,45.0,0.08,49.0,0.11,10.0,0.88,5.0,0.84,19.3,0.92,29.85,0.93,72.9,0.01,0.04,0.092844,1776236445000
1776237449.981,149.981,0.02,252.59,0.01,683.6,0.08,49.0,0.1,28.9,0.92,49.0,0.89,10.0,0.93,18.23,0.95,45.0,0.06,0.01,0.092844,1776236445000
1776237452.559,152.559,0.05,54.7,0.04,67.7,0.11,18.92,0.12,26.0,0.92,49.0,0.9,28.9,0.98,232.18,0.99,683.6,0.06,0.06,0.092844,1776236445000
1776237458.777,158.777,0.01,678.39,,,0.04,67.7,0.05,54.7,0.89,18.92,0.88,26.0,0.95,54.7,0.96,67.7,0.03,0.06,0.092844,1776236445000
1776237459.564,159.564,,,,,0.01,321.61,0.04,67.7,0.96,67.7,0.95,54.7,0.99,678.39,,,,0.03,0.092844,1776236445000
1776237462.132,162.132,,,,,0.05,74.7,0.06,46.1,0.99,321.61,0.96,67.7,,,,,,,0.092844,1776236445000
1776237462.422,162.422,,,,,0.05,69.7,0.06,46.1,0.95,74.7,0.94,46.1,,,,,,,0.092844,1776236445000
