timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776274500.526,0.526,0.47,2.14,0.46,64.0,0.53,19.11,0.54,64.0,0.47,6.38,0.41,37.0,0.59,37.0,0.6,33.0,0.06,0.12,0.094931,1776274499000
1776274501.712,1.712,0.41,37.0,0.4,33.0,0.53,6.38,0.59,37.0,0.47,6.38,0.41,37.0,0.59,37.0,0.6,33.0,0.12,0.12,0.094924,1776274500000
1776274502.049,2.049,0.33,298.21,0.31,375.0,0.59,7.32,0.67,300.0,0.47,6.38,0.41,37.0,0.59,37.0,0.6,33.0,0.26,0.12,0.094924,1776274500000
1776274502.379,2.379,0.33,298.21,0.31,375.0,0.59,7.32,0.67,300.0,0.41,7.32,0.33,300.0,0.67,298.21,0.69,375.0,0.26,0.26,0.094923,1776274501000
1776274503.157,3.157,0.33,298.21,0.31,375.0,0.59,7.32,0.67,300.0,0.41,7.32,0.33,300.0,0.67,298.21,0.69,375.0,0.26,0.26,0.094906,1776274502000
1776274504.7,4.7,0.33,298.21,0.31,375.0,0.59,7.32,0.67,300.0,0.41,7.32,0.33,300.0,0.67,298.21,0.69,375.0,0.26,0.26,0.094892,1776274503000
1776274505.303,5.303,0.33,298.21,0.31,375.0,0.59,7.32,0.67,300.0,0.41,7.32,0.33,300.0,0.67,298.21,0.69,375.0,0.26,0.26,0.094892,1776274504000
1776274506.123,6.123,0.33,298.21,0.31,375.0,0.59,7.32,0.67,300.0,0.41,7.32,0.33,300.0,0.67,298.21,0.69,375.0,0.26,0.26,0.094895,1776274505000
1776274507.437,7.437,0.33,298.21,0.31,375.0,0.59,7.32,0.67,300.0,0.41,7.32,0.33,300.0,0.67,298.21,0.69,375.0,0.26,0.26,0.094897,1776274506000
1776274508.187,8.187,0.33,298.21,0.31,375.0,0.59,7.32,0.67,300.0,0.41,7.32,0.33,300.0,0.67,298.21,0.69,375.0,0.26,0.26,0.094893,1776274507000
1776274508.871,8.871,0.45,3.0,0.34,10.0,0.46,5.0,0.47,5.0,0.41,7.32,0.33,300.0,0.67,298.21,0.69,375.0,0.01,0.26,0.094893,1776274507000
1776274509.439,9.439,0.34,10.0,0.33,5.0,0.46,5.0,0.47,5.0,0.54,5.0,0.53,5.0,0.55,3.0,0.66,10.0,0.12,0.01,0.094893,1776274507000
1776274510.352,10.352,0.34,10.0,0.33,5.0,0.46,5.0,0.47,5.0,0.54,5.0,0.53,5.0,0.66,10.0,0.67,5.0,0.12,0.12,0.094893,1776274509000
1776274511.208,11.208,0.32,10.0,0.31,5.0,0.35,5.0,0.36,5.0,0.54,5.0,0.53,5.0,0.66,10.0,0.67,5.0,0.03,0.12,0.094893,1776274509000
1776274512.203,12.203,0.29,5.0,0.28,5.0,0.33,5.0,0.34,5.0,0.65,5.0,0.64,5.0,0.68,10.0,0.69,5.0,0.04,0.03,0.094875,1776274510000
1776274512.532,12.532,0.27,5.0,0.26,5.0,0.3,5.0,0.31,5.0,0.67,5.0,0.66,5.0,0.71,5.0,0.72,5.0,0.03,0.04,0.094875,1776274511000
1776274515.807,15.807,0.25,3.49,0.24,5.0,0.27,5.0,0.28,5.0,0.7,5.0,0.69,5.0,0.73,5.0,0.74,5.0,0.02,0.03,0.094862,1776274514000
1776274516.544,16.544,0.26,10.0,0.25,3.49,0.28,5.0,0.29,5.0,0.72,5.0,0.71,5.0,0.74,5.0,0.75,3.49,0.02,0.02,0.094866,1776274515000
1776274524.465,24.465,0.26,8.31,0.25,3.49,0.28,5.0,0.29,5.0,0.72,5.0,0.71,5.0,0.74,10.0,0.75,3.49,0.02,0.02,0.094857,1776274523000
1776274534.86,34.86,0.28,5.0,0.27,10.0,0.3,4.4,0.31,5.0,0.72,5.0,0.71,5.0,0.74,8.31,0.75,3.49,0.02,0.02,0.094877,1776274533000
1776274535.335,35.335,0.29,5.0,0.28,5.0,0.31,3.8,0.32,5.0,0.7,4.4,0.69,5.0,0.72,5.0,0.73,10.0,0.02,0.02,0.094877,1776274534000
1776274536.531,36.531,0.3,3.57,0.29,5.0,0.31,5.0,0.32,5.0,0.69,3.8,0.68,5.0,0.71,5.0,0.72,5.0,0.01,0.02,0.094867,1776274535000
1776274538.604,38.604,0.29,0.47,0.28,5.0,0.32,5.0,0.33,5.0,0.69,5.0,0.68,5.0,0.7,3.57,0.71,5.0,0.03,0.01,0.094863,1776274537000
1776274547.088,47.088,0.27,3.63,0.26,5.0,0.28,5.0,0.29,5.0,0.68,5.0,0.67,5.0,0.71,0.47,0.72,5.0,0.01,0.03,0.094866,1776274546000
1776274549.113,49.113,0.28,5.0,0.27,5.0,0.3,2.6,0.31,5.0,0.72,5.0,0.71,5.0,0.73,3.63,0.74,5.0,0.02,0.01,0.094862,1776274547000
