timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776263701.148,1.148,0.41,37.0,0.4,33.0,0.46,5.0,0.47,21.55,0.54,5.0,0.53,21.55,0.59,37.0,0.6,33.0,0.05,0.05,0.09385,1776263700000
1776263702.251,2.251,0.41,37.0,0.4,33.0,0.46,5.0,0.47,21.55,0.54,5.0,0.53,21.55,0.59,37.0,0.6,33.0,0.05,0.05,0.093858,1776263701000
1776263703.384,3.384,0.41,37.0,0.4,33.0,0.46,5.0,0.47,21.55,0.54,5.0,0.53,21.55,0.59,37.0,0.6,33.0,0.05,0.05,0.093877,1776263702000
1776263703.604,3.604,0.45,14.0,0.44,5.0,0.46,5.0,0.47,21.55,0.54,5.0,0.53,21.55,0.59,37.0,0.6,33.0,0.01,0.05,0.093877,1776263702000
1776263703.966,3.966,0.45,14.0,0.44,5.0,0.46,5.0,0.47,21.55,0.54,5.0,0.53,21.55,0.55,14.0,0.56,5.0,0.01,0.01,0.093875,1776263703000
1776263705.067,5.067,0.45,14.0,0.44,5.0,0.46,5.0,0.47,21.55,0.54,5.0,0.53,21.55,0.55,14.0,0.56,5.0,0.01,0.01,0.093859,1776263704000
1776263706.181,6.181,0.45,14.0,0.44,5.0,0.46,5.0,0.47,21.55,0.54,5.0,0.53,21.55,0.55,14.0,0.56,5.0,0.01,0.01,0.093847,1776263705000
1776263706.681,6.681,0.41,5.0,0.4,5.0,0.46,15.0,0.47,26.55,0.54,5.0,0.53,21.55,0.55,14.0,0.56,5.0,0.05,0.01,0.093847,1776263705000
1776263707.42,7.42,0.41,5.0,0.4,5.0,0.46,15.0,0.47,26.55,0.54,15.0,0.53,26.55,0.59,5.0,0.6,5.0,0.05,0.05,0.093845,1776263706000
1776263708.084,8.084,0.41,5.0,0.4,5.0,0.46,15.0,0.47,26.55,0.54,15.0,0.53,26.55,0.59,5.0,0.6,5.0,0.05,0.05,0.09384,1776263707000
1776263708.721,8.721,0.45,11.0,0.44,5.0,0.47,26.55,0.48,10.0,0.54,5.0,0.53,21.55,0.56,5.0,0.57,5.0,0.02,0.02,0.09384,1776263707000
1776263709.184,9.184,0.45,11.0,0.44,5.0,0.47,26.55,0.48,10.0,0.53,26.55,0.52,10.0,0.55,11.0,0.56,5.0,0.02,0.02,0.093807,1776263708000
1776263709.585,9.585,0.45,1.61,0.44,5.0,0.46,5.0,0.47,32.55,0.53,26.55,0.52,10.0,0.55,11.0,0.56,5.0,0.01,0.02,0.093807,1776263708000
1776263710.339,10.339,0.45,1.61,0.44,5.0,0.46,5.0,0.47,32.55,0.54,5.0,0.53,32.55,0.55,1.61,0.56,5.0,0.01,0.01,0.093815,1776263709000
