timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776371405.944,5.944,0.51,77.06,0.45,15.0,0.52,5.0,0.53,10.0,0.41,5.0,0.4,33.0,0.49,80.0,0.59,5.0,0.01,0.08,0.09858,1776371404000
1776371406.597,6.597,0.51,73.81,0.45,5.0,0.52,5.0,0.53,20.0,0.48,5.0,0.47,10.0,0.49,77.06,0.55,15.0,0.01,0.01,0.098578,1776371405000
1776371408.066,8.066,0.51,73.81,0.45,5.0,0.53,20.0,0.54,5.0,0.48,5.0,0.47,20.0,0.49,73.81,0.55,5.0,0.02,0.01,0.098571,1776371407000
1776371408.683,8.683,0.51,70.87,0.45,5.0,0.52,5.0,0.53,5.0,0.47,20.0,0.46,5.0,0.49,73.81,0.55,5.0,0.01,0.02,0.098571,1776371407000
1776371409.436,9.436,0.51,48.83,0.45,5.0,0.52,5.0,0.53,20.0,0.48,5.0,0.47,5.0,0.49,55.87,0.55,5.0,0.01,0.01,0.098568,1776371408000
1776371413.436,13.436,0.51,38.72,0.46,5.0,0.52,5.0,0.53,20.0,0.48,5.0,0.47,20.0,0.49,48.83,0.55,5.0,0.01,0.01,0.098557,1776371412000
1776371424.984,24.984,0.51,36.67,0.5,36.0,0.52,51.0,0.53,18.0,0.48,5.0,0.47,20.0,0.49,38.72,0.54,5.0,0.01,0.01,0.098568,1776371423000
1776371425.695,25.695,0.5,32.88,0.46,5.0,0.51,79.33,0.52,5.0,0.49,13.33,0.48,51.0,0.5,36.0,0.56,5.0,0.01,0.01,0.098568,1776371424000
1776371426.379,26.379,0.5,21.44,0.45,5.0,0.51,79.33,0.52,5.0,0.49,79.33,0.48,5.0,0.5,32.88,0.54,5.0,0.01,0.01,0.098562,1776371425000
1776371427.268,27.268,0.5,16.34,0.42,5.0,0.51,87.33,0.52,13.0,0.49,79.33,0.48,5.0,0.5,21.44,0.55,5.0,0.01,0.01,0.098556,1776371426000
1776371428.201,28.201,0.5,11.34,0.39,5.0,0.51,72.33,0.52,5.0,0.49,87.33,0.48,13.0,0.5,16.34,0.58,5.0,0.01,0.01,0.098556,1776371426000
