timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776393300.526,0.526,0.52,10.0,0.41,5.0,0.59,5.0,0.6,65.0,0.47,50.0,0.46,68.0,0.48,10.0,0.5,10.0,0.07,0.01,0.097616,1776393299000
1776393300.897,0.897,0.52,10.0,0.41,5.0,0.59,5.0,0.6,65.0,0.41,5.0,0.4,65.0,0.48,10.0,0.59,5.0,0.07,0.07,0.097639,1776393300000
1776393301.456,1.456,0.34,10.0,0.33,300.0,0.67,300.0,0.69,375.0,0.41,5.0,0.4,65.0,0.48,10.0,0.59,5.0,0.33,0.07,0.097639,1776393300000
1776393302.27,2.27,0.34,10.0,0.33,300.0,0.67,300.0,0.69,375.0,0.33,300.0,0.31,375.0,0.66,10.0,0.67,300.0,0.33,0.33,0.097651,1776393301000
1776393302.888,2.888,0.34,10.0,0.33,300.0,0.67,300.0,0.69,375.0,0.33,300.0,0.31,375.0,0.66,10.0,0.67,300.0,0.33,0.33,0.097643,1776393302000
1776393303.279,3.279,0.37,60.0,0.36,10.0,0.53,10.0,0.55,5.0,0.33,300.0,0.31,375.0,0.66,10.0,0.67,300.0,0.16,0.33,0.097643,1776393302000
1776393304.076,4.076,0.37,60.0,0.36,10.0,0.53,10.0,0.55,5.0,0.47,10.0,0.45,5.0,0.63,60.0,0.64,10.0,0.16,0.16,0.097614,1776393303000
1776393304.528,4.528,0.46,5.0,0.45,5.0,0.49,5.0,0.5,5.0,0.47,10.0,0.45,5.0,0.63,60.0,0.64,10.0,0.03,0.16,0.097614,1776393303000
1776393305.182,5.182,0.46,5.0,0.45,5.0,0.49,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.54,5.0,0.55,5.0,0.03,0.03,0.097618,1776393304000
1776393305.891,5.891,0.42,12.0,0.41,10.0,0.44,5.0,0.45,5.0,0.51,5.0,0.5,5.0,0.54,5.0,0.55,5.0,0.02,0.03,0.097618,1776393304000
1776393306.105,6.105,0.42,12.0,0.41,10.0,0.44,5.0,0.45,5.0,0.56,5.0,0.55,5.0,0.58,12.0,0.59,10.0,0.02,0.02,0.097631,1776393305000
1776393307.128,7.128,0.42,12.0,0.41,10.0,0.44,5.0,0.45,5.0,0.56,5.0,0.55,5.0,0.58,12.0,0.59,10.0,0.02,0.02,0.097628,1776393306000
1776393308.07,8.07,0.42,12.0,0.41,10.0,0.44,5.0,0.45,5.0,0.56,5.0,0.55,5.0,0.58,12.0,0.59,10.0,0.02,0.02,0.097624,1776393307000
1776393308.77,8.77,0.39,5.0,0.38,5.0,0.4,2.0,0.41,5.0,0.56,5.0,0.55,5.0,0.58,12.0,0.59,10.0,0.01,0.02,0.097624,1776393307000
1776393309.066,9.066,0.42,5.0,0.4,3.33,0.43,5.0,0.44,5.0,0.57,5.0,0.56,5.0,0.58,5.0,0.6,3.33,0.01,0.01,0.097625,1776393308000
