timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776181811.507,11.507,0.53,5.0,0.48,6.0,0.61,50.0,0.62,10.0,0.39,41.39,0.38,10.0,0.47,5.0,0.52,6.0,0.08,0.08,0.095864,1776181810000
1776181811.959,11.959,0.53,5.0,0.48,6.0,0.61,41.39,0.62,10.0,0.39,41.39,0.38,10.0,0.47,5.0,0.52,6.0,0.08,0.08,0.095864,1776181810000
1776181812.319,12.319,0.53,5.0,0.48,6.0,0.61,41.39,0.62,10.0,0.39,41.39,0.38,10.0,0.47,5.0,0.52,6.0,0.08,0.08,0.095855,1776181811000
1776181812.617,12.617,0.53,5.0,0.48,6.0,0.61,34.07,0.62,10.0,0.39,41.39,0.38,10.0,0.47,5.0,0.52,6.0,0.08,0.08,0.095855,1776181811000
1776181812.835,12.835,0.48,6.0,0.43,10.0,0.53,5.64,0.59,12.0,0.39,34.07,0.38,10.0,0.47,5.0,0.52,6.0,0.05,0.08,0.095855,1776181811000
1776181813.528,13.528,0.48,6.0,0.43,10.0,0.53,5.64,0.59,12.0,0.47,5.64,0.41,12.0,0.52,6.0,0.57,10.0,0.05,0.05,0.095842,1776181812000
1776181814.595,14.595,0.48,6.0,0.43,10.0,0.61,44.07,0.62,13.0,0.39,44.07,0.38,13.0,0.52,6.0,0.57,10.0,0.13,0.13,0.095846,1776181813000
1776181815.442,15.442,0.48,6.0,0.43,10.0,0.61,28.77,0.62,23.0,0.39,28.77,0.38,23.0,0.52,6.0,0.57,10.0,0.13,0.13,0.095844,1776181814000
1776181815.693,15.693,0.48,6.0,0.43,10.0,0.61,23.77,0.62,23.0,0.39,28.77,0.38,23.0,0.52,6.0,0.57,10.0,0.13,0.13,0.095844,1776181814000
1776181816.089,16.089,0.48,6.0,0.43,10.0,0.61,23.77,0.62,23.0,0.39,23.77,0.38,23.0,0.52,6.0,0.57,10.0,0.13,0.13,0.095844,1776181815000
1776181816.832,16.832,0.48,6.0,0.43,10.0,0.61,18.77,0.62,23.0,0.39,23.77,0.38,23.0,0.52,6.0,0.57,10.0,0.13,0.13,0.095844,1776181815000
1776181817.637,17.637,0.48,6.0,0.43,10.0,0.61,18.77,0.62,23.0,0.39,18.77,0.38,23.0,0.52,6.0,0.57,10.0,0.13,0.13,0.095845,1776181816000
1776181817.837,17.837,0.51,50.0,0.48,6.0,0.61,13.77,0.63,20.0,0.39,18.77,0.38,23.0,0.52,6.0,0.57,10.0,0.1,0.13,0.095845,1776181816000
1776181818.215,18.215,0.51,50.0,0.48,6.0,0.61,13.77,0.63,20.0,0.39,13.77,0.37,20.0,0.49,50.0,0.52,6.0,0.1,0.1,0.095845,1776181817000
1776181818.802,18.802,0.71,28.0,0.53,33.0,0.79,10.0,0.8,10.0,0.39,13.77,0.37,20.0,0.49,50.0,0.52,6.0,0.08,0.1,0.095845,1776181817000
1776181819.653,19.653,0.71,28.0,0.53,33.0,0.79,10.0,0.8,10.0,0.21,10.0,0.2,10.0,0.29,28.0,0.47,33.0,0.08,0.08,0.095846,1776181818000
1776181820.215,20.215,0.71,28.0,0.53,33.0,0.79,10.0,0.8,10.0,0.21,10.0,0.2,10.0,0.29,28.0,0.47,33.0,0.08,0.08,0.095878,1776181819000
1776181821.6,21.6,0.71,28.0,0.53,33.0,0.79,10.0,0.8,10.0,0.21,10.0,0.2,10.0,0.29,28.0,0.47,33.0,0.08,0.08,0.09594,1776181820000
1776181822.233,22.233,0.71,28.0,0.53,33.0,0.79,10.0,0.8,10.0,0.21,10.0,0.2,10.0,0.29,28.0,0.47,33.0,0.08,0.08,0.095941,1776181821000
1776181823.387,23.387,0.71,28.0,0.53,33.0,0.79,10.0,0.8,10.0,0.21,10.0,0.2,10.0,0.29,28.0,0.47,33.0,0.08,0.08,0.095946,1776181822000
1776181824.173,24.173,0.71,28.0,0.53,33.0,0.79,10.0,0.8,10.0,0.21,10.0,0.2,10.0,0.29,28.0,0.47,33.0,0.08,0.08,0.095946,1776181823000
1776181825.361,25.361,0.71,28.0,0.53,33.0,0.79,10.0,0.8,10.0,0.21,10.0,0.2,10.0,0.29,28.0,0.47,33.0,0.08,0.08,0.095937,1776181824000
1776181826.453,26.453,0.71,28.0,0.53,33.0,0.79,10.0,0.8,10.0,0.21,10.0,0.2,10.0,0.29,28.0,0.47,33.0,0.08,0.08,0.095935,1776181825000
1776181827.193,27.193,0.71,28.0,0.53,33.0,0.79,10.0,0.8,10.0,0.21,10.0,0.2,10.0,0.29,28.0,0.47,33.0,0.08,0.08,0.095935,1776181826000
1776181828.39,28.39,0.71,28.0,0.53,33.0,0.79,10.0,0.8,10.0,0.21,10.0,0.2,10.0,0.29,28.0,0.47,33.0,0.08,0.08,0.095939,1776181827000
1776181829.706,29.706,0.71,28.0,0.53,33.0,0.79,10.0,0.8,10.0,0.21,10.0,0.2,10.0,0.29,28.0,0.47,33.0,0.08,0.08,0.095946,1776181828000
1776181830.195,30.195,0.71,28.0,0.53,33.0,0.79,10.0,0.8,10.0,0.21,10.0,0.2,10.0,0.29,28.0,0.47,33.0,0.08,0.08,0.095946,1776181829000
1776181831.353,31.353,0.71,28.0,0.53,33.0,0.79,10.0,0.8,10.0,0.21,10.0,0.2,10.0,0.29,28.0,0.47,33.0,0.08,0.08,0.095947,1776181830000
1776181832.476,32.476,0.71,28.0,0.53,33.0,0.79,10.0,0.8,10.0,0.21,10.0,0.2,10.0,0.29,28.0,0.47,33.0,0.08,0.08,0.095961,1776181831000
1776181833.078,33.078,0.71,28.0,0.53,33.0,0.79,10.0,0.8,10.0,0.21,10.0,0.2,10.0,0.29,28.0,0.47,33.0,0.08,0.08,0.095946,1776181832000
1776181834.313,34.313,0.68,10.0,0.64,5.0,0.8,25.0,0.81,20.0,0.21,10.0,0.2,10.0,0.29,28.0,0.47,33.0,0.12,0.08,0.095946,1776181832000
1776181835.014,35.014,0.68,10.0,0.64,5.0,0.8,25.0,0.81,20.0,0.2,25.0,0.19,20.0,0.32,10.0,0.36,5.0,0.12,0.12,0.095947,1776181834000
1776181835.636,35.636,0.68,6.87,0.6,5.0,0.78,10.0,0.79,20.0,0.2,25.0,0.19,20.0,0.32,10.0,0.36,5.0,0.1,0.12,0.095947,1776181834000
1776181836.16,36.16,0.68,6.87,0.6,5.0,0.78,10.0,0.79,20.0,0.22,10.0,0.21,20.0,0.32,6.87,0.4,5.0,0.1,0.1,0.095948,1776181835000
1776181837.339,37.339,0.68,6.87,0.6,5.0,0.78,10.0,0.79,20.0,0.22,10.0,0.21,20.0,0.32,6.87,0.4,5.0,0.1,0.1,0.095934,1776181836000
1776181838.479,38.479,0.68,6.87,0.6,5.0,0.78,10.0,0.79,20.0,0.22,10.0,0.21,20.0,0.32,6.87,0.4,5.0,0.1,0.1,0.095918,1776181837000
1776181839.049,39.049,0.68,6.87,0.6,5.0,0.78,10.0,0.79,20.0,0.22,10.0,0.21,20.0,0.32,6.87,0.4,5.0,0.1,0.1,0.09592,1776181838000
1776181839.383,39.383,0.71,5.0,0.68,6.87,0.8,20.0,0.82,17.6,0.22,10.0,0.21,20.0,0.32,6.87,0.4,5.0,0.09,0.1,0.09592,1776181838000
1776181840.231,40.231,0.71,5.0,0.68,6.87,0.8,20.0,0.82,17.6,0.2,20.0,0.18,17.6,0.29,5.0,0.32,6.87,0.09,0.09,0.095954,1776181839000
1776181841.829,41.829,0.71,5.0,0.68,6.87,0.8,20.0,0.82,17.6,0.2,20.0,0.18,17.6,0.29,5.0,0.32,6.87,0.09,0.09,0.09599,1776181840000
1776181842.374,42.374,0.71,5.0,0.68,6.87,0.8,20.0,0.82,17.6,0.2,20.0,0.18,17.6,0.29,5.0,0.32,6.87,0.09,0.09,0.096016,1776181841000
1776181842.915,42.915,0.71,5.0,0.68,6.87,0.8,20.0,0.82,17.6,0.2,20.0,0.18,17.6,0.29,5.0,0.32,6.87,0.09,0.09,0.096021,1776181842000
1776181843.43,43.43,0.73,3.44,0.71,55.0,0.84,19.3,0.85,20.39,0.2,20.0,0.18,17.6,0.29,5.0,0.32,6.87,0.11,0.09,0.096021,1776181842000
1776181844.08,44.08,0.73,3.44,0.71,55.0,0.84,19.3,0.85,20.39,0.16,19.3,0.15,20.39,0.27,3.44,0.29,55.0,0.11,0.11,0.096019,1776181843000
