timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776392100.502,0.502,0.48,5.0,0.47,40.0,0.51,6.0,0.52,5.0,0.49,6.0,0.41,5.0,0.59,5.0,0.6,65.0,0.03,0.1,0.098175,1776392099000
1776392100.968,0.968,0.41,5.0,0.4,65.0,0.51,6.0,0.59,5.0,0.49,6.0,0.41,5.0,0.59,5.0,0.6,65.0,0.1,0.1,0.098175,1776392100000
1776392102.374,2.374,0.41,5.0,0.4,65.0,0.51,6.0,0.59,5.0,0.49,6.0,0.41,5.0,0.59,5.0,0.6,65.0,0.1,0.1,0.098176,1776392101000
1776392103.02,3.02,0.41,5.0,0.4,65.0,0.51,6.0,0.59,5.0,0.49,6.0,0.41,5.0,0.59,5.0,0.6,65.0,0.1,0.1,0.09817,1776392102000
1776392104.419,4.419,0.41,5.0,0.4,65.0,0.51,6.0,0.59,5.0,0.49,6.0,0.41,5.0,0.59,5.0,0.6,65.0,0.1,0.1,0.098146,1776392103000
1776392105.123,5.123,0.41,5.0,0.4,65.0,0.51,6.0,0.59,5.0,0.49,6.0,0.41,5.0,0.59,5.0,0.6,65.0,0.1,0.1,0.098144,1776392104000
1776392105.871,5.871,0.32,5.0,0.31,5.0,0.36,5.0,0.37,5.0,0.49,6.0,0.41,5.0,0.59,5.0,0.6,65.0,0.04,0.1,0.098144,1776392104000
1776392106.521,6.521,0.35,2.0,0.34,15.0,0.37,5.0,0.38,5.0,0.63,5.0,0.62,5.0,0.65,2.0,0.66,15.0,0.02,0.02,0.098134,1776392105000
1776392107.144,7.144,0.31,2.0,0.3,5.0,0.33,5.0,0.34,5.0,0.63,5.0,0.62,5.0,0.65,2.0,0.66,15.0,0.02,0.02,0.098134,1776392105000
1776392107.4,7.4,0.31,2.0,0.3,5.0,0.33,5.0,0.34,5.0,0.67,5.0,0.66,5.0,0.69,2.0,0.7,5.0,0.02,0.02,0.098124,1776392106000
1776392108.052,8.052,0.29,7.0,0.28,5.0,0.3,5.0,0.31,5.0,0.67,5.0,0.66,5.0,0.69,2.0,0.7,5.0,0.01,0.02,0.098124,1776392106000
1776392108.391,8.391,0.26,5.0,0.25,610.0,0.29,31.9,0.3,5.0,0.7,5.0,0.69,5.0,0.71,7.0,0.72,5.0,0.03,0.01,0.09811,1776392107000
1776392109.068,9.068,0.25,597.0,0.22,5.0,0.26,5.0,0.27,5.0,0.71,31.9,0.7,5.0,0.74,5.0,0.75,610.0,0.01,0.03,0.09811,1776392107000
1776392109.847,9.847,0.23,5.0,0.22,10.0,0.24,2.0,0.25,5.0,0.74,5.0,0.73,5.0,0.75,597.0,0.78,5.0,0.01,0.01,0.09811,1776392107000
1776392110.09,10.09,0.23,5.0,0.22,10.0,0.24,2.0,0.25,5.0,0.76,2.0,0.75,5.0,0.77,5.0,0.78,10.0,0.01,0.01,0.098085,1776392108000
1776392110.529,10.529,0.22,2.0,0.21,760.0,0.23,25.0,0.24,5.0,0.76,2.0,0.75,5.0,0.77,5.0,0.78,10.0,0.01,0.01,0.098085,1776392108000
1776392110.899,10.899,0.21,750.0,0.2,5.0,0.23,30.0,0.24,5.0,0.77,25.0,0.76,5.0,0.78,2.0,0.79,760.0,0.02,0.01,0.098067,1776392109000
1776392111.461,11.461,0.22,5.0,0.21,5.0,0.23,25.0,0.27,5.0,0.77,30.0,0.76,5.0,0.79,750.0,0.8,5.0,0.01,0.02,0.098067,1776392110000
1776392113.382,13.382,0.22,5.0,0.21,5.0,0.25,5.0,0.26,5.0,0.77,22.0,0.74,5.0,0.78,5.0,0.79,5.0,0.03,0.01,0.098045,1776392112000
1776392114.546,14.546,0.33,5.0,0.32,5.0,0.35,5.0,0.36,5.0,0.75,5.0,0.74,5.0,0.78,5.0,0.79,5.0,0.02,0.03,0.098054,1776392113000
1776392125.649,25.649,0.24,5.0,0.23,13.0,0.28,5.0,0.29,5.0,0.65,5.0,0.64,5.0,0.67,5.0,0.68,5.0,0.04,0.02,0.098106,1776392124000
1776392126.311,26.311,0.24,1.25,0.23,8.0,0.25,5.0,0.26,5.0,0.72,5.0,0.71,5.0,0.76,5.0,0.77,13.0,0.01,0.04,0.098106,1776392124000
1776392126.749,26.749,0.23,6.25,0.22,8.0,0.25,31.0,0.26,5.0,0.75,5.0,0.74,5.0,0.76,1.25,0.77,8.0,0.02,0.01,0.098106,1776392125000
1776392132.816,32.816,0.21,5.0,0.2,5.0,0.23,2.0,0.24,5.0,0.76,5.0,0.75,26.0,0.77,1.25,0.78,8.0,0.02,0.01,0.098034,1776392131000
1776392136.905,36.905,0.2,2.0,0.19,5.0,0.22,5.0,0.23,2.0,0.77,2.0,0.76,5.0,0.79,5.0,0.8,5.0,0.02,0.02,0.098056,1776392135000
1776392141.903,41.903,0.21,12.7,0.2,16.2,0.22,5.0,0.23,2.0,0.78,5.0,0.77,2.0,0.8,2.0,0.81,5.0,0.01,0.02,0.098058,1776392140000
1776392144.241,44.241,0.2,14.95,0.19,16.89,0.21,5.0,0.22,5.0,0.78,5.0,0.77,2.0,0.79,12.7,0.8,16.2,0.01,0.01,0.098057,1776392142000
1776392145.894,45.894,0.21,15.7,0.2,19.95,0.22,2.0,0.23,2.0,0.79,5.0,0.78,5.0,0.8,14.95,0.81,16.89,0.01,0.01,0.098042,1776392144000
1776392150.767,50.767,0.2,11.95,0.19,16.89,0.21,5.0,0.22,2.0,0.78,2.0,0.77,2.0,0.79,15.7,0.8,19.95,0.01,0.01,0.098052,1776392149000
1776392154.187,54.187,0.17,15.39,0.16,19.3,0.18,5.0,0.19,5.0,0.79,5.0,0.78,2.0,0.8,11.95,0.81,16.89,0.01,0.01,0.098042,1776392152000
