timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776182111.502,11.502,0.27,5.0,0.24,5.0,0.36,7.0,0.37,10.0,0.64,7.0,0.63,10.0,0.73,5.0,0.76,5.0,0.09,0.09,0.095806,1776182110000
1776182111.962,11.962,0.27,5.0,0.24,5.0,0.36,12.0,0.37,5.0,0.64,7.0,0.63,10.0,0.73,5.0,0.76,5.0,0.09,0.09,0.095806,1776182110000
1776182113.029,13.029,0.27,5.0,0.24,5.0,0.36,12.0,0.37,5.0,0.64,12.0,0.63,5.0,0.73,5.0,0.76,5.0,0.09,0.09,0.095814,1776182112000
1776182113.328,13.328,0.26,3.24,0.19,10.0,0.38,5.0,0.39,23.0,0.64,12.0,0.63,5.0,0.73,5.0,0.76,5.0,0.12,0.09,0.095814,1776182112000
1776182114.115,14.115,0.26,3.24,0.19,10.0,0.38,5.0,0.39,23.0,0.62,5.0,0.61,23.0,0.74,3.24,0.81,10.0,0.12,0.12,0.095814,1776182113000
1776182115.269,15.269,0.26,3.24,0.19,10.0,0.38,5.0,0.39,23.0,0.62,5.0,0.61,23.0,0.74,3.24,0.81,10.0,0.12,0.12,0.095815,1776182114000
1776182116.615,16.615,0.26,3.24,0.19,10.0,0.38,5.0,0.39,23.0,0.62,5.0,0.61,23.0,0.74,3.24,0.81,10.0,0.12,0.12,0.095841,1776182115000
1776182117.086,17.086,0.2,10.0,0.19,10.0,0.37,7.0,0.41,55.0,0.62,5.0,0.61,23.0,0.74,3.24,0.81,10.0,0.17,0.12,0.095841,1776182115000
1776182118.143,18.143,0.2,10.0,0.19,10.0,0.37,7.0,0.41,55.0,0.63,7.0,0.59,55.0,0.8,10.0,0.81,10.0,0.17,0.17,0.095856,1776182117000
1776182118.375,18.375,0.16,10.0,0.14,45.0,0.33,5.0,0.35,15.0,0.63,7.0,0.59,55.0,0.8,10.0,0.81,10.0,0.17,0.17,0.095856,1776182117000
1776182119.112,19.112,0.16,10.0,0.14,45.0,0.33,5.0,0.35,15.0,0.67,5.0,0.65,15.0,0.84,10.0,0.86,45.0,0.17,0.17,0.095819,1776182118000
1776182120.096,20.096,0.15,4.7,0.12,51.0,0.33,17.0,0.37,10.0,0.67,5.0,0.65,15.0,0.84,10.0,0.86,45.0,0.18,0.17,0.095819,1776182118000
1776182121.331,21.331,0.15,4.7,0.12,51.0,0.33,17.0,0.37,10.0,0.67,17.0,0.63,10.0,0.85,4.7,0.88,51.0,0.18,0.18,0.095799,1776182120000
1776182121.901,21.901,0.11,145.0,0.1,70.0,0.26,5.0,0.29,15.0,0.67,17.0,0.63,10.0,0.85,4.7,0.88,51.0,0.15,0.18,0.095799,1776182120000
