timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776268802.311,2.311,0.45,6.0,0.33,300.0,0.48,5.0,0.5,3.0,0.5,3.0,0.41,37.0,0.59,37.0,0.6,33.0,0.03,0.09,0.093617,1776268800000
1776268805.051,5.051,0.46,6.0,0.45,6.0,0.47,2.87,0.48,10.0,0.52,5.0,0.5,3.0,0.55,6.0,0.67,300.0,0.01,0.03,0.093614,1776268803000
1776268805.467,5.467,0.27,450.0,0.25,600.0,0.47,2.87,0.48,10.0,0.53,2.87,0.52,10.0,0.54,6.0,0.55,6.0,0.2,0.01,0.093614,1776268803000
1776268806.525,6.525,0.27,442.76,0.25,600.0,0.28,5.0,0.29,5.0,0.53,2.87,0.52,10.0,0.73,450.0,0.75,600.0,0.01,0.2,0.093615,1776268805000
1776268808.504,8.504,0.25,605.0,0.21,800.0,0.27,5.0,0.28,5.0,0.72,5.0,0.71,5.0,0.73,430.85,0.75,600.0,0.02,0.01,0.09355,1776268807000
1776268810.252,10.252,0.22,5.0,0.21,805.0,0.25,5.0,0.26,5.0,0.73,5.0,0.72,5.0,0.75,600.0,0.79,800.0,0.03,0.02,0.093547,1776268808000
1776268810.593,10.593,0.24,5.0,0.23,5.0,0.26,5.0,0.27,5.0,0.75,5.0,0.74,5.0,0.78,5.0,0.79,805.0,0.02,0.03,0.093547,1776268808000
1776268811.538,11.538,0.27,5.0,0.26,10.0,0.28,4.3,0.29,5.0,0.74,5.0,0.73,5.0,0.76,5.0,0.77,5.0,0.01,0.02,0.093547,1776268809000
1776268815.536,15.536,0.19,5.0,0.18,5.0,0.21,5.0,0.22,5.0,0.72,4.3,0.71,5.0,0.73,5.0,0.74,10.0,0.02,0.01,0.093554,1776268814000
1776268818.302,18.302,0.22,3.71,0.21,55.0,0.24,5.0,0.25,5.0,0.77,5.0,0.76,5.0,0.79,8.59,0.8,5.0,0.02,0.02,0.093537,1776268816000
1776268819.615,19.615,0.22,3.71,0.21,55.0,0.25,5.0,0.26,5.0,0.76,5.0,0.75,5.0,0.78,3.71,0.79,55.0,0.03,0.02,0.093542,1776268818000
1776268843.042,43.042,0.22,2.59,0.21,55.0,0.24,5.0,0.25,5.0,0.75,5.0,0.74,5.0,0.78,3.71,0.79,55.0,0.02,0.03,0.093558,1776268841000
1776268855.502,55.502,0.22,5.77,0.21,15.7,0.23,5.0,0.24,5.0,0.76,5.0,0.75,5.0,0.78,2.59,0.79,55.0,0.01,0.02,0.093539,1776268854000
1776268857.805,57.805,0.22,5.77,0.21,15.7,0.23,0.65,0.24,5.0,0.77,5.0,0.76,5.0,0.78,5.77,0.79,15.7,0.01,0.01,0.093538,1776268856000
1776268860.572,60.572,0.26,3.64,0.25,5.0,0.27,5.0,0.28,5.0,0.77,0.65,0.76,5.0,0.78,5.77,0.79,15.7,0.01,0.01,0.093539,1776268859000
1776268861.287,61.287,0.24,5.0,0.23,19.7,0.27,5.0,0.28,5.0,0.73,5.0,0.72,5.0,0.74,3.64,0.75,5.0,0.03,0.01,0.093543,1776268860000
1776268865.583,65.583,0.25,18.9,0.24,19.3,0.28,5.0,0.29,5.0,0.73,5.0,0.72,5.0,0.76,5.0,0.77,19.7,0.03,0.03,0.093566,1776268864000
1776268880.721,80.721,0.44,5.0,0.43,5.0,0.5,3.0,0.53,20.0,0.72,5.0,0.71,5.0,0.75,18.9,0.76,19.3,0.06,0.03,0.093563,1776268878000
1776268885.91,85.91,0.49,54.0,0.48,5.0,0.64,11.3,0.65,11.4,0.5,3.0,0.47,20.0,0.56,5.0,0.57,5.0,0.15,0.06,0.093617,1776268884000
1776268886.934,86.934,0.67,5.0,0.66,5.0,0.69,37.2,0.7,12.4,0.34,11.6,0.33,11.8,0.51,54.0,0.52,5.0,0.02,0.17,0.093618,1776268885000
1776268887.555,87.555,0.63,5.0,0.62,5.0,0.65,5.0,0.68,16.9,0.31,37.2,0.3,12.4,0.33,5.0,0.34,5.0,0.02,0.02,0.093622,1776268886000
1776268900.163,100.163,0.69,5.0,0.68,12.35,0.7,8.47,0.71,12.6,0.35,5.0,0.32,16.9,0.38,5.0,0.39,5.0,0.01,0.03,0.09365,1776268898000
1776268900.432,100.432,0.68,12.35,0.67,5.0,0.7,10.0,0.71,12.6,0.3,8.47,0.29,12.6,0.31,5.0,0.32,12.35,0.02,0.01,0.093652,1776268899000
