timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776352800.977,0.977,0.41,37.0,0.4,33.0,0.48,10.0,0.49,5.0,0.52,10.0,0.51,5.0,0.59,37.0,0.6,33.0,0.07,0.07,0.096167,1776352800000
1776352801.553,1.553,0.33,300.0,0.31,375.0,0.48,5.0,0.49,5.0,0.52,10.0,0.51,5.0,0.59,37.0,0.6,33.0,0.15,0.07,0.096167,1776352800000
1776352803.708,3.708,0.31,375.0,0.27,450.0,0.48,1.31,0.49,5.0,0.52,5.0,0.51,5.0,0.67,300.0,0.69,375.0,0.17,0.15,0.096216,1776352802000
1776352805.858,5.858,0.45,8.0,0.44,8.0,0.59,10.0,0.69,8.0,0.51,4.24,0.49,50.0,0.69,375.0,0.73,450.0,0.14,0.18,0.096218,1776352804000
1776352808.812,8.812,0.51,2.77,0.48,8.0,0.62,10.0,0.71,50.0,0.41,10.0,0.31,8.0,0.55,8.0,0.56,8.0,0.11,0.14,0.096203,1776352807000
1776352818.826,18.826,0.59,4.3,0.51,109.0,0.65,5.0,0.69,10.0,0.38,10.0,0.29,50.0,0.49,2.77,0.52,8.0,0.06,0.11,0.09621,1776352817000
1776352823.858,23.858,0.74,10.0,0.65,41.0,0.76,2.86,0.81,5.26,0.35,5.0,0.31,10.0,0.41,4.3,0.49,109.0,0.02,0.06,0.09629,1776352822000
1776352824.482,24.482,0.75,3.53,0.68,5.0,0.78,5.0,0.81,5.26,0.24,2.86,0.19,5.26,0.26,10.0,0.35,41.0,0.03,0.02,0.096286,1776352823000
1776352833.237,33.237,0.82,2.06,0.75,5.0,0.84,5.0,0.89,129.09,0.22,5.0,0.19,5.26,0.25,3.53,0.32,5.0,0.02,0.03,0.09634,1776352832000
1776352914.146,114.146,0.81,87.0,0.8,16.3,0.9,10.0,0.91,47.7,0.16,5.0,0.11,129.09,0.18,2.06,0.25,5.0,0.09,0.02,0.096341,1776352913000
1776352923.214,123.214,0.82,17.6,0.81,71.89,0.9,4.83,0.91,11.0,0.1,10.0,0.09,47.7,0.19,87.0,0.2,16.3,0.08,0.09,0.09634,1776352922000
1776352925.467,125.467,0.85,20.39,0.84,19.3,0.9,3.71,0.91,11.0,0.1,4.83,0.09,11.0,0.18,17.6,0.19,71.89,0.05,0.08,0.096376,1776352924000
1776352947.871,147.871,0.75,13.9,0.69,12.2,0.81,3.76,0.83,18.39,0.1,3.71,0.09,11.0,0.15,20.39,0.16,19.3,0.06,0.05,0.096281,1776352946000
1776352992.789,192.789,0.78,10.65,0.77,14.7,0.88,5.0,0.89,26.6,0.19,3.76,0.17,18.39,0.25,13.9,0.31,12.2,0.1,0.06,0.096281,1776352991000
1776353003.432,203.432,0.87,23.0,0.86,21.6,0.91,11.0,0.92,12.0,0.12,5.0,0.11,26.6,0.22,10.65,0.23,14.7,0.04,0.1,0.096314,1776353002000
1776353010.319,210.319,0.89,26.6,0.88,46.6,0.91,6.0,0.92,12.0,0.09,11.0,0.08,12.0,0.13,23.0,0.14,21.6,0.02,0.04,0.096328,1776353008000
1776353033.332,233.332,0.81,30.0,0.78,15.2,0.88,32.46,0.89,26.6,0.09,6.0,0.08,12.0,0.11,26.6,0.12,46.6,0.07,0.02,0.096268,1776353032000
1776353047.394,247.394,0.8,55.3,0.79,15.7,0.89,35.69,0.9,28.9,0.12,32.46,0.11,26.6,0.19,30.0,0.22,15.2,0.09,0.07,0.096253,1776353046000
1776353050.638,250.638,0.65,5.0,0.59,7.0,0.81,48.27,0.86,41.6,0.11,35.69,0.1,28.9,0.2,55.3,0.21,15.7,0.16,0.09,0.096251,1776353049000
1776353052.054,252.054,0.65,2.05,0.59,7.0,0.7,5.0,0.71,55.0,0.19,48.27,0.14,41.6,0.35,5.0,0.41,7.0,0.05,0.16,0.096237,1776353050000
1776353052.407,252.407,0.59,2.26,0.54,5.0,0.7,5.0,0.71,60.0,0.3,5.0,0.29,55.0,0.41,7.0,0.52,10.4,0.11,0.11,0.096212,1776353051000

# RESULT,winner=Up,slug=doge-updown-5m-1776352800,ticks=21
