timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776284400.507,0.507,0.5,5.0,0.45,10.0,0.55,10.0,0.59,37.0,0.48,5.0,0.47,25.0,0.52,5.0,0.53,25.0,0.05,0.04,0.095581,1776284398000
1776284400.838,0.838,0.5,5.0,0.45,10.0,0.55,10.0,0.59,37.0,0.45,10.0,0.41,37.0,0.5,5.0,0.55,10.0,0.05,0.05,0.095587,1776284399000
1776284404.215,4.215,0.53,4.46,0.52,5.0,0.55,18.0,0.57,5.0,0.45,10.0,0.41,37.0,0.5,5.0,0.55,10.0,0.02,0.05,0.0956,1776284403000
1776284409.459,9.459,0.52,4.0,0.51,5.0,0.54,5.0,0.55,23.0,0.45,18.0,0.43,5.0,0.47,4.46,0.48,5.0,0.02,0.02,0.095612,1776284408000
1776284417.241,17.241,0.5,38.0,0.48,15.0,0.51,3.03,0.52,5.0,0.46,5.0,0.45,23.0,0.48,4.0,0.49,5.0,0.01,0.02,0.095606,1776284415000
1776284420.426,20.426,0.5,32.06,0.45,18.0,0.51,55.0,0.52,5.0,0.49,3.03,0.48,5.0,0.5,38.0,0.52,15.0,0.01,0.01,0.09559,1776284419000
1776284420.714,20.714,0.5,29.76,0.45,18.0,0.51,103.0,0.52,5.0,0.49,55.0,0.48,5.0,0.5,32.06,0.55,18.0,0.01,0.01,0.09559,1776284419000
1776284420.986,20.986,0.45,18.0,0.39,10.0,0.51,103.0,0.52,5.0,0.49,103.0,0.48,5.0,0.5,15.88,0.55,18.0,0.06,0.01,0.09559,1776284419000
1776284421.872,21.872,0.45,13.0,0.35,10.0,0.46,5.0,0.47,5.0,0.49,103.0,0.48,5.0,0.55,18.0,0.61,10.0,0.01,0.06,0.095592,1776284420000
1776284422.083,22.083,0.45,8.0,0.35,10.0,0.46,5.0,0.47,5.0,0.54,5.0,0.53,5.0,0.55,13.0,0.65,10.0,0.01,0.01,0.095592,1776284420000
1776284422.381,22.381,0.45,2.9,0.35,10.0,0.46,10.0,0.47,5.0,0.54,5.0,0.53,5.0,0.55,8.0,0.65,10.0,0.01,0.01,0.095592,1776284420000
1776284423.246,23.246,0.35,10.0,0.34,5.0,0.38,5.0,0.39,5.0,0.54,10.0,0.53,15.0,0.65,10.0,0.66,5.0,0.03,0.11,0.095541,1776284422000
1776284424.035,24.035,0.35,10.0,0.34,5.0,0.38,2.0,0.39,5.0,0.62,5.0,0.61,5.0,0.65,10.0,0.66,5.0,0.03,0.03,0.095541,1776284422000
1776284425.261,25.261,0.36,5.0,0.35,10.0,0.38,5.0,0.39,5.0,0.62,2.0,0.61,5.0,0.65,10.0,0.66,5.0,0.02,0.03,0.095528,1776284423000
