timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776339601.052,1.052,0.41,37.0,0.4,33.0,0.48,5.77,0.59,37.0,0.52,5.77,0.41,37.0,0.59,37.0,0.6,33.0,0.07,0.07,0.096126,1776339600000
1776339602.281,2.281,0.41,37.0,0.4,33.0,0.48,5.77,0.59,37.0,0.52,5.77,0.41,37.0,0.59,37.0,0.6,33.0,0.07,0.07,0.096117,1776339601000
1776339603.01,3.01,0.41,37.0,0.4,33.0,0.48,5.77,0.59,37.0,0.52,5.77,0.41,37.0,0.59,37.0,0.6,33.0,0.07,0.07,0.096126,1776339602000
1776339604.358,4.358,0.41,37.0,0.4,33.0,0.48,5.77,0.59,37.0,0.52,5.77,0.41,37.0,0.59,37.0,0.6,33.0,0.07,0.07,0.096122,1776339603000
1776339604.997,4.997,0.41,37.0,0.4,33.0,0.48,5.77,0.59,37.0,0.52,5.77,0.41,37.0,0.59,37.0,0.6,33.0,0.07,0.07,0.096119,1776339604000
1776339605.81,5.81,0.47,11.0,0.46,5.0,0.51,5.0,0.52,5.0,0.52,3.68,0.46,5.0,0.53,11.0,0.54,5.0,0.04,0.01,0.096119,1776339604000
1776339606.519,6.519,0.49,5.0,0.48,5.0,0.51,5.0,0.52,5.0,0.49,5.0,0.48,5.0,0.53,11.0,0.54,5.0,0.02,0.04,0.096119,1776339604000
1776339607.455,7.455,0.49,5.0,0.48,5.0,0.51,5.0,0.52,5.0,0.49,5.0,0.48,5.0,0.51,5.0,0.52,5.0,0.02,0.02,0.096133,1776339606000
1776339608.031,8.031,0.49,5.0,0.48,5.0,0.51,5.0,0.52,5.0,0.49,5.0,0.48,5.0,0.51,5.0,0.52,5.0,0.02,0.02,0.096132,1776339607000
1776339609.171,9.171,0.49,5.0,0.48,5.0,0.51,5.0,0.52,5.0,0.49,5.0,0.48,5.0,0.51,5.0,0.52,5.0,0.02,0.02,0.096126,1776339608000
1776339610.421,10.421,0.49,5.0,0.48,5.0,0.51,5.0,0.52,5.0,0.49,5.0,0.48,5.0,0.51,5.0,0.52,5.0,0.02,0.02,0.096127,1776339609000
1776339610.627,10.627,0.59,5.0,0.58,10.0,0.61,14.16,0.65,8.0,0.49,5.0,0.48,5.0,0.51,5.0,0.52,5.0,0.02,0.02,0.096127,1776339609000
1776339623.258,23.258,0.6,5.0,0.59,5.0,0.63,3.61,0.64,5.0,0.39,14.16,0.35,8.0,0.41,5.0,0.42,10.0,0.03,0.02,0.096179,1776339622000
1776339645.499,45.499,0.67,5.0,0.66,5.0,0.68,5.5,0.69,10.0,0.37,3.61,0.36,5.0,0.4,5.0,0.41,5.0,0.01,0.03,0.096193,1776339644000
1776339668.971,68.971,0.49,4.8,0.48,5.0,0.51,5.0,0.52,5.0,0.32,5.5,0.31,10.0,0.33,5.0,0.34,5.0,0.02,0.01,0.096125,1776339667000
1776339698.612,98.612,0.54,5.0,0.53,15.0,0.55,18.96,0.6,5.0,0.49,5.0,0.48,5.0,0.51,4.8,0.52,5.0,0.01,0.02,0.096128,1776339697000
1776339722.026,122.026,0.54,15.5,0.53,20.4,0.55,15.44,0.64,5.0,0.45,18.96,0.4,5.0,0.46,5.0,0.47,15.0,0.01,0.01,0.096152,1776339720000
1776339730.22,130.22,0.54,21.5,0.53,20.4,0.64,5.0,0.65,5.0,0.45,5.44,0.36,5.0,0.46,15.5,0.47,20.4,0.1,0.01,0.096168,1776339729000
1776339738.629,138.629,0.66,5.0,0.65,5.0,0.68,4.0,0.69,5.0,0.36,5.0,0.35,5.0,0.46,21.5,0.47,20.4,0.02,0.1,0.096165,1776339737000
1776339750.391,150.391,0.7,10.0,0.69,5.0,0.73,6.1,0.74,5.0,0.32,4.0,0.31,5.0,0.34,5.0,0.35,5.0,0.03,0.02,0.096189,1776339748000
1776339754.289,154.289,0.76,5.0,0.75,5.0,0.78,5.0,0.79,10.0,0.27,6.1,0.26,5.0,0.3,10.0,0.31,5.0,0.02,0.03,0.09619,1776339753000
1776339766.755,166.755,0.7,10.0,0.69,5.0,0.73,5.0,0.74,5.0,0.22,5.0,0.21,10.0,0.24,5.0,0.25,5.0,0.03,0.02,0.096196,1776339765000
1776339785.081,185.081,0.64,5.0,0.63,5.0,0.71,20.0,0.72,5.0,0.27,5.0,0.26,5.0,0.3,10.0,0.31,5.0,0.07,0.03,0.096178,1776339783000
1776339785.906,185.906,0.66,5.0,0.65,5.0,0.67,3.5,0.68,5.0,0.29,20.0,0.28,5.0,0.36,5.0,0.37,5.0,0.01,0.07,0.096178,1776339784000
1776339797.401,197.401,0.65,5.0,0.64,5.0,0.68,5.0,0.69,5.0,0.33,3.5,0.32,5.0,0.34,5.0,0.35,5.0,0.03,0.01,0.09615,1776339795000
1776339803.53,203.53,0.64,5.0,0.63,5.0,0.66,5.0,0.67,5.0,0.32,5.0,0.31,5.0,0.35,5.0,0.36,5.0,0.02,0.03,0.096155,1776339802000
1776339810.35,210.35,0.73,5.0,0.72,5.0,0.75,5.0,0.76,5.0,0.34,5.0,0.33,5.0,0.36,5.0,0.37,5.0,0.02,0.02,0.09617,1776339809000
