timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776273900.995,0.995,0.47,27.38,0.46,21.0,0.48,5.0,0.59,37.0,0.52,5.0,0.41,37.0,0.53,27.38,0.54,21.0,0.01,0.01,0.094677,1776273900000
1776273902.119,2.119,0.47,27.38,0.46,21.0,0.48,5.0,0.59,37.0,0.52,5.0,0.41,37.0,0.53,27.38,0.54,21.0,0.01,0.01,0.094678,1776273901000
1776273903.161,3.161,0.47,27.38,0.46,21.0,0.48,5.0,0.59,37.0,0.52,5.0,0.41,37.0,0.53,27.38,0.54,21.0,0.01,0.01,0.094694,1776273902000
1776273903.809,3.809,0.47,5.0,0.46,5.0,0.48,5.0,0.55,8.0,0.52,5.0,0.41,37.0,0.53,27.38,0.54,21.0,0.01,0.01,0.094694,1776273902000
1776273904.298,4.298,0.47,5.0,0.46,5.0,0.48,5.0,0.55,8.0,0.52,5.0,0.45,8.0,0.53,5.0,0.54,5.0,0.01,0.01,0.094696,1776273903000
1776273905.477,5.477,0.47,5.0,0.46,5.0,0.48,5.0,0.55,8.0,0.52,5.0,0.45,8.0,0.53,5.0,0.54,5.0,0.01,0.01,0.094696,1776273904000
1776273905.861,5.861,0.47,10.0,0.46,5.0,0.55,8.0,0.57,5.0,0.52,5.0,0.45,8.0,0.53,5.0,0.54,5.0,0.08,0.01,0.094696,1776273904000
1776273906.11,6.11,0.47,10.0,0.46,5.0,0.55,8.0,0.57,5.0,0.45,8.0,0.43,5.0,0.53,10.0,0.54,5.0,0.08,0.08,0.094695,1776273905000
1776273906.609,6.609,0.47,15.0,0.46,10.0,0.48,5.0,0.49,5.0,0.45,8.0,0.43,5.0,0.53,10.0,0.54,5.0,0.01,0.08,0.094695,1776273905000
1776273906.879,6.879,0.47,5.0,0.45,19.67,0.49,5.0,0.5,5.0,0.52,5.0,0.51,5.0,0.53,15.0,0.54,10.0,0.02,0.01,0.094695,1776273905000
1776273907.211,7.211,0.47,5.0,0.45,19.67,0.49,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.53,5.0,0.55,19.67,0.02,0.02,0.094696,1776273906000
1776273908.15,8.15,0.47,5.0,0.45,19.67,0.49,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.53,5.0,0.55,19.67,0.02,0.02,0.094687,1776273907000
1776273909.17,9.17,0.47,5.0,0.45,19.67,0.49,5.0,0.5,5.0,0.51,5.0,0.5,5.0,0.53,5.0,0.55,19.67,0.02,0.02,0.094677,1776273908000
1776273909.633,9.633,0.59,5.0,0.58,5.0,0.62,5.0,0.63,5.0,0.37,5.0,0.36,15.0,0.48,5.0,0.49,5.0,0.03,0.11,0.094677,1776273908000
1776273910.108,10.108,0.6,5.0,0.59,5.0,0.62,5.0,0.63,5.0,0.39,5.0,0.38,5.0,0.42,5.0,0.43,5.0,0.02,0.03,0.094677,1776273908000
1776273922.719,22.719,0.47,12.28,0.45,8.0,0.48,5.0,0.49,5.0,0.38,5.0,0.37,5.0,0.4,5.0,0.41,5.0,0.01,0.02,0.094681,1776273921000
1776273926.014,26.014,0.47,3.97,0.45,8.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.53,12.28,0.55,8.0,0.01,0.01,0.094664,1776273925000
1776273926.313,26.313,0.4,5.0,0.37,5.0,0.46,5.0,0.47,5.0,0.52,5.0,0.51,5.0,0.55,8.0,0.6,5.0,0.06,0.03,0.094664,1776273925000
1776273926.754,26.754,0.32,5.0,0.31,25.0,0.34,5.0,0.35,5.0,0.54,5.0,0.53,5.0,0.6,5.0,0.63,5.0,0.02,0.06,0.094664,1776273925000
1776273927.233,27.233,0.34,3.21,0.33,5.0,0.36,5.0,0.39,5.0,0.65,5.0,0.64,5.0,0.68,5.0,0.69,25.0,0.02,0.03,0.094661,1776273926000
1776273928.918,28.918,0.35,5.0,0.34,3.21,0.38,5.0,0.39,5.0,0.64,5.0,0.61,5.0,0.66,3.21,0.67,5.0,0.03,0.02,0.094652,1776273927000
1776273933.131,33.131,0.36,5.0,0.35,5.0,0.38,4.4,0.39,5.0,0.62,5.0,0.61,5.0,0.65,5.0,0.66,3.21,0.02,0.03,0.094644,1776273931000
1776273933.607,33.607,0.36,10.0,0.35,5.0,0.38,3.8,0.39,5.0,0.62,4.4,0.61,5.0,0.64,5.0,0.65,5.0,0.02,0.02,0.094643,1776273932000
1776273934.884,34.884,0.37,5.0,0.36,10.0,0.4,3.0,0.41,5.0,0.62,3.8,0.61,5.0,0.64,10.0,0.65,5.0,0.03,0.02,0.094643,1776273933000
1776273940.09,40.09,0.3,5.0,0.29,5.0,0.32,5.0,0.33,5.0,0.6,3.0,0.59,5.0,0.63,5.0,0.64,10.0,0.02,0.03,0.094648,1776273938000
1776273943.092,43.092,0.29,5.0,0.28,5.0,0.32,5.0,0.33,5.0,0.68,5.0,0.67,5.0,0.7,5.0,0.71,5.0,0.03,0.02,0.094638,1776273941000
1776273944.339,44.339,0.24,10.0,0.23,15.0,0.27,3.33,0.28,5.0,0.68,5.0,0.67,5.0,0.71,5.0,0.72,5.0,0.03,0.03,0.094634,1776273943000
1776273947.305,47.305,0.26,5.0,0.25,5.0,0.28,2.6,0.29,5.0,0.73,3.33,0.72,5.0,0.76,10.0,0.77,15.0,0.02,0.03,0.094625,1776273945000
1776273947.764,47.764,0.27,3.63,0.26,5.0,0.29,2.6,0.3,5.0,0.72,2.6,0.71,5.0,0.73,3.63,0.74,5.0,0.02,0.01,0.094621,1776273946000
1776273948.724,48.724,0.28,3.47,0.27,3.63,0.3,5.0,0.31,5.0,0.71,2.6,0.7,5.0,0.73,3.63,0.74,5.0,0.02,0.02,0.094626,1776273947000
1776273960.824,60.824,0.47,5.0,0.46,5.0,0.64,11.3,0.65,11.4,0.7,5.0,0.69,5.0,0.72,3.47,0.73,3.63,0.17,0.02,0.094622,1776273959000
1776273961.224,61.224,0.55,5.0,0.54,5.0,0.65,11.4,0.66,11.6,0.44,5.0,0.36,11.3,0.46,5.0,0.47,5.0,0.1,0.02,0.094622,1776273960000
1776273961.578,61.578,0.66,5.0,0.65,5.0,0.68,11.9,0.69,12.2,0.32,11.9,0.31,12.2,0.45,5.0,0.46,5.0,0.02,0.13,0.094622,1776273960000
1776273962.172,62.172,0.74,5.0,0.73,5.0,0.76,14.3,0.77,14.7,0.32,11.9,0.31,12.2,0.34,1.09,0.35,5.0,0.02,0.02,0.094625,1776273961000
1776273962.497,62.497,0.75,2.21,0.74,5.0,0.76,14.3,0.77,14.7,0.24,14.3,0.23,14.7,0.27,5.0,0.28,5.0,0.01,0.03,0.094625,1776273961000
1776273962.723,62.723,0.66,5.0,0.65,4.06,0.71,5.0,0.72,5.0,0.23,19.7,0.22,20.2,0.32,5.0,0.33,5.0,0.05,0.09,0.094625,1776273961000
1776273963.09,63.09,0.6,2.37,0.59,10.0,0.66,5.0,0.67,5.0,0.29,5.0,0.28,5.0,0.34,5.0,0.35,4.06,0.06,0.05,0.094664,1776273962000
