timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776252601.059,1.059,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,0.093151,1776252600000
1776252602.54,2.54,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,0.093151,1776252601000
1776252603.068,3.068,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,0.09315,1776252602000
1776252604.425,4.425,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,0.093137,1776252603000
1776252605.09,5.09,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.06,0.06,0.093124,1776252604000
1776252605.782,5.782,0.45,6.0,0.42,16.0,0.46,10.0,0.47,5.0,0.47,21.0,0.46,21.0,0.53,21.0,0.54,21.0,0.01,0.06,0.093124,1776252604000
1776252606.202,6.202,0.45,1.0,0.42,16.0,0.46,10.0,0.47,5.0,0.54,10.0,0.53,5.0,0.55,6.0,0.58,16.0,0.01,0.01,0.093124,1776252604000
1776252606.403,6.403,0.43,5.0,0.42,16.0,0.46,10.0,0.47,5.0,0.54,10.0,0.53,5.0,0.55,1.0,0.58,16.0,0.03,0.01,0.093124,1776252604000
1776252606.929,6.929,0.42,4.27,0.41,5.0,0.43,5.0,0.44,5.0,0.54,10.0,0.53,5.0,0.57,5.0,0.58,16.0,0.01,0.03,0.093123,1776252605000
1776252608.391,8.391,0.42,4.27,0.41,5.0,0.43,5.0,0.44,5.0,0.57,5.0,0.56,5.0,0.58,4.27,0.59,5.0,0.01,0.01,0.093128,1776252607000
1776252609.209,9.209,0.42,2.54,0.39,5.0,0.43,15.0,0.44,5.0,0.57,5.0,0.56,5.0,0.58,4.27,0.59,5.0,0.01,0.01,0.093128,1776252607000
1776252610.006,10.006,0.42,2.54,0.39,5.0,0.43,15.0,0.44,5.0,0.57,15.0,0.56,5.0,0.58,2.54,0.61,5.0,0.01,0.01,0.093125,1776252608000
1776252610.483,10.483,0.42,2.54,0.39,5.0,0.43,15.0,0.44,5.0,0.57,15.0,0.56,5.0,0.58,2.54,0.61,5.0,0.01,0.01,0.093122,1776252609000
1776252611.914,11.914,0.38,3.38,0.37,5.0,0.39,5.0,0.4,5.0,0.57,15.0,0.56,5.0,0.58,2.54,0.61,5.0,0.01,0.01,0.093122,1776252610000
1776252612.959,12.959,0.3,5.0,0.29,5.0,0.39,10.0,0.4,5.0,0.61,5.0,0.6,5.0,0.62,3.38,0.63,5.0,0.09,0.01,0.093122,1776252611000
1776252614.043,14.043,0.38,5.0,0.37,5.0,0.4,5.0,0.41,5.0,0.61,10.0,0.6,5.0,0.7,5.0,0.71,5.0,0.02,0.09,0.093122,1776252612000
1776252615.357,15.357,0.39,10.0,0.38,5.0,0.41,7.0,0.43,10.0,0.6,5.0,0.59,5.0,0.62,5.0,0.63,5.0,0.02,0.02,0.093121,1776252614000
1776252617.647,17.647,0.4,34.0,0.39,10.0,0.43,10.0,0.55,11.0,0.59,7.0,0.57,10.0,0.61,10.0,0.62,5.0,0.03,0.02,0.093128,1776252616000
1776252618.055,18.055,0.54,5.0,0.53,5.0,0.67,5.0,0.68,5.0,0.5,10.0,0.49,10.0,0.58,5.0,0.59,55.0,0.13,0.08,0.093128,1776252616000
1776252619.46,19.46,0.61,5.0,0.6,5.0,0.63,5.0,0.64,5.0,0.33,5.0,0.32,5.0,0.46,1.56,0.47,5.0,0.02,0.13,0.09313,1776252618000
1776252620.594,20.594,0.73,5.0,0.72,5.0,0.74,3.64,0.75,5.0,0.37,5.0,0.36,5.0,0.39,5.0,0.4,5.0,0.01,0.02,0.093174,1776252619000
1776252621.378,21.378,0.6,5.0,0.58,5.0,0.62,5.0,0.63,5.0,0.26,3.64,0.25,5.0,0.27,5.0,0.28,5.0,0.02,0.01,0.093176,1776252620000
1776252621.785,21.785,0.6,5.0,0.59,5.0,0.62,4.91,0.63,5.0,0.38,5.0,0.37,5.0,0.4,5.0,0.42,5.0,0.02,0.02,0.093176,1776252620000
1776252623.255,23.255,0.6,16.0,0.59,5.0,0.61,3.44,0.62,10.0,0.38,4.91,0.37,5.0,0.4,5.0,0.41,5.0,0.01,0.02,0.093191,1776252622000
1776252629.966,29.966,0.67,10.0,0.66,11.0,0.7,5.0,0.73,5.0,0.38,8.44,0.37,5.0,0.4,11.0,0.45,5.0,0.03,0.02,0.093174,1776252628000
1776252632.483,32.483,0.69,5.0,0.68,10.0,0.7,2.14,0.73,5.0,0.3,5.0,0.27,5.0,0.32,5.0,0.33,5.0,0.01,0.02,0.0932,1776252631000
1776252636.181,36.181,0.69,5.0,0.68,18.0,0.73,5.0,0.74,5.0,0.3,2.14,0.27,5.0,0.31,5.0,0.32,10.0,0.04,0.01,0.0932,1776252634000
1776252647.186,47.186,0.75,5.0,0.74,10.0,0.77,14.7,0.78,20.2,0.27,5.0,0.26,5.0,0.31,5.0,0.32,18.0,0.02,0.04,0.0932,1776252646000
1776252653.544,53.544,0.73,8.0,0.72,10.0,0.74,18.5,0.75,18.9,0.23,14.7,0.22,20.2,0.25,5.0,0.26,10.0,0.01,0.02,0.093213,1776252652000
1776252655.088,55.088,0.73,2.81,0.72,5.0,0.74,18.5,0.75,18.9,0.26,18.5,0.25,18.9,0.27,8.0,0.28,10.0,0.01,0.01,0.093208,1776252653000
1776252657.079,57.079,0.72,5.0,0.62,5.0,0.74,23.5,0.75,18.9,0.26,18.5,0.25,18.9,0.27,2.81,0.28,5.0,0.02,0.01,0.0932,1776252655000
1776252658.941,58.941,0.6,5.0,0.59,5.0,0.63,5.0,0.64,5.0,0.27,10.0,0.26,18.5,0.38,5.0,0.39,10.0,0.03,0.11,0.09319,1776252657000
1776252662.236,62.236,0.61,10.0,0.6,10.0,0.68,5.0,0.69,5.0,0.37,5.0,0.36,5.0,0.4,5.0,0.41,5.0,0.07,0.03,0.093174,1776252660000
1776252676.47,76.47,0.77,5.0,0.76,10.0,0.78,0.59,0.79,15.7,0.32,5.0,0.31,5.0,0.39,10.0,0.4,10.0,0.01,0.07,0.093215,1776252675000
1776252712.702,112.702,0.83,5.0,0.82,5.0,0.84,18.1,0.85,20.39,0.22,0.59,0.21,15.7,0.23,5.0,0.24,10.0,0.01,0.01,0.093227,1776252710000
1776252715.262,115.262,0.83,5.0,0.82,5.0,0.84,9.05,0.85,20.39,0.16,18.1,0.15,20.39,0.17,5.0,0.18,5.0,0.01,0.01,0.093227,1776252714000
1776252719.206,119.206,0.83,5.0,0.82,10.0,0.85,20.39,0.86,21.6,0.16,9.05,0.15,20.39,0.17,5.0,0.18,5.0,0.02,0.01,0.093228,1776252718000
1776252722.511,122.511,0.88,5.0,0.87,10.0,0.89,18.79,0.9,28.9,0.15,20.39,0.14,21.6,0.17,5.0,0.18,10.0,0.01,0.02,0.093235,1776252721000
1776252724.49,124.49,0.88,5.0,0.87,5.0,0.9,33.9,0.91,41.7,0.11,18.79,0.1,28.9,0.12,5.0,0.13,10.0,0.02,0.01,0.093244,1776252723000
1776252726.006,126.006,0.88,5.0,0.87,5.0,0.89,30.12,0.9,33.9,0.1,33.9,0.09,41.7,0.12,5.0,0.13,5.0,0.01,0.02,0.093242,1776252725000
1776252728.313,128.313,0.88,5.0,0.87,5.0,0.89,28.99,0.9,33.9,0.11,30.12,0.1,33.9,0.12,5.0,0.13,5.0,0.01,0.01,0.093227,1776252727000
1776252750.312,150.312,0.88,16.33,0.79,5.0,0.89,132.99,0.9,33.9,0.11,28.99,0.1,33.9,0.12,5.0,0.13,5.0,0.01,0.01,0.09323,1776252749000
1776252751.482,151.482,0.8,3.68,0.79,12.0,0.81,5.0,0.82,5.0,0.11,132.99,0.1,33.9,0.21,5.0,0.22,35.0,0.01,0.1,0.09323,1776252750000
1776252755.468,155.468,0.79,10.68,0.78,35.0,0.81,26.89,0.82,17.6,0.19,5.0,0.18,5.0,0.2,3.68,0.21,12.0,0.02,0.01,0.093194,1776252754000
1776252756.556,156.556,0.79,3.68,0.78,35.0,0.8,24.95,0.81,26.89,0.19,26.89,0.18,17.6,0.21,10.68,0.22,35.0,0.01,0.02,0.093194,1776252755000
1776252757.938,157.938,0.79,3.68,0.78,35.0,0.81,11.84,0.82,22.6,0.2,24.95,0.19,26.89,0.21,3.68,0.22,35.0,0.02,0.01,0.093194,1776252756000
1776252762.615,162.615,0.78,19.67,0.73,5.0,0.79,5.0,0.8,21.2,0.19,11.84,0.18,22.6,0.21,3.68,0.22,35.0,0.01,0.02,0.093189,1776252761000
1776252764.586,164.586,0.74,12.0,0.73,5.0,0.76,5.0,0.78,30.53,0.22,10.33,0.21,5.0,0.27,5.0,0.28,5.0,0.02,0.05,0.093189,1776252763000
1776252766.502,166.502,0.74,12.0,0.73,5.0,0.76,5.0,0.78,30.53,0.24,5.0,0.22,30.53,0.26,12.0,0.27,5.0,0.02,0.02,0.093182,1776252765000
