timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776309900.538,0.538,0.47,26.38,0.46,78.0,0.48,5.0,0.5,16.0,0.5,6.0,0.41,37.0,0.53,6.38,0.59,37.0,0.01,0.03,0.096557,1776309899000
1776309901.332,1.332,0.47,6.38,0.41,37.0,0.5,6.0,0.59,37.0,0.5,6.0,0.41,37.0,0.53,6.38,0.59,37.0,0.03,0.03,0.096562,1776309900000
1776309901.985,1.985,0.47,6.38,0.41,37.0,0.5,6.0,0.59,37.0,0.5,6.0,0.41,37.0,0.53,6.38,0.59,37.0,0.03,0.03,0.096562,1776309901000
1776309903.284,3.284,0.47,6.38,0.41,37.0,0.5,6.0,0.59,37.0,0.5,6.0,0.41,37.0,0.53,6.38,0.59,37.0,0.03,0.03,0.096562,1776309902000
1776309903.651,3.651,0.49,5.0,0.48,5.0,0.5,3.8,0.61,50.0,0.5,5.8,0.39,50.0,0.51,5.0,0.52,5.0,0.01,0.01,0.096562,1776309902000
1776309904.399,4.399,0.49,5.0,0.48,5.0,0.61,50.0,0.67,5.0,0.39,50.0,0.33,5.0,0.51,5.0,0.52,5.0,0.12,0.12,0.096566,1776309903000
1776309905.078,5.078,0.62,5.0,0.61,5.0,0.64,5.0,0.65,5.0,0.36,5.0,0.35,5.0,0.38,5.0,0.39,5.0,0.02,0.02,0.096604,1776309904000
1776309906.338,6.338,0.62,5.0,0.61,5.0,0.64,5.0,0.65,5.0,0.36,5.0,0.35,5.0,0.38,5.0,0.39,5.0,0.02,0.02,0.096611,1776309905000
1776309907.064,7.064,0.62,5.0,0.61,5.0,0.64,5.0,0.65,5.0,0.36,5.0,0.35,5.0,0.38,5.0,0.39,5.0,0.02,0.02,0.096612,1776309906000
1776309908.754,8.754,0.62,5.0,0.61,5.0,0.64,5.0,0.65,5.0,0.36,5.0,0.35,5.0,0.38,5.0,0.39,5.0,0.02,0.02,0.096612,1776309907000
1776309909.358,9.358,0.62,5.0,0.61,5.0,0.64,5.0,0.65,5.0,0.36,5.0,0.35,5.0,0.38,5.0,0.39,5.0,0.02,0.02,0.096612,1776309908000
1776309910.596,10.596,0.62,5.0,0.61,5.0,0.64,5.0,0.65,5.0,0.36,5.0,0.35,5.0,0.38,5.0,0.39,5.0,0.02,0.02,0.096612,1776309909000
1776309911.143,11.143,0.62,5.0,0.61,5.0,0.64,5.0,0.65,5.0,0.36,5.0,0.35,5.0,0.38,5.0,0.39,5.0,0.02,0.02,0.096612,1776309910000
1776309916.254,16.254,0.6,5.0,0.59,5.0,0.62,5.0,0.67,15.0,0.36,5.0,0.35,5.0,0.38,5.0,0.39,5.0,0.02,0.02,0.096586,1776309915000
1776309924.437,24.437,0.67,5.0,0.66,5.0,0.7,5.0,0.71,15.0,0.38,5.0,0.33,15.0,0.4,5.0,0.41,5.0,0.03,0.02,0.096606,1776309923000
1776309924.833,24.833,0.69,5.0,0.68,5.0,0.71,10.0,0.72,10.0,0.3,5.0,0.29,15.0,0.34,5.0,0.35,5.0,0.02,0.04,0.096606,1776309923000
1776309925.22,25.22,0.73,5.0,0.72,5.0,0.75,5.0,0.76,5.0,0.29,10.0,0.28,10.0,0.31,5.0,0.32,5.0,0.02,0.02,0.096608,1776309924000
1776309926.001,26.001,0.73,1.0,0.72,5.0,0.75,5.0,0.76,5.0,0.25,5.0,0.24,5.0,0.27,5.0,0.28,5.0,0.02,0.02,0.096608,1776309924000
