timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776243611.549,11.549,0.47,16.0,0.44,5.0,0.48,5.0,0.49,5.0,0.51,5.0,0.5,5.0,0.53,16.0,0.55,5.0,0.01,0.02,0.09317,1776243610000
1776243611.904,11.904,0.5,5.0,0.49,5.0,0.51,5.0,0.52,5.0,0.51,5.0,0.5,5.0,0.53,16.0,0.55,5.0,0.01,0.02,0.09317,1776243610000
1776243613.106,13.106,0.5,5.0,0.49,5.0,0.51,5.0,0.52,5.0,0.49,5.0,0.48,5.0,0.5,5.0,0.51,5.0,0.01,0.01,0.093168,1776243612000
1776243614.168,14.168,0.5,5.0,0.49,5.0,0.51,5.0,0.52,5.0,0.49,5.0,0.48,5.0,0.5,5.0,0.51,5.0,0.01,0.01,0.093166,1776243613000
1776243615.422,15.422,0.5,5.0,0.49,5.0,0.51,5.0,0.52,5.0,0.49,5.0,0.48,5.0,0.5,5.0,0.51,5.0,0.01,0.01,0.093166,1776243614000
1776243615.886,15.886,0.5,5.0,0.49,5.0,0.51,5.0,0.52,5.0,0.49,5.0,0.48,5.0,0.5,5.0,0.51,5.0,0.01,0.01,0.093166,1776243615000
1776243616.951,16.951,0.5,5.0,0.49,5.0,0.51,5.0,0.52,5.0,0.49,5.0,0.48,5.0,0.5,5.0,0.51,5.0,0.01,0.01,0.093166,1776243616000
1776243618.007,18.007,0.56,5.0,0.55,5.0,0.61,0.18,0.62,5.0,0.39,0.18,0.38,5.0,0.44,5.0,0.45,5.0,0.05,0.05,0.093166,1776243617000
1776243618.451,18.451,0.59,5.0,0.58,5.0,0.61,6.0,0.62,5.0,0.39,0.18,0.38,5.0,0.44,5.0,0.45,5.0,0.02,0.05,0.093166,1776243617000
1776243619.597,19.597,0.59,5.0,0.58,5.0,0.61,6.0,0.62,5.0,0.39,6.0,0.38,5.0,0.41,5.0,0.42,5.0,0.02,0.02,0.093177,1776243618000
1776243620.262,20.262,0.59,5.0,0.58,5.0,0.61,6.0,0.62,5.0,0.39,6.0,0.38,5.0,0.41,5.0,0.42,5.0,0.02,0.02,0.093177,1776243619000
1776243621.427,21.427,0.69,5.0,0.68,5.0,0.71,5.0,0.72,31.0,0.29,5.0,0.28,31.0,0.31,5.0,0.32,5.0,0.02,0.02,0.093187,1776243620000
