timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,doge_price,doge_oracle_ts
1776172509.993,9.993,0.32,3.52,0.27,450.0,0.25,600.0,0.24,20.0,0.23,10.0,0.43,5.0,0.47,10.0,0.48,19.0,0.49,10.0,0.5,10.0,0.57,5.0,0.53,10.0,0.52,19.0,0.51,10.0,0.5,10.0,0.68,3.52,0.73,450.0,0.75,600.0,0.76,20.0,0.77,10.0,0.11,0.11,0.094408,1776172509000
1776172511.034,11.034,0.32,3.52,0.27,450.0,0.25,600.0,0.24,20.0,0.23,10.0,0.43,5.0,0.47,10.0,0.48,19.0,0.49,10.0,0.5,10.0,0.57,5.0,0.53,10.0,0.52,19.0,0.51,10.0,0.5,10.0,0.68,3.52,0.73,450.0,0.75,600.0,0.76,20.0,0.77,10.0,0.11,0.11,0.09438,1776172510000
1776172512.052,12.052,0.32,3.52,0.27,450.0,0.25,600.0,0.24,20.0,0.23,10.0,0.43,5.0,0.47,10.0,0.48,19.0,0.49,10.0,0.5,10.0,0.57,5.0,0.53,10.0,0.52,19.0,0.51,10.0,0.5,10.0,0.68,3.52,0.73,450.0,0.75,600.0,0.76,20.0,0.77,10.0,0.11,0.11,0.094379,1776172511000
1776172513.686,13.686,0.32,3.52,0.27,450.0,0.25,600.0,0.24,20.0,0.23,10.0,0.43,5.0,0.47,10.0,0.48,19.0,0.49,10.0,0.5,10.0,0.57,5.0,0.53,10.0,0.52,19.0,0.51,10.0,0.5,10.0,0.68,3.52,0.73,450.0,0.75,600.0,0.76,20.0,0.77,10.0,0.11,0.11,0.094379,1776172512000
1776172514.218,14.218,0.23,10.0,0.22,5.0,0.19,26.0,0.14,10.0,0.13,10.0,0.38,0.2,0.39,10.0,0.4,18.0,0.41,60.0,0.42,10.0,0.57,5.0,0.53,10.0,0.52,19.0,0.51,10.0,0.5,10.0,0.68,3.52,0.73,450.0,0.75,600.0,0.76,20.0,0.77,10.0,0.15,0.11,0.094379,1776172512000
1776172515.036,15.036,0.23,10.0,0.22,5.0,0.19,26.0,0.14,10.0,0.13,10.0,0.39,5.2,0.4,18.0,0.41,60.0,0.42,10.0,0.43,10.0,0.62,0.2,0.61,10.0,0.6,18.0,0.59,60.0,0.58,10.0,0.77,10.0,0.78,5.0,0.81,26.0,0.86,10.0,0.87,10.0,0.16,0.15,0.094378,1776172513000
1776172515.529,15.529,0.23,10.0,0.22,5.0,0.19,26.0,0.14,10.0,0.13,10.0,0.39,5.2,0.4,18.0,0.41,60.0,0.42,10.0,0.43,10.0,0.61,5.2,0.6,18.0,0.59,60.0,0.58,10.0,0.57,10.0,0.77,10.0,0.78,5.0,0.81,26.0,0.86,10.0,0.87,10.0,0.16,0.16,0.094378,1776172514000
1776172516.468,16.468,0.23,10.0,0.22,5.0,0.19,26.0,0.14,10.0,0.13,10.0,0.39,5.2,0.4,18.0,0.41,60.0,0.42,10.0,0.43,10.0,0.61,5.2,0.6,18.0,0.59,60.0,0.58,10.0,0.57,10.0,0.77,10.0,0.78,5.0,0.81,26.0,0.86,10.0,0.87,10.0,0.16,0.16,0.094378,1776172515000
1776172516.921,16.921,0.22,15.0,0.19,31.0,0.14,10.0,0.13,10.0,0.12,10.0,0.39,4.31,0.4,18.0,0.41,60.0,0.42,20.0,0.51,55.0,0.61,5.2,0.6,18.0,0.59,60.0,0.58,10.0,0.57,10.0,0.77,10.0,0.78,5.0,0.81,26.0,0.86,10.0,0.87,10.0,0.17,0.16,0.094378,1776172515000
1776172518.308,18.308,0.22,15.0,0.19,31.0,0.14,10.0,0.13,10.0,0.12,10.0,0.39,4.31,0.4,18.0,0.41,60.0,0.42,20.0,0.51,55.0,0.61,4.31,0.6,18.0,0.59,60.0,0.58,20.0,0.49,55.0,0.78,15.0,0.81,31.0,0.86,10.0,0.87,10.0,0.88,10.0,0.17,0.17,0.094382,1776172517000
1776172519.736,19.736,0.22,15.0,0.19,31.0,0.14,10.0,0.13,10.0,0.12,10.0,0.39,4.31,0.4,18.0,0.41,60.0,0.42,20.0,0.51,55.0,0.61,4.31,0.6,18.0,0.59,60.0,0.58,20.0,0.49,55.0,0.78,15.0,0.81,31.0,0.86,10.0,0.87,10.0,0.88,10.0,0.17,0.17,0.09438,1776172518000
1776172520.264,20.264,0.22,15.0,0.19,31.0,0.14,10.0,0.13,10.0,0.12,10.0,0.39,4.31,0.4,18.0,0.41,60.0,0.42,20.0,0.51,55.0,0.61,4.31,0.6,18.0,0.59,60.0,0.58,20.0,0.49,55.0,0.78,15.0,0.81,31.0,0.86,10.0,0.87,10.0,0.88,10.0,0.17,0.17,0.09438,1776172519000
1776172521.586,21.586,0.22,15.0,0.19,31.0,0.14,10.0,0.13,10.0,0.12,10.0,0.39,4.31,0.4,18.0,0.41,60.0,0.42,20.0,0.51,55.0,0.61,4.31,0.6,18.0,0.59,60.0,0.58,20.0,0.49,55.0,0.78,15.0,0.81,31.0,0.86,10.0,0.87,10.0,0.88,10.0,0.17,0.17,0.094382,1776172520000
1776172522.093,22.093,0.22,15.0,0.19,31.0,0.14,10.0,0.13,10.0,0.12,10.0,0.39,4.31,0.4,18.0,0.41,60.0,0.42,20.0,0.51,55.0,0.61,4.31,0.6,18.0,0.59,60.0,0.58,20.0,0.49,55.0,0.78,15.0,0.81,31.0,0.86,10.0,0.87,10.0,0.88,10.0,0.17,0.17,0.094382,1776172521000
1776172523.402,23.402,0.22,15.0,0.19,31.0,0.14,10.0,0.13,10.0,0.12,10.0,0.39,4.31,0.4,18.0,0.41,60.0,0.42,20.0,0.51,55.0,0.61,4.31,0.6,18.0,0.59,60.0,0.58,20.0,0.49,55.0,0.78,15.0,0.81,31.0,0.86,10.0,0.87,10.0,0.88,10.0,0.17,0.17,0.094384,1776172522000
1776172524.249,24.249,0.22,15.0,0.19,31.0,0.14,10.0,0.13,10.0,0.12,10.0,0.39,4.31,0.4,18.0,0.41,60.0,0.42,20.0,0.51,55.0,0.61,4.31,0.6,18.0,0.59,60.0,0.58,20.0,0.49,55.0,0.78,15.0,0.81,31.0,0.86,10.0,0.87,10.0,0.88,10.0,0.17,0.17,0.094384,1776172523000
1776172525.273,25.273,0.22,15.0,0.19,31.0,0.14,10.0,0.13,10.0,0.12,10.0,0.39,4.31,0.4,18.0,0.41,60.0,0.42,20.0,0.51,55.0,0.61,4.31,0.6,18.0,0.59,60.0,0.58,20.0,0.49,55.0,0.78,15.0,0.81,31.0,0.86,10.0,0.87,10.0,0.88,10.0,0.17,0.17,0.094381,1776172524000
1776172526.2,26.2,0.22,15.0,0.19,31.0,0.14,10.0,0.13,10.0,0.12,10.0,0.39,4.31,0.4,18.0,0.41,60.0,0.42,20.0,0.51,55.0,0.61,4.31,0.6,18.0,0.59,60.0,0.58,20.0,0.49,55.0,0.78,15.0,0.81,31.0,0.86,10.0,0.87,10.0,0.88,10.0,0.17,0.17,0.094375,1776172525000
1776172527.187,27.187,0.22,15.0,0.19,31.0,0.14,10.0,0.13,10.0,0.12,10.0,0.39,4.31,0.4,18.0,0.41,60.0,0.42,20.0,0.51,55.0,0.61,4.31,0.6,18.0,0.59,60.0,0.58,20.0,0.49,55.0,0.78,15.0,0.81,31.0,0.86,10.0,0.87,10.0,0.88,10.0,0.17,0.17,0.094386,1776172526000
1776172527.625,27.625,0.28,5.0,0.26,10.0,0.24,20.0,0.23,5.0,0.21,50.0,0.31,5.0,0.45,9.0,0.47,10.0,0.51,55.0,0.53,6.0,0.61,4.31,0.6,18.0,0.59,60.0,0.58,20.0,0.49,55.0,0.78,15.0,0.81,31.0,0.86,10.0,0.87,10.0,0.88,10.0,0.03,0.17,0.094386,1776172526000
1776172528.151,28.151,0.28,5.0,0.26,10.0,0.24,20.0,0.23,5.0,0.21,50.0,0.31,5.0,0.45,9.0,0.47,10.0,0.51,55.0,0.53,6.0,0.69,5.0,0.55,9.0,0.53,10.0,0.49,55.0,0.47,6.0,0.72,5.0,0.74,10.0,0.76,20.0,0.77,5.0,0.79,50.0,0.03,0.03,0.094384,1776172527000
1776172529.079,29.079,0.28,5.0,0.26,10.0,0.24,20.0,0.23,5.0,0.21,50.0,0.31,5.0,0.45,9.0,0.47,10.0,0.51,55.0,0.53,6.0,0.69,5.0,0.55,9.0,0.53,10.0,0.49,55.0,0.47,6.0,0.72,5.0,0.74,10.0,0.76,20.0,0.77,5.0,0.79,50.0,0.03,0.03,0.094388,1776172528000
1776172530.111,30.111,0.28,5.0,0.26,10.0,0.24,20.0,0.23,5.0,0.21,50.0,0.31,5.0,0.45,9.0,0.47,10.0,0.51,55.0,0.53,6.0,0.69,5.0,0.55,9.0,0.53,10.0,0.49,55.0,0.47,6.0,0.72,5.0,0.74,10.0,0.76,20.0,0.77,5.0,0.79,50.0,0.03,0.03,0.094402,1776172529000
1776172531.051,31.051,0.28,5.0,0.26,10.0,0.24,20.0,0.23,5.0,0.21,50.0,0.31,5.0,0.45,9.0,0.47,10.0,0.51,55.0,0.53,6.0,0.69,5.0,0.55,9.0,0.53,10.0,0.49,55.0,0.47,6.0,0.72,5.0,0.74,10.0,0.76,20.0,0.77,5.0,0.79,50.0,0.03,0.03,0.094405,1776172530000
1776172532.105,32.105,0.28,5.0,0.26,10.0,0.24,20.0,0.23,5.0,0.21,50.0,0.31,5.0,0.45,9.0,0.47,10.0,0.51,55.0,0.53,6.0,0.69,5.0,0.55,9.0,0.53,10.0,0.49,55.0,0.47,6.0,0.72,5.0,0.74,10.0,0.76,20.0,0.77,5.0,0.79,50.0,0.03,0.03,0.09441,1776172531000
1776172532.999,32.999,0.28,5.0,0.26,10.0,0.24,20.0,0.23,5.0,0.21,50.0,0.31,5.0,0.45,9.0,0.47,10.0,0.51,55.0,0.53,6.0,0.69,5.0,0.55,9.0,0.53,10.0,0.49,55.0,0.47,6.0,0.72,5.0,0.74,10.0,0.76,20.0,0.77,5.0,0.79,50.0,0.03,0.03,0.094404,1776172532000
1776172534.027,34.027,0.28,5.0,0.26,10.0,0.24,20.0,0.23,5.0,0.21,50.0,0.31,5.0,0.45,9.0,0.47,10.0,0.51,55.0,0.53,6.0,0.69,5.0,0.55,9.0,0.53,10.0,0.49,55.0,0.47,6.0,0.72,5.0,0.74,10.0,0.76,20.0,0.77,5.0,0.79,50.0,0.03,0.03,0.094398,1776172533000
1776172535.103,35.103,0.28,5.0,0.26,10.0,0.24,20.0,0.23,5.0,0.21,50.0,0.31,5.0,0.45,9.0,0.47,10.0,0.51,55.0,0.53,6.0,0.69,5.0,0.55,9.0,0.53,10.0,0.49,55.0,0.47,6.0,0.72,5.0,0.74,10.0,0.76,20.0,0.77,5.0,0.79,50.0,0.03,0.03,0.094407,1776172534000
1776172536.223,36.223,0.28,5.0,0.26,10.0,0.24,20.0,0.23,5.0,0.21,50.0,0.31,5.0,0.45,9.0,0.47,10.0,0.51,55.0,0.53,6.0,0.69,5.0,0.55,9.0,0.53,10.0,0.49,55.0,0.47,6.0,0.72,5.0,0.74,10.0,0.76,20.0,0.77,5.0,0.79,50.0,0.03,0.03,0.094407,1776172535000
1776172536.498,36.498,0.21,5.0,0.19,5.0,0.14,21.6,0.13,33.0,0.12,34.6,0.3,2.0,0.31,5.0,0.34,15.0,0.36,10.0,0.41,50.0,0.69,5.0,0.55,9.0,0.53,10.0,0.49,55.0,0.47,6.0,0.72,5.0,0.74,10.0,0.76,20.0,0.77,5.0,0.79,50.0,0.09,0.03,0.094407,1776172535000
1776172537.315,37.315,0.21,5.0,0.19,5.0,0.14,21.6,0.13,33.0,0.12,34.6,0.3,2.0,0.31,5.0,0.34,15.0,0.36,10.0,0.41,50.0,0.7,2.0,0.69,5.0,0.66,15.0,0.64,10.0,0.59,50.0,0.79,5.0,0.81,5.0,0.86,21.6,0.87,33.0,0.88,34.6,0.09,0.09,0.094408,1776172536000
1776172538.643,38.643,0.21,5.0,0.19,5.0,0.14,21.6,0.13,33.0,0.12,34.6,0.3,2.0,0.31,5.0,0.34,15.0,0.36,10.0,0.41,50.0,0.7,2.0,0.69,5.0,0.66,15.0,0.64,10.0,0.59,50.0,0.79,5.0,0.81,5.0,0.86,21.6,0.87,33.0,0.88,34.6,0.09,0.09,0.09439,1776172537000
1776172539.216,39.216,0.21,5.0,0.19,5.0,0.14,21.6,0.13,33.0,0.12,34.6,0.3,2.0,0.31,5.0,0.34,15.0,0.36,10.0,0.41,50.0,0.7,2.0,0.69,5.0,0.66,15.0,0.64,10.0,0.59,50.0,0.79,5.0,0.81,5.0,0.86,21.6,0.87,33.0,0.88,34.6,0.09,0.09,0.094381,1776172538000
1776172540.194,40.194,0.16,5.99,0.15,25.39,0.14,21.6,0.13,23.0,0.12,29.6,0.23,6.0,0.24,18.0,0.26,5.0,0.29,10.0,0.3,10.0,0.7,2.0,0.69,5.0,0.66,15.0,0.64,10.0,0.59,50.0,0.79,5.0,0.81,5.0,0.86,21.6,0.87,33.0,0.88,34.6,0.07,0.09,0.094381,1776172538000
1776172540.8,40.8,0.16,5.99,0.15,25.39,0.14,21.6,0.13,23.0,0.12,29.6,0.23,6.0,0.24,18.0,0.26,5.0,0.29,10.0,0.3,10.0,0.77,6.0,0.76,18.0,0.74,5.0,0.71,10.0,0.7,10.0,0.84,5.99,0.85,25.39,0.86,21.6,0.87,23.0,0.88,29.6,0.07,0.07,0.094371,1776172539000
1776172541.344,41.344,0.16,5.99,0.15,25.39,0.14,21.6,0.13,23.0,0.12,29.6,0.23,6.0,0.24,18.0,0.26,5.0,0.29,10.0,0.3,10.0,0.77,6.0,0.76,18.0,0.74,5.0,0.71,10.0,0.7,10.0,0.84,5.99,0.85,25.39,0.86,21.6,0.87,23.0,0.88,29.6,0.07,0.07,0.094347,1776172540000
1776172542.015,42.015,0.16,5.99,0.15,25.39,0.14,21.6,0.13,23.0,0.12,29.6,0.23,6.0,0.24,18.0,0.26,5.0,0.29,10.0,0.3,10.0,0.77,6.0,0.76,18.0,0.74,5.0,0.71,10.0,0.7,10.0,0.84,5.99,0.85,25.39,0.86,21.6,0.87,23.0,0.88,29.6,0.07,0.07,0.094333,1776172541000
1776172542.417,42.417,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.77,6.0,0.76,18.0,0.74,5.0,0.71,10.0,0.7,10.0,0.84,5.99,0.85,25.39,0.86,21.6,0.87,23.0,0.88,29.6,0.01,0.07,0.094333,1776172541000
1776172543.314,43.314,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.094315,1776172542000
1776172544.058,44.058,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.094313,1776172543000
1776172545.562,45.562,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.094308,1776172544000
1776172546.257,46.257,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.094307,1776172545000
1776172547.837,47.837,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.094316,1776172546000
1776172548.631,48.631,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.094319,1776172547000
1776172549.206,49.206,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.094316,1776172548000
1776172550.634,50.634,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.094316,1776172549000
1776172551.355,51.355,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.09431,1776172550000
1776172552.096,52.096,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.094313,1776172551000
1776172553.625,53.625,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.094314,1776172552000
1776172554.243,54.243,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.094313,1776172553000
1776172555.069,55.069,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.094313,1776172554000
1776172556.105,56.105,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.094308,1776172555000
1776172557.633,57.633,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.09431,1776172556000
1776172558.263,58.263,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.094311,1776172557000
1776172559.595,59.595,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.0943,1776172558000
1776172560.285,60.285,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.09431,1776172559000
1776172561.587,61.587,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.094313,1776172560000
1776172562.182,62.182,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.094309,1776172561000
1776172563.451,63.451,0.15,20.39,0.14,21.6,0.13,23.0,0.12,24.6,0.11,126.6,0.16,3.57,0.22,10.0,0.26,21.0,0.27,10.0,0.28,10.0,0.84,3.57,0.78,10.0,0.74,21.0,0.73,10.0,0.72,10.0,0.85,20.39,0.86,21.6,0.87,23.0,0.88,24.6,0.89,126.6,0.01,0.01,0.094307,1776172562000
