timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776270306.315,6.315,0.46,16.69,0.45,13.0,0.47,20.6,0.48,5.0,0.53,20.6,0.41,37.0,0.54,6.69,0.59,37.0,0.01,0.01,0.094177,1776270305000
1776270312.314,12.314,0.51,5.0,0.5,5.0,0.55,8.0,0.6,5.0,0.53,20.6,0.52,5.0,0.54,16.69,0.55,13.0,0.04,0.01,0.094182,1776270310000
1776270321.884,21.884,0.48,3.51,0.47,5.0,0.53,5.0,0.54,5.0,0.45,8.0,0.4,5.0,0.49,5.0,0.5,5.0,0.05,0.04,0.094193,1776270320000
1776270331.879,31.879,0.46,1.69,0.45,8.0,0.47,5.0,0.48,5.0,0.47,5.0,0.46,5.0,0.52,3.51,0.53,5.0,0.01,0.05,0.094181,1776270330000
1776270333.438,33.438,0.52,5.0,0.51,5.0,0.54,5.0,0.55,13.0,0.53,5.0,0.52,5.0,0.54,1.69,0.55,8.0,0.02,0.01,0.094181,1776270332000
1776270338.719,38.719,0.46,1.69,0.45,13.0,0.48,4.3,0.49,5.0,0.46,5.0,0.45,13.0,0.48,5.0,0.49,5.0,0.02,0.02,0.094199,1776270337000
1776270339.251,39.251,0.46,6.69,0.45,13.0,0.49,4.3,0.5,5.0,0.52,4.3,0.51,5.0,0.54,1.69,0.55,13.0,0.03,0.02,0.094197,1776270338000
1776270342.158,42.158,0.51,5.0,0.5,5.0,0.52,3.0,0.53,5.0,0.51,4.3,0.5,5.0,0.54,6.69,0.55,13.0,0.01,0.03,0.094182,1776270341000
1776270351.192,51.192,0.47,5.0,0.46,17.69,0.5,2.5,0.51,5.0,0.48,3.0,0.47,5.0,0.49,5.0,0.5,5.0,0.03,0.01,0.094194,1776270349000
1776270351.664,51.664,0.47,5.0,0.46,17.69,0.49,2.5,0.5,2.5,0.5,2.5,0.49,5.0,0.53,5.0,0.54,17.69,0.02,0.03,0.094197,1776270350000
1776270370.276,70.276,0.45,8.0,0.44,10.0,0.47,10.0,0.48,15.4,0.51,2.5,0.5,2.5,0.53,5.0,0.54,17.69,0.02,0.02,0.094161,1776270369000
1776270370.501,70.501,0.45,0.72,0.44,10.0,0.46,5.0,0.47,10.0,0.54,5.0,0.53,10.0,0.55,3.0,0.56,10.0,0.01,0.01,0.094161,1776270369000
1776270372.459,72.459,0.42,10.0,0.41,10.0,0.44,15.6,0.45,15.5,0.54,10.0,0.53,10.0,0.57,10.0,0.58,10.0,0.02,0.03,0.094156,1776270371000
1776270373.157,73.157,0.42,10.0,0.41,10.0,0.43,6.2,0.44,15.6,0.56,15.6,0.55,15.5,0.58,10.0,0.59,10.0,0.01,0.02,0.094148,1776270372000
1776270373.665,73.665,0.42,8.18,0.41,10.0,0.44,12.4,0.45,15.5,0.57,6.2,0.56,15.6,0.58,8.18,0.59,10.0,0.02,0.01,0.094148,1776270372000
1776270374.422,74.422,0.41,10.0,0.4,10.0,0.43,5.0,0.44,12.4,0.56,12.4,0.55,15.5,0.58,8.18,0.59,10.0,0.02,0.02,0.094147,1776270373000
