timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776241211.51,11.51,0.47,5.0,0.46,5.0,0.5,5.0,0.56,5.0,0.5,5.0,0.44,5.0,0.53,5.0,0.54,5.0,0.03,0.03,0.092844,1776236445000
1776241211.828,11.828,0.47,5.0,0.46,5.0,0.5,5.0,0.56,5.0,0.5,5.0,0.44,5.0,0.53,5.0,0.54,5.0,0.03,0.03,0.092844,1776236445000
1776241212.726,12.726,0.47,3.0,0.46,5.0,0.5,5.0,0.56,5.0,0.5,5.0,0.44,5.0,0.53,5.0,0.54,5.0,0.03,0.03,0.092844,1776236445000
1776241220.247,20.247,0.49,5.0,0.47,28.0,0.6,5.0,0.62,5.0,0.5,5.0,0.44,5.0,0.53,3.0,0.54,5.0,0.11,0.03,0.092844,1776236445000
1776241225.669,25.669,0.51,50.0,0.5,5.0,0.6,5.0,0.62,5.0,0.4,5.0,0.38,5.0,0.51,5.0,0.53,28.0,0.09,0.11,0.092844,1776236445000
1776241245.126,45.126,0.63,6.0,0.62,5.0,0.74,5.0,0.75,5.0,0.4,5.0,0.38,5.0,0.49,50.0,0.5,5.0,0.11,0.09,0.092844,1776236445000
1776241259.765,59.765,0.68,6.0,0.67,16.0,0.74,5.0,0.75,5.0,0.26,5.0,0.25,5.0,0.37,6.0,0.38,5.0,0.06,0.11,0.092844,1776236445000
1776241260.414,60.414,0.67,16.0,0.64,5.0,0.75,10.0,0.8,16.2,0.26,5.0,0.25,5.0,0.32,6.0,0.33,16.0,0.08,0.06,0.092844,1776236445000
1776241277.564,77.564,0.68,6.0,0.67,16.0,0.76,5.0,0.77,5.0,0.25,10.0,0.2,16.2,0.33,16.0,0.36,5.0,0.08,0.08,0.092844,1776236445000
1776241279.379,79.379,0.68,6.0,0.67,27.8,0.78,5.0,0.79,15.7,0.24,5.0,0.23,5.0,0.32,6.0,0.33,16.0,0.1,0.08,0.092844,1776236445000
1776241294.46,94.46,0.68,6.0,0.67,16.0,0.79,15.7,0.8,16.2,0.22,5.0,0.21,15.7,0.32,6.0,0.33,27.8,0.11,0.1,0.092844,1776236445000
1776241298.582,98.582,0.67,16.0,0.66,16.6,0.79,6.21,0.8,16.2,0.21,15.7,0.2,16.2,0.32,6.0,0.33,16.0,0.12,0.11,0.092844,1776236445000
1776241303.495,103.495,0.68,6.0,0.67,16.0,0.8,16.2,0.81,16.89,0.21,6.21,0.2,16.2,0.33,16.0,0.34,16.6,0.12,0.12,0.092844,1776236445000
1776241396.975,196.975,0.86,18.0,0.85,25.39,0.92,29.85,0.93,39.9,0.2,16.2,0.19,16.89,0.32,6.0,0.33,16.0,0.06,0.12,0.092844,1776236445000
1776241400.528,200.528,0.87,6.0,0.86,38.6,0.93,24.57,0.94,46.1,0.08,29.85,0.07,39.9,0.14,18.0,0.15,25.39,0.06,0.06,0.092844,1776236445000
1776241430.519,230.519,0.9,46.9,0.89,26.6,0.96,57.64,0.97,89.3,0.07,24.57,0.06,46.1,0.13,6.0,0.14,38.6,0.06,0.06,0.092844,1776236445000
1776241436.493,236.493,0.92,51.29,0.91,31.7,0.98,86.69,0.99,764.6,0.04,57.64,0.03,89.3,0.1,46.9,0.11,26.6,0.06,0.06,0.092844,1776236445000
1776241438.651,238.651,0.95,54.7,0.94,46.1,0.98,82.6,0.99,764.6,0.02,86.69,0.01,764.6,0.08,51.29,0.09,31.7,0.03,0.06,0.092844,1776236445000
1776241441.552,241.552,0.96,5.0,0.95,5.0,0.97,88.86,0.98,82.6,0.02,82.6,0.01,764.6,0.05,54.7,0.06,46.1,0.01,0.03,0.092844,1776236445000
1776241445.251,245.251,0.96,10.0,0.95,5.0,0.97,79.59,0.98,82.6,0.03,88.86,0.02,82.6,0.04,5.0,0.05,5.0,0.01,0.01,0.092844,1776236445000
1776241449.536,249.536,0.96,5.0,0.94,46.1,0.97,3.96,0.98,82.6,0.03,79.59,0.02,82.6,0.04,10.0,0.05,5.0,0.01,0.01,0.092844,1776236445000
1776241451.306,251.306,0.96,77.7,0.95,54.7,0.99,648.56,,,0.03,3.96,0.02,82.6,0.04,5.0,0.06,46.1,0.03,0.01,0.092844,1776236445000
1776241457.004,257.004,0.98,137.69,0.97,94.3,0.99,380.91,,,0.01,648.56,,,0.04,77.7,0.05,54.7,0.01,0.03,0.092844,1776236445000
1776241458.539,258.539,0.98,137.69,0.97,94.3,0.99,379.89,,,0.01,380.91,,,0.02,137.69,0.03,94.3,0.01,0.01,0.092844,1776236445000
1776241465.234,265.234,0.98,137.69,0.97,94.3,0.99,258.87,,,0.01,379.89,,,0.02,137.69,0.03,94.3,0.01,0.01,0.092844,1776236445000
