timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776319800.507,0.507,0.5,18.55,0.41,37.0,0.59,37.0,0.6,33.0,0.48,5.0,0.47,25.0,0.5,18.55,0.52,5.0,0.09,0.02,0.096717,1776319799000
1776319801.082,1.082,0.5,18.55,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,18.55,0.59,37.0,0.09,0.09,0.09672,1776319800000
1776319802.203,2.203,0.5,18.55,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,18.55,0.59,37.0,0.09,0.09,0.096707,1776319801000
1776319803.389,3.389,0.5,18.55,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,18.55,0.59,37.0,0.09,0.09,0.096689,1776319802000
1776319803.973,3.973,0.5,18.55,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.5,18.55,0.59,37.0,0.09,0.09,0.096693,1776319803000
1776319804.222,4.222,0.5,13.55,0.41,50.0,0.57,10.0,0.58,10.0,0.41,37.0,0.4,33.0,0.5,18.55,0.59,37.0,0.07,0.09,0.096693,1776319803000
1776319805.04,5.04,0.5,13.55,0.41,50.0,0.57,10.0,0.58,10.0,0.43,10.0,0.42,10.0,0.5,13.55,0.59,50.0,0.07,0.07,0.096694,1776319804000
1776319806.099,6.099,0.5,13.55,0.41,50.0,0.57,10.0,0.58,10.0,0.43,10.0,0.42,10.0,0.5,13.55,0.59,50.0,0.07,0.07,0.096694,1776319805000
1776319807.163,7.163,0.5,13.55,0.41,50.0,0.57,10.0,0.58,10.0,0.43,10.0,0.42,10.0,0.5,13.55,0.59,50.0,0.07,0.07,0.096694,1776319806000
1776319808.119,8.119,0.5,13.55,0.41,50.0,0.57,10.0,0.58,10.0,0.43,10.0,0.42,10.0,0.5,13.55,0.59,50.0,0.07,0.07,0.096694,1776319807000
1776319809.165,9.165,0.5,13.55,0.41,50.0,0.57,10.0,0.58,10.0,0.43,10.0,0.42,10.0,0.5,13.55,0.59,50.0,0.07,0.07,0.096694,1776319808000
1776319810.137,10.137,0.5,13.55,0.41,50.0,0.57,10.0,0.58,10.0,0.43,10.0,0.42,10.0,0.5,13.55,0.59,50.0,0.07,0.07,0.096695,1776319809000
1776319815.691,15.691,0.52,1.87,0.5,23.55,0.62,5.0,0.66,20.0,0.43,10.0,0.42,10.0,0.5,13.55,0.59,50.0,0.1,0.07,0.096702,1776319814000
1776319817.218,17.218,0.57,5.0,0.51,5.0,0.66,20.0,0.67,5.0,0.38,5.0,0.34,20.0,0.48,1.87,0.5,23.55,0.09,0.1,0.096714,1776319816000
1776319844.141,44.141,0.62,5.0,0.61,5.0,0.71,23.59,0.73,5.0,0.34,20.0,0.33,5.0,0.43,5.0,0.49,5.0,0.09,0.09,0.096743,1776319842000
1776319862.019,62.019,0.66,10.0,0.54,5.0,0.68,10.0,0.69,10.0,0.29,23.59,0.27,5.0,0.38,5.0,0.39,5.0,0.02,0.09,0.096755,1776319855000
