timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,doge_price,doge_oracle_ts
1776162911.305,11.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094429,1776162910000
1776162911.829,11.829,0.56,5.0,0.54,5.0,0.51,57.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.72,17.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094429,1776162910000
1776162912.387,12.387,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094431,1776162911000
1776162912.922,12.922,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094432,1776162912000
1776162914.146,14.146,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094431,1776162913000
1776162915.15,15.15,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094443,1776162914000
1776162916.217,16.217,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094462,1776162915000
1776162917.277,17.277,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094483,1776162916000
1776162918.385,18.385,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094492,1776162917000
1776162918.974,18.974,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.09449,1776162918000
1776162919.984,19.984,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094487,1776162919000
1776162921.173,21.173,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094487,1776162920000
1776162922.197,22.197,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094486,1776162921000
1776162923.251,23.251,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094486,1776162922000
1776162924.201,24.201,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094486,1776162923000
1776162925.251,25.251,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094488,1776162924000
1776162926.27,26.27,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094488,1776162925000
1776162927.206,27.206,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094488,1776162926000
1776162928.196,28.196,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094485,1776162927000
1776162929.136,29.136,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094478,1776162928000
1776162930.049,30.049,0.56,5.0,0.54,5.0,0.51,48.0,0.5,10.0,0.49,10.0,0.65,5.0,0.67,5.0,0.69,16.0,0.74,10.0,0.75,10.0,0.35,5.0,0.33,5.0,0.31,16.0,0.26,10.0,0.25,10.0,0.44,5.0,0.46,5.0,0.49,48.0,0.5,10.0,0.51,10.0,0.09,0.09,0.094483,1776162929000
1776162931.034,31.034,0.71,50.0,0.7,5.0,0.67,5.0,0.62,18.0,0.61,60.0,0.77,3.7,0.8,5.0,0.83,29.0,0.85,10.0,0.87,10.0,0.23,3.7,0.2,5.0,0.17,29.0,0.15,10.0,0.13,10.0,0.29,50.0,0.3,5.0,0.33,5.0,0.38,18.0,0.39,60.0,0.06,0.06,0.094485,1776162930000
