timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776201901.386,1.386,0.33,300.0,0.31,375.0,0.67,300.0,0.69,375.0,0.33,300.0,0.31,375.0,0.67,300.0,0.69,375.0,0.34,0.34,0.093009,1776201480000
1776201901.811,1.811,0.33,300.0,0.31,375.0,0.67,300.0,0.69,375.0,0.33,300.0,0.31,375.0,0.67,300.0,0.69,375.0,0.34,0.34,0.093009,1776201480000
1776201906.921,6.921,0.5,20.0,0.49,10.0,0.61,2.4,0.71,50.0,0.33,300.0,0.31,375.0,0.67,300.0,0.69,375.0,0.11,0.34,0.093009,1776201480000
1776201910.258,10.258,0.5,20.0,0.49,10.0,0.71,47.73,0.73,6.0,0.39,2.4,0.29,50.0,0.5,20.0,0.51,10.0,0.21,0.11,0.093009,1776201480000
1776201917.379,17.379,0.65,10.0,0.64,15.0,0.77,5.0,0.78,10.0,0.29,47.73,0.27,6.0,0.5,20.0,0.51,10.0,0.12,0.21,0.093009,1776201480000
1776201918.436,18.436,0.65,7.14,0.64,15.0,0.77,5.0,0.78,10.0,0.23,5.0,0.22,10.0,0.35,10.0,0.36,15.0,0.12,0.12,0.093009,1776201480000
1776201923.962,23.962,0.54,10.0,0.49,5.0,0.69,5.83,0.71,50.0,0.23,5.0,0.22,10.0,0.35,7.14,0.36,15.0,0.15,0.12,0.093009,1776201480000
1776201972.52,72.52,0.61,10.0,0.6,10.0,0.62,1.49,0.75,13.9,0.31,5.83,0.29,50.0,0.46,10.0,0.51,5.0,0.01,0.15,0.093009,1776201480000
1776201972.857,72.857,0.61,5.0,0.6,10.8,0.77,5.0,0.78,25.2,0.38,1.49,0.25,13.9,0.39,10.0,0.4,10.0,0.16,0.01,0.093009,1776201480000
1776201988.429,88.429,0.74,8.44,0.72,22.9,0.77,5.0,0.86,21.6,0.23,5.0,0.22,25.2,0.39,5.0,0.4,10.8,0.03,0.16,0.093009,1776201480000
1776201990.348,90.348,0.76,15.0,0.75,10.0,0.87,23.0,0.88,24.6,0.23,5.0,0.14,21.6,0.26,8.44,0.28,22.9,0.11,0.03,0.093009,1776201480000
1776201998.926,98.926,0.78,0.45,0.77,24.7,0.87,23.0,0.88,29.6,0.13,23.0,0.12,24.6,0.24,15.0,0.25,10.0,0.09,0.11,0.093009,1776201480000
1776202031.739,131.739,0.85,20.39,0.84,19.3,0.92,38.65,0.93,239.9,0.13,23.0,0.12,29.6,0.22,0.45,0.23,24.7,0.07,0.09,0.093009,1776201480000
1776202059.97,159.97,0.86,14.45,0.85,20.39,0.93,39.9,0.94,46.1,0.08,38.65,0.07,239.9,0.15,20.39,0.16,19.3,0.07,0.07,0.093009,1776201480000
1776202063.936,163.936,0.87,23.0,0.86,12.83,0.93,38.82,0.94,46.1,0.07,39.9,0.06,46.1,0.14,12.83,0.15,20.39,0.06,0.07,0.093009,1776201480000
1776202074.241,174.241,0.86,21.6,0.85,30.39,0.93,38.82,0.94,46.1,0.07,38.82,0.06,46.1,0.13,23.0,0.14,12.83,0.07,0.06,0.093009,1776201480000
1776202092.811,192.811,0.91,31.7,0.9,28.9,0.95,3.7,0.96,67.7,0.07,38.82,0.06,46.1,0.14,21.6,0.15,30.39,0.04,0.07,0.093009,1776201480000
1776202107.392,207.392,0.9,23.9,0.89,26.6,0.93,105.0,0.95,3.7,0.05,3.7,0.04,67.7,0.09,31.7,0.1,28.9,0.03,0.04,0.093009,1776201480000
1776202110.47,210.47,0.92,35.29,0.91,38.7,0.98,147.69,0.99,592.6,0.07,105.0,0.05,3.7,0.1,23.9,0.11,26.6,0.06,0.03,0.093009,1776201480000
1776202115.853,215.853,0.92,35.29,0.91,31.7,0.93,60.1,0.97,89.3,0.02,147.69,0.01,592.6,0.08,35.29,0.09,38.7,0.01,0.06,0.093009,1776201480000
1776202120.781,220.781,0.94,46.1,0.93,39.9,0.98,142.58,0.99,592.6,0.07,55.1,0.03,89.3,0.08,35.29,0.09,31.7,0.04,0.01,0.093009,1776201480000
1776202123.411,223.411,0.94,46.1,0.93,39.9,0.98,137.58,0.99,492.6,0.02,142.58,0.01,592.6,0.06,46.1,0.07,39.9,0.04,0.04,0.093009,1776201480000
1776202129.132,229.132,0.95,59.7,0.94,46.1,0.98,127.37,0.99,492.6,0.02,137.58,0.01,492.6,0.06,46.1,0.07,39.9,0.03,0.04,0.093009,1776201480000
1776202131.002,231.002,0.95,59.7,0.94,46.1,0.98,102.17,0.99,492.6,0.02,107.17,0.01,492.6,0.05,54.7,0.06,46.1,0.03,0.03,0.093009,1776201480000
1776202132.999,232.999,0.95,5.0,0.94,46.1,0.98,97.06,0.99,492.6,0.02,102.17,0.01,492.6,0.05,59.7,0.06,46.1,0.03,0.03,0.093009,1776201480000
1776202138.608,238.608,0.95,59.7,0.94,46.1,0.98,91.95,0.99,492.6,0.02,97.06,0.01,492.6,0.05,5.0,0.06,46.1,0.03,0.03,0.093009,1776201480000
1776202141.058,241.058,0.95,5.0,0.92,35.29,0.97,76.16,0.98,91.95,0.02,91.95,0.01,492.6,0.05,59.7,0.06,46.1,0.02,0.03,0.093009,1776201480000
1776202141.318,241.318,0.95,5.0,0.92,35.29,0.98,81.76,0.99,492.6,0.03,76.16,0.02,91.95,0.05,5.0,0.08,35.29,0.03,0.02,0.093009,1776201480000
1776202142.585,242.585,0.95,5.0,0.94,46.1,0.98,126.76,0.99,492.6,0.02,81.76,0.01,492.6,0.05,5.0,0.08,35.29,0.03,0.03,0.093009,1776201480000
1776202143.34,243.34,0.94,39.16,0.93,39.9,0.98,67.76,0.99,492.6,0.02,67.76,0.01,492.6,0.05,5.0,0.06,46.1,0.04,0.03,0.093009,1776201480000
1776202147.053,247.053,0.95,54.7,0.94,39.16,0.98,47.56,0.99,492.6,0.02,67.76,0.01,492.6,0.06,39.16,0.07,39.9,0.03,0.04,0.093009,1776201480000
1776202150.973,250.973,0.96,67.7,0.95,54.7,0.99,477.6,,,0.02,47.56,0.01,492.6,0.05,54.7,0.06,39.16,0.03,0.03,0.093009,1776201480000
1776202156.889,256.889,0.97,94.3,0.96,72.7,0.99,391.6,,,0.01,477.6,,,0.04,67.7,0.05,54.7,0.02,0.03,0.093009,1776201480000
1776202163.716,263.716,0.98,137.69,0.97,94.3,0.99,111.0,,,0.01,391.6,,,0.03,94.3,0.04,72.7,0.01,0.02,0.093009,1776201480000
1776202164.91,264.91,0.98,137.69,0.97,94.3,0.99,109.98,,,0.01,111.0,,,0.02,137.69,0.03,94.3,0.01,0.01,0.093009,1776201480000
1776202166.071,266.071,0.97,5.0,0.96,5.0,0.99,377.58,,,0.01,109.98,,,0.02,137.69,0.03,94.3,0.02,0.01,0.093009,1776201480000
1776202169.603,269.603,0.98,132.69,0.97,94.3,0.99,113.96,,,0.01,377.58,,,0.03,5.0,0.04,5.0,0.01,0.02,0.093009,1776201480000
1776202172.138,272.138,0.98,132.69,0.97,94.3,0.99,93.75,,,0.01,113.96,,,0.02,132.69,0.03,94.3,0.01,0.01,0.093009,1776201480000
1776202173.488,273.488,0.98,132.69,0.97,94.3,0.99,92.73,,,0.01,93.75,,,0.02,132.69,0.03,94.3,0.01,0.01,0.093009,1776201480000
1776202175.242,275.242,0.99,913.63,0.97,5.0,,,,,0.01,86.37,,,0.02,132.69,0.03,94.3,,0.01,0.093009,1776201480000
1776202189.111,289.111,0.99,1587.64,0.97,5.0,,,,,,,,,0.01,913.63,0.03,5.0,,,0.093009,1776201480000

# RESULT,winner=Up,slug=doge-updown-5m-1776201900,ticks=41
