timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776257401.057,1.057,0.41,37.0,0.4,33.0,0.47,15.4,0.49,5.2,0.53,15.4,0.51,5.2,0.59,37.0,0.6,33.0,0.06,0.06,0.093658,1776257400000
1776257403.543,3.543,0.45,11.0,0.31,425.0,0.47,10.4,0.55,11.0,0.53,15.4,0.51,5.2,0.59,37.0,0.6,33.0,0.02,0.06,0.093655,1776257402000
1776257410.265,10.265,0.39,5.0,0.38,15.0,0.46,5.0,0.47,10.0,0.53,10.4,0.45,11.0,0.55,11.0,0.69,425.0,0.07,0.02,0.093647,1776257409000
1776257411.992,11.992,0.39,3.36,0.38,15.0,0.41,5.0,0.42,5.0,0.54,5.0,0.53,10.0,0.61,5.0,0.62,15.0,0.02,0.07,0.093647,1776257410000
1776257414.708,14.708,0.49,5.0,0.48,5.0,0.52,5.0,0.53,10.0,0.59,5.0,0.58,5.0,0.61,3.36,0.62,15.0,0.03,0.02,0.093647,1776257413000
1776257416.931,16.931,0.49,5.0,0.48,5.0,0.5,3.41,0.51,5.0,0.48,5.0,0.47,10.0,0.51,5.0,0.52,5.0,0.01,0.03,0.093646,1776257415000
1776257419.316,19.316,0.46,4.33,0.45,5.0,0.5,3.41,0.51,5.0,0.5,3.41,0.49,5.0,0.51,5.0,0.52,5.0,0.04,0.01,0.093663,1776257418000
1776257420.6,20.6,0.47,5.0,0.46,5.0,0.5,3.41,0.51,5.0,0.5,3.41,0.49,5.0,0.54,4.33,0.55,5.0,0.03,0.04,0.093658,1776257419000
1776257421.31,21.31,0.5,5.0,0.49,5.0,0.52,5.0,0.53,10.0,0.5,3.41,0.49,5.0,0.53,5.0,0.54,5.0,0.02,0.03,0.09366,1776257420000
1776257429.803,29.803,0.51,5.0,0.5,5.0,0.53,10.0,0.54,5.0,0.48,5.0,0.47,10.0,0.5,5.0,0.51,5.0,0.02,0.02,0.09366,1776257428000
1776257436.315,36.315,0.54,5.0,0.53,5.0,0.55,6.0,0.58,10.0,0.47,10.0,0.46,5.0,0.49,5.0,0.5,5.0,0.01,0.02,0.093669,1776257435000
1776257443.207,43.207,0.54,5.0,0.53,5.0,0.55,1.0,0.61,5.0,0.45,6.0,0.42,10.0,0.46,5.0,0.47,5.0,0.01,0.01,0.09367,1776257442000
1776257443.546,43.546,0.54,47.0,0.53,5.0,0.63,5.0,0.64,5.0,0.45,1.0,0.39,5.0,0.46,5.0,0.47,5.0,0.09,0.01,0.09367,1776257442000
1776257444.427,44.427,0.61,5.0,0.6,5.0,0.63,5.0,0.64,5.0,0.37,5.0,0.36,5.0,0.46,47.0,0.47,5.0,0.02,0.09,0.09367,1776257443000
1776257449.828,49.828,0.55,5.0,0.54,47.0,0.57,5.0,0.58,5.0,0.37,3.41,0.36,5.0,0.39,5.0,0.4,5.0,0.02,0.02,0.09368,1776257448000
1776257450.439,50.439,0.55,5.0,0.54,47.0,0.58,5.0,0.59,5.0,0.43,5.0,0.42,5.0,0.45,5.0,0.46,47.0,0.03,0.02,0.09368,1776257449000
1776257463.706,63.706,0.62,2.26,0.61,5.0,0.64,10.0,0.65,10.0,0.42,5.0,0.41,5.0,0.45,5.0,0.46,47.0,0.02,0.03,0.09368,1776257462000
1776257466.957,66.957,0.42,3.46,0.41,5.0,0.44,5.0,0.45,5.0,0.36,10.0,0.35,10.0,0.38,2.26,0.39,5.0,0.02,0.02,0.093683,1776257465000
1776257467.21,67.21,0.41,3.46,0.4,5.0,0.45,5.0,0.46,5.0,0.56,5.0,0.55,5.0,0.58,3.46,0.59,5.0,0.04,0.02,0.093683,1776257465000
1776257472.903,72.903,0.49,5.0,0.48,5.0,0.52,5.0,0.53,5.0,0.55,5.0,0.54,5.0,0.59,3.46,0.6,5.0,0.03,0.04,0.09365,1776257471000
1776257487.003,87.003,0.54,5.0,0.53,5.0,0.56,5.0,0.57,5.0,0.48,5.0,0.47,5.0,0.51,5.0,0.52,5.0,0.02,0.03,0.09367,1776257485000
1776257488.868,88.868,0.56,2.63,0.55,5.0,0.58,5.0,0.59,5.0,0.44,5.0,0.43,5.0,0.46,5.0,0.47,5.0,0.02,0.02,0.093671,1776257487000
1776257495.567,95.567,0.48,10.0,0.47,10.0,0.51,5.0,0.52,5.0,0.42,5.0,0.41,5.0,0.44,2.63,0.45,5.0,0.03,0.02,0.093676,1776257494000
1776257500.204,100.204,0.38,5.0,0.37,5.0,0.42,5.0,0.43,5.0,0.49,5.0,0.48,5.0,0.52,10.0,0.53,10.0,0.04,0.03,0.093657,1776257499000
1776257500.621,100.621,0.38,5.0,0.37,5.0,0.41,5.0,0.42,5.0,0.58,5.0,0.57,5.0,0.62,5.0,0.63,5.0,0.03,0.04,0.093657,1776257499000
1776257504.523,104.523,0.34,5.0,0.33,5.0,0.37,5.0,0.38,5.0,0.59,5.0,0.58,5.0,0.62,5.0,0.63,5.0,0.03,0.03,0.093648,1776257503000
1776257509.609,109.609,0.28,5.0,0.27,5.0,0.31,5.0,0.32,10.0,0.63,5.0,0.62,5.0,0.66,5.0,0.67,5.0,0.03,0.03,0.09363,1776257508000
1776257514.537,114.537,0.29,5.0,0.28,5.0,0.31,5.0,0.32,15.0,0.69,5.0,0.68,10.0,0.72,5.0,0.73,5.0,0.02,0.03,0.093619,1776257513000
1776257520.71,120.71,0.27,5.0,0.26,5.0,0.29,5.0,0.3,5.0,0.69,5.0,0.68,15.0,0.71,5.0,0.72,5.0,0.02,0.02,0.093619,1776257519000
1776257528.104,128.104,0.26,18.5,0.25,18.9,0.28,5.0,0.29,5.0,0.71,5.0,0.7,5.0,0.73,3.63,0.74,5.0,0.02,0.02,0.093616,1776257526000
1776257528.808,128.808,0.27,13.2,0.26,13.5,0.3,5.0,0.31,10.0,0.72,5.0,0.71,5.0,0.74,18.5,0.75,18.9,0.03,0.02,0.09362,1776257527000
1776257540.319,140.319,0.18,17.6,0.17,18.39,0.2,4.0,0.21,5.0,0.7,5.0,0.69,10.0,0.73,13.2,0.74,13.5,0.02,0.03,0.09362,1776257539000
1776257540.537,140.537,0.19,15.0,0.18,17.6,0.2,4.0,0.21,5.0,0.8,4.0,0.79,5.0,0.82,17.6,0.83,18.39,0.01,0.02,0.09362,1776257539000
1776257550.606,150.606,0.26,5.0,0.25,5.0,0.28,5.0,0.29,5.0,0.8,4.0,0.79,5.0,0.81,15.0,0.82,17.6,0.02,0.01,0.09361,1776257549000
1776257551.192,151.192,0.27,3.63,0.26,5.0,0.28,5.0,0.29,5.0,0.72,5.0,0.71,5.0,0.74,5.0,0.75,5.0,0.01,0.02,0.093611,1776257550000
1776257557.707,157.707,0.3,5.0,0.29,5.0,0.32,5.0,0.33,5.0,0.72,5.0,0.71,5.0,0.73,3.63,0.74,5.0,0.02,0.01,0.093621,1776257555000
1776257563.82,163.82,0.27,16.83,0.26,18.5,0.28,5.0,0.29,5.0,0.68,5.0,0.67,5.0,0.7,5.0,0.71,5.0,0.01,0.02,0.093633,1776257562000
1776257589.078,189.078,0.34,5.0,0.33,5.0,0.37,5.0,0.38,5.0,0.72,5.0,0.71,5.0,0.73,16.83,0.74,18.5,0.03,0.01,0.09363,1776257587000
1776257590.262,190.262,0.47,5.0,0.46,5.0,0.53,4.3,0.54,5.0,0.63,5.0,0.62,5.0,0.66,5.0,0.67,5.0,0.06,0.03,0.093632,1776257589000
1776257590.813,190.813,0.49,5.0,0.48,5.0,0.53,2.96,0.54,5.0,0.47,4.3,0.46,5.0,0.53,5.0,0.54,5.0,0.04,0.06,0.093632,1776257589000
1776257592.035,192.035,0.44,5.0,0.43,5.0,0.46,5.0,0.47,5.0,0.47,2.96,0.46,5.0,0.51,5.0,0.52,5.0,0.02,0.04,0.09364,1776257590000
1776257598.546,198.546,0.44,15.6,0.43,15.6,0.46,2.1,0.47,5.0,0.54,5.0,0.53,5.0,0.56,5.0,0.57,5.0,0.02,0.02,0.093655,1776257597000
1776257608.64,208.64,0.44,1.0,0.43,5.0,0.47,5.0,0.48,5.0,0.54,2.1,0.53,5.0,0.56,15.6,0.57,15.6,0.03,0.02,0.093655,1776257607000
1776257619.387,219.387,0.45,5.0,0.44,5.0,0.48,5.0,0.49,5.0,0.53,5.0,0.52,5.0,0.56,1.0,0.57,5.0,0.03,0.03,0.093648,1776257617000
1776257620.378,220.378,0.46,3.2,0.45,5.0,0.48,5.0,0.49,5.0,0.52,5.0,0.51,5.0,0.55,5.0,0.56,5.0,0.02,0.03,0.093649,1776257619000
1776257622.003,222.003,0.47,5.0,0.46,5.0,0.51,5.0,0.52,5.0,0.52,5.0,0.51,5.0,0.54,3.2,0.55,5.0,0.04,0.02,0.093648,1776257620000
1776257640.951,240.951,0.58,2.23,0.55,5.0,0.59,5.0,0.6,5.0,0.49,5.0,0.48,5.0,0.53,5.0,0.54,5.0,0.01,0.04,0.093661,1776257639000
1776257651.441,251.441,0.58,2.23,0.57,5.0,0.59,5.0,0.6,5.0,0.41,5.0,0.4,5.0,0.42,2.23,0.45,5.0,0.01,0.01,0.09366,1776257650000
1776257665.666,265.666,0.51,3.22,0.5,5.0,0.59,5.0,0.6,5.0,0.41,5.0,0.4,5.0,0.42,2.23,0.43,5.0,0.08,0.01,0.093665,1776257664000
