timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776364200.98,0.98,0.41,37.0,0.4,33.0,0.47,71.7,0.49,6.38,0.53,71.7,0.51,6.38,0.59,37.0,0.6,33.0,0.06,0.06,0.098018,1776364200000
1776364201.477,1.477,0.38,7.0,0.33,300.0,0.47,69.1,0.49,6.38,0.53,71.7,0.51,6.38,0.59,37.0,0.6,33.0,0.09,0.06,0.098018,1776364200000
1776364202.217,2.217,0.38,7.0,0.33,300.0,0.47,65.84,0.49,6.38,0.53,69.1,0.51,6.38,0.62,7.0,0.67,300.0,0.09,0.09,0.098014,1776364201000
1776364204.68,4.68,0.46,5.0,0.45,5.0,0.47,63.24,0.49,6.38,0.53,65.84,0.51,6.38,0.62,7.0,0.67,300.0,0.01,0.09,0.098031,1776364203000
1776364204.966,4.966,0.46,5.0,0.45,5.0,0.47,51.08,0.49,6.38,0.53,55.79,0.51,6.38,0.54,5.0,0.55,5.0,0.01,0.01,0.098031,1776364203000
1776364205.233,5.233,0.46,5.0,0.45,5.0,0.47,43.76,0.49,6.38,0.53,51.08,0.51,6.38,0.54,5.0,0.55,5.0,0.01,0.01,0.098031,1776364203000
1776364205.685,5.685,0.48,5.0,0.47,5.0,0.67,15.0,0.68,10.0,0.51,0.14,0.33,5.0,0.54,5.0,0.55,5.0,0.19,0.03,0.098103,1776364204000
1776364207.092,7.092,0.65,5.0,0.64,5.0,0.66,27.29,0.74,15.0,0.33,15.0,0.32,10.0,0.52,5.0,0.53,5.0,0.01,0.19,0.098117,1776364205000
1776364208.8,8.8,0.65,55.0,0.64,20.0,0.66,12.29,0.74,20.0,0.34,12.29,0.26,10.0,0.35,5.0,0.36,5.0,0.01,0.01,0.098118,1776364207000
1776364209.752,9.752,0.65,63.0,0.64,15.0,0.66,9.29,0.74,10.0,0.34,12.29,0.26,20.0,0.35,55.0,0.36,20.0,0.01,0.01,0.098144,1776364208000
1776364210.257,10.257,0.68,5.71,0.65,55.0,0.71,5.0,0.72,5.0,0.34,4.29,0.25,5.0,0.35,55.0,0.36,5.0,0.03,0.01,0.098162,1776364209000
1776364210.466,10.466,0.7,2.0,0.69,5.0,0.72,5.0,0.73,5.0,0.29,5.0,0.28,5.0,0.32,5.71,0.35,55.0,0.02,0.03,0.098162,1776364209000
1776364212.064,12.064,0.7,5.0,0.69,8.0,0.71,55.0,0.72,5.0,0.28,5.0,0.27,5.0,0.3,2.0,0.31,5.0,0.01,0.02,0.098163,1776364210000
1776364213.614,13.614,0.72,5.0,0.71,5.0,0.73,2.0,0.74,5.0,0.29,55.0,0.28,5.0,0.3,5.0,0.31,8.0,0.01,0.01,0.098163,1776364212000
1776364220.343,20.343,0.68,5.0,0.67,8.0,0.69,5.0,0.7,5.0,0.27,2.0,0.26,5.0,0.28,5.0,0.29,5.0,0.01,0.01,0.098152,1776364217000
1776364220.614,20.614,0.68,10.0,0.67,13.0,0.7,0.98,0.71,55.0,0.31,1.0,0.3,5.0,0.32,5.0,0.33,13.0,0.02,0.01,0.098152,1776364217000
1776364221.088,21.088,0.8,5.0,0.79,5.0,0.81,47.0,0.82,5.0,0.3,0.98,0.29,55.0,0.32,10.0,0.33,13.0,0.01,0.02,0.098152,1776364217000
1776364222.392,22.392,0.79,5.0,0.78,5.0,0.81,47.0,0.83,5.0,0.19,47.0,0.18,5.0,0.22,5.0,0.23,5.0,0.02,0.03,0.098138,1776364221000
1776364222.92,22.92,0.79,5.0,0.78,5.0,0.8,5.0,0.81,47.0,0.2,7.0,0.19,47.0,0.21,5.0,0.22,5.0,0.01,0.01,0.098138,1776364221000
1776364223.499,23.499,0.78,5.0,0.77,5.0,0.81,57.0,0.82,15.0,0.2,5.0,0.19,47.0,0.21,5.0,0.22,5.0,0.03,0.01,0.098178,1776364222000
1776364223.761,23.761,0.78,5.0,0.77,5.0,0.8,4.0,0.81,52.0,0.19,57.0,0.18,15.0,0.22,5.0,0.23,5.0,0.02,0.03,0.098178,1776364222000
1776364224.162,24.162,0.78,0.45,0.77,5.0,0.8,4.0,0.81,52.0,0.2,4.0,0.19,52.0,0.22,5.0,0.23,5.0,0.02,0.02,0.098184,1776364223000
1776364225.002,25.002,0.77,5.0,0.76,5.0,0.8,3.3,0.81,52.0,0.2,4.0,0.19,52.0,0.22,0.45,0.23,5.0,0.03,0.02,0.098197,1776364224000
1776364225.529,25.529,0.76,2.0,0.75,5.0,0.77,5.0,0.78,5.0,0.2,3.3,0.19,52.0,0.23,5.0,0.24,5.0,0.01,0.03,0.098197,1776364224000
1776364228.583,28.583,0.8,5.0,0.79,5.0,0.81,2.0,0.82,10.0,0.23,5.0,0.22,5.0,0.24,2.0,0.25,5.0,0.01,0.01,0.098178,1776364227000
1776364235.096,35.096,0.81,5.0,0.8,5.0,0.82,19.6,0.83,33.39,0.19,2.0,0.18,10.0,0.2,5.0,0.21,5.0,0.01,0.01,0.098194,1776364233000
1776364244.019,44.019,0.79,0.23,0.78,5.0,0.81,16.89,0.82,17.6,0.18,19.6,0.17,33.39,0.19,5.0,0.2,5.0,0.02,0.01,0.098203,1776364242000
1776364252.792,52.792,0.77,5.0,0.76,5.0,0.79,20.7,0.8,36.2,0.19,16.89,0.18,17.6,0.21,0.23,0.22,5.0,0.02,0.02,0.098187,1776364251000
1776364256.909,56.909,0.72,5.0,0.71,13.0,0.73,5.0,0.74,5.0,0.21,20.7,0.2,36.2,0.23,5.0,0.24,5.0,0.01,0.02,0.098181,1776364255000
