timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776276000.532,0.532,0.47,8.51,0.41,37.0,0.48,5.0,0.59,37.0,0.47,21.0,0.46,64.0,0.53,29.51,0.54,64.0,0.01,0.06,0.094801,1776275999000
1776276009.564,9.564,0.47,8.32,0.46,5.0,0.48,54.0,0.49,5.0,0.52,5.0,0.41,37.0,0.53,8.51,0.59,37.0,0.01,0.01,0.094789,1776276008000
1776276011.758,11.758,0.31,55.0,0.3,5.0,0.36,5.0,0.37,5.0,0.52,54.0,0.51,5.0,0.53,5.0,0.54,5.0,0.05,0.01,0.094791,1776276009000
1776276012.43,12.43,0.29,5.0,0.28,5.0,0.31,5.0,0.32,5.0,0.63,5.0,0.62,5.0,0.69,55.0,0.7,5.0,0.02,0.06,0.094764,1776276010000
1776276013.695,13.695,0.32,5.0,0.31,5.0,0.34,5.0,0.35,5.0,0.63,5.0,0.62,5.0,0.71,5.0,0.72,5.0,0.02,0.08,0.09476,1776276012000
1776276026.548,26.548,0.44,5.0,0.43,5.0,0.46,5.0,0.47,5.0,0.66,5.0,0.65,5.0,0.68,5.0,0.69,5.0,0.02,0.02,0.094767,1776276025000
1776276028.481,28.481,0.49,0.17,0.48,5.0,0.5,5.0,0.52,5.0,0.54,5.0,0.53,5.0,0.56,5.0,0.57,5.0,0.01,0.02,0.094769,1776276026000
1776276035.6,35.6,0.35,5.0,0.34,5.0,0.37,5.0,0.38,5.0,0.5,5.0,0.48,5.0,0.51,0.17,0.52,5.0,0.02,0.01,0.094783,1776276034000
1776276036.236,36.236,0.38,5.0,0.37,5.0,0.4,4.1,0.41,5.0,0.63,5.0,0.62,5.0,0.65,5.0,0.66,5.0,0.02,0.02,0.094783,1776276034000
1776276036.771,36.771,0.43,5.0,0.42,5.0,0.46,4.1,0.47,10.0,0.6,4.1,0.59,5.0,0.62,5.0,0.63,5.0,0.03,0.02,0.094779,1776276035000
1776276048.624,48.624,0.34,3.48,0.33,5.0,0.35,5.0,0.36,5.0,0.54,4.1,0.53,10.0,0.57,5.0,0.58,5.0,0.01,0.03,0.094768,1776276047000
1776276051.325,51.325,0.29,5.0,0.28,5.0,0.32,2.2,0.33,5.0,0.65,5.0,0.64,5.0,0.66,3.48,0.67,5.0,0.03,0.01,0.094758,1776276049000
1776276051.8,51.8,0.31,5.0,0.3,5.0,0.34,2.2,0.35,5.0,0.68,2.2,0.67,5.0,0.71,5.0,0.72,5.0,0.03,0.03,0.094759,1776276050000
1776276055.446,55.446,0.47,5.0,0.46,5.0,0.54,5.0,0.55,8.0,0.66,2.2,0.65,5.0,0.69,5.0,0.7,5.0,0.07,0.03,0.094749,1776276054000
1776276055.76,55.76,0.52,5.0,0.51,5.0,0.54,5.0,0.55,8.0,0.46,5.0,0.45,8.0,0.53,5.0,0.54,5.0,0.02,0.07,0.094749,1776276054000
1776276061.677,61.677,0.37,2.0,0.36,5.0,0.39,5.0,0.4,5.0,0.46,5.0,0.45,8.0,0.48,5.0,0.49,5.0,0.02,0.02,0.094783,1776276060000
1776276063.493,63.493,0.32,2.66,0.31,67.2,0.34,5.0,0.35,5.0,0.61,5.0,0.6,5.0,0.63,2.0,0.64,5.0,0.02,0.02,0.094777,1776276062000
1776276067.037,67.037,0.38,1.95,0.37,5.0,0.4,5.0,0.41,5.0,0.66,5.0,0.65,5.0,0.68,2.66,0.69,67.2,0.02,0.02,0.09477,1776276066000
1776276068.338,68.338,0.39,5.0,0.38,1.95,0.42,0.2,0.43,5.0,0.6,5.0,0.59,5.0,0.62,1.95,0.63,5.0,0.03,0.02,0.094772,1776276067000
1776276068.798,68.798,0.4,5.0,0.39,5.0,0.44,0.2,0.45,5.0,0.58,0.2,0.57,5.0,0.61,5.0,0.62,1.95,0.04,0.03,0.094772,1776276067000
1776276074.131,74.131,0.5,5.0,0.49,5.0,0.52,5.0,0.53,5.0,0.56,0.2,0.55,5.0,0.6,5.0,0.61,5.0,0.02,0.04,0.094788,1776276072000
1776276082.064,82.064,0.33,11.8,0.32,11.9,0.35,5.0,0.36,5.0,0.48,5.0,0.47,5.0,0.5,5.0,0.51,5.0,0.02,0.02,0.094763,1776276080000
1776276087.017,87.017,0.38,5.0,0.37,5.0,0.4,4.1,0.41,5.0,0.65,5.0,0.64,5.0,0.67,11.8,0.68,11.9,0.02,0.02,0.094762,1776276085000
1776276087.364,87.364,0.39,5.0,0.38,5.0,0.41,4.2,0.42,5.0,0.6,4.1,0.59,5.0,0.62,5.0,0.63,5.0,0.02,0.02,0.094768,1776276086000
