timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776356103.357,3.357,0.45,8.0,0.44,8.0,0.49,12.89,0.5,6.0,0.51,21.43,0.5,6.0,0.63,180.0,0.65,240.0,0.04,0.12,0.097806,1776356102000
1776356104.007,4.007,0.46,8.0,0.45,8.0,0.49,7.89,0.5,6.0,0.51,12.89,0.5,6.0,0.55,8.0,0.56,8.0,0.03,0.04,0.097806,1776356102000
1776356104.557,4.557,0.47,13.0,0.46,13.0,0.48,0.97,0.49,7.89,0.51,7.89,0.5,6.0,0.54,8.0,0.55,8.0,0.01,0.03,0.097806,1776356102000
1776356105.76,5.76,0.64,5.0,0.63,5.0,0.67,15.0,0.68,10.0,0.32,5.0,0.31,375.0,0.52,5.0,0.53,13.0,0.03,0.2,0.097833,1776356104000
1776356107.992,7.992,0.61,4.79,0.6,5.0,0.63,5.0,0.64,15.0,0.33,15.0,0.32,10.0,0.36,5.0,0.37,5.0,0.02,0.03,0.097848,1776356106000
1776356110.557,10.557,0.63,5.0,0.62,5.0,0.64,7.07,0.66,5.0,0.37,5.0,0.36,15.0,0.39,4.79,0.4,5.0,0.01,0.02,0.097854,1776356109000
1776356111.103,11.103,0.66,5.0,0.65,5.0,0.69,5.0,0.71,5.0,0.35,8.46,0.34,5.0,0.36,5.0,0.37,5.0,0.03,0.01,0.097854,1776356110000
1776356113.224,13.224,0.59,1.92,0.58,5.0,0.6,5.0,0.61,5.0,0.31,5.0,0.29,5.0,0.34,5.0,0.35,5.0,0.01,0.03,0.09785,1776356111000
1776356115.602,15.602,0.47,5.0,0.46,5.0,0.49,5.0,0.5,5.0,0.4,5.0,0.39,5.0,0.41,1.92,0.42,5.0,0.02,0.01,0.097854,1776356114000
1776356121.921,21.921,0.57,5.0,0.56,5.0,0.61,0.63,0.62,10.0,0.49,5.0,0.48,5.0,0.53,5.0,0.54,5.0,0.04,0.04,0.097808,1776356120000
1776356127.042,27.042,0.56,5.0,0.55,5.0,0.59,5.91,0.6,15.0,0.39,0.63,0.38,10.0,0.43,5.0,0.44,5.0,0.03,0.04,0.097835,1776356125000
1776356129.293,29.293,0.58,5.0,0.57,5.0,0.61,3.27,0.62,5.0,0.41,5.91,0.4,15.0,0.44,5.0,0.45,5.0,0.03,0.03,0.097823,1776356127000
1776356129.736,29.736,0.59,1.0,0.58,5.0,0.61,8.27,0.62,5.0,0.39,3.27,0.38,5.0,0.42,5.0,0.43,5.0,0.02,0.03,0.097815,1776356128000
1776356130.709,30.709,0.69,5.0,0.68,5.0,0.71,5.65,0.74,5.0,0.39,8.27,0.38,5.0,0.41,1.0,0.42,5.0,0.02,0.02,0.097818,1776356129000
1776356131.375,31.375,0.69,5.0,0.68,5.0,0.71,5.65,0.72,10.0,0.29,5.65,0.26,5.0,0.31,5.0,0.32,5.0,0.02,0.02,0.097818,1776356130000
1776356141.714,41.714,0.7,5.0,0.69,5.0,0.72,5.0,0.73,5.0,0.29,5.65,0.28,10.0,0.31,5.0,0.32,5.0,0.02,0.02,0.097852,1776356140000
1776356141.997,41.997,0.7,5.0,0.69,5.0,0.72,1.0,0.73,5.0,0.28,5.0,0.27,5.0,0.3,5.0,0.31,5.0,0.02,0.02,0.097852,1776356140000
1776356145.929,45.929,0.7,5.0,0.69,5.0,0.72,2.3,0.73,5.0,0.28,1.0,0.27,5.0,0.3,5.0,0.31,5.0,0.02,0.02,0.09789,1776356144000
1776356149.003,49.003,0.72,5.0,0.71,5.0,0.73,3.63,0.74,5.0,0.28,2.3,0.27,5.0,0.3,5.0,0.31,5.0,0.01,0.02,0.097881,1776356148000
