timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,doge_price,doge_oracle_ts
1776169200.745,0.745,0.5,5.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.5,5.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.09,0.09,0.09417,1776169199000
1776169201.34,1.34,0.5,5.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.5,5.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.09,0.09,0.09417,1776169200000
1776169202.11,2.11,0.5,5.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.5,5.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.09,0.09,0.09417,1776169201000
1776169203.422,3.422,0.5,5.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.63,189.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.5,5.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.09,0.09,0.094162,1776169202000
1776169204.118,4.118,0.31,375.0,0.29,17.0,0.27,450.0,0.25,600.0,0.21,750.0,0.51,10.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.41,13.0,0.4,8.0,0.39,8.0,0.38,8.0,0.37,189.0,0.5,5.0,0.59,13.0,0.6,8.0,0.61,8.0,0.62,8.0,0.2,0.09,0.094162,1776169202000
1776169205.524,5.524,0.31,375.0,0.29,17.0,0.27,450.0,0.25,600.0,0.21,750.0,0.51,10.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.49,10.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.69,375.0,0.71,17.0,0.73,450.0,0.75,600.0,0.79,750.0,0.2,0.2,0.09414,1776169204000
1776169206.32,6.32,0.31,375.0,0.29,17.0,0.27,450.0,0.25,600.0,0.21,750.0,0.51,10.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.49,10.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.69,375.0,0.71,17.0,0.73,450.0,0.75,600.0,0.79,750.0,0.2,0.2,0.09414,1776169205000
1776169207.705,7.705,0.31,375.0,0.29,17.0,0.27,450.0,0.25,600.0,0.21,750.0,0.51,10.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.49,10.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.69,375.0,0.71,17.0,0.73,450.0,0.75,600.0,0.79,750.0,0.2,0.2,0.094134,1776169206000
1776169208.867,8.867,0.31,375.0,0.29,17.0,0.27,450.0,0.25,600.0,0.21,750.0,0.51,10.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.49,10.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.69,375.0,0.71,17.0,0.73,450.0,0.75,600.0,0.79,750.0,0.2,0.2,0.094134,1776169207000
1776169209.688,9.688,0.31,375.0,0.29,17.0,0.27,450.0,0.25,600.0,0.21,750.0,0.51,10.0,0.69,375.0,0.73,450.0,0.75,600.0,0.79,750.0,0.49,10.0,0.31,375.0,0.27,450.0,0.25,600.0,0.21,750.0,0.69,375.0,0.71,17.0,0.73,450.0,0.75,600.0,0.79,750.0,0.2,0.2,0.094134,1776169208000
