timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776365104.35,4.35,0.49,5.0,0.48,5.0,0.5,52.42,0.54,5.0,0.51,5.05,0.5,9.84,0.59,37.0,0.6,33.0,0.01,0.08,0.09899,1776365103000
1776365105.85,5.85,0.49,5.0,0.48,5.0,0.5,47.8,0.62,5.0,0.5,52.42,0.46,5.0,0.51,5.0,0.52,5.0,0.01,0.01,0.098996,1776365104000
1776365106.099,6.099,0.49,5.0,0.48,5.0,0.5,25.14,0.63,5.0,0.5,32.8,0.36,10.0,0.51,5.0,0.52,5.0,0.01,0.01,0.098996,1776365104000
1776365106.627,6.627,0.57,5.0,0.56,5.0,0.59,5.0,0.6,5.0,0.37,5.0,0.36,5.0,0.49,24.86,0.51,5.0,0.02,0.12,0.099017,1776365105000
1776365106.889,6.889,0.56,5.0,0.55,5.0,0.6,5.0,0.61,5.0,0.42,5.0,0.41,5.0,0.43,2.0,0.44,5.0,0.04,0.01,0.099017,1776365105000
1776365107.143,7.143,0.57,2.0,0.56,5.0,0.59,5.0,0.6,5.0,0.4,5.0,0.39,5.0,0.44,5.0,0.45,5.0,0.02,0.04,0.099017,1776365105000
1776365107.374,7.374,0.56,2.0,0.55,5.0,0.57,5.0,0.58,5.0,0.41,5.0,0.4,5.0,0.43,2.0,0.44,5.0,0.01,0.02,0.099017,1776365105000
1776365107.649,7.649,0.56,5.0,0.55,5.0,0.58,5.0,0.59,5.0,0.43,5.0,0.42,5.0,0.44,2.0,0.45,5.0,0.02,0.01,0.099069,1776365106000
1776365107.856,7.856,0.52,2.0,0.51,29.86,0.59,5.0,0.6,5.0,0.42,5.0,0.41,5.0,0.44,5.0,0.45,5.0,0.07,0.02,0.099069,1776365106000
1776365108.398,8.398,0.52,5.0,0.51,29.86,0.54,5.0,0.55,5.0,0.41,5.0,0.4,5.0,0.48,2.0,0.49,29.86,0.02,0.07,0.099101,1776365107000
1776365108.769,8.769,0.54,5.0,0.53,5.0,0.57,3.77,0.58,5.0,0.46,3.14,0.45,5.0,0.47,5.0,0.48,5.0,0.03,0.01,0.099101,1776365107000
1776365109.507,9.507,0.54,2.0,0.53,5.0,0.55,5.0,0.56,5.0,0.43,0.77,0.42,5.0,0.45,5.0,0.46,5.0,0.01,0.02,0.099096,1776365108000
1776365110.432,10.432,0.56,5.0,0.55,10.0,0.58,2.0,0.59,5.0,0.45,5.0,0.44,5.0,0.46,2.0,0.47,5.0,0.02,0.01,0.099096,1776365109000
1776365111.386,11.386,0.56,2.0,0.55,18.0,0.57,5.0,0.58,5.0,0.42,2.0,0.41,5.0,0.44,5.0,0.45,10.0,0.01,0.02,0.099102,1776365110000
1776365113.703,13.703,0.55,2.77,0.54,5.0,0.56,5.0,0.57,5.0,0.43,5.0,0.42,5.0,0.44,2.0,0.45,18.0,0.01,0.01,0.09911,1776365112000
1776365114.946,14.946,0.57,5.0,0.56,5.0,0.58,2.0,0.59,5.0,0.44,5.0,0.43,5.0,0.45,2.77,0.46,5.0,0.01,0.01,0.099091,1776365113000
1776365115.791,15.791,0.57,5.0,0.56,5.0,0.62,3.38,0.63,5.0,0.42,2.0,0.41,5.0,0.43,5.0,0.44,5.0,0.05,0.01,0.099092,1776365114000
1776365116.648,16.648,0.59,2.0,0.58,5.0,0.6,5.0,0.61,5.0,0.38,3.38,0.37,5.0,0.43,5.0,0.44,5.0,0.01,0.05,0.099092,1776365115000
1776365118.778,18.778,0.56,2.0,0.55,7.77,0.57,5.0,0.58,5.0,0.4,5.0,0.39,5.0,0.41,2.0,0.42,5.0,0.01,0.01,0.099109,1776365117000
1776365119.85,19.85,0.53,4.58,0.52,5.0,0.56,5.0,0.57,5.0,0.43,5.0,0.42,5.0,0.44,2.0,0.45,7.77,0.03,0.01,0.099106,1776365118000
1776365120.372,20.372,0.53,4.58,0.52,5.0,0.54,1.0,0.55,5.0,0.44,5.0,0.43,5.0,0.47,4.58,0.48,5.0,0.01,0.03,0.099099,1776365119000
1776365120.615,20.615,0.52,2.0,0.51,29.86,0.54,1.0,0.55,5.0,0.46,1.0,0.45,5.0,0.47,4.58,0.48,5.0,0.02,0.01,0.099099,1776365119000
1776365121.26,21.26,0.51,24.86,0.48,5.0,0.52,3.0,0.53,5.0,0.46,1.0,0.45,5.0,0.48,2.0,0.49,29.86,0.01,0.02,0.099099,1776365119000
1776365121.662,21.662,0.51,22.81,0.5,5.0,0.52,3.0,0.53,5.0,0.48,3.0,0.47,5.0,0.49,24.86,0.52,5.0,0.01,0.01,0.099055,1776365120000
1776365121.976,21.976,0.5,1.82,0.49,5.0,0.51,2.0,0.52,5.0,0.49,40.0,0.47,3.0,0.5,1.82,0.51,5.0,0.01,0.01,0.099055,1776365120000
1776365123.632,23.632,0.49,1.83,0.48,5.0,0.51,5.0,0.52,5.0,0.49,2.0,0.48,5.0,0.5,1.82,0.51,5.0,0.02,0.01,0.099011,1776365122000
1776365124.18,24.18,0.49,5.0,0.48,5.0,0.52,8.03,0.53,13.0,0.49,5.0,0.48,5.0,0.51,1.83,0.52,5.0,0.03,0.02,0.099011,1776365122000
1776365124.944,24.944,0.51,2.95,0.5,5.0,0.52,5.0,0.53,13.0,0.48,8.03,0.47,13.0,0.51,5.0,0.52,5.0,0.01,0.03,0.098983,1776365123000
1776365125.191,25.191,0.51,2.95,0.5,5.0,0.52,2.0,0.53,5.0,0.48,5.0,0.47,13.0,0.49,2.95,0.5,5.0,0.01,0.01,0.098983,1776365123000
1776365125.589,25.589,0.51,0.35,0.5,5.0,0.52,2.0,0.53,5.0,0.48,2.0,0.47,5.0,0.49,2.95,0.5,5.0,0.01,0.01,0.098983,1776365123000
1776365126.84,26.84,0.47,2.0,0.46,5.0,0.49,5.0,0.5,5.0,0.48,2.0,0.47,5.0,0.5,0.15,0.51,5.0,0.02,0.02,0.098976,1776365125000
1776365128.942,28.942,0.47,5.0,0.46,5.0,0.49,2.95,0.5,5.0,0.51,5.0,0.5,5.0,0.53,2.0,0.54,5.0,0.02,0.02,0.098974,1776365127000
1776365130.258,30.258,0.5,5.0,0.49,5.0,0.51,2.17,0.52,2.0,0.51,2.95,0.5,5.0,0.53,5.0,0.54,5.0,0.01,0.02,0.09896,1776365128000
1776365132.117,32.117,0.48,3.0,0.47,5.0,0.51,2.17,0.52,2.0,0.49,2.17,0.48,2.0,0.5,5.0,0.51,5.0,0.03,0.01,0.098959,1776365130000
1776365132.395,32.395,0.46,2.0,0.45,5.0,0.47,5.0,0.48,5.0,0.49,2.17,0.48,2.0,0.52,3.0,0.53,5.0,0.01,0.03,0.098967,1776365131000
1776365133.123,33.123,0.47,5.0,0.46,2.0,0.48,2.0,0.49,5.0,0.53,5.0,0.52,5.0,0.54,2.0,0.55,5.0,0.01,0.01,0.098967,1776365131000
1776365136.358,36.358,0.45,2.0,0.44,5.0,0.47,5.0,0.48,5.0,0.52,2.0,0.51,5.0,0.53,5.0,0.54,2.0,0.02,0.01,0.09898,1776365135000
1776365137.381,37.381,0.43,3.07,0.42,5.0,0.46,5.0,0.47,5.0,0.53,5.0,0.52,5.0,0.55,2.0,0.56,5.0,0.03,0.02,0.09898,1776365135000
1776365138.373,38.373,0.43,5.0,0.42,5.0,0.44,2.72,0.45,5.0,0.54,5.0,0.53,5.0,0.57,3.07,0.58,5.0,0.01,0.03,0.09898,1776365136000
1776365139.311,39.311,0.46,5.0,0.45,5.0,0.48,2.0,0.49,5.0,0.56,2.72,0.55,5.0,0.57,5.0,0.58,5.0,0.02,0.01,0.098967,1776365137000
1776365140.058,40.058,0.5,5.0,0.49,5.0,0.52,1.07,0.53,5.0,0.52,2.0,0.51,5.0,0.54,5.0,0.55,5.0,0.02,0.02,0.09896,1776365139000
1776365140.454,40.454,0.49,5.0,0.48,5.0,0.52,1.07,0.53,5.0,0.48,1.07,0.47,5.0,0.5,5.0,0.51,5.0,0.03,0.02,0.09896,1776365139000
1776365140.937,40.937,0.55,0.6,0.54,5.0,0.58,5.0,0.59,5.0,0.48,1.07,0.47,5.0,0.51,5.0,0.52,5.0,0.03,0.03,0.09896,1776365139000
1776365141.22,41.22,0.57,5.0,0.56,5.0,0.59,5.0,0.6,5.0,0.42,2.0,0.41,5.0,0.43,5.0,0.44,5.0,0.02,0.01,0.098964,1776365140000
1776365142.121,42.121,0.51,2.0,0.5,5.0,0.53,5.0,0.54,5.0,0.41,5.0,0.4,5.0,0.43,5.0,0.44,5.0,0.02,0.02,0.099029,1776365141000
1776365143.131,43.131,0.51,7.95,0.5,5.0,0.52,5.0,0.53,5.0,0.47,5.0,0.46,5.0,0.49,2.0,0.5,5.0,0.01,0.02,0.099029,1776365141000
1776365144.23,44.23,0.54,5.0,0.53,5.0,0.55,2.0,0.56,5.0,0.48,5.0,0.47,5.0,0.49,7.95,0.5,5.0,0.01,0.01,0.09907,1776365143000
1776365144.73,44.73,0.51,12.95,0.5,13.0,0.52,3.07,0.53,5.0,0.45,2.0,0.44,5.0,0.46,5.0,0.47,5.0,0.01,0.01,0.09907,1776365143000
1776365144.938,44.938,0.51,9.95,0.5,13.0,0.52,3.07,0.53,5.0,0.48,3.07,0.47,5.0,0.49,12.95,0.5,13.0,0.01,0.01,0.09907,1776365143000
1776365145.981,45.981,0.52,5.0,0.51,9.95,0.54,3.04,0.55,2.0,0.48,3.07,0.47,5.0,0.49,9.95,0.5,13.0,0.02,0.01,0.099055,1776365144000
1776365146.209,46.209,0.54,5.0,0.53,5.0,0.56,4.0,0.57,5.0,0.46,3.04,0.45,2.0,0.48,5.0,0.49,9.95,0.02,0.02,0.099065,1776365145000
1776365148.217,48.217,0.56,5.0,0.55,5.0,0.57,2.0,0.58,5.0,0.45,5.0,0.44,4.0,0.47,5.0,0.48,5.0,0.01,0.02,0.099059,1776365146000
1776365149.898,49.898,0.55,1.8,0.54,5.0,0.56,5.0,0.57,5.0,0.43,2.0,0.42,5.0,0.44,5.0,0.45,5.0,0.01,0.01,0.099055,1776365148000
1776365152.985,52.985,0.54,2.82,0.53,5.0,0.55,5.0,0.56,5.0,0.44,5.0,0.43,5.0,0.45,1.8,0.46,5.0,0.01,0.01,0.099063,1776365151000
1776365154.297,54.297,0.53,2.0,0.52,5.0,0.54,5.0,0.55,5.0,0.45,5.0,0.44,5.0,0.46,2.82,0.47,5.0,0.01,0.01,0.09906,1776365152000
1776365155.68,55.68,0.54,5.0,0.53,5.0,0.56,2.0,0.57,5.0,0.46,5.0,0.45,5.0,0.47,2.0,0.48,5.0,0.02,0.01,0.099055,1776365154000
1776365156.007,56.007,0.53,3.14,0.52,5.0,0.54,5.0,0.55,5.0,0.44,2.0,0.43,5.0,0.46,5.0,0.47,5.0,0.01,0.02,0.099055,1776365154000
1776365156.392,56.392,0.53,0.14,0.52,5.0,0.54,5.0,0.55,5.0,0.46,5.0,0.45,5.0,0.47,3.14,0.48,5.0,0.01,0.01,0.099055,1776365154000
1776365157.903,57.903,0.54,5.0,0.53,5.0,0.57,4.0,0.58,5.0,0.46,5.0,0.45,5.0,0.47,0.14,0.48,5.0,0.03,0.01,0.099045,1776365156000
1776365159.27,59.27,0.57,5.0,0.56,5.0,0.59,2.0,0.6,5.0,0.43,4.0,0.42,5.0,0.46,5.0,0.47,5.0,0.02,0.03,0.099052,1776365157000
1776365162.38,62.38,0.58,5.0,0.57,5.0,0.6,2.0,0.61,5.0,0.41,2.0,0.4,5.0,0.43,5.0,0.44,5.0,0.02,0.02,0.099086,1776365161000
1776365164.212,64.212,0.58,5.0,0.57,5.0,0.6,2.49,0.61,5.0,0.4,2.0,0.39,5.0,0.42,5.0,0.43,5.0,0.02,0.02,0.099075,1776365162000
1776365164.883,64.883,0.63,5.0,0.62,5.0,0.64,2.0,0.65,5.0,0.4,2.49,0.39,5.0,0.42,5.0,0.43,5.0,0.01,0.02,0.099086,1776365163000
1776365167.293,67.293,0.8,5.0,0.79,5.0,0.81,4.33,0.82,8.0,0.36,2.0,0.35,5.0,0.37,5.0,0.38,5.0,0.01,0.01,0.099107,1776365166000
1776365167.887,67.887,0.87,5.0,0.86,5.0,0.88,32.41,0.89,26.6,0.12,14.5,0.11,26.6,0.13,5.0,0.14,5.0,0.01,0.01,0.099107,1776365166000
1776365168.623,68.623,0.86,2.5,0.85,5.0,0.88,12.41,0.89,26.6,0.12,32.41,0.11,26.6,0.13,5.0,0.14,5.0,0.02,0.01,0.099107,1776365167000
1776365169.188,69.188,0.85,5.0,0.84,5.0,0.87,58.0,0.88,17.41,0.14,17.5,0.12,12.41,0.15,5.0,0.16,5.0,0.02,0.01,0.099107,1776365167000
1776365169.627,69.627,0.85,5.0,0.84,5.0,0.86,25.6,0.87,38.0,0.13,58.0,0.12,17.41,0.15,5.0,0.16,5.0,0.01,0.02,0.099223,1776365168000
1776365171.404,71.404,0.82,5.0,0.81,5.0,0.84,19.3,0.85,25.39,0.14,25.6,0.13,38.0,0.15,5.0,0.16,5.0,0.02,0.01,0.099281,1776365170000
