timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776395400.865,0.865,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.18,0.18,0.097865,1776395400000
1776395402.34,2.34,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.18,0.18,0.09786,1776395401000
1776395403.539,3.539,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.18,0.18,0.09786,1776395402000
1776395404.214,4.214,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.18,0.18,0.097862,1776395403000
1776395405.438,5.438,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.18,0.18,0.097865,1776395404000
1776395405.767,5.767,0.58,5.0,0.57,5.0,0.6,5.0,0.61,5.0,0.41,10.0,0.37,180.0,0.59,10.0,0.63,180.0,0.02,0.18,0.097865,1776395404000
1776395406.103,6.103,0.56,5.0,0.55,5.0,0.6,5.0,0.61,5.0,0.4,5.0,0.39,5.0,0.44,5.0,0.45,5.0,0.04,0.04,0.097865,1776395405000
1776395406.312,6.312,0.55,5.0,0.54,5.0,0.57,5.0,0.58,20.0,0.4,5.0,0.39,5.0,0.44,5.0,0.45,5.0,0.02,0.04,0.097865,1776395405000
1776395407.254,7.254,0.55,5.0,0.54,5.0,0.57,5.0,0.58,20.0,0.43,5.0,0.42,20.0,0.45,5.0,0.46,5.0,0.02,0.02,0.097865,1776395406000
1776395407.637,7.637,0.56,5.0,0.55,5.0,0.59,5.0,0.6,20.0,0.43,5.0,0.42,20.0,0.45,5.0,0.46,5.0,0.03,0.02,0.097865,1776395406000
1776395408.432,8.432,0.56,5.0,0.55,5.0,0.59,5.0,0.6,20.0,0.41,5.0,0.4,20.0,0.44,5.0,0.45,5.0,0.03,0.03,0.097865,1776395407000
1776395408.671,8.671,0.56,5.0,0.55,5.0,0.58,1.94,0.59,5.0,0.41,5.0,0.4,20.0,0.44,5.0,0.45,5.0,0.02,0.03,0.097865,1776395407000
1776395409.129,9.129,0.56,5.0,0.55,5.0,0.58,1.94,0.59,5.0,0.42,1.94,0.41,5.0,0.44,5.0,0.45,5.0,0.02,0.02,0.097865,1776395408000
1776395409.816,9.816,0.51,2.06,0.5,5.0,0.53,5.0,0.54,5.0,0.42,1.94,0.41,5.0,0.44,5.0,0.45,5.0,0.02,0.02,0.097865,1776395408000
1776395410.103,10.103,0.51,2.06,0.5,5.0,0.53,1.83,0.54,5.0,0.47,5.0,0.46,5.0,0.49,2.06,0.5,5.0,0.02,0.02,0.097865,1776395408000
1776395410.345,10.345,0.51,2.06,0.5,5.0,0.53,1.83,0.54,5.0,0.47,1.83,0.46,5.0,0.49,2.06,0.5,5.0,0.02,0.02,0.097878,1776395409000
1776395410.984,10.984,0.51,2.06,0.5,5.0,0.53,1.83,0.54,5.0,0.47,1.83,0.46,5.0,0.49,2.06,0.5,5.0,0.02,0.02,0.097879,1776395410000
1776395413.608,13.608,0.63,5.0,0.62,5.0,0.65,5.0,0.66,5.0,0.47,1.83,0.46,5.0,0.49,2.06,0.5,5.0,0.02,0.02,0.097872,1776395412000
1776395419.984,19.984,0.62,13.0,0.61,13.0,0.64,5.0,0.65,5.0,0.35,5.0,0.34,5.0,0.37,5.0,0.38,5.0,0.02,0.02,0.097936,1776395418000
1776395421.4,21.4,0.66,18.0,0.65,13.0,0.69,5.0,0.7,5.0,0.36,5.0,0.35,5.0,0.38,13.0,0.39,13.0,0.03,0.02,0.097934,1776395420000
1776395425.567,25.567,0.68,15.0,0.67,23.0,0.71,5.0,0.72,5.0,0.31,5.0,0.3,5.0,0.34,18.0,0.35,13.0,0.03,0.03,0.097954,1776395424000
1776395456.448,56.448,0.76,5.0,0.75,5.0,0.79,2.15,0.8,5.0,0.29,5.0,0.28,5.0,0.32,15.0,0.33,23.0,0.03,0.03,0.097963,1776395455000
1776395458.991,58.991,0.78,5.0,0.77,5.0,0.79,4.0,0.8,5.0,0.21,2.15,0.2,5.0,0.24,5.0,0.25,5.0,0.01,0.03,0.097965,1776395457000
1776395462.304,62.304,0.73,5.0,0.72,5.0,0.75,5.0,0.76,5.0,0.21,4.0,0.2,5.0,0.22,5.0,0.23,5.0,0.02,0.01,0.097966,1776395461000
1776395470.251,70.251,0.68,5.0,0.67,5.0,0.7,5.0,0.71,5.0,0.25,5.0,0.24,5.0,0.27,5.0,0.28,5.0,0.02,0.02,0.097941,1776395469000
1776395470.938,70.938,0.67,5.0,0.66,5.0,0.7,5.0,0.71,5.0,0.3,5.0,0.29,5.0,0.32,5.0,0.33,5.0,0.03,0.02,0.097941,1776395469000
1776395475.48,75.48,0.68,5.0,0.67,5.0,0.71,0.77,0.72,10.0,0.3,5.0,0.29,5.0,0.33,5.0,0.34,5.0,0.03,0.03,0.097914,1776395474000
1776395478.075,78.075,0.62,5.0,0.61,5.0,0.65,10.0,0.66,5.0,0.29,0.77,0.28,10.0,0.32,5.0,0.33,5.0,0.03,0.03,0.097915,1776395476000
1776395479.039,79.039,0.55,0.11,0.54,5.0,0.56,10.0,0.57,5.0,0.35,10.0,0.34,5.0,0.38,5.0,0.39,5.0,0.01,0.03,0.097901,1776395478000
1776395490.35,90.35,0.54,5.0,0.53,5.0,0.56,5.0,0.57,10.0,0.44,10.0,0.43,5.0,0.45,0.11,0.46,5.0,0.02,0.01,0.097861,1776395489000
1776395490.797,90.797,0.56,5.0,0.55,5.0,0.59,1.44,0.6,5.0,0.44,5.0,0.43,10.0,0.46,5.0,0.47,5.0,0.03,0.02,0.097861,1776395489000
1776395517.122,117.122,0.12,21.22,0.11,26.6,0.13,5.0,0.14,5.0,0.41,1.44,0.4,5.0,0.44,5.0,0.45,5.0,0.01,0.03,0.097838,1776395516000
1776395517.353,117.353,0.12,17.84,0.11,76.6,0.15,0.4,0.16,5.0,0.84,5.0,0.81,5.0,0.88,17.84,0.89,76.6,0.03,0.04,0.097838,1776395516000
1776395517.588,117.588,0.16,1.46,0.15,5.0,0.18,8.83,0.19,15.0,0.82,3.83,0.81,15.0,0.88,12.74,0.89,76.6,0.02,0.06,0.097838,1776395516000
1776395518.163,118.163,0.16,4.04,0.15,2.94,0.17,5.0,0.18,3.83,0.82,8.83,0.81,15.0,0.85,2.94,0.86,15.0,0.01,0.03,0.097838,1776395516000
1776395521.554,121.554,0.18,6.17,0.17,5.0,0.19,5.0,0.2,5.0,0.83,5.0,0.82,3.83,0.84,4.04,0.85,2.94,0.01,0.01,0.09774,1776395520000
1776395522.03,122.03,0.19,3.67,0.18,5.0,0.2,5.0,0.21,5.0,0.81,5.0,0.8,5.0,0.82,6.17,0.83,5.0,0.01,0.01,0.09774,1776395520000
1776395526.758,126.758,0.19,28.48,0.18,27.6,0.2,5.0,0.21,5.0,0.8,5.0,0.79,5.0,0.81,3.67,0.82,5.0,0.01,0.01,0.097759,1776395525000
1776395531.848,131.848,0.19,11.59,0.18,27.6,0.21,13.7,0.22,5.0,0.8,5.0,0.79,5.0,0.81,28.48,0.82,27.6,0.02,0.01,0.097759,1776395530000
1776395532.14,132.14,0.2,3.75,0.19,11.59,0.21,13.7,0.22,5.0,0.79,13.7,0.78,5.0,0.81,11.59,0.82,27.6,0.01,0.02,0.097759,1776395530000
1776395544.547,144.547,0.2,1.25,0.19,1.59,0.21,10.0,0.22,5.0,0.79,13.7,0.78,5.0,0.8,3.75,0.81,11.59,0.01,0.01,0.097758,1776395542000
1776395546.415,146.415,0.2,1.25,0.19,1.59,0.24,8.71,0.25,5.0,0.79,8.77,0.78,5.0,0.8,1.25,0.81,1.59,0.04,0.01,0.097757,1776395545000
1776395546.761,146.761,0.22,5.0,0.21,5.0,0.23,5.0,0.25,13.71,0.76,8.71,0.75,5.0,0.8,1.25,0.81,1.59,0.01,0.04,0.097757,1776395545000
1776395555.846,155.846,0.21,5.0,0.2,1.25,0.25,13.71,0.26,23.5,0.77,5.0,0.75,13.71,0.78,5.0,0.79,5.0,0.04,0.01,0.097758,1776395554000
1776395565.532,165.532,0.18,5.0,0.17,5.0,0.2,20.0,0.21,31.0,0.75,13.71,0.74,23.5,0.79,5.0,0.8,1.25,0.02,0.04,0.097763,1776395564000
1776395565.742,165.742,0.18,5.0,0.17,5.0,0.2,20.0,0.21,31.0,0.8,20.0,0.79,31.0,0.82,5.0,0.83,5.0,0.02,0.02,0.097763,1776395564000
1776395566.295,166.295,0.19,2.79,0.18,5.0,0.2,20.0,0.21,31.0,0.8,20.0,0.79,31.0,0.82,5.0,0.83,5.0,0.01,0.02,0.097763,1776395565000
1776395567.51,167.51,0.18,3.78,0.17,5.0,0.19,16.89,0.2,36.3,0.8,20.0,0.79,31.0,0.81,2.79,0.82,5.0,0.01,0.01,0.097763,1776395565000
1776395567.98,167.98,0.18,2.56,0.17,5.0,0.19,21.89,0.2,36.3,0.81,16.89,0.8,36.3,0.82,3.78,0.83,5.0,0.01,0.01,0.097746,1776395566000
1776395570.966,170.966,0.18,2.56,0.17,5.0,0.19,11.36,0.2,36.3,0.81,21.89,0.8,36.3,0.82,2.56,0.83,5.0,0.01,0.01,0.09774,1776395569000
1776395577.807,177.807,0.24,2.36,0.23,5.0,0.26,5.0,0.27,5.0,0.81,11.36,0.8,36.3,0.82,2.56,0.83,5.0,0.02,0.01,0.09778,1776395576000
1776395580.849,180.849,0.32,3.52,0.31,5.0,0.34,5.0,0.35,5.0,0.74,5.0,0.73,5.0,0.76,2.36,0.77,5.0,0.02,0.02,0.097784,1776395579000
1776395581.432,181.432,0.32,3.52,0.31,5.0,0.33,1.73,0.34,5.0,0.66,5.0,0.65,5.0,0.68,3.52,0.69,5.0,0.01,0.02,0.097811,1776395580000
1776395583.571,183.571,0.36,5.0,0.35,5.0,0.38,4.73,0.39,5.0,0.67,1.73,0.66,5.0,0.68,3.52,0.69,5.0,0.02,0.01,0.097815,1776395582000
1776395590.444,190.444,0.36,5.0,0.35,5.0,0.39,5.0,0.4,10.0,0.62,4.73,0.61,5.0,0.64,5.0,0.65,5.0,0.03,0.02,0.09783,1776395589000
1776395594.13,194.13,0.38,5.0,0.37,5.0,0.42,5.0,0.43,15.0,0.61,5.0,0.6,10.0,0.64,5.0,0.65,5.0,0.04,0.03,0.09783,1776395592000
1776395598.314,198.314,0.4,5.0,0.39,5.0,0.41,5.0,0.42,5.0,0.58,5.0,0.57,15.0,0.62,5.0,0.63,5.0,0.01,0.04,0.097828,1776395597000
1776395621.923,221.923,0.34,3.48,0.33,5.0,0.35,55.4,0.36,21.3,0.59,5.0,0.58,5.0,0.6,5.0,0.61,5.0,0.01,0.01,0.097817,1776395620000
1776395622.218,222.218,0.33,3.42,0.32,3.52,0.35,55.4,0.36,21.3,0.65,55.4,0.64,21.3,0.66,3.48,0.67,5.0,0.02,0.01,0.097817,1776395620000
1776395624.853,224.853,0.32,0.62,0.31,5.0,0.34,11.6,0.35,45.4,0.65,55.4,0.64,21.3,0.67,3.42,0.68,3.52,0.02,0.02,0.097817,1776395623000
1776395631.296,231.296,0.27,0.34,0.26,5.0,0.28,17.9,0.29,53.6,0.66,11.6,0.65,45.4,0.68,0.62,0.69,5.0,0.01,0.02,0.097809,1776395629000
1776395631.588,231.588,0.26,0.33,0.25,5.0,0.28,22.9,0.29,53.6,0.72,17.9,0.71,53.6,0.73,0.34,0.74,5.0,0.02,0.01,0.097802,1776395630000
1776395631.858,231.858,0.25,3.99,0.24,2.36,0.27,18.2,0.28,17.9,0.72,22.9,0.71,53.6,0.74,0.33,0.75,5.0,0.02,0.02,0.097802,1776395630000
1776395634.638,234.638,0.19,5.0,0.18,2.56,0.23,43.0,0.24,24.3,0.73,18.2,0.72,17.9,0.75,3.99,0.76,2.36,0.04,0.02,0.097802,1776395633000
1776395635.57,235.57,0.19,3.76,0.18,2.56,0.2,10.0,0.21,5.0,0.77,43.0,0.76,24.3,0.81,5.0,0.82,2.56,0.01,0.04,0.097801,1776395634000
1776395640.708,240.708,0.16,2.61,0.15,2.94,0.17,28.39,0.18,22.6,0.8,10.0,0.79,5.0,0.81,3.76,0.82,2.56,0.01,0.01,0.097785,1776395639000
1776395643.745,243.745,0.21,1.29,0.2,5.0,0.22,10.0,0.23,10.0,0.83,28.39,0.82,22.6,0.84,2.61,0.85,2.94,0.01,0.01,0.097785,1776395642000
1776395647.186,247.186,0.17,5.0,0.16,5.0,0.19,5.0,0.2,5.0,0.78,10.0,0.77,10.0,0.79,1.29,0.8,5.0,0.02,0.01,0.097795,1776395645000
1776395658.718,258.718,0.13,6.61,0.1,15.0,0.14,31.6,0.15,30.39,0.81,5.0,0.8,5.0,0.83,5.0,0.84,5.0,0.01,0.02,0.097792,1776395657000
1776395658.996,258.996,0.1,10.8,0.09,21.87,0.12,5.0,0.13,5.0,0.86,31.6,0.85,30.39,0.9,15.0,0.91,16.0,0.02,0.04,0.097792,1776395657000
1776395665.895,265.895,0.1,0.28,0.09,21.87,0.12,5.0,0.13,5.0,0.88,5.0,0.87,5.0,0.9,10.8,0.91,21.87,0.02,0.02,0.097795,1776395664000
1776395666.579,266.579,0.09,17.24,0.08,52.29,0.1,5.0,0.11,5.0,0.88,5.0,0.87,5.0,0.9,0.28,0.91,21.87,0.01,0.02,0.097795,1776395665000
1776395666.853,266.853,0.09,11.14,0.08,52.29,0.1,5.0,0.11,5.0,0.9,5.0,0.89,5.0,0.91,17.24,0.92,52.29,0.01,0.01,0.097795,1776395665000
1776395668.993,268.993,0.09,10.04,0.08,12.0,0.1,5.0,0.11,5.0,0.9,5.0,0.89,5.0,0.91,11.14,0.92,52.29,0.01,0.01,0.097796,1776395667000
