timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776326400.576,0.576,0.47,8.51,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.53,8.51,0.59,37.0,0.12,0.12,0.09651,1776326399000
1776326401.142,1.142,0.47,8.51,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.53,8.51,0.59,37.0,0.12,0.12,0.096505,1776326400000
1776326402.334,2.334,0.47,8.51,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.53,8.51,0.59,37.0,0.12,0.12,0.0965,1776326401000
1776326402.981,2.981,0.47,8.51,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.53,8.51,0.59,37.0,0.12,0.12,0.0965,1776326402000
1776326404.199,4.199,0.47,8.51,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.53,8.51,0.59,37.0,0.12,0.12,0.096497,1776326403000
1776326405.414,5.414,0.47,8.51,0.41,37.0,0.59,37.0,0.6,33.0,0.41,37.0,0.4,33.0,0.53,8.51,0.59,37.0,0.12,0.12,0.096499,1776326404000
1776326405.705,5.705,0.47,5.67,0.45,8.0,0.54,6.0,0.55,8.0,0.41,37.0,0.4,33.0,0.53,8.51,0.59,37.0,0.07,0.12,0.096499,1776326404000
1776326406.067,6.067,0.47,5.67,0.45,8.0,0.54,6.0,0.55,8.0,0.46,6.0,0.45,8.0,0.53,5.67,0.55,8.0,0.07,0.07,0.09651,1776326405000
1776326407.222,7.222,0.47,5.67,0.45,8.0,0.54,6.0,0.55,8.0,0.46,6.0,0.45,8.0,0.53,5.67,0.55,8.0,0.07,0.07,0.096519,1776326406000
1776326408.076,8.076,0.51,6.0,0.5,5.0,0.55,5.58,0.58,5.0,0.46,6.0,0.45,8.0,0.53,5.67,0.55,8.0,0.04,0.07,0.096519,1776326406000
1776326408.295,8.295,0.51,6.0,0.5,5.0,0.55,5.58,0.58,5.0,0.45,5.58,0.42,5.0,0.49,6.0,0.5,5.0,0.04,0.04,0.096521,1776326407000
1776326409.913,9.913,0.51,6.0,0.5,5.0,0.55,5.58,0.58,5.0,0.45,5.58,0.42,5.0,0.49,6.0,0.5,5.0,0.04,0.04,0.096525,1776326408000
1776326410.493,10.493,0.51,6.0,0.5,5.0,0.55,5.58,0.58,5.0,0.45,5.58,0.42,5.0,0.49,6.0,0.5,5.0,0.04,0.04,0.096527,1776326409000
1776326417.727,17.727,0.54,5.0,0.5,10.0,0.55,3.76,0.59,10.0,0.45,5.58,0.42,5.0,0.49,6.0,0.5,5.0,0.01,0.04,0.09652,1776326416000
1776326419.99,19.99,0.47,5.67,0.45,8.0,0.55,3.76,0.61,70.0,0.45,3.76,0.41,10.0,0.46,5.0,0.5,10.0,0.08,0.01,0.096519,1776326419000
1776326420.257,20.257,0.47,3.78,0.45,8.0,0.5,5.0,0.55,3.76,0.45,3.76,0.39,70.0,0.53,5.67,0.55,8.0,0.03,0.08,0.096519,1776326419000
1776326420.538,20.538,0.45,8.0,0.34,20.0,0.55,3.76,0.57,20.0,0.5,5.0,0.45,3.76,0.53,3.78,0.55,8.0,0.1,0.03,0.096519,1776326419000
1776326421.277,21.277,0.45,3.0,0.33,5.0,0.51,50.0,0.53,10.0,0.45,3.76,0.43,20.0,0.55,8.0,0.66,20.0,0.06,0.1,0.096519,1776326420000
1776326421.482,21.482,0.33,5.0,0.32,5.0,0.51,60.0,0.52,10.0,0.49,50.0,0.47,10.0,0.55,0.14,0.66,5.0,0.18,0.06,0.096519,1776326420000
1776326428.771,28.771,0.26,25.0,0.21,60.0,0.38,6.0,0.39,5.0,0.49,60.0,0.48,10.0,0.67,5.0,0.68,5.0,0.12,0.18,0.096446,1776326427000
1776326455.836,55.836,0.3,12.4,0.29,17.6,0.39,2.43,0.47,30.0,0.62,6.0,0.61,5.0,0.74,25.0,0.79,60.0,0.09,0.12,0.096448,1776326454000
1776326459.445,59.445,0.27,13.2,0.26,13.5,0.44,20.0,0.46,10.0,0.61,2.43,0.53,30.0,0.7,12.4,0.71,17.6,0.17,0.09,0.09645,1776326458000
1776326463.391,63.391,0.23,33.7,0.22,20.2,0.36,6.0,0.37,5.0,0.56,20.0,0.54,10.0,0.73,13.2,0.74,13.5,0.13,0.17,0.096421,1776326462000
1776326465.369,65.369,0.34,15.0,0.33,10.0,0.55,3.76,0.58,20.7,0.64,6.0,0.63,5.0,0.77,33.7,0.78,20.2,0.21,0.13,0.096426,1776326464000
1776326482.275,82.275,0.37,5.0,0.36,16.3,0.48,23.62,0.52,10.4,0.45,3.76,0.42,20.7,0.66,15.0,0.67,10.0,0.11,0.21,0.096482,1776326481000
