timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776372900.978,0.978,0.51,80.0,0.41,5.0,0.59,5.0,0.6,33.0,0.41,5.0,0.4,33.0,0.49,80.0,0.59,5.0,0.08,0.08,0.098363,1776372900000
1776372902.081,2.081,0.51,80.0,0.41,5.0,0.59,5.0,0.6,33.0,0.41,5.0,0.4,33.0,0.49,80.0,0.59,5.0,0.08,0.08,0.098363,1776372901000
1776372903.197,3.197,0.51,80.0,0.41,5.0,0.59,5.0,0.6,33.0,0.41,5.0,0.4,33.0,0.49,80.0,0.59,5.0,0.08,0.08,0.098363,1776372902000
1776372904.203,4.203,0.51,80.0,0.41,5.0,0.59,5.0,0.6,33.0,0.41,5.0,0.4,33.0,0.49,80.0,0.59,5.0,0.08,0.08,0.098363,1776372903000
1776372905.341,5.341,0.51,80.0,0.41,5.0,0.59,5.0,0.6,33.0,0.41,5.0,0.4,33.0,0.49,80.0,0.59,5.0,0.08,0.08,0.098364,1776372904000
1776372905.823,5.823,0.51,80.0,0.41,5.0,0.59,5.0,0.6,33.0,0.41,5.0,0.4,33.0,0.49,80.0,0.59,5.0,0.08,0.08,0.098363,1776372905000
1776372906.841,6.841,0.51,80.0,0.5,5.0,0.53,5.0,0.54,15.0,0.41,5.0,0.4,33.0,0.49,80.0,0.59,5.0,0.02,0.08,0.098363,1776372905000
1776372908.152,8.152,0.51,80.0,0.5,5.0,0.53,5.0,0.54,15.0,0.47,5.0,0.46,15.0,0.49,80.0,0.5,5.0,0.02,0.02,0.098364,1776372907000
1776372909.247,9.247,0.51,80.0,0.5,5.0,0.53,5.0,0.54,15.0,0.47,5.0,0.46,15.0,0.49,80.0,0.5,5.0,0.02,0.02,0.098364,1776372908000
1776372910.296,10.296,0.51,80.0,0.5,5.0,0.53,5.0,0.54,15.0,0.47,5.0,0.46,15.0,0.49,80.0,0.5,5.0,0.02,0.02,0.098368,1776372909000
1776372910.904,10.904,0.51,80.0,0.5,5.0,0.53,5.0,0.54,15.0,0.47,5.0,0.46,15.0,0.49,80.0,0.5,5.0,0.02,0.02,0.098368,1776372910000
1776372911.883,11.883,0.56,5.0,0.55,5.0,0.57,5.0,0.59,5.0,0.47,5.0,0.46,15.0,0.49,80.0,0.5,5.0,0.01,0.02,0.098368,1776372910000
1776372912.776,12.776,0.55,5.0,0.54,5.0,0.57,5.0,0.58,5.0,0.43,2.0,0.41,5.0,0.44,5.0,0.45,5.0,0.02,0.01,0.098369,1776372911000
1776372921.09,21.09,0.55,5.0,0.54,5.0,0.56,3.21,0.57,10.0,0.43,5.0,0.42,5.0,0.45,5.0,0.46,5.0,0.01,0.02,0.098386,1776372919000
1776372923.57,23.57,0.51,77.06,0.5,5.0,0.52,5.0,0.53,5.0,0.44,3.21,0.43,10.0,0.45,5.0,0.46,5.0,0.01,0.01,0.098387,1776372921000
1776372926.372,26.372,0.51,77.06,0.45,5.0,0.52,1.15,0.53,10.0,0.48,5.0,0.47,5.0,0.49,77.06,0.5,5.0,0.01,0.01,0.098369,1776372925000
1776372935.377,35.377,0.51,86.12,0.45,5.0,0.52,1.15,0.53,5.0,0.48,1.15,0.47,10.0,0.49,77.06,0.55,5.0,0.01,0.01,0.09836,1776372934000
1776372935.739,35.739,0.51,17.93,0.42,5.0,0.52,54.15,0.53,5.0,0.48,1.15,0.47,5.0,0.49,67.93,0.59,5.0,0.01,0.01,0.09836,1776372934000
1776372936.072,36.072,0.51,3.59,0.42,5.0,0.52,54.15,0.53,5.0,0.48,54.15,0.47,5.0,0.49,7.52,0.58,5.0,0.01,0.01,0.09836,1776372934000
1776372938.025,38.025,0.43,5.14,0.42,5.0,0.44,5.0,0.45,5.0,0.48,54.15,0.47,5.0,0.58,5.0,0.59,55.0,0.01,0.1,0.098349,1776372936000
1776372941.429,41.429,0.4,5.0,0.39,5.0,0.44,5.0,0.45,5.0,0.56,5.0,0.55,5.0,0.57,5.14,0.58,5.0,0.04,0.01,0.098336,1776372940000
1776372943.179,43.179,0.4,1.58,0.39,5.0,0.42,5.0,0.43,5.0,0.56,5.0,0.55,5.0,0.6,5.0,0.61,5.0,0.02,0.04,0.098332,1776372942000
1776372946.219,46.219,0.45,5.0,0.44,5.0,0.46,2.0,0.47,5.0,0.58,5.0,0.57,5.0,0.6,1.58,0.61,5.0,0.01,0.02,0.098332,1776372944000
1776372948.19,48.19,0.45,5.0,0.44,20.0,0.47,1.93,0.48,5.0,0.53,5.0,0.52,5.0,0.56,5.0,0.57,5.0,0.02,0.03,0.098345,1776372947000
