timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776292504.542,4.542,0.41,50.0,0.36,5.0,0.48,15.0,0.49,15.0,0.47,15.0,0.46,15.0,0.53,21.38,0.54,15.0,0.07,0.06,0.095412,1776292503000
1776292505.773,5.773,0.34,5.0,0.33,5.0,0.37,5.0,0.38,5.0,0.52,15.0,0.51,15.0,0.59,50.0,0.64,5.0,0.03,0.07,0.095413,1776292504000
1776292511.731,11.731,0.29,10.0,0.25,5.0,0.31,5.0,0.32,5.0,0.62,5.0,0.61,5.0,0.66,5.0,0.67,5.0,0.02,0.04,0.095406,1776292510000
1776292513.302,13.302,0.29,5.0,0.26,5.0,0.31,5.0,0.32,5.0,0.69,5.0,0.68,5.0,0.71,10.0,0.75,5.0,0.02,0.02,0.095405,1776292512000
1776292513.612,13.612,0.3,5.0,0.29,10.0,0.33,5.0,0.34,5.0,0.69,5.0,0.68,5.0,0.71,5.0,0.74,5.0,0.03,0.02,0.095405,1776292512000
1776292520.508,20.508,0.15,10.0,0.14,10.0,0.17,5.0,0.18,5.0,0.67,5.0,0.66,5.0,0.7,5.0,0.71,10.0,0.02,0.03,0.095363,1776292519000
1776292522.354,22.354,0.19,5.0,0.18,5.0,0.21,5.0,0.22,5.0,0.83,5.0,0.82,5.0,0.85,10.0,0.86,10.0,0.02,0.02,0.095343,1776292521000
1776292525.702,25.702,0.21,50.0,0.15,10.0,0.35,71.65,0.39,10.0,0.79,5.0,0.78,5.0,0.81,5.0,0.82,5.0,0.14,0.02,0.095355,1776292524000
1776292526.201,26.201,0.31,50.0,0.21,55.0,0.35,62.47,0.39,10.0,0.65,67.47,0.61,10.0,0.79,50.0,0.85,10.0,0.04,0.14,0.095355,1776292524000
1776292526.577,26.577,0.31,34.78,0.21,55.0,0.35,57.47,0.39,10.0,0.65,57.47,0.61,10.0,0.69,50.0,0.79,55.0,0.04,0.04,0.095354,1776292525000
