timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776355500.864,0.864,0.47,6.38,0.41,37.0,0.48,5.0,0.5,5.15,0.52,5.0,0.5,5.15,0.53,6.38,0.59,37.0,0.01,0.01,0.097589,1776355499000
1776355503.878,3.878,0.47,11.38,0.46,5.0,0.48,2.91,0.53,6.38,0.52,5.0,0.5,5.15,0.53,6.38,0.59,37.0,0.01,0.01,0.097591,1776355502000
1776355504.306,4.306,0.47,11.38,0.46,5.0,0.53,3.21,0.61,50.0,0.47,6.38,0.39,50.0,0.53,11.38,0.54,5.0,0.06,0.06,0.097609,1776355503000
1776355506.243,6.243,0.47,1.38,0.3,5.0,0.48,44.0,0.49,5.0,0.47,3.21,0.39,50.0,0.53,11.38,0.54,5.0,0.01,0.06,0.097626,1776355504000
1776355507.927,7.927,0.36,5.0,0.35,15.0,0.38,2.1,0.39,5.0,0.62,3.55,0.61,5.0,0.64,5.0,0.7,5.0,0.02,0.02,0.097564,1776355506000
1776355508.397,8.397,0.37,3.41,0.36,5.0,0.39,5.0,0.4,5.0,0.62,2.1,0.61,5.0,0.64,5.0,0.65,15.0,0.02,0.02,0.097564,1776355507000
1776355509.637,9.637,0.39,5.0,0.38,20.0,0.42,4.16,0.43,5.0,0.61,5.0,0.6,5.0,0.63,3.41,0.64,5.0,0.03,0.02,0.097528,1776355508000
1776355512.312,12.312,0.5,1.88,0.49,5.0,0.52,15.0,0.53,5.0,0.58,4.16,0.57,5.0,0.61,5.0,0.62,20.0,0.02,0.03,0.097535,1776355510000
1776355519.86,19.86,0.5,5.0,0.49,5.0,0.52,10.0,0.54,5.0,0.48,15.0,0.47,5.0,0.5,1.88,0.51,5.0,0.02,0.02,0.097581,1776355518000
1776355520.205,20.205,0.56,5.0,0.55,5.0,0.59,10.0,0.6,13.0,0.48,6.88,0.46,5.0,0.5,5.0,0.51,5.0,0.03,0.02,0.097581,1776355518000
1776355520.786,20.786,0.58,5.0,0.57,5.0,0.59,5.0,0.6,13.0,0.41,10.0,0.4,13.0,0.44,5.0,0.45,5.0,0.01,0.03,0.097581,1776355519000
1776355521.186,21.186,0.56,4.18,0.55,5.0,0.6,8.0,0.61,13.0,0.41,5.0,0.4,13.0,0.43,4.18,0.44,5.0,0.04,0.02,0.097581,1776355519000
1776355521.749,21.749,0.55,3.64,0.54,5.0,0.61,5.0,0.62,20.0,0.4,8.0,0.39,13.0,0.44,4.18,0.45,5.0,0.06,0.04,0.097589,1776355520000
1776355522.079,22.079,0.53,5.0,0.52,5.0,0.55,5.0,0.56,5.0,0.39,5.0,0.38,20.0,0.45,3.64,0.46,5.0,0.02,0.06,0.097589,1776355520000
1776355522.432,22.432,0.54,2.2,0.53,5.0,0.55,5.0,0.56,5.0,0.45,5.0,0.44,5.0,0.47,5.0,0.48,5.0,0.01,0.02,0.097607,1776355521000
1776355522.698,22.698,0.53,5.0,0.52,5.0,0.58,1.15,0.59,5.0,0.45,5.0,0.44,5.0,0.46,2.2,0.47,5.0,0.05,0.01,0.097607,1776355521000
1776355523.548,23.548,0.55,3.62,0.54,5.0,0.57,5.0,0.58,5.0,0.42,1.15,0.41,5.0,0.47,5.0,0.48,5.0,0.02,0.05,0.097635,1776355522000
1776355525.464,25.464,0.55,3.62,0.54,5.0,0.57,3.08,0.58,5.0,0.43,5.0,0.42,5.0,0.45,3.62,0.46,5.0,0.02,0.02,0.097631,1776355524000
1776355535.195,35.195,0.72,5.0,0.71,5.0,0.77,5.0,0.78,15.0,0.43,3.08,0.42,5.0,0.45,3.62,0.46,5.0,0.05,0.02,0.09763,1776355533000
1776355538.604,38.604,0.81,5.0,0.8,5.0,0.83,7.69,0.84,24.3,0.23,5.0,0.22,15.0,0.28,5.0,0.29,5.0,0.02,0.05,0.097727,1776355536000
1776355549.175,49.175,0.81,15.0,0.8,5.0,0.82,5.0,0.83,8.57,0.17,7.69,0.16,24.3,0.19,10.0,0.2,5.0,0.01,0.02,0.097778,1776355548000
1776355549.532,49.532,0.81,2.83,0.8,5.0,0.83,15.56,0.84,19.3,0.18,5.0,0.17,8.57,0.19,15.0,0.2,5.0,0.02,0.01,0.097778,1776355548000
1776355599.557,99.557,0.88,5.0,0.87,5.0,0.89,17.29,0.9,38.9,0.17,15.56,0.16,19.3,0.19,2.83,0.2,5.0,0.01,0.02,0.09784,1776355598000
1776355612.388,112.388,0.89,5.0,0.88,5.0,0.9,27.8,0.91,42.7,0.11,17.29,0.1,38.9,0.12,5.0,0.13,5.0,0.01,0.01,0.09784,1776355611000
1776355615.284,115.284,0.89,5.0,0.88,5.0,0.9,22.24,0.91,42.7,0.1,27.8,0.09,42.7,0.11,5.0,0.12,5.0,0.01,0.01,0.097835,1776355613000
1776355618.154,118.154,0.9,5.0,0.89,10.0,0.91,1.0,0.92,12.0,0.1,22.24,0.09,42.7,0.11,5.0,0.12,5.0,0.01,0.01,0.097834,1776355616000
1776355618.944,118.944,0.9,5.0,0.89,10.0,0.94,3.83,0.95,90.8,0.09,1.0,0.08,12.0,0.1,5.0,0.11,10.0,0.04,0.01,0.09787,1776355617000
1776355621.9,121.9,0.93,5.0,0.92,5.0,0.94,44.61,0.95,90.8,0.06,3.83,0.05,90.8,0.1,5.0,0.11,10.0,0.01,0.04,0.097909,1776355620000
1776355623.192,123.192,0.93,5.0,0.92,5.0,0.94,43.54,0.95,90.8,0.06,44.61,0.05,90.8,0.07,5.0,0.08,5.0,0.01,0.01,0.097906,1776355621000
