timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,doge_price,doge_oracle_ts
1776353401.043,1.043,0.41,32.0,0.4,33.0,0.51,18.5,0.59,32.0,0.49,18.5,0.41,32.0,0.59,32.0,0.6,33.0,0.1,0.1,0.095879,1776353400000
1776353402.062,2.062,0.41,32.0,0.4,33.0,0.51,18.5,0.59,32.0,0.49,18.5,0.41,32.0,0.59,32.0,0.6,33.0,0.1,0.1,0.095873,1776353401000
1776353404.077,4.077,0.41,32.0,0.4,33.0,0.51,18.5,0.59,32.0,0.49,18.5,0.41,32.0,0.59,32.0,0.6,33.0,0.1,0.1,0.095848,1776353402000
1776353404.927,4.927,0.41,32.0,0.4,33.0,0.51,18.5,0.59,32.0,0.49,18.5,0.41,32.0,0.59,32.0,0.6,33.0,0.1,0.1,0.095847,1776353403000
1776353405.496,5.496,0.41,50.0,0.38,8.0,0.51,15.32,0.62,8.0,0.49,18.5,0.41,32.0,0.59,32.0,0.6,33.0,0.1,0.1,0.095847,1776353403000
1776353406.225,6.225,0.41,50.0,0.38,8.0,0.51,15.32,0.62,8.0,0.49,15.32,0.38,8.0,0.59,50.0,0.62,8.0,0.1,0.1,0.09586,1776353404000
1776353407.06,7.06,0.41,50.0,0.38,8.0,0.51,15.32,0.62,8.0,0.49,15.32,0.38,8.0,0.59,50.0,0.62,8.0,0.1,0.1,0.095862,1776353405000
1776353407.703,7.703,0.41,50.0,0.38,8.0,0.51,15.32,0.62,8.0,0.49,15.32,0.38,8.0,0.59,50.0,0.62,8.0,0.1,0.1,0.095871,1776353406000
1776353408.511,8.511,0.41,50.0,0.38,8.0,0.51,15.32,0.62,8.0,0.49,15.32,0.38,8.0,0.59,50.0,0.62,8.0,0.1,0.1,0.095883,1776353407000
1776353409.385,9.385,0.41,50.0,0.38,8.0,0.51,15.32,0.62,8.0,0.49,15.32,0.38,8.0,0.59,50.0,0.62,8.0,0.1,0.1,0.095879,1776353408000
1776353410.009,10.009,0.49,5.0,0.44,5.0,0.51,5.32,0.58,5.0,0.49,15.32,0.38,8.0,0.59,50.0,0.62,8.0,0.02,0.1,0.095879,1776353408000
1776353412.654,12.654,0.48,5.0,0.43,8.0,0.51,0.32,0.6,5.0,0.49,5.32,0.42,5.0,0.51,5.0,0.56,5.0,0.03,0.02,0.095884,1776353411000
1776353413.144,13.144,0.43,5.68,0.42,8.0,0.62,5.0,0.69,8.0,0.4,5.0,0.38,10.0,0.49,9.68,0.52,5.0,0.19,0.09,0.095884,1776353411000
1776353418.189,18.189,0.67,5.0,0.58,5.0,0.75,15.0,0.78,8.0,0.38,5.0,0.31,8.0,0.57,5.68,0.58,8.0,0.08,0.19,0.095967,1776353416000
1776353440.472,40.472,0.65,0.14,0.63,20.0,0.77,5.0,0.81,10.0,0.25,15.0,0.22,8.0,0.33,5.0,0.42,5.0,0.12,0.08,0.095988,1776353439000
1776353459.061,59.061,0.71,50.0,0.7,5.0,0.79,14.45,0.8,16.2,0.23,5.0,0.19,10.0,0.35,0.14,0.37,20.0,0.08,0.12,0.096028,1776353458000
1776353459.582,59.582,0.71,46.55,0.7,5.0,0.79,14.45,0.8,16.2,0.21,14.45,0.2,16.2,0.29,50.0,0.3,5.0,0.08,0.08,0.096028,1776353458000
1776353461.387,61.387,0.71,41.2,0.69,20.0,0.82,17.6,0.83,18.39,0.21,14.45,0.2,16.2,0.29,46.55,0.3,5.0,0.11,0.08,0.096037,1776353459000
1776353465.501,65.501,0.71,36.2,0.7,5.0,0.83,4.0,0.84,19.3,0.18,17.6,0.17,18.39,0.29,41.2,0.31,20.0,0.12,0.11,0.096062,1776353464000
1776353469.824,69.824,0.71,36.2,0.7,5.0,0.81,4.54,0.82,17.6,0.17,4.0,0.16,19.3,0.29,36.2,0.3,5.0,0.1,0.12,0.096032,1776353468000
1776353472.108,72.108,0.71,34.3,0.69,20.0,0.81,4.54,0.82,17.6,0.19,4.54,0.18,17.6,0.29,36.2,0.3,5.0,0.1,0.1,0.096028,1776353470000
1776353494.089,94.089,0.71,23.47,0.69,5.0,0.79,15.7,0.8,21.2,0.19,4.54,0.18,17.6,0.29,34.3,0.31,20.0,0.08,0.1,0.096016,1776353493000
1776353513.113,113.113,0.78,47.0,0.75,20.0,0.89,26.6,0.9,43.9,0.21,15.7,0.2,21.2,0.29,23.47,0.31,5.0,0.11,0.08,0.09603,1776353511000
1776353524.174,124.174,0.71,23.47,0.66,31.6,0.84,3.8,0.86,21.6,0.11,26.6,0.1,43.9,0.22,47.0,0.25,20.0,0.13,0.11,0.096051,1776353522000
1776353524.381,124.381,0.71,23.47,0.67,25.0,0.85,19.47,0.86,21.6,0.16,3.8,0.14,21.6,0.29,23.47,0.34,31.6,0.14,0.13,0.096047,1776353523000
1776353540.078,140.078,0.78,5.0,0.77,5.0,0.87,12.91,0.88,24.6,0.15,19.47,0.14,21.6,0.29,23.47,0.33,25.0,0.09,0.14,0.096006,1776353538000
1776353548.49,148.49,0.85,3.0,0.84,20.0,0.9,10.0,0.91,11.0,0.13,12.91,0.12,24.6,0.22,5.0,0.23,5.0,0.05,0.09,0.096044,1776353546000
1776353554.657,154.657,0.87,49.0,0.86,21.6,0.9,5.0,0.91,11.0,0.1,10.0,0.09,11.0,0.15,3.0,0.16,20.0,0.03,0.05,0.096088,1776353553000
1776353556.097,156.097,0.89,31.6,0.88,65.6,0.9,3.73,0.91,11.0,0.1,5.0,0.09,11.0,0.13,49.0,0.14,21.6,0.01,0.03,0.096088,1776353554000
1776353557.39,157.39,0.88,20.4,0.87,23.0,0.9,3.73,0.91,11.0,0.1,3.73,0.09,11.0,0.11,31.6,0.12,65.6,0.02,0.01,0.096095,1776353556000
1776353558.838,158.838,0.89,36.6,0.88,25.4,0.94,8.94,0.95,20.0,0.1,3.73,0.09,11.0,0.12,20.4,0.13,23.0,0.05,0.02,0.096104,1776353557000
1776353561.772,161.772,0.89,36.6,0.88,5.0,0.94,7.87,0.95,20.0,0.06,8.94,0.05,20.0,0.11,36.6,0.12,25.4,0.05,0.05,0.096141,1776353560000
