timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,eth_price,eth_oracle_ts
1776161700.51,0.51,0.51,93.38,0.5,10.05,0.46,100.0,0.45,75.0,0.44,70.0,0.54,100.0,0.55,75.0,0.56,70.0,0.57,70.0,0.6,13.0,0.49,6.62,0.48,10.0,0.47,66.0,0.46,186.0,0.45,165.0,0.5,18.1,0.51,5.0,0.52,25.0,0.53,46.0,0.54,186.0,0.03,0.01,2385.587355,1776161699000
1776161700.901,0.901,0.51,83.38,0.5,10.05,0.45,5.0,0.41,70.0,0.4,83.0,0.55,10.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.46,100.0,0.45,75.0,0.44,70.0,0.43,70.0,0.4,13.0,0.49,93.38,0.5,10.05,0.54,100.0,0.55,75.0,0.56,70.0,0.04,0.03,2385.587355,1776161699000
1776161701.378,1.378,0.5,2.61,0.45,5.0,0.41,70.0,0.4,83.0,0.39,78.0,0.55,5.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.45,5.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.5,2.61,0.55,5.0,0.59,70.0,0.6,83.0,0.61,78.0,0.05,0.05,2385.57556,1776161700000
1776161701.931,1.931,0.5,2.61,0.45,5.0,0.41,70.0,0.4,83.0,0.39,78.0,0.55,5.0,0.6,13.0,0.61,8.0,0.62,8.0,0.63,189.0,0.45,5.0,0.4,13.0,0.39,8.0,0.38,8.0,0.37,189.0,0.5,2.61,0.55,5.0,0.59,70.0,0.6,83.0,0.61,78.0,0.05,0.05,2385.575355,1776161701000
1776161702.3,2.3,0.45,5.0,0.44,5.0,0.43,5.0,0.42,40.0,0.41,102.0,0.51,162.0,0.52,100.0,0.53,5.0,0.54,21.0,0.55,5.0,0.49,162.0,0.48,100.0,0.47,5.0,0.46,21.0,0.45,5.0,0.5,0.61,0.55,5.0,0.56,5.0,0.57,5.0,0.58,40.0,0.06,0.01,2385.575355,1776161701000
1776161702.75,2.75,0.43,5.0,0.42,24.0,0.41,102.0,0.4,75.0,0.39,75.0,0.47,71.0,0.48,31.0,0.49,75.0,0.5,75.0,0.51,5.0,0.49,162.0,0.48,100.0,0.47,5.0,0.46,21.0,0.45,5.0,0.55,5.0,0.56,5.0,0.57,5.0,0.58,40.0,0.59,102.0,0.04,0.06,2385.575355,1776161701000
1776161703.091,3.091,0.42,40.0,0.41,102.0,0.4,75.0,0.39,96.0,0.38,26.0,0.45,10.0,0.46,34.0,0.47,31.0,0.48,5.0,0.49,75.0,0.55,5.0,0.54,41.0,0.53,30.0,0.52,5.0,0.51,75.0,0.57,5.7,0.58,24.0,0.59,102.0,0.6,75.0,0.61,75.0,0.03,0.02,2385.575355,1776161701000
1776161703.819,3.819,0.4,5.0,0.39,10.0,0.38,39.0,0.37,33.0,0.36,5.0,0.41,10.0,0.42,37.0,0.43,32.0,0.44,85.0,0.45,95.0,0.55,10.0,0.54,34.0,0.53,31.0,0.52,5.0,0.51,75.0,0.58,40.0,0.59,102.0,0.6,75.0,0.61,96.0,0.62,26.0,0.01,0.03,2385.367075,1776161702000
1776161704.234,4.234,0.4,5.0,0.39,10.0,0.38,39.0,0.37,33.0,0.36,5.0,0.41,10.0,0.42,37.0,0.43,32.0,0.44,85.0,0.45,95.0,0.59,10.0,0.58,37.0,0.57,32.0,0.56,85.0,0.55,95.0,0.6,5.0,0.61,10.0,0.62,39.0,0.63,33.0,0.64,5.0,0.01,0.01,2385.30687,1776161703000
1776161704.541,4.541,0.38,34.0,0.37,33.0,0.36,5.0,0.35,75.0,0.34,75.0,0.41,38.0,0.42,42.0,0.43,32.0,0.44,95.0,0.45,85.0,0.59,10.0,0.58,37.0,0.57,32.0,0.56,85.0,0.55,95.0,0.6,5.0,0.61,10.0,0.62,39.0,0.63,33.0,0.64,5.0,0.03,0.01,2385.30687,1776161703000
1776161704.753,4.753,0.38,39.0,0.37,38.0,0.36,5.0,0.35,75.0,0.34,75.0,0.39,10.0,0.4,20.0,0.41,33.0,0.42,37.0,0.43,42.0,0.59,38.0,0.58,42.0,0.57,32.0,0.56,95.0,0.55,85.0,0.62,34.0,0.63,33.0,0.64,5.0,0.65,75.0,0.66,75.0,0.01,0.03,2385.30687,1776161703000
1776161705.417,5.417,0.38,39.0,0.37,38.0,0.36,5.0,0.35,75.0,0.34,75.0,0.39,10.0,0.4,20.0,0.41,33.0,0.42,37.0,0.43,42.0,0.61,10.0,0.6,20.0,0.59,33.0,0.58,37.0,0.57,42.0,0.62,39.0,0.63,38.0,0.64,5.0,0.65,75.0,0.66,75.0,0.01,0.01,2385.248793,1776161704000
1776161705.913,5.913,0.36,89.41,0.35,54.0,0.34,90.0,0.33,85.0,0.32,36.0,0.39,5.0,0.4,15.0,0.41,30.0,0.42,32.0,0.43,41.0,0.63,3.24,0.62,15.0,0.61,15.0,0.6,15.0,0.59,30.0,0.64,89.41,0.65,54.0,0.66,90.0,0.67,85.0,0.68,36.0,0.03,0.01,2385.248793,1776161704000
1776161706.458,6.458,0.38,37.55,0.37,87.28,0.36,10.0,0.35,20.0,0.34,90.0,0.39,5.0,0.4,15.0,0.41,30.0,0.42,15.0,0.43,41.0,0.61,5.0,0.6,15.0,0.59,30.0,0.58,32.0,0.57,41.0,0.64,89.41,0.65,54.0,0.66,90.0,0.67,85.0,0.68,36.0,0.01,0.03,2385.230645,1776161705000
1776161707.09,7.09,0.38,37.67,0.37,82.28,0.36,10.0,0.35,20.0,0.34,90.0,0.39,5.0,0.4,15.0,0.41,30.0,0.42,15.0,0.43,41.0,0.61,5.0,0.6,15.0,0.59,30.0,0.58,15.0,0.57,41.0,0.62,37.67,0.63,82.28,0.64,10.0,0.65,20.0,0.66,90.0,0.01,0.01,2384.989655,1776161706000
1776161707.3,7.3,0.38,46.17,0.37,92.28,0.36,10.0,0.35,20.0,0.34,90.0,0.39,10.0,0.4,15.0,0.41,30.0,0.42,15.0,0.43,30.0,0.61,5.0,0.6,15.0,0.59,30.0,0.58,15.0,0.57,41.0,0.62,37.67,0.63,82.28,0.64,10.0,0.65,20.0,0.66,90.0,0.01,0.01,2384.989655,1776161706000
1776161708.266,8.266,0.38,46.17,0.37,92.28,0.36,10.0,0.35,20.0,0.34,90.0,0.39,10.0,0.4,15.0,0.41,30.0,0.42,15.0,0.43,30.0,0.61,10.0,0.6,15.0,0.59,30.0,0.58,15.0,0.57,30.0,0.62,46.17,0.63,92.28,0.64,10.0,0.65,20.0,0.66,90.0,0.01,0.01,2385.03936,1776161707000
1776161709.268,9.268,0.38,46.17,0.37,92.28,0.36,10.0,0.35,20.0,0.34,90.0,0.39,10.0,0.4,15.0,0.41,30.0,0.42,15.0,0.43,30.0,0.61,10.0,0.6,15.0,0.59,30.0,0.58,15.0,0.57,30.0,0.62,46.17,0.63,92.28,0.64,10.0,0.65,20.0,0.66,90.0,0.01,0.01,2385.078385,1776161708000
1776161709.618,9.618,0.38,123.17,0.37,157.28,0.36,25.0,0.35,30.0,0.34,100.0,0.41,30.0,0.42,25.0,0.43,54.0,0.44,51.0,0.45,30.0,0.61,10.0,0.6,15.0,0.59,30.0,0.58,15.0,0.57,30.0,0.62,46.17,0.63,92.28,0.64,10.0,0.65,20.0,0.66,90.0,0.03,0.01,2385.078385,1776161708000
1776161710.308,10.308,0.38,123.17,0.37,157.28,0.36,25.0,0.35,30.0,0.34,100.0,0.41,30.0,0.42,25.0,0.43,54.0,0.44,51.0,0.45,30.0,0.59,30.0,0.58,25.0,0.57,54.0,0.56,51.0,0.55,30.0,0.62,123.17,0.63,157.28,0.64,25.0,0.65,30.0,0.66,100.0,0.03,0.03,2385.079835,1776161709000
1776161711.022,11.022,0.38,128.67,0.37,167.28,0.36,25.0,0.35,30.0,0.34,108.0,0.39,14.5,0.4,10.0,0.41,35.0,0.42,33.0,0.43,67.0,0.61,10.0,0.6,10.0,0.59,35.0,0.58,38.0,0.57,62.0,0.62,118.17,0.63,167.28,0.64,25.0,0.65,30.0,0.66,108.0,0.01,0.01,2385.079835,1776161709000
1776161711.262,11.262,0.38,141.49,0.37,167.28,0.36,25.0,0.35,30.0,0.34,108.0,0.41,18.54,0.42,25.0,0.43,33.0,0.44,51.0,0.45,55.0,0.61,14.5,0.6,10.0,0.59,35.0,0.58,33.0,0.57,67.0,0.62,128.67,0.63,167.28,0.64,25.0,0.65,30.0,0.66,108.0,0.03,0.01,2385.212072,1776161710000
1776161712.109,12.109,0.38,141.49,0.37,167.28,0.36,25.0,0.35,30.0,0.34,108.0,0.41,18.54,0.42,25.0,0.43,33.0,0.44,51.0,0.45,55.0,0.59,18.54,0.58,25.0,0.57,33.0,0.56,51.0,0.55,55.0,0.62,141.49,0.63,167.28,0.64,25.0,0.65,30.0,0.66,108.0,0.03,0.03,2385.119628,1776161711000
1776161713.094,13.094,0.38,141.49,0.37,167.28,0.36,25.0,0.35,30.0,0.34,108.0,0.41,18.54,0.42,25.0,0.43,33.0,0.44,51.0,0.45,55.0,0.59,18.54,0.58,25.0,0.57,33.0,0.56,51.0,0.55,55.0,0.62,141.49,0.63,167.28,0.64,25.0,0.65,30.0,0.66,108.0,0.03,0.03,2385.172461,1776161712000
1776161714.095,14.095,0.38,141.49,0.37,167.28,0.36,25.0,0.35,30.0,0.34,108.0,0.41,18.54,0.42,25.0,0.43,33.0,0.44,51.0,0.45,55.0,0.59,18.54,0.58,25.0,0.57,33.0,0.56,51.0,0.55,55.0,0.62,141.49,0.63,167.28,0.64,25.0,0.65,30.0,0.66,108.0,0.03,0.03,2385.062557,1776161713000
