timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776265800.888,0.888,0.5,5.0,0.4,38.0,0.51,5.0,0.53,11.38,0.49,5.0,0.47,11.38,0.5,5.0,0.6,38.0,0.01,0.01,2335.298885,1776265800000
1776265801.64,1.64,0.5,1.0,0.48,11.0,0.52,10.0,0.53,27.38,0.48,10.0,0.47,19.38,0.5,5.0,0.51,5.0,0.02,0.02,2335.298885,1776265800000
1776265801.997,1.997,0.45,11.0,0.43,11.0,0.49,5.0,0.52,5.0,0.51,5.0,0.48,5.0,0.55,11.0,0.57,11.0,0.04,0.04,2335.30436,1776265801000
1776265802.239,2.239,0.45,16.0,0.44,11.0,0.49,3.65,0.5,5.0,0.51,5.0,0.48,5.0,0.55,11.0,0.57,11.0,0.04,0.04,2335.30436,1776265801000
1776265803.006,3.006,0.45,16.0,0.44,11.0,0.49,3.65,0.5,5.0,0.51,3.65,0.5,5.0,0.55,16.0,0.56,11.0,0.04,0.04,2335.181757,1776265802000
1776265803.247,3.247,0.46,33.0,0.45,5.0,0.5,13.65,0.51,15.0,0.51,3.65,0.5,5.0,0.55,16.0,0.56,11.0,0.04,0.04,2335.181757,1776265802000
1776265803.451,3.451,0.46,33.0,0.45,5.0,0.48,2.75,0.5,25.0,0.5,13.65,0.49,15.0,0.54,33.0,0.55,5.0,0.02,0.04,2335.181757,1776265802000
1776265803.774,3.774,0.46,41.14,0.45,15.0,0.47,11.0,0.48,28.75,0.52,2.75,0.5,25.0,0.54,33.0,0.55,5.0,0.01,0.02,2335.181757,1776265802000
1776265804.195,4.195,0.46,41.14,0.45,15.0,0.47,11.0,0.48,28.75,0.53,11.0,0.52,28.75,0.54,41.14,0.55,15.0,0.01,0.01,2334.804033,1776265803000
1776265804.6,4.6,0.47,120.0,0.46,152.14,0.49,12.75,0.5,23.0,0.53,11.0,0.52,28.75,0.54,41.14,0.55,15.0,0.02,0.01,2334.804033,1776265803000
1776265805.075,5.075,0.49,114.0,0.48,124.0,0.51,115.0,0.52,116.0,0.51,12.75,0.5,23.0,0.53,120.0,0.54,152.14,0.02,0.02,2334.804033,1776265803000
