timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776387300.511,0.511,0.45,8.88,0.4,5.0,0.5,10.0,0.6,5.0,0.49,35.19,0.48,20.0,0.5,10.0,0.51,30.74,0.05,0.01,2345.063736,1776387299000
1776387300.749,0.749,0.4,5.0,0.39,67.0,0.47,210.0,0.48,70.0,0.5,5.0,0.4,5.0,0.55,3.88,0.6,5.0,0.07,0.05,2345.063736,1776387299000
1776387301.356,1.356,0.4,70.0,0.39,67.0,0.47,140.0,0.49,70.0,0.53,140.0,0.51,70.0,0.6,70.0,0.61,67.0,0.07,0.07,2345.054621,1776387300000
1776387302.293,2.293,0.42,10.0,0.41,10.0,0.43,2.68,0.45,11.0,0.53,24.0,0.52,5.0,0.58,10.0,0.59,6.0,0.01,0.05,2345.054621,1776387300000
1776387302.827,2.827,0.42,10.0,0.41,10.0,0.44,21.68,0.45,17.0,0.57,2.68,0.55,11.0,0.58,10.0,0.59,10.0,0.02,0.01,2344.980277,1776387301000
1776387303.325,3.325,0.42,10.0,0.41,10.0,0.47,1.74,0.48,30.0,0.53,1.74,0.52,30.0,0.58,10.0,0.59,10.0,0.05,0.05,2344.74494,1776387302000
1776387303.78,3.78,0.42,10.0,0.41,10.0,0.43,5.0,0.44,19.0,0.53,1.74,0.52,30.0,0.58,10.0,0.59,10.0,0.01,0.05,2344.74494,1776387302000
1776387304.071,4.071,0.42,10.0,0.41,10.0,0.44,19.0,0.45,27.0,0.57,5.0,0.56,19.0,0.58,10.0,0.59,10.0,0.02,0.01,2344.74494,1776387302000
1776387304.505,4.505,0.41,5.0,0.4,88.0,0.43,10.0,0.44,19.0,0.57,10.0,0.56,19.0,0.59,5.0,0.6,88.0,0.02,0.02,2344.70402,1776387303000
1776387305.038,5.038,0.41,5.0,0.4,88.0,0.43,10.0,0.44,19.0,0.57,10.0,0.56,19.0,0.59,5.0,0.6,88.0,0.02,0.02,2344.703006,1776387304000
1776387305.549,5.549,0.41,30.0,0.4,98.0,0.42,5.0,0.43,10.0,0.57,10.0,0.56,19.0,0.59,5.0,0.6,88.0,0.01,0.02,2344.703006,1776387304000
1776387306.386,6.386,0.42,5.0,0.41,40.0,0.43,7.2,0.44,10.0,0.58,5.0,0.57,10.0,0.59,30.0,0.6,98.0,0.01,0.01,2344.703006,1776387304000
1776387306.801,6.801,0.42,5.0,0.41,40.0,0.43,7.2,0.44,10.0,0.57,7.2,0.56,10.0,0.58,5.0,0.59,40.0,0.01,0.01,2344.706307,1776387305000
1776387307.192,7.192,0.42,20.0,0.41,30.0,0.43,4.87,0.44,10.0,0.57,7.2,0.56,10.0,0.58,5.0,0.59,40.0,0.01,0.01,2344.706307,1776387305000
1776387307.711,7.711,0.42,20.0,0.41,30.0,0.43,4.87,0.44,10.0,0.57,4.87,0.56,10.0,0.58,20.0,0.59,30.0,0.01,0.01,2344.702784,1776387306000
1776387308.196,8.196,0.42,25.0,0.41,106.0,0.44,7.6,0.45,22.0,0.57,4.87,0.56,10.0,0.58,20.0,0.59,30.0,0.02,0.01,2344.702784,1776387306000
1776387308.749,8.749,0.43,8.24,0.42,35.0,0.44,7.6,0.45,22.0,0.56,7.6,0.55,22.0,0.58,25.0,0.59,106.0,0.01,0.02,2344.701418,1776387307000
1776387308.954,8.954,0.43,8.24,0.42,30.0,0.44,1.6,0.45,22.0,0.56,7.6,0.55,22.0,0.57,8.24,0.58,35.0,0.01,0.01,2344.701418,1776387307000
1776387309.94,9.94,0.43,18.24,0.42,25.0,0.45,0.07,0.46,65.0,0.56,1.6,0.55,22.0,0.57,8.24,0.58,30.0,0.02,0.01,2344.702101,1776387308000
1776387310.518,10.518,0.43,18.24,0.42,25.0,0.45,0.07,0.46,65.0,0.55,0.07,0.54,65.0,0.57,18.24,0.58,25.0,0.02,0.02,2344.700976,1776387309000
1776387310.913,10.913,0.47,89.75,0.46,127.0,0.48,10.0,0.49,5.0,0.55,0.07,0.54,65.0,0.57,18.24,0.58,25.0,0.01,0.02,2344.700976,1776387309000
1776387311.165,11.165,0.49,15.0,0.48,144.0,0.52,5.0,0.53,35.0,0.52,10.0,0.51,5.0,0.53,89.75,0.54,127.0,0.03,0.01,2344.700976,1776387309000
1776387311.484,11.484,0.52,10.0,0.51,10.0,0.53,21.96,0.54,20.0,0.47,24.45,0.46,20.0,0.51,39.2,0.52,144.0,0.01,0.04,2344.698554,1776387310000
1776387312.003,12.003,0.52,7.01,0.51,15.0,0.53,15.0,0.54,30.0,0.47,21.96,0.46,20.0,0.48,10.0,0.49,10.0,0.01,0.01,2344.698554,1776387310000
1776387314.853,14.853,0.52,12.01,0.51,10.0,0.53,15.0,0.54,30.0,0.47,15.0,0.46,30.0,0.48,7.01,0.49,15.0,0.01,0.01,2344.97735,1776387313000
1776387315.457,15.457,0.51,6.66,0.5,25.0,0.53,17.0,0.54,45.0,0.47,15.0,0.46,30.0,0.48,12.01,0.49,10.0,0.02,0.01,2344.97735,1776387313000
1776387316.102,16.102,0.49,75.0,0.48,75.0,0.5,35.0,0.51,25.0,0.47,17.0,0.46,45.0,0.49,6.66,0.5,25.0,0.01,0.02,2344.989165,1776387314000
1776387319.393,19.393,0.52,5.0,0.51,115.0,0.56,12.89,0.57,10.0,0.5,41.0,0.49,20.0,0.51,65.0,0.52,75.0,0.04,0.01,2344.893704,1776387318000
1776387319.827,19.827,0.53,3.82,0.52,115.0,0.56,17.9,0.57,20.0,0.44,12.89,0.43,10.0,0.48,5.0,0.49,115.0,0.03,0.04,2344.893704,1776387318000
1776387320.728,20.728,0.55,11.5,0.54,15.0,0.56,60.34,0.57,7.0,0.44,17.9,0.43,20.0,0.47,3.82,0.48,115.0,0.01,0.03,2344.907046,1776387319000
1776387321.151,21.151,0.58,16.0,0.57,121.0,0.6,11.75,0.61,50.0,0.44,60.34,0.43,7.0,0.45,11.5,0.46,15.0,0.02,0.01,2344.953952,1776387320000
1776387321.887,21.887,0.59,23.0,0.58,101.0,0.6,10.08,0.61,50.0,0.4,11.75,0.39,50.0,0.42,16.0,0.43,121.0,0.01,0.02,2344.953952,1776387320000
1776387322.614,22.614,0.59,20.56,0.58,101.0,0.6,5.0,0.62,31.0,0.4,5.08,0.39,50.0,0.41,23.0,0.42,101.0,0.01,0.01,2344.953952,1776387320000
1776387322.819,22.819,0.59,23.0,0.58,96.0,0.62,5.67,0.63,19.0,0.4,5.0,0.38,31.0,0.41,20.56,0.42,101.0,0.03,0.01,2344.953952,1776387320000
1776387323.304,23.304,0.62,16.0,0.61,21.0,0.63,56.3,0.64,14.0,0.38,5.67,0.37,19.0,0.41,23.0,0.42,96.0,0.01,0.03,2345.264759,1776387322000
1776387323.876,23.876,0.62,63.0,0.61,86.0,0.63,51.8,0.64,8.0,0.37,56.3,0.36,14.0,0.38,16.0,0.39,21.0,0.01,0.01,2345.264759,1776387322000
1776387324.127,24.127,0.62,87.1,0.61,86.0,0.63,5.0,0.68,21.0,0.37,46.3,0.36,8.0,0.38,79.0,0.39,86.0,0.01,0.01,2345.368416,1776387323000
1776387324.515,24.515,0.67,23.0,0.66,92.57,0.68,7.94,0.69,8.0,0.32,73.49,0.31,8.0,0.38,90.3,0.39,86.0,0.01,0.06,2345.368416,1776387323000
1776387324.988,24.988,0.67,24.96,0.66,80.0,0.68,7.94,0.69,8.0,0.32,7.94,0.31,8.0,0.33,23.0,0.34,92.57,0.01,0.01,2345.368416,1776387323000
1776387325.266,25.266,0.67,16.77,0.66,80.0,0.68,7.94,0.69,8.0,0.32,7.94,0.31,8.0,0.33,24.96,0.34,80.0,0.01,0.01,2345.416788,1776387324000
1776387325.876,25.876,0.67,13.66,0.66,150.0,0.68,2.94,0.69,69.05,0.32,7.94,0.31,77.05,0.33,13.73,0.34,80.0,0.01,0.01,2345.416788,1776387324000
1776387326.634,26.634,0.68,11.56,0.67,13.66,0.69,81.59,0.7,105.0,0.31,76.59,0.3,100.0,0.33,13.66,0.34,150.0,0.01,0.02,2345.559749,1776387325000
1776387327.11,27.11,0.68,34.32,0.67,6.66,0.69,19.0,0.7,100.0,0.31,81.59,0.3,105.0,0.32,11.56,0.33,13.66,0.01,0.01,2345.855829,1776387326000
1776387327.688,27.688,0.68,15.62,0.67,21.66,0.69,19.0,0.7,147.15,0.31,19.0,0.3,147.15,0.32,21.87,0.33,21.66,0.01,0.01,2345.855829,1776387326000
1776387329.843,29.843,0.68,27.62,0.67,27.66,0.69,3.26,0.7,100.0,0.31,19.0,0.3,147.15,0.32,15.62,0.33,21.66,0.01,0.01,2345.94771,1776387328000
1776387330.38,30.38,0.68,24.43,0.67,21.66,0.69,3.26,0.7,100.0,0.31,3.26,0.3,100.0,0.32,27.62,0.33,27.66,0.01,0.01,2345.933601,1776387329000
1776387332.538,32.538,0.68,13.43,0.67,26.66,0.69,3.26,0.7,105.0,0.31,3.26,0.3,100.0,0.32,24.43,0.33,21.66,0.01,0.01,2346.032735,1776387331000
1776387333.246,33.246,0.68,13.43,0.67,26.66,0.7,100.0,0.71,14.0,0.31,3.26,0.3,105.0,0.32,13.43,0.33,26.66,0.02,0.01,2345.989474,1776387332000
1776387334.697,34.697,0.69,5.0,0.67,20.0,0.71,132.0,0.72,41.0,0.3,100.0,0.29,14.0,0.32,13.43,0.33,26.66,0.02,0.02,2345.933439,1776387333000
1776387335.134,35.134,0.68,10.0,0.67,30.0,0.7,60.0,0.71,44.0,0.29,132.0,0.28,41.0,0.31,5.0,0.33,20.0,0.02,0.02,2345.97258,1776387334000
1776387336.448,36.448,0.69,6.77,0.68,10.0,0.7,50.0,0.71,44.0,0.3,60.0,0.29,44.0,0.32,10.0,0.33,30.0,0.01,0.02,2345.97258,1776387334000
1776387336.885,36.885,0.69,6.77,0.68,10.0,0.7,35.0,0.71,44.0,0.3,50.0,0.29,44.0,0.31,6.77,0.32,10.0,0.01,0.01,2345.93071,1776387335000
1776387338.592,38.592,0.69,26.77,0.68,10.0,0.7,20.52,0.71,44.0,0.3,35.0,0.29,44.0,0.31,6.77,0.32,10.0,0.01,0.01,2345.815074,1776387337000
1776387340.191,40.191,0.69,10.64,0.68,10.0,0.7,35.52,0.71,44.0,0.3,20.52,0.29,44.0,0.31,26.77,0.32,10.0,0.01,0.01,2345.814254,1776387339000
1776387341.757,41.757,0.7,8.33,0.69,100.0,0.71,10.0,0.73,5.0,0.3,35.52,0.29,44.0,0.31,10.64,0.32,10.0,0.01,0.01,2345.81528,1776387340000
1776387343.571,43.571,0.75,117.71,0.74,85.0,0.76,17.25,0.77,30.0,0.24,15.0,0.23,10.0,0.25,28.71,0.27,10.0,0.01,0.01,2345.831156,1776387342000
1776387343.842,43.842,0.75,133.71,0.74,85.0,0.77,25.24,0.78,24.0,0.24,17.25,0.23,30.0,0.25,117.71,0.26,85.0,0.02,0.01,2345.831156,1776387342000
1776387345.132,45.132,0.76,77.0,0.75,90.71,0.77,3.44,0.78,24.0,0.23,25.24,0.22,24.0,0.25,133.71,0.26,85.0,0.01,0.02,2346.221743,1776387344000
