timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776397500.556,0.556,0.52,181.35,0.43,9.3,0.6,10.0,0.61,6.0,0.47,20.0,0.46,349.44,0.48,211.99,0.51,30.0,0.08,0.01,2329.801226,1776397498000
1776397501.099,1.099,0.52,181.35,0.43,9.3,0.6,10.0,0.61,6.0,0.4,10.0,0.39,6.0,0.48,181.35,0.57,9.3,0.08,0.08,2329.204534,1776397500000
1776397501.561,1.561,0.52,10.0,0.51,5.0,0.56,83.0,0.57,83.0,0.4,10.0,0.39,6.0,0.48,181.35,0.57,9.3,0.04,0.08,2329.204534,1776397500000
1776397502.126,2.126,0.52,10.0,0.51,5.0,0.56,83.0,0.57,83.0,0.44,83.0,0.43,83.0,0.48,10.0,0.49,5.0,0.04,0.04,2329.163545,1776397501000
1776397502.586,2.586,0.52,4.0,0.5,5.0,0.53,15.0,0.54,14.0,0.44,83.0,0.43,83.0,0.48,10.0,0.49,5.0,0.01,0.04,2329.163545,1776397501000
1776397503.234,3.234,0.52,4.0,0.5,5.0,0.53,15.0,0.54,14.0,0.47,15.0,0.46,14.0,0.48,4.0,0.5,5.0,0.01,0.01,2329.274021,1776397502000
1776397503.996,3.996,0.52,4.0,0.5,5.0,0.53,15.0,0.54,14.0,0.47,15.0,0.46,14.0,0.48,4.0,0.5,5.0,0.01,0.01,2329.288417,1776397503000
1776397504.224,4.224,0.46,5.0,0.45,5.0,0.47,0.42,0.48,10.0,0.47,84.0,0.46,29.0,0.54,5.0,0.55,5.0,0.01,0.07,2329.288417,1776397503000
1776397504.589,4.589,0.46,10.0,0.45,5.0,0.48,10.42,0.49,27.0,0.53,0.42,0.52,10.0,0.54,5.0,0.55,5.0,0.02,0.01,2329.288417,1776397503000
1776397504.839,4.839,0.47,15.64,0.46,10.0,0.48,6.9,0.49,27.0,0.52,9.2,0.51,27.0,0.53,15.64,0.54,10.0,0.01,0.01,2329.288417,1776397503000
1776397505.062,5.062,0.48,13.1,0.47,15.64,0.49,26.44,0.5,36.0,0.51,27.0,0.5,36.0,0.52,13.1,0.53,15.64,0.01,0.01,2329.288417,1776397503000
1776397505.889,5.889,0.48,12.07,0.47,30.64,0.49,26.44,0.5,36.0,0.51,26.44,0.5,36.0,0.52,13.1,0.53,15.64,0.01,0.01,2329.269356,1776397504000
1776397506.159,6.159,0.48,12.07,0.47,30.64,0.49,26.44,0.5,36.0,0.51,26.44,0.5,36.0,0.52,12.07,0.53,30.64,0.01,0.01,2329.16395,1776397505000
1776397506.474,6.474,0.48,9.76,0.47,25.64,0.49,14.44,0.5,15.0,0.51,26.44,0.5,36.0,0.52,12.07,0.53,30.64,0.01,0.01,2329.16395,1776397505000
1776397507.348,7.348,0.48,2.06,0.47,20.64,0.49,17.39,0.5,15.0,0.51,19.44,0.5,15.0,0.52,2.06,0.53,20.64,0.01,0.01,2329.16395,1776397505000
1776397507.779,7.779,0.49,7.61,0.48,2.06,0.5,15.0,0.51,28.0,0.51,17.39,0.5,15.0,0.52,2.06,0.53,20.64,0.01,0.01,2329.079777,1776397506000
