timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,eth_price,eth_oracle_ts
1776164420.218,20.218,0.39,18.81,0.38,117.69,0.37,100.0,0.36,108.45,0.35,200.09,0.4,277.5,0.41,183.42,0.42,140.0,0.43,145.0,0.44,150.0,0.6,247.5,0.59,183.42,0.58,140.0,0.57,145.0,0.56,150.0,0.61,27.03,0.62,117.69,0.63,100.0,0.64,108.45,0.65,200.09,0.01,0.01,2375.434385,1776164418000
1776164420.456,20.456,0.39,18.81,0.38,117.69,0.37,100.0,0.36,108.45,0.35,200.09,0.4,277.5,0.41,183.42,0.42,140.0,0.43,145.0,0.44,150.0,0.6,277.5,0.59,183.42,0.58,140.0,0.57,145.0,0.56,150.0,0.61,18.81,0.62,117.69,0.63,100.0,0.64,108.45,0.65,200.09,0.01,0.01,2374.972485,1776164419000
1776164420.678,20.678,0.39,15.53,0.38,117.69,0.37,100.0,0.36,108.45,0.35,200.09,0.4,224.49,0.41,183.42,0.42,140.0,0.43,145.0,0.44,150.0,0.6,224.49,0.59,183.42,0.58,140.0,0.57,145.0,0.56,150.0,0.61,17.17,0.62,117.69,0.63,100.0,0.64,108.45,0.65,200.09,0.01,0.01,2374.972485,1776164419000
1776164421.038,21.038,0.39,15.53,0.38,117.69,0.37,100.0,0.36,108.45,0.35,200.09,0.4,224.49,0.41,183.42,0.42,140.0,0.43,145.0,0.44,150.0,0.6,224.49,0.59,183.42,0.58,140.0,0.57,145.0,0.56,150.0,0.61,15.53,0.62,117.69,0.63,100.0,0.64,108.45,0.65,200.09,0.01,0.01,2374.828505,1776164420000
1776164421.254,21.254,0.4,136.5,0.39,177.03,0.38,183.19,0.37,206.5,0.36,226.45,0.41,9.92,0.42,5.0,0.43,15.42,0.44,160.0,0.45,123.0,0.59,19.92,0.58,15.5,0.57,35.92,0.56,160.0,0.55,123.0,0.61,182.03,0.62,188.19,0.63,206.5,0.64,236.95,0.65,223.09,0.01,0.02,2374.828505,1776164420000
1776164421.57,21.57,0.43,116.0,0.42,100.0,0.41,185.6,0.4,214.49,0.39,220.03,0.44,15.09,0.45,15.5,0.46,135.49,0.47,160.59,0.48,140.0,0.58,5.0,0.57,15.42,0.56,150.0,0.55,123.0,0.54,150.5,0.6,141.5,0.61,177.03,0.62,183.19,0.63,206.5,0.64,226.45,0.01,0.02,2374.828505,1776164420000
1776164421.779,21.779,0.43,120.0,0.42,120.5,0.41,205.6,0.4,178.5,0.39,247.45,0.44,0.09,0.45,25.5,0.46,149.49,0.47,170.59,0.48,148.0,0.56,10.09,0.55,25.5,0.54,149.49,0.53,170.59,0.52,148.0,0.57,125.0,0.58,120.5,0.59,205.6,0.6,178.5,0.61,247.45,0.01,0.01,2374.828505,1776164420000
1776164422.072,22.072,0.43,0.31,0.41,34.1,0.4,5.0,0.39,15.53,0.38,17.69,0.44,326.58,0.45,178.5,0.46,216.5,0.47,150.59,0.48,186.0,0.56,0.09,0.55,25.5,0.54,149.49,0.53,170.59,0.52,148.0,0.57,120.0,0.58,120.5,0.59,205.6,0.6,178.5,0.61,247.45,0.01,0.01,2374.828505,1776164420000
1776164422.301,22.301,0.39,3.44,0.38,17.69,0.37,100.0,0.36,108.45,0.35,140.09,0.41,125.5,0.42,299.49,0.43,190.5,0.44,161.59,0.45,236.5,0.59,20.5,0.58,153.5,0.57,166.5,0.56,364.58,0.55,261.5,0.61,14.44,0.62,17.69,0.63,100.0,0.64,108.45,0.65,140.09,0.02,0.02,2374.87616,1776164421000
1776164422.748,22.748,0.36,106.58,0.35,105.09,0.34,125.0,0.33,110.5,0.32,125.0,0.37,125.49,0.38,78.64,0.39,125.5,0.4,210.5,0.41,265.5,0.62,14.14,0.6,20.5,0.59,125.5,0.58,289.49,0.57,198.5,0.63,100.0,0.64,108.45,0.65,140.09,0.66,125.0,0.67,205.0,0.01,0.01,2374.87616,1776164421000
1776164423.106,23.106,0.36,51.42,0.35,136.59,0.34,115.49,0.33,101.49,0.32,71.0,0.37,15.0,0.38,29.14,0.39,15.0,0.4,25.42,0.41,142.0,0.63,64.32,0.62,50.14,0.61,20.0,0.6,140.5,0.59,125.5,0.64,45.5,0.65,50.59,0.66,50.5,0.67,50.5,0.68,40.0,0.01,0.01,2374.87616,1776164421000
1776164423.346,23.346,0.36,46.86,0.35,136.59,0.34,115.49,0.33,101.49,0.32,71.0,0.38,29.14,0.39,15.0,0.4,29.99,0.41,142.0,0.42,125.5,0.62,29.14,0.61,15.0,0.6,29.99,0.59,142.0,0.58,125.5,0.64,46.86,0.65,136.59,0.66,115.49,0.67,101.49,0.68,71.0,0.02,0.02,2374.97336,1776164422000
1776164423.605,23.605,0.37,44.59,0.36,36.86,0.35,144.59,0.34,61.5,0.33,134.91,0.38,34.14,0.39,20.0,0.4,29.99,0.41,152.5,0.42,125.5,0.62,34.14,0.61,20.0,0.6,29.99,0.59,152.5,0.58,125.5,0.63,54.75,0.64,36.86,0.65,136.59,0.66,69.5,0.67,134.91,0.01,0.01,2374.97336,1776164422000
1776164423.924,23.924,0.37,52.49,0.36,46.86,0.35,169.59,0.34,104.92,0.33,121.49,0.38,31.5,0.39,15.0,0.4,29.99,0.41,152.5,0.42,125.5,0.62,31.5,0.61,15.0,0.6,29.99,0.59,152.5,0.58,125.5,0.63,52.49,0.64,46.86,0.65,169.59,0.66,104.92,0.67,121.49,0.01,0.01,2375.043666,1776164423000
1776164424.667,24.667,0.35,12.18,0.34,40.0,0.33,45.5,0.32,123.0,0.31,35.0,0.36,37.72,0.37,52.49,0.38,79.0,0.39,35.5,0.4,25.0,0.64,25.0,0.63,30.5,0.62,52.0,0.61,35.5,0.6,55.99,0.65,17.18,0.66,45.5,0.67,63.99,0.68,153.0,0.69,35.0,0.01,0.01,2375.043666,1776164423000
1776164425.1,25.1,0.35,12.18,0.34,40.0,0.33,45.5,0.32,123.0,0.31,35.0,0.36,37.72,0.37,52.49,0.38,79.0,0.39,35.5,0.4,25.0,0.64,37.72,0.63,52.49,0.62,79.0,0.61,35.5,0.6,25.0,0.65,12.18,0.66,40.0,0.67,45.5,0.68,123.0,0.69,35.0,0.01,0.01,2374.786715,1776164424000
1776164425.388,25.388,0.31,35.0,0.3,43.0,0.29,45.5,0.28,45.0,0.27,76.99,0.32,35.41,0.33,38.83,0.34,53.57,0.35,20.5,0.36,42.54,0.67,4.91,0.66,10.0,0.65,20.5,0.64,141.53,0.63,55.07,0.68,22.62,0.69,35.0,0.7,43.0,0.71,35.0,0.72,45.0,0.01,0.01,2374.786715,1776164424000
1776164425.951,25.951,0.31,15.0,0.3,48.0,0.29,45.5,0.28,45.0,0.27,81.99,0.32,47.28,0.33,45.83,0.34,68.57,0.35,35.5,0.36,47.54,0.68,45.41,0.67,43.83,0.66,58.57,0.65,25.5,0.64,47.54,0.69,30.0,0.7,48.0,0.71,45.5,0.72,45.0,0.73,81.99,0.01,0.01,2374.786715,1776164424000
1776164426.206,26.206,0.31,16.65,0.3,40.0,0.29,45.5,0.28,50.0,0.27,71.0,0.32,47.28,0.33,45.83,0.34,68.57,0.35,35.5,0.36,147.54,0.68,42.28,0.67,45.83,0.66,68.57,0.65,35.5,0.64,147.54,0.69,12.21,0.7,48.0,0.71,45.5,0.72,45.0,0.73,81.99,0.01,0.01,2374.786715,1776164424000
1776164426.424,26.424,0.31,15.17,0.3,40.0,0.29,45.5,0.28,45.0,0.27,71.0,0.32,57.28,0.33,40.41,0.34,73.99,0.35,62.5,0.36,147.54,0.68,47.28,0.67,45.83,0.66,68.57,0.65,35.5,0.64,147.54,0.69,16.65,0.7,40.0,0.71,45.5,0.72,50.0,0.73,71.0,0.01,0.01,2374.809875,1776164425000
