timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776215401.386,1.386,,,,,,,,,,,,,,,,,,,2338.754922,1776215400000
1776215401.908,1.908,0.45,63.32,0.44,70.0,0.49,198.0,0.5,41.5,0.51,190.45,0.5,46.5,0.52,10.0,0.54,5.0,0.04,0.01,2338.754922,1776215400000
1776215402.522,2.522,0.45,54.86,0.44,70.0,0.49,190.45,0.5,46.5,0.51,190.45,0.5,46.5,0.55,54.86,0.56,70.0,0.04,0.04,2338.84428,1776215401000
1776215402.919,2.919,0.45,47.04,0.44,70.0,0.46,32.32,0.49,185.14,0.51,185.14,0.5,46.5,0.55,59.04,0.56,75.0,0.01,0.04,2338.84428,1776215401000
1776215403.269,3.269,0.45,47.04,0.44,70.0,0.46,32.32,0.49,185.14,0.54,32.32,0.51,185.14,0.55,47.04,0.56,70.0,0.01,0.01,2338.920155,1776215402000
1776215403.51,3.51,0.39,70.0,0.38,75.0,0.4,10.0,0.41,10.0,0.54,32.32,0.51,185.14,0.55,47.04,0.56,70.0,0.01,0.01,2338.920155,1776215402000
1776215404.061,4.061,0.39,70.59,0.38,93.0,0.4,15.0,0.41,10.0,0.6,10.0,0.59,10.0,0.61,65.59,0.62,70.0,0.01,0.01,2338.920155,1776215402000
1776215404.313,4.313,0.39,50.59,0.38,98.0,0.4,14.0,0.41,15.0,0.6,14.0,0.59,10.0,0.61,70.59,0.62,93.0,0.01,0.01,2338.920155,1776215402000
1776215404.578,4.578,0.39,36.31,0.38,93.0,0.4,9.0,0.41,10.0,0.6,14.0,0.59,15.0,0.61,50.59,0.62,98.0,0.01,0.01,2338.780466,1776215403000
1776215405.797,5.797,0.39,28.91,0.38,93.0,0.4,9.0,0.41,20.0,0.6,14.0,0.59,15.0,0.61,8.91,0.62,93.0,0.01,0.01,2338.780466,1776215403000
1776215406.28,6.28,0.39,22.23,0.38,109.0,0.4,4.0,0.41,20.0,0.6,9.0,0.59,20.0,0.61,28.91,0.62,93.0,0.01,0.01,2338.780466,1776215403000
1776215406.76,6.76,0.39,21.66,0.38,109.0,0.4,9.0,0.41,15.0,0.6,4.0,0.59,20.0,0.61,22.23,0.62,109.0,0.01,0.01,2338.780466,1776215403000
