timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776275101.222,1.222,0.5,5.0,0.46,150.0,0.54,150.0,0.6,38.0,0.46,150.0,0.4,38.0,0.5,5.0,0.54,150.0,0.04,0.04,2343.073465,1776275100000
1776275101.554,1.554,0.5,17.0,0.49,13.0,0.54,164.14,0.55,13.0,0.46,150.0,0.4,38.0,0.5,5.0,0.54,150.0,0.04,0.04,2343.073465,1776275100000
1776275101.771,1.771,0.51,17.44,0.5,10.0,0.54,153.14,0.56,13.0,0.46,164.14,0.45,13.0,0.5,17.0,0.51,13.0,0.03,0.04,2343.073465,1776275100000
1776275102.293,2.293,0.53,38.0,0.52,33.0,0.56,18.0,0.57,18.0,0.46,153.14,0.44,13.0,0.49,17.44,0.5,10.0,0.03,0.03,2343.073465,1776275100000
1776275102.981,2.981,0.55,6.0,0.53,21.0,0.56,14.48,0.57,14.94,0.43,14.94,0.42,5.0,0.46,5.0,0.48,5.0,0.01,0.03,2343.09918,1776275101000
1776275103.393,3.393,0.55,3.68,0.53,26.0,0.56,29.48,0.57,24.94,0.44,14.48,0.43,14.94,0.45,6.0,0.47,21.0,0.01,0.01,2343.120521,1776275102000
1776275103.772,3.772,0.53,29.21,0.52,42.48,0.54,11.83,0.55,15.0,0.46,6.83,0.45,15.0,0.47,36.0,0.48,38.48,0.01,0.01,2343.120521,1776275102000
1776275104.19,4.19,0.54,62.93,0.53,34.21,0.55,15.0,0.56,34.48,0.45,15.0,0.44,34.48,0.46,62.93,0.47,34.21,0.01,0.01,2343.408265,1776275103000
1776275105.315,5.315,0.54,62.93,0.53,34.21,0.55,15.0,0.56,34.48,0.45,15.0,0.44,34.48,0.46,62.93,0.47,34.21,0.01,0.01,2343.403459,1776275104000
1776275105.95,5.95,0.57,26.0,0.56,25.0,0.58,4.88,0.59,15.0,0.45,15.0,0.44,34.48,0.46,62.93,0.47,34.21,0.01,0.01,2343.403459,1776275104000
1776275106.226,6.226,0.57,28.67,0.56,25.0,0.59,14.55,0.6,25.0,0.42,4.88,0.41,15.0,0.43,18.67,0.44,25.0,0.02,0.01,2343.403459,1776275104000
1776275106.919,6.919,0.57,23.67,0.56,25.0,0.58,10.0,0.59,14.55,0.42,10.0,0.41,14.55,0.43,23.67,0.44,25.0,0.01,0.01,2343.57549,1776275106000
1776275107.692,7.692,0.56,41.0,0.55,33.0,0.58,23.27,0.59,14.55,0.42,10.0,0.41,14.55,0.43,23.67,0.44,25.0,0.02,0.01,2343.57549,1776275106000
