timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776303900.793,0.793,0.41,63.49,0.4,108.0,0.49,70.0,0.5,75.06,0.5,5.06,0.49,5.0,0.54,70.0,0.55,70.0,0.08,0.04,2355.367398,1776303899000
1776303901.069,1.069,0.41,63.49,0.4,108.0,0.49,70.0,0.5,75.06,0.51,70.0,0.5,75.06,0.59,63.49,0.6,108.0,0.08,0.08,2355.451715,1776303900000
1776303901.638,1.638,0.44,20.0,0.43,13.0,0.48,8.0,0.49,82.0,0.51,70.0,0.5,75.06,0.59,63.49,0.6,108.0,0.04,0.08,2355.451715,1776303900000
1776303902.84,2.84,0.45,5.0,0.44,25.0,0.48,9.58,0.49,87.0,0.52,8.0,0.51,82.0,0.56,20.0,0.57,13.0,0.03,0.04,2355.454633,1776303901000
1776303905.143,5.143,0.46,5.0,0.45,15.0,0.47,15.0,0.48,15.0,0.52,9.58,0.51,87.0,0.55,5.0,0.56,25.0,0.01,0.03,2355.342412,1776303904000
1776303906.187,6.187,0.41,3.52,0.4,23.0,0.42,10.0,0.43,10.0,0.53,15.0,0.52,15.0,0.54,5.0,0.55,15.0,0.01,0.01,2355.302834,1776303905000
1776303906.425,6.425,0.39,23.0,0.37,14.0,0.41,15.0,0.42,20.0,0.58,10.0,0.57,10.0,0.59,3.52,0.6,23.0,0.02,0.01,2355.302834,1776303905000
1776303906.716,6.716,0.39,15.12,0.38,13.0,0.4,16.32,0.41,20.0,0.6,15.0,0.59,15.0,0.61,15.12,0.62,13.0,0.01,0.01,2355.302834,1776303905000
1776303908.024,8.024,0.38,25.0,0.37,14.0,0.39,15.0,0.4,11.32,0.6,6.32,0.59,20.0,0.61,15.12,0.62,13.0,0.01,0.01,2355.19138,1776303907000
1776303909.91,9.91,0.38,34.0,0.37,14.0,0.39,12.43,0.4,6.32,0.61,15.0,0.6,11.32,0.62,25.0,0.63,14.0,0.01,0.01,2355.017405,1776303909000
1776303910.633,10.633,0.38,34.0,0.37,14.0,0.41,14.11,0.42,31.0,0.61,12.43,0.6,6.32,0.62,34.0,0.63,14.0,0.03,0.01,2355.017405,1776303909000
1776303910.945,10.945,0.39,28.0,0.38,25.0,0.4,10.0,0.41,19.11,0.59,14.11,0.58,31.0,0.62,34.0,0.63,14.0,0.01,0.03,2355.000918,1776303910000
1776303912.1,12.1,0.39,10.0,0.38,23.0,0.41,9.86,0.42,26.0,0.59,14.86,0.58,26.0,0.61,23.0,0.62,25.0,0.02,0.02,2354.974277,1776303911000
1776303914.198,14.198,0.35,66.95,0.33,81.0,0.36,10.0,0.37,15.0,0.59,9.86,0.58,26.0,0.61,10.0,0.62,23.0,0.01,0.02,2354.935558,1776303912000
1776303914.838,14.838,0.35,58.73,0.34,10.0,0.36,15.0,0.37,20.0,0.64,15.0,0.63,20.0,0.65,64.66,0.66,5.0,0.01,0.01,2354.893341,1776303913000
1776303916.032,16.032,0.35,105.73,0.34,19.0,0.36,15.0,0.37,20.0,0.64,15.0,0.63,20.0,0.65,58.73,0.66,10.0,0.01,0.01,2354.841084,1776303914000
1776303919.322,19.322,0.35,118.73,0.34,94.0,0.36,5.0,0.37,10.0,0.64,15.0,0.63,20.0,0.65,105.73,0.66,19.0,0.01,0.01,2354.708479,1776303918000
1776303919.544,19.544,0.35,123.73,0.34,94.0,0.37,9.86,0.38,10.0,0.64,5.0,0.63,10.0,0.65,118.73,0.66,94.0,0.02,0.01,2354.708479,1776303918000
1776303922.483,22.483,0.36,53.0,0.35,70.44,0.45,72.57,0.46,165.0,0.63,9.86,0.62,10.0,0.65,123.73,0.66,94.0,0.09,0.02,2354.789423,1776303921000
1776303924.206,24.206,0.39,5.0,0.38,5.0,0.4,9.55,0.41,20.0,0.55,72.57,0.54,165.0,0.62,2.91,0.64,46.0,0.01,0.07,2354.79615,1776303923000
1776303924.557,24.557,0.38,5.0,0.37,18.0,0.4,19.55,0.41,15.0,0.6,9.55,0.59,20.0,0.61,5.0,0.62,5.0,0.02,0.01,2354.79615,1776303923000
1776303927.372,27.372,0.38,11.79,0.37,15.0,0.39,15.0,0.4,19.55,0.6,19.55,0.59,15.0,0.62,5.0,0.63,18.0,0.01,0.02,2354.772838,1776303926000
1776303928.046,28.046,0.37,27.0,0.36,45.0,0.4,9.17,0.41,15.0,0.61,15.0,0.6,19.55,0.62,11.79,0.63,15.0,0.03,0.01,2354.772838,1776303926000
1776303935.453,35.453,0.39,52.0,0.38,15.0,0.4,2.42,0.41,31.92,0.6,9.17,0.59,15.0,0.63,27.0,0.64,45.0,0.01,0.03,2354.777218,1776303934000
1776303937.644,37.644,0.37,24.0,0.36,73.0,0.39,20.0,0.4,63.83,0.6,2.42,0.59,31.92,0.61,52.0,0.62,15.0,0.02,0.01,2354.777186,1776303936000
1776303943.705,43.705,0.39,104.0,0.38,41.0,0.41,11.13,0.42,15.0,0.61,20.0,0.6,63.83,0.63,24.0,0.64,73.0,0.02,0.02,2354.828694,1776303942000
1776303948.692,48.692,0.31,65.0,0.3,22.0,0.33,51.0,0.35,184.0,0.59,11.13,0.58,15.0,0.61,104.0,0.62,41.0,0.02,0.02,2354.870177,1776303947000
1776303948.982,48.982,0.31,13.4,0.3,10.0,0.32,101.0,0.33,86.0,0.68,54.0,0.67,86.0,0.69,30.0,0.7,22.0,0.01,0.01,2354.870177,1776303947000
1776303949.26,49.26,0.31,7.91,0.3,10.0,0.32,111.0,0.33,86.0,0.68,91.0,0.67,86.0,0.69,13.4,0.7,10.0,0.01,0.01,2354.870177,1776303947000
1776303949.476,49.476,0.31,3.91,0.3,10.0,0.32,66.0,0.33,86.0,0.68,111.0,0.67,86.0,0.69,7.91,0.7,10.0,0.01,0.01,2354.870177,1776303947000
1776303949.827,49.827,0.31,3.91,0.3,10.0,0.32,51.46,0.33,96.0,0.68,66.0,0.67,86.0,0.69,3.91,0.7,10.0,0.01,0.01,2354.877432,1776303948000
