timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776262800.727,0.727,0.43,157.0,0.4,38.0,0.44,3.54,0.46,30.34,0.56,10.0,0.54,30.34,0.57,157.0,0.6,38.0,0.01,0.01,2334.860372,1776262799000
1776262801.423,1.423,0.43,395.0,0.42,113.0,0.44,3.54,0.46,76.26,0.56,3.54,0.54,30.34,0.57,157.0,0.6,38.0,0.01,0.01,2334.604499,1776262800000
1776262802.006,2.006,0.5,54.0,0.49,27.0,0.53,5.0,0.55,5.0,0.49,20.0,0.47,5.0,0.56,5.0,0.57,395.0,0.03,0.07,2334.603385,1776262801000
1776262802.368,2.368,0.53,25.0,0.52,23.0,0.54,5.0,0.55,5.0,0.46,5.0,0.45,5.0,0.49,35.0,0.5,37.0,0.01,0.03,2334.603385,1776262801000
1776262802.611,2.611,0.53,20.7,0.52,17.83,0.54,5.0,0.55,5.0,0.46,5.0,0.45,5.0,0.48,17.83,0.49,30.0,0.01,0.02,2334.603385,1776262801000
1776262802.852,2.852,0.53,18.0,0.52,17.83,0.55,5.0,0.58,46.81,0.46,5.0,0.45,5.0,0.47,20.7,0.48,17.83,0.02,0.01,2334.603385,1776262801000
1776262803.298,3.298,0.54,20.0,0.53,18.0,0.56,10.0,0.58,46.81,0.45,5.0,0.42,46.81,0.47,18.0,0.48,17.83,0.02,0.02,2334.822732,1776262802000
1776262804.018,4.018,0.54,25.0,0.51,5.0,0.58,33.81,0.59,18.0,0.44,10.0,0.42,46.81,0.46,20.0,0.47,18.0,0.04,0.02,2335.060865,1776262803000
1776262804.286,4.286,0.54,10.0,0.53,25.0,0.56,6.0,0.57,5.0,0.42,33.81,0.41,18.0,0.46,25.0,0.49,5.0,0.02,0.04,2335.060865,1776262803000
1776262804.811,4.811,0.52,30.0,0.51,75.0,0.56,21.0,0.57,15.0,0.44,6.0,0.43,5.0,0.46,10.0,0.47,25.0,0.04,0.02,2335.060865,1776262803000
