timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,eth_price,eth_oracle_ts
1776164706.037,6.037,0.39,24.28,0.38,107.0,0.37,85.0,0.36,85.0,0.35,15.0,0.4,18.75,0.41,20.0,0.42,35.0,0.43,52.0,0.44,15.0,0.6,18.75,0.59,20.0,0.58,35.0,0.57,52.0,0.56,15.0,0.61,24.28,0.62,107.0,0.63,85.0,0.64,85.0,0.65,15.0,0.01,0.01,2376.376241,1776164705000
1776164706.489,6.489,0.39,27.67,0.38,107.0,0.37,95.0,0.36,85.0,0.35,15.0,0.4,18.75,0.41,20.0,0.42,25.0,0.43,20.0,0.44,43.28,0.6,18.75,0.59,20.0,0.58,35.0,0.57,52.0,0.56,15.0,0.61,24.28,0.62,107.0,0.63,85.0,0.64,85.0,0.65,15.0,0.01,0.01,2376.376241,1776164705000
1776164707.03,7.03,0.39,27.67,0.38,107.0,0.37,95.0,0.36,85.0,0.35,15.0,0.4,12.86,0.41,20.0,0.42,25.0,0.43,20.0,0.44,43.28,0.6,12.86,0.59,20.0,0.58,25.0,0.57,20.0,0.56,43.28,0.61,27.67,0.62,107.0,0.63,95.0,0.64,85.0,0.65,15.0,0.01,0.01,2376.18941,1776164706000
1776164707.27,7.27,0.39,7.86,0.38,102.0,0.37,113.0,0.36,75.0,0.35,5.0,0.4,17.86,0.41,20.0,0.42,25.0,0.43,47.0,0.44,113.28,0.6,12.86,0.59,20.0,0.58,25.0,0.57,20.0,0.56,43.28,0.61,27.67,0.62,107.0,0.63,95.0,0.64,85.0,0.65,15.0,0.01,0.01,2376.18941,1776164706000
1776164707.488,7.488,0.35,5.0,0.34,21.0,0.33,30.0,0.32,10.0,0.3,5.0,0.37,5.89,0.38,80.0,0.39,80.0,0.4,86.2,0.41,96.0,0.6,17.86,0.59,20.0,0.58,25.0,0.57,47.0,0.56,113.28,0.62,25.34,0.63,38.0,0.67,5.0,0.68,5.0,0.69,85.0,0.02,0.02,2376.18941,1776164706000
1776164707.986,7.986,0.33,13.5,0.32,39.0,0.31,30.0,0.3,5.0,0.29,75.0,0.34,25.0,0.35,20.0,0.36,15.0,0.37,66.23,0.38,112.0,0.66,35.0,0.65,15.0,0.64,25.0,0.63,56.23,0.62,122.0,0.67,8.5,0.68,29.0,0.69,35.0,0.7,5.0,0.71,75.0,0.01,0.01,2376.18941,1776164706000
1776164709.122,9.122,0.33,35.99,0.32,39.0,0.31,30.0,0.3,5.0,0.29,75.0,0.34,30.0,0.35,20.0,0.36,15.0,0.37,66.23,0.38,112.0,0.66,30.0,0.65,20.0,0.64,15.0,0.63,66.23,0.62,112.0,0.67,35.99,0.68,39.0,0.69,30.0,0.7,5.0,0.71,75.0,0.01,0.01,2376.152745,1776164708000
1776164709.543,9.543,0.33,45.99,0.32,70.0,0.31,56.0,0.3,5.0,0.29,75.0,0.34,42.05,0.35,25.0,0.36,28.0,0.37,66.23,0.38,85.0,0.66,30.0,0.65,20.0,0.64,15.0,0.63,66.23,0.62,112.0,0.67,35.99,0.68,39.0,0.69,30.0,0.7,5.0,0.71,75.0,0.01,0.01,2376.152745,1776164708000
1776164709.865,9.865,0.33,45.99,0.32,75.0,0.31,56.0,0.3,5.0,0.29,85.0,0.36,2.21,0.37,66.23,0.38,112.0,0.39,85.0,0.4,33.86,0.66,42.05,0.65,25.0,0.64,28.0,0.63,66.23,0.62,85.0,0.67,45.99,0.68,70.0,0.69,56.0,0.7,5.0,0.71,75.0,0.03,0.01,2376.152745,1776164708000
1776164710.191,10.191,0.33,35.99,0.32,75.0,0.31,56.0,0.3,5.0,0.29,85.0,0.36,2.21,0.37,66.23,0.38,112.0,0.39,85.0,0.4,33.86,0.64,2.21,0.63,66.23,0.62,112.0,0.61,85.0,0.6,33.86,0.67,35.99,0.68,75.0,0.69,56.0,0.7,5.0,0.71,85.0,0.03,0.03,2375.857465,1776164709000
1776164710.943,10.943,0.33,55.99,0.32,70.0,0.31,36.0,0.3,15.0,0.29,101.0,0.36,22.21,0.37,59.89,0.38,120.0,0.39,85.0,0.4,33.86,0.64,2.21,0.63,66.23,0.62,112.0,0.61,85.0,0.6,33.86,0.67,35.99,0.68,75.0,0.69,56.0,0.7,5.0,0.71,85.0,0.03,0.03,2375.857465,1776164709000
1776164711.23,11.23,0.33,45.99,0.32,70.0,0.31,36.0,0.3,15.0,0.29,93.0,0.36,22.21,0.37,59.89,0.38,120.0,0.39,85.0,0.4,33.86,0.64,22.21,0.63,59.89,0.62,120.0,0.61,85.0,0.6,33.86,0.67,45.99,0.68,70.0,0.69,36.0,0.7,15.0,0.71,93.0,0.03,0.03,2375.79768,1776164710000
1776164711.608,11.608,0.33,66.49,0.32,54.0,0.31,15.0,0.3,15.0,0.29,93.0,0.34,14.61,0.35,10.0,0.36,22.21,0.37,44.89,0.38,130.0,0.66,14.61,0.65,10.0,0.64,22.21,0.63,44.89,0.62,130.0,0.67,71.49,0.68,54.0,0.69,15.0,0.7,15.0,0.71,93.0,0.01,0.01,2375.79768,1776164710000
1776164711.881,11.881,0.33,59.02,0.32,54.0,0.31,15.0,0.3,15.0,0.29,93.0,0.34,8.61,0.35,10.0,0.36,22.21,0.37,36.89,0.38,130.0,0.66,14.61,0.65,10.0,0.64,22.21,0.63,36.89,0.62,130.0,0.67,59.02,0.68,54.0,0.69,15.0,0.7,15.0,0.71,93.0,0.01,0.01,2375.79768,1776164710000
1776164712.204,12.204,0.33,52.02,0.32,54.0,0.31,15.0,0.3,15.0,0.29,93.0,0.34,8.61,0.35,10.0,0.36,22.21,0.37,36.89,0.38,130.0,0.66,8.61,0.65,10.0,0.64,22.21,0.63,36.89,0.62,130.0,0.67,52.02,0.68,54.0,0.69,15.0,0.7,15.0,0.71,93.0,0.01,0.01,2375.759885,1776164711000
1776164712.488,12.488,0.33,56.52,0.32,64.5,0.31,15.0,0.3,15.0,0.29,93.0,0.34,10.04,0.35,10.0,0.36,22.21,0.37,36.89,0.38,130.0,0.66,8.61,0.65,10.0,0.64,22.21,0.63,36.89,0.62,130.0,0.67,52.02,0.68,54.0,0.69,15.0,0.7,15.0,0.71,93.0,0.01,0.01,2375.759885,1776164711000
1776164712.694,12.694,0.33,56.52,0.32,64.5,0.31,15.0,0.3,15.0,0.29,93.0,0.35,20.5,0.36,22.21,0.37,36.89,0.38,130.0,0.39,85.0,0.66,10.04,0.65,10.0,0.64,22.21,0.63,36.89,0.62,130.0,0.67,56.52,0.68,64.5,0.69,15.0,0.7,15.0,0.71,93.0,0.02,0.01,2375.759885,1776164711000
1776164713.21,13.21,0.33,56.52,0.32,64.5,0.31,15.0,0.3,15.0,0.29,93.0,0.35,20.5,0.36,22.21,0.37,36.89,0.38,130.0,0.39,85.0,0.65,20.5,0.64,22.21,0.63,36.89,0.62,130.0,0.61,85.0,0.67,56.52,0.68,64.5,0.69,15.0,0.7,15.0,0.71,93.0,0.02,0.02,2375.774885,1776164712000
1776164713.814,13.814,0.33,41.52,0.32,49.5,0.31,25.5,0.3,15.0,0.29,93.0,0.34,16.08,0.35,40.5,0.36,22.21,0.37,56.89,0.38,130.0,0.65,20.5,0.64,22.21,0.63,36.89,0.62,130.0,0.61,85.0,0.67,56.52,0.68,64.5,0.69,15.0,0.7,15.0,0.71,93.0,0.01,0.02,2375.774885,1776164712000
1776164714.18,14.18,0.33,41.52,0.32,49.5,0.31,25.5,0.3,15.0,0.29,93.0,0.34,16.08,0.35,40.5,0.36,22.21,0.37,56.89,0.38,130.0,0.66,16.08,0.65,40.5,0.64,22.21,0.63,56.89,0.62,130.0,0.67,41.52,0.68,49.5,0.69,25.5,0.7,15.0,0.71,93.0,0.01,0.01,2375.77974,1776164713000
1776164714.831,14.831,0.33,35.52,0.32,49.5,0.31,25.5,0.3,15.0,0.29,93.0,0.34,7.05,0.35,40.5,0.36,22.21,0.37,56.89,0.38,130.0,0.66,16.08,0.65,40.5,0.64,22.21,0.63,56.89,0.62,130.0,0.67,41.52,0.68,49.5,0.69,25.5,0.7,15.0,0.71,93.0,0.01,0.01,2375.77974,1776164713000
1776164715.144,15.144,0.33,35.68,0.32,49.5,0.31,25.5,0.3,15.0,0.29,93.0,0.34,7.05,0.35,40.5,0.36,22.21,0.37,56.89,0.38,130.0,0.66,7.05,0.65,40.5,0.64,22.21,0.63,56.89,0.62,130.0,0.67,35.52,0.68,49.5,0.69,25.5,0.7,15.0,0.71,93.0,0.01,0.01,2375.77974,1776164713000
1776164715.693,15.693,0.33,40.68,0.32,44.5,0.31,25.5,0.3,15.0,0.29,93.0,0.35,38.98,0.36,22.21,0.37,56.89,0.38,130.0,0.39,91.0,0.66,7.05,0.65,40.5,0.64,22.21,0.63,56.89,0.62,130.0,0.67,35.68,0.68,49.5,0.69,25.5,0.7,15.0,0.71,93.0,0.02,0.01,2375.784745,1776164714000
1776164716.295,16.295,0.33,40.68,0.32,44.5,0.31,25.5,0.3,15.0,0.29,93.0,0.35,38.98,0.36,22.21,0.37,56.89,0.38,130.0,0.39,91.0,0.65,38.98,0.64,22.21,0.63,56.89,0.62,130.0,0.61,91.0,0.67,40.68,0.68,44.5,0.69,25.5,0.7,15.0,0.71,93.0,0.02,0.02,2375.753175,1776164715000
1776164716.866,16.866,0.33,17.75,0.32,62.5,0.31,31.78,0.3,15.0,0.29,93.0,0.34,7.05,0.35,33.98,0.36,40.21,0.37,48.56,0.38,103.0,0.66,7.05,0.65,38.98,0.64,40.21,0.63,48.56,0.62,103.0,0.67,32.68,0.68,52.5,0.69,31.78,0.7,15.0,0.71,93.0,0.01,0.01,2375.753175,1776164715000
1776164718.036,18.036,0.35,28.49,0.34,30.5,0.33,33.25,0.32,77.5,0.31,31.78,0.36,20.67,0.37,69.06,0.38,23.0,0.39,91.0,0.4,12.86,0.66,7.05,0.65,33.98,0.64,40.21,0.63,48.56,0.62,103.0,0.67,17.75,0.68,62.5,0.69,31.78,0.7,15.0,0.71,93.0,0.01,0.01,2375.753175,1776164715000
1776164718.487,18.487,0.35,33.49,0.34,30.5,0.33,33.25,0.32,72.5,0.31,25.5,0.36,30.94,0.37,74.06,0.38,23.0,0.39,91.0,0.4,12.86,0.64,20.67,0.63,69.06,0.62,23.0,0.61,91.0,0.6,12.86,0.65,28.49,0.66,30.5,0.67,33.25,0.68,77.5,0.69,31.78,0.01,0.01,2375.743555,1776164717000
1776164718.971,18.971,0.36,36.0,0.35,72.99,0.34,230.5,0.33,115.25,0.32,54.5,0.38,10.39,0.39,70.83,0.4,49.11,0.41,79.0,0.42,15.0,0.64,30.94,0.63,74.06,0.62,23.0,0.61,91.0,0.6,12.86,0.65,33.49,0.66,30.5,0.67,33.25,0.68,72.5,0.69,25.5,0.02,0.01,2375.743555,1776164717000
1776164719.894,19.894,0.38,21.0,0.37,26.0,0.36,36.5,0.35,66.99,0.34,225.5,0.39,68.0,0.4,43.0,0.41,73.0,0.42,15.0,0.43,90.0,0.62,10.39,0.61,70.83,0.6,49.11,0.59,79.0,0.58,15.0,0.64,36.0,0.65,72.99,0.66,230.5,0.67,115.25,0.68,54.5,0.01,0.02,2375.753375,1776164718000
1776164720.121,20.121,0.38,21.0,0.37,26.0,0.36,36.5,0.35,66.99,0.34,225.5,0.41,53.0,0.42,15.0,0.43,90.0,0.44,15.0,0.45,25.0,0.61,68.0,0.6,43.0,0.59,73.0,0.58,15.0,0.57,90.0,0.62,21.0,0.63,26.0,0.64,36.5,0.65,66.99,0.66,225.5,0.03,0.01,2375.81385,1776164719000
1776164720.857,20.857,0.42,83.0,0.41,71.5,0.4,218.5,0.39,46.5,0.38,129.5,0.45,7.21,0.46,15.0,0.47,20.34,0.48,64.0,0.49,93.0,0.59,53.0,0.58,15.0,0.57,90.0,0.56,15.0,0.55,25.0,0.62,21.0,0.63,26.0,0.64,36.5,0.65,66.99,0.66,225.5,0.03,0.03,2375.81385,1776164719000
1776164721.115,21.115,0.44,11.0,0.43,26.0,0.42,73.0,0.41,66.5,0.4,218.5,0.45,7.21,0.46,15.0,0.47,20.34,0.48,54.0,0.49,93.0,0.55,7.21,0.54,15.0,0.53,20.34,0.52,54.0,0.51,93.0,0.56,11.0,0.57,26.0,0.58,73.0,0.59,66.5,0.6,218.5,0.01,0.01,2375.82338,1776164720000
1776164721.366,21.366,0.45,42.0,0.44,16.0,0.43,31.0,0.42,44.0,0.41,49.5,0.46,17.89,0.47,38.01,0.48,39.0,0.49,98.0,0.5,30.0,0.54,44.5,0.53,15.0,0.52,39.0,0.51,93.0,0.5,30.0,0.56,21.0,0.57,36.0,0.58,42.5,0.59,49.5,0.6,203.5,0.01,0.02,2375.82338,1776164720000
1776164722.149,22.149,0.45,27.0,0.44,16.0,0.43,31.0,0.42,44.0,0.41,49.5,0.46,17.89,0.47,38.01,0.48,39.0,0.49,98.0,0.5,30.0,0.54,17.89,0.53,38.01,0.52,39.0,0.51,98.0,0.5,30.0,0.55,27.0,0.56,16.0,0.57,31.0,0.58,44.0,0.59,49.5,0.01,0.01,2375.926021,1776164721000
1776164722.589,22.589,0.46,6.0,0.45,10.0,0.44,16.0,0.43,15.0,0.42,53.5,0.47,70.23,0.48,117.93,0.49,93.0,0.5,35.0,0.51,135.0,0.54,17.89,0.53,38.01,0.52,39.0,0.51,98.0,0.5,30.0,0.55,27.0,0.56,16.0,0.57,31.0,0.58,44.0,0.59,49.5,0.01,0.01,2375.926021,1776164721000
1776164722.929,22.929,0.44,10.73,0.43,20.0,0.42,53.5,0.41,48.5,0.4,165.5,0.46,46.5,0.47,51.22,0.48,93.93,0.49,93.0,0.5,35.0,0.53,70.23,0.52,117.93,0.51,93.0,0.5,35.0,0.49,135.0,0.56,14.0,0.57,15.0,0.58,53.5,0.59,48.5,0.6,165.5,0.02,0.03,2375.926021,1776164721000
1776164723.171,23.171,0.44,10.73,0.43,20.0,0.42,53.5,0.41,48.5,0.4,165.5,0.46,44.1,0.47,51.22,0.48,93.93,0.49,93.0,0.5,35.0,0.54,44.1,0.53,51.22,0.52,93.93,0.51,93.0,0.5,35.0,0.56,10.73,0.57,20.0,0.58,53.5,0.59,48.5,0.6,165.5,0.02,0.02,2376.116703,1776164722000
1776164723.572,23.572,0.44,8.39,0.43,20.0,0.42,35.5,0.41,48.5,0.4,191.5,0.46,49.1,0.47,51.22,0.48,93.93,0.49,98.0,0.5,30.0,0.54,44.1,0.53,51.22,0.52,93.93,0.51,93.0,0.5,35.0,0.56,10.73,0.57,20.0,0.58,53.5,0.59,48.5,0.6,165.5,0.02,0.02,2376.116703,1776164722000
1776164723.776,23.776,0.44,18.39,0.43,20.0,0.42,35.5,0.41,48.5,0.4,191.5,0.46,41.7,0.47,51.22,0.48,93.93,0.49,98.0,0.5,30.0,0.54,49.1,0.53,51.22,0.52,93.93,0.51,98.0,0.5,30.0,0.56,8.39,0.57,20.0,0.58,35.5,0.59,48.5,0.6,191.5,0.02,0.02,2376.116703,1776164722000
1776164724.155,24.155,0.44,23.39,0.43,20.0,0.42,35.5,0.41,48.5,0.4,191.5,0.46,33.6,0.47,51.22,0.48,93.93,0.49,98.0,0.5,30.0,0.54,41.7,0.53,51.22,0.52,93.93,0.51,98.0,0.5,30.0,0.56,18.39,0.57,20.0,0.58,35.5,0.59,48.5,0.6,191.5,0.02,0.02,2376.116703,1776164722000
1776164724.874,24.874,0.44,2.14,0.43,20.0,0.42,35.5,0.41,48.5,0.4,191.5,0.46,36.2,0.47,51.22,0.48,29.0,0.49,93.0,0.5,30.0,0.54,33.6,0.53,51.22,0.52,93.93,0.51,93.0,0.5,30.0,0.56,7.14,0.57,20.0,0.58,35.5,0.59,48.5,0.6,191.5,0.02,0.02,2376.20505,1776164723000
1776164725.104,25.104,0.43,20.0,0.42,35.5,0.41,48.5,0.4,191.5,0.39,25.5,0.46,36.2,0.47,51.22,0.48,29.0,0.49,93.0,0.5,30.0,0.54,36.2,0.53,51.22,0.52,29.0,0.51,93.0,0.5,30.0,0.57,20.0,0.58,35.5,0.59,48.5,0.6,191.5,0.61,25.5,0.03,0.03,2376.205277,1776164724000
1776164725.341,25.341,0.43,23.07,0.42,40.5,0.41,32.5,0.4,191.5,0.39,50.5,0.45,15.0,0.46,45.2,0.47,51.22,0.48,29.0,0.49,93.0,0.54,36.2,0.53,51.22,0.52,29.0,0.51,93.0,0.5,30.0,0.57,20.0,0.58,35.5,0.59,48.5,0.6,191.5,0.61,25.5,0.02,0.03,2376.205277,1776164724000
1776164725.817,25.817,0.43,21.14,0.42,40.5,0.41,32.5,0.4,191.5,0.39,50.5,0.45,12.71,0.46,45.2,0.47,51.22,0.48,29.0,0.49,93.0,0.55,17.71,0.54,45.2,0.53,51.22,0.52,29.0,0.51,93.0,0.57,18.07,0.58,40.5,0.59,32.5,0.6,191.5,0.61,50.5,0.02,0.02,2376.205277,1776164724000
1776164726.087,26.087,0.43,21.14,0.42,40.5,0.41,32.5,0.4,191.5,0.39,50.5,0.45,15.26,0.46,45.2,0.47,51.22,0.48,29.0,0.49,93.0,0.55,15.26,0.54,45.2,0.53,51.22,0.52,29.0,0.51,93.0,0.57,21.14,0.58,40.5,0.59,32.5,0.6,191.5,0.61,50.5,0.02,0.02,2376.217272,1776164725000
1776164726.36,26.36,0.44,12.2,0.43,16.14,0.42,35.5,0.41,32.5,0.4,191.5,0.45,16.01,0.46,45.2,0.47,27.22,0.48,29.0,0.49,93.0,0.55,15.26,0.54,45.2,0.53,51.22,0.52,29.0,0.51,93.0,0.57,21.14,0.58,40.5,0.59,32.5,0.6,191.5,0.61,50.5,0.01,0.02,2376.217272,1776164725000
1776164726.889,26.889,0.44,20.23,0.43,11.14,0.42,35.5,0.41,32.5,0.4,191.5,0.45,26.01,0.46,45.2,0.47,27.22,0.48,29.0,0.49,93.0,0.55,16.01,0.54,45.2,0.53,27.22,0.52,29.0,0.51,93.0,0.56,12.2,0.57,16.14,0.58,35.5,0.59,32.5,0.6,191.5,0.01,0.01,2376.217272,1776164725000
1776164727.133,27.133,0.44,14.13,0.43,11.14,0.42,35.5,0.41,32.5,0.4,191.5,0.45,26.01,0.46,45.2,0.47,27.22,0.48,29.0,0.49,93.0,0.55,26.01,0.54,45.2,0.53,27.22,0.52,29.0,0.51,93.0,0.56,14.13,0.57,11.14,0.58,35.5,0.59,32.5,0.6,191.5,0.01,0.01,2376.219808,1776164726000
1776164727.701,27.701,0.39,35.5,0.38,92.0,0.37,106.09,0.36,111.0,0.35,28.09,0.41,30.0,0.42,50.01,0.43,55.0,0.44,31.0,0.45,33.5,0.55,31.01,0.54,45.2,0.53,27.22,0.52,29.0,0.51,93.0,0.56,12.16,0.57,11.14,0.58,35.5,0.59,32.5,0.6,191.5,0.02,0.01,2376.219808,1776164726000
1776164728.127,28.127,0.39,35.5,0.38,92.0,0.37,106.09,0.36,111.0,0.35,28.09,0.41,30.0,0.42,50.01,0.43,55.0,0.44,31.0,0.45,33.5,0.59,30.0,0.58,50.01,0.57,55.0,0.56,31.0,0.55,33.5,0.61,35.5,0.62,92.0,0.63,106.09,0.64,111.0,0.65,28.09,0.02,0.02,2376.215825,1776164727000
1776164728.45,28.45,0.4,30.5,0.39,35.5,0.38,92.0,0.37,106.09,0.36,111.0,0.42,50.84,0.43,55.0,0.44,31.0,0.45,33.5,0.46,78.7,0.59,30.0,0.58,50.01,0.57,55.0,0.56,31.0,0.55,33.5,0.61,35.5,0.62,92.0,0.63,106.09,0.64,111.0,0.65,28.09,0.02,0.02,2376.215825,1776164727000
1776164728.848,28.848,0.41,20.5,0.4,30.5,0.39,35.5,0.38,92.0,0.37,106.09,0.42,45.6,0.43,60.0,0.44,31.0,0.45,33.5,0.46,78.7,0.58,48.22,0.57,55.0,0.56,31.0,0.55,33.5,0.54,78.7,0.59,20.5,0.6,30.5,0.61,35.5,0.62,92.0,0.63,106.09,0.01,0.01,2376.215825,1776164727000
1776164729.149,29.149,0.41,20.5,0.4,30.5,0.39,35.5,0.38,92.0,0.37,106.09,0.42,45.6,0.43,60.0,0.44,31.0,0.45,33.5,0.46,78.7,0.58,45.6,0.57,60.0,0.56,31.0,0.55,33.5,0.54,78.7,0.59,20.5,0.6,30.5,0.61,35.5,0.62,92.0,0.63,106.09,0.01,0.01,2376.21583,1776164728000
1776164729.625,29.625,0.41,23.63,0.4,30.5,0.39,35.5,0.38,100.0,0.37,120.09,0.42,16.74,0.43,60.0,0.44,31.0,0.45,33.5,0.46,78.7,0.58,32.74,0.57,60.0,0.56,31.0,0.55,33.5,0.54,78.7,0.59,25.5,0.6,30.5,0.61,35.5,0.62,92.0,0.63,106.09,0.01,0.01,2376.21583,1776164728000
1776164730.101,30.101,0.41,21.76,0.4,30.5,0.39,35.5,0.38,100.0,0.37,120.09,0.42,99.01,0.43,55.0,0.44,25.0,0.45,31.5,0.46,78.7,0.58,16.74,0.57,60.0,0.56,31.0,0.55,33.5,0.54,78.7,0.59,23.63,0.6,30.5,0.61,35.5,0.62,100.0,0.63,120.09,0.01,0.01,2376.21583,1776164728000
1776164731.24,31.24,0.41,21.76,0.4,30.5,0.39,35.5,0.38,100.0,0.37,120.09,0.42,99.01,0.43,55.0,0.44,25.0,0.45,31.5,0.46,78.7,0.58,99.01,0.57,55.0,0.56,25.0,0.55,31.5,0.54,78.7,0.59,21.76,0.6,30.5,0.61,35.5,0.62,100.0,0.63,120.09,0.01,0.01,2376.130645,1776164730000
1776164732.289,32.289,0.41,21.76,0.4,30.5,0.39,35.5,0.38,100.0,0.37,120.09,0.42,99.01,0.43,55.0,0.44,25.0,0.45,31.5,0.46,78.7,0.58,99.01,0.57,55.0,0.56,25.0,0.55,31.5,0.54,78.7,0.59,21.76,0.6,30.5,0.61,35.5,0.62,100.0,0.63,120.09,0.01,0.01,2376.158995,1776164731000
1776164733.696,33.696,0.41,21.76,0.4,30.5,0.39,35.5,0.38,100.0,0.37,120.09,0.42,99.01,0.43,55.0,0.44,25.0,0.45,31.5,0.46,78.7,0.58,99.01,0.57,55.0,0.56,25.0,0.55,31.5,0.54,78.7,0.59,21.76,0.6,30.5,0.61,35.5,0.62,100.0,0.63,120.09,0.01,0.01,2376.15496,1776164732000
