timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,eth_price,eth_oracle_ts
1776169200.686,0.686,0.5,12.47,0.49,10.0,0.46,100.0,0.45,5.0,0.4,19.0,0.52,10.1,0.54,100.0,0.6,13.0,0.61,14.0,0.62,8.0,0.48,10.1,0.46,100.0,0.4,13.0,0.39,14.0,0.38,8.0,0.5,12.47,0.51,10.0,0.54,100.0,0.55,5.0,0.6,19.0,0.02,0.02,2372.814155,1776169199000
1776169201.351,1.351,0.5,12.47,0.49,10.0,0.46,100.0,0.45,5.0,0.4,19.0,0.52,10.1,0.54,100.0,0.6,13.0,0.61,14.0,0.62,8.0,0.48,10.1,0.46,100.0,0.4,13.0,0.39,14.0,0.38,8.0,0.5,12.47,0.51,10.0,0.54,100.0,0.55,5.0,0.6,19.0,0.02,0.02,2372.752202,1776169200000
1776169201.62,1.62,0.45,5.0,0.37,70.0,0.35,90.0,0.33,300.0,0.31,375.0,0.48,10.0,0.51,75.0,0.52,10.0,0.67,300.0,0.69,375.0,0.48,5.0,0.33,300.0,0.31,375.0,0.27,450.0,0.26,14.0,0.51,10.0,0.55,5.0,0.65,20.0,0.67,300.0,0.69,375.0,0.03,0.03,2372.752202,1776169200000
1776169202.157,2.157,0.41,70.0,0.4,70.0,0.35,20.0,0.33,300.0,0.31,375.0,0.46,1.6,0.47,10.0,0.48,20.0,0.49,80.0,0.51,70.0,0.52,10.0,0.49,75.0,0.48,10.0,0.33,300.0,0.31,375.0,0.55,5.0,0.63,70.0,0.65,90.0,0.67,300.0,0.69,375.0,0.05,0.03,2372.752202,1776169200000
1776169202.598,2.598,0.42,142.0,0.41,97.0,0.4,70.0,0.35,20.0,0.33,300.0,0.46,1.6,0.47,10.0,0.48,41.0,0.49,105.0,0.51,70.0,0.54,6.6,0.53,10.0,0.52,41.0,0.51,105.0,0.49,70.0,0.58,142.0,0.59,97.0,0.6,70.0,0.65,20.0,0.67,300.0,0.04,0.04,2372.771033,1776169201000
1776169203.542,3.542,0.42,136.48,0.41,97.0,0.4,70.0,0.35,20.0,0.33,300.0,0.46,1.6,0.47,10.0,0.48,41.0,0.49,105.0,0.51,70.0,0.54,1.6,0.53,10.0,0.52,41.0,0.51,105.0,0.49,70.0,0.58,136.48,0.59,97.0,0.6,70.0,0.65,20.0,0.67,300.0,0.04,0.04,2372.669303,1776169202000
1776169204.112,4.112,0.42,136.48,0.41,97.0,0.4,70.0,0.35,20.0,0.33,300.0,0.46,1.6,0.47,10.0,0.48,41.0,0.49,105.0,0.51,70.0,0.54,1.6,0.53,10.0,0.52,41.0,0.51,105.0,0.49,70.0,0.58,136.48,0.59,97.0,0.6,70.0,0.65,20.0,0.67,300.0,0.04,0.04,2372.439535,1776169203000
1776169205.371,5.371,0.43,39.0,0.42,101.48,0.41,80.0,0.4,80.0,0.39,20.0,0.44,14.31,0.45,25.0,0.46,21.78,0.47,36.0,0.48,65.0,0.54,1.6,0.53,10.0,0.52,41.0,0.51,105.0,0.49,70.0,0.58,136.48,0.59,97.0,0.6,70.0,0.65,20.0,0.67,300.0,0.01,0.04,2372.439535,1776169203000
1776169205.607,5.607,0.43,29.0,0.42,101.48,0.41,80.0,0.4,85.0,0.39,20.0,0.44,19.31,0.45,25.0,0.46,21.78,0.47,31.0,0.48,65.0,0.56,14.31,0.55,25.0,0.54,21.78,0.53,36.0,0.52,65.0,0.57,39.0,0.58,101.48,0.59,80.0,0.6,80.0,0.61,20.0,0.01,0.01,2372.41748,1776169204000
1776169206.308,6.308,0.43,29.0,0.42,101.48,0.41,80.0,0.4,85.0,0.39,20.0,0.44,19.31,0.45,25.0,0.46,21.78,0.47,31.0,0.48,65.0,0.56,19.31,0.55,25.0,0.54,21.78,0.53,31.0,0.52,65.0,0.57,29.0,0.58,101.48,0.59,80.0,0.6,85.0,0.61,20.0,0.01,0.01,2372.423007,1776169205000
