timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,eth_price,eth_oracle_ts
1776170700.521,0.521,0.5,125.69,0.46,100.0,0.45,75.0,0.44,70.0,0.43,70.0,0.53,10.63,0.54,100.0,0.55,75.0,0.56,70.0,0.57,70.0,0.49,12.68,0.48,30.0,0.47,91.63,0.46,201.0,0.45,230.0,0.5,154.69,0.51,5.0,0.52,25.0,0.53,81.0,0.54,201.0,0.03,0.01,2372.20078,1776170698000
1776170700.908,0.908,0.5,105.69,0.46,100.0,0.45,75.0,0.44,70.0,0.43,70.0,0.53,10.63,0.54,100.0,0.55,75.0,0.56,70.0,0.57,70.0,0.47,10.63,0.46,100.0,0.45,75.0,0.44,70.0,0.43,70.0,0.5,125.69,0.54,100.0,0.55,75.0,0.56,70.0,0.57,70.0,0.03,0.03,2371.504064,1776170699000
1776170701.62,1.62,0.5,105.69,0.46,100.0,0.45,75.0,0.44,70.0,0.43,70.0,0.53,10.63,0.54,100.0,0.55,75.0,0.56,70.0,0.57,70.0,0.47,10.63,0.46,100.0,0.45,75.0,0.44,70.0,0.43,70.0,0.5,105.69,0.54,100.0,0.55,75.0,0.56,70.0,0.57,70.0,0.03,0.03,2371.3885,1776170700000
1776170701.865,1.865,0.5,201.69,0.49,26.0,0.48,70.0,0.47,70.0,0.46,170.0,0.53,8.74,0.54,100.0,0.55,5.0,0.57,9.0,0.58,105.0,0.47,10.63,0.46,100.0,0.45,75.0,0.44,70.0,0.43,70.0,0.5,105.69,0.54,100.0,0.55,75.0,0.56,70.0,0.57,70.0,0.03,0.03,2371.3885,1776170700000
1776170702.261,2.261,0.5,201.69,0.49,26.0,0.48,70.0,0.47,70.0,0.46,170.0,0.53,8.74,0.54,100.0,0.55,5.0,0.57,9.0,0.58,105.0,0.47,8.74,0.46,100.0,0.45,5.0,0.43,9.0,0.42,105.0,0.5,201.69,0.51,26.0,0.52,70.0,0.53,70.0,0.54,170.0,0.03,0.03,2371.380831,1776170701000
1776170703.758,3.758,0.5,201.69,0.49,26.0,0.48,70.0,0.47,70.0,0.46,170.0,0.53,8.74,0.54,100.0,0.55,5.0,0.57,9.0,0.58,105.0,0.47,8.74,0.46,100.0,0.45,5.0,0.43,9.0,0.42,105.0,0.5,201.69,0.51,26.0,0.52,70.0,0.53,70.0,0.54,170.0,0.03,0.03,2371.7173,1776170702000
1776170704.023,4.023,0.57,10.0,0.56,10.0,0.55,10.0,0.54,10.0,0.53,40.0,0.58,240.0,0.59,31.0,0.6,80.0,0.61,255.0,0.62,35.0,0.47,8.74,0.46,100.0,0.45,5.0,0.43,9.0,0.42,105.0,0.5,201.69,0.51,26.0,0.52,70.0,0.53,70.0,0.54,170.0,0.01,0.03,2371.7173,1776170702000
1776170704.349,4.349,0.53,19.0,0.52,31.0,0.51,5.0,0.5,100.69,0.49,5.0,0.56,5.0,0.57,26.0,0.58,234.0,0.59,135.0,0.6,180.0,0.42,224.0,0.41,61.0,0.4,80.0,0.39,255.0,0.38,35.0,0.44,4.0,0.45,10.0,0.46,15.0,0.47,35.0,0.48,41.0,0.03,0.02,2371.7173,1776170702000
1776170704.619,4.619,0.53,71.0,0.52,47.0,0.51,15.0,0.5,110.69,0.49,10.0,0.54,5.0,0.55,5.0,0.57,36.0,0.58,231.0,0.59,145.0,0.44,5.0,0.43,26.0,0.42,234.0,0.41,135.0,0.4,180.0,0.47,19.0,0.48,31.0,0.49,5.0,0.5,100.69,0.51,5.0,0.01,0.03,2371.697645,1776170703000
1776170705.247,5.247,0.53,71.0,0.52,47.0,0.51,15.0,0.5,110.69,0.49,10.0,0.54,5.0,0.55,5.0,0.57,36.0,0.58,231.0,0.59,145.0,0.46,5.0,0.45,5.0,0.43,36.0,0.42,231.0,0.41,145.0,0.47,71.0,0.48,47.0,0.49,15.0,0.5,110.69,0.51,10.0,0.01,0.01,2371.70288,1776170704000
1776170705.475,5.475,0.54,9.56,0.53,134.0,0.52,149.0,0.51,115.0,0.5,235.69,0.55,105.0,0.56,105.0,0.57,139.0,0.58,221.0,0.59,135.0,0.46,5.0,0.45,5.0,0.43,36.0,0.42,231.0,0.41,145.0,0.47,71.0,0.48,47.0,0.49,15.0,0.5,110.69,0.51,10.0,0.01,0.01,2371.70288,1776170704000
1776170706.758,6.758,0.54,9.56,0.53,134.0,0.52,149.0,0.51,115.0,0.5,235.69,0.55,105.0,0.56,105.0,0.57,139.0,0.58,221.0,0.59,135.0,0.45,105.0,0.44,105.0,0.43,139.0,0.42,221.0,0.41,135.0,0.46,9.56,0.47,134.0,0.48,149.0,0.49,115.0,0.5,235.69,0.01,0.01,2371.6783,1776170705000
1776170706.961,6.961,0.54,9.56,0.53,141.0,0.52,154.0,0.51,115.0,0.5,235.69,0.55,111.89,0.56,110.0,0.57,139.0,0.58,221.0,0.59,150.0,0.45,111.89,0.44,110.0,0.43,139.0,0.42,221.0,0.41,150.0,0.46,9.56,0.47,141.0,0.48,154.0,0.49,115.0,0.5,235.69,0.01,0.01,2371.6783,1776170705000
1776170707.48,7.48,0.54,9.56,0.53,141.0,0.52,154.0,0.51,115.0,0.5,235.69,0.55,111.89,0.56,110.0,0.57,139.0,0.58,221.0,0.59,150.0,0.45,111.89,0.44,110.0,0.43,139.0,0.42,221.0,0.41,150.0,0.46,9.56,0.47,141.0,0.48,154.0,0.49,115.0,0.5,235.69,0.01,0.01,2371.70419,1776170706000
1776170707.885,7.885,0.6,5.0,0.59,10.0,0.58,120.0,0.57,184.0,0.56,143.0,0.61,105.0,0.62,41.0,0.63,53.0,0.64,38.89,0.65,180.0,0.45,111.89,0.44,110.0,0.43,139.0,0.42,221.0,0.41,150.0,0.46,9.56,0.47,141.0,0.48,154.0,0.49,115.0,0.5,235.69,0.01,0.01,2371.70419,1776170706000
1776170708.227,8.227,0.6,5.0,0.59,10.0,0.58,120.0,0.57,184.0,0.56,143.0,0.61,105.0,0.62,41.0,0.63,53.0,0.64,38.89,0.65,180.0,0.39,105.0,0.38,41.0,0.37,53.0,0.36,38.89,0.35,180.0,0.4,5.0,0.41,10.0,0.42,120.0,0.43,184.0,0.44,143.0,0.01,0.01,2371.731008,1776170707000
1776170708.845,8.845,0.5,85.59,0.49,135.0,0.48,100.0,0.47,245.0,0.46,185.0,0.56,20.0,0.57,80.0,0.58,10.0,0.59,10.0,0.6,45.0,0.39,105.0,0.38,41.0,0.37,53.0,0.36,38.89,0.35,180.0,0.4,5.0,0.41,10.0,0.42,120.0,0.43,184.0,0.44,143.0,0.06,0.01,2371.731008,1776170707000
1776170709.113,9.113,0.51,25.5,0.5,83.59,0.49,135.0,0.48,140.0,0.47,280.0,0.54,115.43,0.55,36.0,0.56,80.0,0.57,80.0,0.58,15.0,0.47,15.0,0.46,117.91,0.45,36.0,0.44,80.0,0.43,80.0,0.49,5.0,0.5,73.59,0.51,144.0,0.52,140.0,0.53,255.0,0.03,0.02,2371.731008,1776170707000
1776170709.358,9.358,0.5,94.09,0.49,160.0,0.48,115.0,0.47,255.0,0.46,260.0,0.52,10.0,0.53,15.0,0.54,115.24,0.55,36.0,0.56,80.0,0.46,115.24,0.45,41.0,0.44,80.0,0.43,80.0,0.42,15.0,0.48,5.64,0.49,20.5,0.5,98.59,0.51,160.0,0.52,115.0,0.02,0.02,2371.731008,1776170707000
1776170709.807,9.807,0.51,5.0,0.5,99.09,0.49,160.0,0.48,115.0,0.47,255.0,0.54,109.85,0.55,36.0,0.56,80.0,0.57,80.0,0.58,15.0,0.46,109.85,0.45,36.0,0.44,80.0,0.43,80.0,0.42,15.0,0.49,5.0,0.5,99.09,0.51,160.0,0.52,115.0,0.53,255.0,0.03,0.03,2371.795436,1776170708000
1776170710.204,10.204,0.51,11.21,0.5,232.09,0.49,175.0,0.48,140.0,0.47,255.0,0.52,35.5,0.53,25.5,0.54,125.35,0.55,36.0,0.56,80.0,0.48,15.0,0.47,24.0,0.46,125.35,0.45,10.0,0.44,80.0,0.49,102.55,0.5,184.09,0.51,160.0,0.52,140.0,0.53,255.0,0.01,0.01,2371.795436,1776170708000
1776170710.504,10.504,0.51,11.21,0.5,232.09,0.49,175.0,0.48,140.0,0.47,255.0,0.52,35.5,0.53,25.5,0.54,125.35,0.55,36.0,0.56,80.0,0.48,35.5,0.47,25.5,0.46,125.35,0.45,36.0,0.44,80.0,0.49,11.21,0.5,232.09,0.51,175.0,0.52,140.0,0.53,255.0,0.01,0.01,2372.112133,1776170709000
1776170711.527,11.527,0.51,0.71,0.5,247.59,0.49,175.0,0.48,165.0,0.47,255.0,0.52,20.5,0.53,34.5,0.54,135.35,0.55,35.0,0.56,105.0,0.48,20.5,0.47,34.5,0.46,135.35,0.45,35.0,0.44,105.0,0.49,0.71,0.5,247.59,0.51,175.0,0.52,165.0,0.53,255.0,0.01,0.01,2371.617125,1776170710000
1776170711.986,11.986,0.51,0.71,0.5,247.59,0.49,175.0,0.48,165.0,0.47,255.0,0.52,20.5,0.53,34.5,0.54,135.35,0.55,35.0,0.56,105.0,0.48,20.5,0.47,34.5,0.46,135.35,0.45,35.0,0.44,105.0,0.49,0.71,0.5,247.59,0.51,175.0,0.52,165.0,0.53,255.0,0.01,0.01,2371.503119,1776170711000
1776170712.974,12.974,0.53,78.0,0.52,25.5,0.51,159.5,0.5,216.59,0.49,160.0,0.54,81.13,0.55,15.5,0.56,128.0,0.57,189.0,0.58,65.0,0.48,20.5,0.47,34.5,0.46,135.35,0.45,35.0,0.44,105.0,0.49,0.71,0.5,247.59,0.51,175.0,0.52,165.0,0.53,255.0,0.01,0.01,2371.503119,1776170711000
1776170713.862,13.862,0.53,78.0,0.52,25.5,0.51,159.5,0.5,216.59,0.49,160.0,0.54,61.85,0.55,15.5,0.56,128.0,0.57,189.0,0.58,65.0,0.46,61.85,0.45,15.5,0.44,128.0,0.43,189.0,0.42,65.0,0.47,78.0,0.48,25.5,0.49,159.5,0.5,216.59,0.51,160.0,0.01,0.01,2371.4536,1776170713000
1776170714.461,14.461,0.55,20.0,0.54,93.5,0.53,53.5,0.52,161.5,0.51,140.5,0.56,20.5,0.57,131.0,0.58,147.0,0.59,100.0,0.6,85.0,0.46,61.85,0.45,15.5,0.44,128.0,0.43,189.0,0.42,65.0,0.47,78.0,0.48,25.5,0.49,159.5,0.5,216.59,0.51,160.0,0.01,0.01,2371.4536,1776170713000
1776170714.86,14.86,0.55,20.0,0.54,93.5,0.53,53.5,0.52,156.5,0.51,140.5,0.56,23.58,0.57,111.0,0.58,122.0,0.59,75.0,0.6,60.0,0.44,20.5,0.43,131.0,0.42,147.0,0.41,100.0,0.4,85.0,0.45,20.0,0.46,93.5,0.47,53.5,0.48,161.5,0.49,140.5,0.01,0.01,2371.4536,1776170713000
1776170715.237,15.237,0.55,20.0,0.54,93.5,0.53,53.5,0.52,156.5,0.51,140.5,0.56,3.94,0.57,111.0,0.58,122.0,0.59,75.0,0.6,60.0,0.44,3.94,0.43,111.0,0.42,122.0,0.41,75.0,0.4,60.0,0.45,20.0,0.46,93.5,0.47,53.5,0.48,156.5,0.49,140.5,0.01,0.01,2371.55899,1776170714000
1776170715.964,15.964,0.56,10.0,0.55,15.0,0.54,50.0,0.53,208.5,0.52,135.5,0.57,86.18,0.58,43.0,0.59,121.0,0.6,96.0,0.61,55.0,0.44,3.94,0.43,111.0,0.42,122.0,0.41,75.0,0.4,60.0,0.45,20.0,0.46,93.5,0.47,53.5,0.48,156.5,0.49,140.5,0.01,0.01,2371.55899,1776170714000
1776170716.205,16.205,0.56,10.0,0.55,15.0,0.54,50.0,0.53,208.5,0.52,135.5,0.57,86.18,0.58,43.0,0.59,121.0,0.6,96.0,0.61,55.0,0.43,86.18,0.42,43.0,0.41,121.0,0.4,96.0,0.39,55.0,0.44,10.0,0.45,15.0,0.46,50.0,0.47,208.5,0.48,135.5,0.01,0.01,2371.63487,1776170715000
1776170717.147,17.147,0.56,10.0,0.55,15.0,0.54,118.5,0.53,50.5,0.52,35.5,0.57,82.67,0.58,43.0,0.59,121.0,0.6,96.0,0.61,55.0,0.43,82.67,0.42,43.0,0.41,121.0,0.4,96.0,0.39,55.0,0.44,10.0,0.45,15.0,0.46,118.5,0.47,50.5,0.48,35.5,0.01,0.01,2371.753465,1776170716000
1776170717.922,17.922,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,67.17,0.42,45.5,0.41,102.0,0.4,147.0,0.39,40.0,0.44,20.5,0.45,113.5,0.46,60.5,0.47,30.5,0.48,25.5,0.01,0.01,2371.753465,1776170716000
1776170718.197,18.197,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2371.747145,1776170717000
1776170719.101,19.101,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2371.836945,1776170718000
1776170720.163,20.163,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2371.903805,1776170719000
1776170721.189,21.189,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2371.946185,1776170720000
1776170722.124,22.124,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.10449,1776170721000
1776170723.08,23.08,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.136234,1776170722000
1776170724.185,24.185,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.11486,1776170723000
1776170725.287,25.287,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.07035,1776170724000
1776170726.236,26.236,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.05467,1776170725000
1776170727.212,27.212,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2371.97,1776170726000
1776170728.213,28.213,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.086225,1776170727000
1776170729.296,29.296,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.153197,1776170728000
1776170730.205,30.205,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.1571,1776170729000
1776170731.22,31.22,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.162045,1776170730000
1776170732.131,32.131,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.09725,1776170731000
1776170733.086,33.086,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.07625,1776170732000
1776170734.032,34.032,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.03432,1776170733000
1776170734.98,34.98,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.001035,1776170734000
1776170735.925,35.925,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.051455,1776170735000
1776170737.257,37.257,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.05449,1776170736000
1776170738.333,38.333,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.06342,1776170737000
1776170739.319,39.319,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.07515,1776170738000
1776170740.381,40.381,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.14724,1776170739000
1776170741.304,41.304,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.28838,1776170740000
1776170742.272,42.272,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.55623,1776170741000
1776170743.217,43.217,0.56,98.95,0.55,65.5,0.54,35.5,0.53,30.5,0.52,120.5,0.57,27.0,0.58,35.0,0.59,103.5,0.6,147.0,0.61,66.0,0.43,27.0,0.42,35.0,0.41,103.5,0.4,147.0,0.39,66.0,0.44,98.95,0.45,65.5,0.46,35.5,0.47,30.5,0.48,120.5,0.01,0.01,2372.725147,1776170742000
