timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776193811.458,11.458,0.45,30.6,0.44,72.0,0.46,20.0,0.47,75.0,0.54,20.0,0.53,75.0,0.55,32.87,0.56,77.0,0.01,0.01,2322.65695,1776193803000
1776193811.945,11.945,0.45,30.6,0.44,72.0,0.46,20.0,0.47,75.0,0.54,30.5,0.53,70.0,0.55,28.37,0.56,67.0,0.01,0.01,2322.65695,1776193803000
1776193812.62,12.62,0.45,23.37,0.44,67.0,0.46,35.5,0.47,70.0,0.54,35.5,0.53,70.0,0.55,23.37,0.56,67.0,0.01,0.01,2322.506336,1776193811000
1776193813.302,13.302,0.45,23.37,0.44,67.0,0.46,35.5,0.47,70.0,0.54,35.5,0.53,70.0,0.55,23.37,0.56,67.0,0.01,0.01,2322.478421,1776193812000
1776193813.593,13.593,0.43,22.5,0.42,12.0,0.45,120.5,0.46,105.5,0.55,15.0,0.54,25.5,0.56,27.5,0.57,27.0,0.02,0.01,2322.478421,1776193812000
1776193813.855,13.855,0.42,9.52,0.41,55.0,0.44,110.0,0.45,120.5,0.55,120.5,0.54,105.5,0.57,22.5,0.58,12.0,0.02,0.02,2322.478421,1776193812000
1776193814.153,14.153,0.42,70.02,0.41,82.0,0.43,75.0,0.44,250.0,0.56,110.0,0.55,120.5,0.58,9.52,0.59,55.0,0.01,0.02,2322.478421,1776193812000
1776193814.607,14.607,0.42,68.29,0.41,82.0,0.43,120.0,0.44,250.0,0.57,120.0,0.56,250.0,0.58,68.29,0.59,82.0,0.01,0.01,2322.474047,1776193813000
1776193815.21,15.21,0.42,68.29,0.41,82.0,0.43,120.0,0.44,250.0,0.57,120.0,0.56,250.0,0.58,68.29,0.59,82.0,0.01,0.01,2322.411819,1776193814000
1776193815.638,15.638,0.42,88.35,0.41,70.0,0.43,110.0,0.44,250.0,0.57,120.0,0.56,250.0,0.58,68.29,0.59,82.0,0.01,0.01,2322.411819,1776193814000
1776193816.325,16.325,0.42,12.3,0.41,20.5,0.43,80.0,0.44,220.0,0.57,25.0,0.56,220.0,0.6,35.53,0.61,83.0,0.01,0.03,2322.411819,1776193814000
1776193816.538,16.538,0.41,20.5,0.4,25.0,0.43,85.0,0.44,220.0,0.57,80.0,0.56,220.0,0.58,12.3,0.59,20.5,0.02,0.01,2322.232823,1776193815000
1776193817.042,17.042,0.41,20.5,0.4,25.0,0.43,85.0,0.44,220.0,0.57,85.0,0.56,220.0,0.59,20.5,0.6,25.0,0.02,0.02,2322.232251,1776193816000
1776193818.126,18.126,0.41,42.58,0.4,15.0,0.42,80.0,0.43,80.0,0.57,85.0,0.56,220.0,0.59,20.5,0.6,25.0,0.01,0.02,2322.232251,1776193816000
1776193819.334,19.334,0.41,42.58,0.4,15.0,0.42,80.0,0.43,80.0,0.58,80.0,0.57,80.0,0.59,42.58,0.6,15.0,0.01,0.01,2322.233981,1776193818000
1776193819.72,19.72,0.41,22.0,0.4,20.5,0.42,103.95,0.43,80.0,0.58,80.0,0.57,80.0,0.59,42.58,0.6,15.0,0.01,0.01,2322.233981,1776193818000
1776193820.466,20.466,0.41,22.0,0.4,20.5,0.42,103.95,0.43,80.0,0.58,103.95,0.57,80.0,0.59,22.0,0.6,20.5,0.01,0.01,2322.230241,1776193819000
1776193820.877,20.877,0.41,20.0,0.4,30.5,0.42,15.23,0.43,90.5,0.58,2.52,0.57,80.0,0.59,22.0,0.6,25.5,0.01,0.01,2322.230241,1776193819000
1776193821.25,21.25,0.41,57.5,0.4,94.5,0.42,40.0,0.43,50.0,0.58,95.23,0.57,60.0,0.59,20.5,0.6,30.5,0.01,0.01,2322.216521,1776193820000
1776193822.037,22.037,0.41,57.0,0.4,94.5,0.42,47.61,0.43,65.0,0.58,40.0,0.57,50.0,0.59,57.5,0.6,94.5,0.01,0.01,2322.216521,1776193820000
1776193823.259,23.259,0.41,3.52,0.4,5.0,0.42,62.61,0.43,75.5,0.58,47.61,0.57,65.0,0.59,57.0,0.6,94.5,0.01,0.01,2322.208743,1776193821000
1776193823.625,23.625,0.4,13.46,0.39,5.0,0.42,108.11,0.43,85.5,0.58,62.61,0.57,75.5,0.59,3.52,0.6,5.0,0.02,0.01,2322.231939,1776193822000
1776193824.03,24.03,0.4,13.46,0.39,5.0,0.41,25.0,0.42,73.11,0.58,108.11,0.57,85.5,0.6,13.46,0.61,5.0,0.01,0.02,2322.231939,1776193822000
1776193824.251,24.251,0.4,3.33,0.39,5.0,0.41,35.0,0.42,78.11,0.59,35.0,0.58,73.11,0.6,11.67,0.61,5.0,0.01,0.01,2322.292746,1776193823000
1776193825.057,25.057,0.4,3.33,0.39,5.0,0.41,35.0,0.42,78.11,0.59,35.0,0.58,78.11,0.6,3.33,0.61,5.0,0.01,0.01,2322.261992,1776193824000
1776193825.614,25.614,0.38,26.0,0.37,94.5,0.4,117.5,0.41,90.5,0.6,82.5,0.59,90.5,0.61,20.0,0.62,34.0,0.02,0.01,2322.261992,1776193824000
1776193826.294,26.294,0.38,38.38,0.37,94.5,0.39,75.0,0.4,77.5,0.6,117.5,0.59,90.5,0.62,26.0,0.63,94.5,0.01,0.02,2322.261992,1776193824000
1776193827.477,27.477,0.38,31.44,0.37,94.5,0.39,70.0,0.4,77.5,0.61,75.0,0.6,77.5,0.62,38.38,0.63,94.5,0.01,0.01,2322.155541,1776193825000
1776193827.846,27.846,0.38,31.44,0.37,94.5,0.39,70.0,0.4,77.5,0.61,70.0,0.6,77.5,0.62,31.44,0.63,94.5,0.01,0.01,2322.1546,1776193826000
1776193828.477,28.477,0.38,31.44,0.37,94.5,0.39,70.0,0.4,77.5,0.61,70.0,0.6,77.5,0.62,31.44,0.63,94.5,0.01,0.01,2322.140542,1776193827000
1776193829.305,29.305,0.38,40.0,0.37,34.0,0.39,122.25,0.4,88.0,0.61,122.25,0.6,88.0,0.62,40.0,0.63,34.0,0.01,0.01,2322.132467,1776193828000
1776193829.92,29.92,0.38,105.0,0.37,94.5,0.39,74.68,0.4,77.7,0.61,122.25,0.6,88.0,0.62,40.0,0.63,34.0,0.01,0.01,2322.132467,1776193828000
1776193830.546,30.546,0.38,130.0,0.37,94.5,0.39,68.68,0.4,82.7,0.61,74.68,0.6,77.7,0.62,105.0,0.63,94.5,0.01,0.01,2322.132467,1776193828000
1776193830.763,30.763,0.39,20.0,0.38,85.0,0.42,108.99,0.43,75.5,0.58,134.93,0.57,75.5,0.61,10.0,0.62,125.0,0.03,0.03,2322.132467,1776193828000
1776193831.484,31.484,0.4,13.33,0.39,30.0,0.41,25.5,0.42,108.99,0.58,108.99,0.57,75.5,0.61,20.0,0.62,85.0,0.01,0.03,2322.125191,1776193829000
1776193831.731,31.731,0.39,5.33,0.38,85.5,0.41,30.5,0.42,108.99,0.59,25.5,0.58,108.99,0.6,13.33,0.61,30.0,0.02,0.01,2322.081284,1776193830000
1776193832.579,32.579,0.39,5.33,0.38,85.5,0.41,30.5,0.42,108.99,0.59,30.5,0.58,108.99,0.61,5.33,0.62,85.5,0.02,0.02,2322.097458,1776193831000
1776193833.392,33.392,0.39,5.33,0.38,85.5,0.41,30.5,0.42,108.99,0.59,30.5,0.58,108.99,0.61,5.33,0.62,85.5,0.02,0.02,2322.115834,1776193832000
1776193833.651,33.651,0.39,115.33,0.38,85.0,0.4,10.0,0.41,25.5,0.59,30.5,0.58,108.99,0.61,5.33,0.62,85.5,0.01,0.02,2322.115834,1776193832000
1776193834.219,34.219,0.39,115.33,0.38,85.0,0.4,10.0,0.41,25.5,0.6,10.0,0.59,25.5,0.61,115.33,0.62,85.0,0.01,0.01,2322.114699,1776193833000
1776193835.803,35.803,0.39,115.33,0.38,85.0,0.4,10.0,0.41,25.5,0.6,10.0,0.59,25.5,0.61,115.33,0.62,85.0,0.01,0.01,2322.102531,1776193834000
1776193836.275,36.275,0.39,101.57,0.38,113.5,0.4,5.0,0.41,25.5,0.6,10.0,0.59,25.5,0.61,115.33,0.62,85.0,0.01,0.01,2322.102531,1776193834000
1776193836.543,36.543,0.39,101.57,0.38,113.5,0.4,5.0,0.41,25.5,0.6,5.0,0.59,25.5,0.61,101.57,0.62,113.5,0.01,0.01,2322.104405,1776193835000
1776193837.317,37.317,0.39,101.57,0.38,113.5,0.4,5.0,0.41,25.5,0.6,5.0,0.59,25.5,0.61,101.57,0.62,113.5,0.01,0.01,2322.111881,1776193836000
1776193837.537,37.537,0.39,90.0,0.38,103.0,0.41,19.4,0.42,150.5,0.6,5.0,0.59,25.5,0.61,101.57,0.62,113.5,0.02,0.01,2322.111881,1776193836000
1776193838.885,38.885,0.39,90.0,0.38,103.0,0.41,19.4,0.42,150.5,0.59,19.4,0.58,150.5,0.61,90.0,0.62,103.0,0.02,0.02,2322.104296,1776193837000
1776193839.61,39.61,0.39,90.0,0.38,103.0,0.41,19.4,0.42,150.5,0.59,19.4,0.58,150.5,0.61,90.0,0.62,103.0,0.02,0.02,2322.100043,1776193838000
1776193840.307,40.307,0.39,90.0,0.38,103.0,0.41,19.4,0.42,150.5,0.59,19.4,0.58,150.5,0.61,90.0,0.62,103.0,0.02,0.02,2322.104467,1776193839000
1776193841.519,41.519,0.4,92.0,0.39,70.0,0.41,24.4,0.42,155.5,0.59,19.4,0.58,150.5,0.61,90.0,0.62,103.0,0.01,0.02,2322.104467,1776193839000
1776193841.751,41.751,0.4,100.33,0.39,70.0,0.41,24.4,0.42,155.5,0.59,24.4,0.58,155.5,0.6,92.0,0.61,70.0,0.01,0.01,2322.104467,1776193839000
1776193842.177,42.177,0.4,74.33,0.39,70.0,0.41,34.4,0.42,155.5,0.59,24.4,0.58,155.5,0.6,100.33,0.61,70.0,0.01,0.01,2322.106654,1776193840000
