timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776186901.671,1.671,0.52,27.29,0.51,15.0,0.54,158.29,0.55,80.0,0.48,70.0,0.46,148.29,0.5,18.61,0.51,12.78,0.02,0.02,2339.349136,1776186900000
1776186902.221,2.221,0.5,23.61,0.49,7.78,0.51,10.0,0.52,90.0,0.48,70.0,0.46,148.29,0.5,18.61,0.51,12.78,0.01,0.02,2339.349136,1776186900000
1776186902.489,2.489,0.5,23.61,0.49,7.78,0.51,10.0,0.52,90.0,0.49,10.0,0.48,90.0,0.5,23.61,0.51,7.78,0.01,0.01,2339.605905,1776186901000
1776186902.868,2.868,0.5,28.61,0.49,20.78,0.51,5.0,0.52,80.0,0.49,10.0,0.48,90.0,0.5,23.61,0.51,7.78,0.01,0.01,2339.605905,1776186901000
1776186903.177,3.177,0.5,23.61,0.49,25.88,0.52,62.54,0.53,10.0,0.49,5.1,0.48,80.0,0.5,28.61,0.51,25.88,0.02,0.01,2339.605905,1776186901000
1776186904.058,4.058,0.51,15.0,0.5,38.61,0.52,62.54,0.53,20.0,0.48,62.54,0.47,10.0,0.5,23.61,0.51,25.88,0.01,0.02,2339.565158,1776186902000
1776186904.988,4.988,0.51,30.0,0.5,33.61,0.52,37.54,0.53,20.0,0.48,62.54,0.47,20.0,0.49,15.0,0.5,38.61,0.01,0.01,2339.565158,1776186902000
1776186905.229,5.229,0.51,23.75,0.5,33.61,0.52,38.29,0.53,10.0,0.48,28.29,0.47,20.0,0.49,30.0,0.5,33.61,0.01,0.01,2339.500409,1776186903000
1776186905.507,5.507,0.51,23.75,0.5,33.61,0.52,33.29,0.53,10.0,0.48,38.29,0.47,10.0,0.49,23.75,0.5,33.61,0.01,0.01,2339.500409,1776186903000
1776186906.25,6.25,0.51,18.75,0.5,33.61,0.52,38.29,0.53,10.0,0.48,38.29,0.47,10.0,0.49,18.75,0.5,33.61,0.01,0.01,2339.52555,1776186905000
1776186906.476,6.476,0.51,37.75,0.5,46.61,0.52,22.05,0.53,20.0,0.48,38.29,0.47,10.0,0.49,18.75,0.5,33.61,0.01,0.01,2339.52555,1776186905000
1776186907.341,7.341,0.51,37.75,0.5,46.61,0.52,22.05,0.53,20.0,0.48,22.05,0.47,20.0,0.49,37.75,0.5,46.61,0.01,0.01,2339.584778,1776186906000
1776186907.678,7.678,0.51,42.75,0.5,146.61,0.52,12.05,0.53,120.0,0.48,22.05,0.47,20.0,0.49,37.75,0.5,46.61,0.01,0.01,2339.584778,1776186906000
1776186908.012,8.012,0.51,17.73,0.5,146.61,0.53,119.03,0.54,195.0,0.48,12.05,0.47,120.0,0.49,7.73,0.5,146.61,0.02,0.01,2339.584778,1776186906000
1776186908.372,8.372,0.51,17.73,0.5,146.61,0.53,119.03,0.54,195.0,0.47,119.03,0.46,195.0,0.49,17.73,0.5,146.61,0.02,0.02,2339.496037,1776186907000
1776186908.973,8.973,0.51,17.73,0.5,146.61,0.53,119.03,0.54,195.0,0.47,119.03,0.46,195.0,0.49,17.73,0.5,146.61,0.02,0.02,2339.489576,1776186908000
