timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,eth_price,eth_oracle_ts
1776167418.093,18.093,0.62,32.68,0.61,35.5,0.6,40.5,0.59,45.32,0.58,44.12,0.64,125.39,0.65,25.0,0.66,100.0,0.67,35.0,0.68,25.0,0.36,125.39,0.35,25.0,0.34,100.0,0.33,35.0,0.32,25.0,0.38,32.68,0.39,35.5,0.4,40.5,0.41,45.32,0.42,44.12,0.02,0.02,2376.819545,1776167417000
1776167418.306,18.306,0.64,15.0,0.63,70.5,0.62,43.5,0.61,35.5,0.6,55.5,0.66,55.34,0.67,25.5,0.68,15.0,0.69,15.0,0.7,15.0,0.35,5.5,0.34,63.46,0.33,25.5,0.32,15.0,0.31,15.0,0.36,10.0,0.37,45.0,0.38,23.0,0.39,25.0,0.4,45.5,0.02,0.01,2376.819545,1776167417000
1776167418.52,18.52,0.63,20.87,0.62,28.0,0.61,25.5,0.6,41.5,0.59,49.5,0.64,25.0,0.65,34.5,0.66,49.0,0.67,35.5,0.68,25.0,0.35,19.5,0.34,43.0,0.33,35.5,0.32,25.0,0.31,25.0,0.37,20.97,0.38,28.0,0.39,25.5,0.4,41.5,0.41,53.32,0.01,0.02,2376.819545,1776167417000
1776167418.724,18.724,0.63,11.65,0.62,28.0,0.61,25.5,0.6,35.5,0.59,49.5,0.64,35.0,0.65,24.5,0.66,43.0,0.67,35.5,0.68,25.0,0.36,28.0,0.35,24.5,0.34,43.0,0.33,35.5,0.32,25.0,0.37,25.87,0.38,28.0,0.39,25.5,0.4,35.5,0.41,49.5,0.01,0.01,2376.819545,1776167417000
1776167419.183,19.183,0.63,35.72,0.62,55.5,0.61,35.5,0.6,45.5,0.59,84.5,0.64,5.0,0.65,18.0,0.66,35.0,0.67,25.0,0.68,25.0,0.36,14.0,0.35,10.0,0.34,43.0,0.33,25.0,0.32,25.0,0.37,35.72,0.38,38.5,0.39,35.5,0.4,45.5,0.41,59.5,0.01,0.01,2376.819545,1776167417000
1776167419.898,19.898,0.63,34.68,0.62,45.5,0.61,35.5,0.6,45.5,0.59,78.5,0.64,5.0,0.65,18.0,0.66,35.0,0.67,35.5,0.68,25.0,0.36,5.0,0.35,18.0,0.34,35.0,0.33,35.5,0.32,25.0,0.37,34.68,0.38,45.5,0.39,35.5,0.4,45.5,0.41,78.5,0.01,0.01,2376.841705,1776167419000
1776167420.112,20.112,0.63,1.35,0.62,35.5,0.61,25.5,0.6,45.5,0.59,78.5,0.64,33.0,0.65,40.5,0.66,55.5,0.67,35.5,0.68,25.0,0.36,33.0,0.35,35.5,0.34,45.5,0.33,45.5,0.32,25.0,0.37,25.35,0.38,35.5,0.39,25.5,0.4,45.5,0.41,78.5,0.01,0.01,2376.841705,1776167419000
1776167420.584,20.584,0.62,35.5,0.61,30.5,0.6,45.5,0.59,83.58,0.58,68.12,0.65,31.82,0.66,55.5,0.67,35.5,0.68,33.0,0.69,58.0,0.36,31.35,0.35,40.5,0.34,55.5,0.33,35.5,0.32,25.0,0.38,35.5,0.39,25.5,0.4,45.5,0.41,78.5,0.42,58.12,0.03,0.02,2376.841705,1776167419000
1776167420.876,20.876,0.62,35.5,0.61,40.5,0.6,45.5,0.59,83.58,0.58,68.12,0.63,12.61,0.64,30.09,0.65,49.82,0.66,45.5,0.67,45.5,0.35,31.82,0.34,55.5,0.33,35.5,0.32,33.0,0.31,58.0,0.38,35.5,0.39,30.5,0.4,45.5,0.41,83.58,0.42,68.12,0.01,0.03,2376.841705,1776167419000
1776167421.944,21.944,0.63,37.39,0.62,45.5,0.61,40.5,0.6,55.5,0.59,99.58,0.64,10.09,0.65,34.32,0.66,95.5,0.67,35.5,0.68,33.0,0.36,20.35,0.35,41.82,0.34,53.5,0.33,45.5,0.32,33.0,0.38,40.5,0.39,40.5,0.4,45.5,0.41,89.58,0.42,62.12,0.01,0.02,2376.961635,1776167420000
1776167422.649,22.649,0.64,30.5,0.63,35.5,0.62,50.5,0.61,35.5,0.6,55.5,0.65,23.88,0.66,98.0,0.67,35.5,0.68,33.0,0.69,41.0,0.36,2.27,0.35,34.32,0.34,95.5,0.33,35.5,0.32,33.0,0.37,37.39,0.38,45.5,0.39,40.5,0.4,55.5,0.41,99.58,0.01,0.01,2376.932295,1776167421000
1776167423.261,23.261,0.64,30.5,0.63,35.5,0.62,50.5,0.61,35.5,0.6,55.5,0.65,16.76,0.66,98.0,0.67,35.5,0.68,33.0,0.69,41.0,0.35,16.76,0.34,98.0,0.33,35.5,0.32,33.0,0.31,41.0,0.36,30.5,0.37,35.5,0.38,50.5,0.39,35.5,0.4,55.5,0.01,0.01,2376.93793,1776167422000
1776167423.468,23.468,0.64,35.5,0.63,35.5,0.62,45.5,0.61,45.5,0.6,45.5,0.66,93.76,0.67,35.5,0.68,33.0,0.69,41.0,0.7,25.0,0.35,16.76,0.34,98.0,0.33,35.5,0.32,33.0,0.31,41.0,0.36,30.5,0.37,35.5,0.38,50.5,0.39,35.5,0.4,55.5,0.02,0.01,2376.93793,1776167422000
1776167424.198,24.198,0.64,42.22,0.63,35.5,0.62,45.5,0.61,45.5,0.6,45.5,0.65,10.0,0.66,88.0,0.67,35.5,0.68,33.0,0.69,41.0,0.34,93.76,0.33,35.5,0.32,33.0,0.31,41.0,0.3,25.0,0.36,35.5,0.37,35.5,0.38,45.5,0.39,45.5,0.4,45.5,0.01,0.02,2376.93793,1776167422000
1776167424.636,24.636,0.64,26.72,0.63,35.5,0.62,45.5,0.61,45.5,0.6,45.5,0.65,4.61,0.66,108.5,0.67,35.5,0.68,33.0,0.69,41.0,0.35,10.0,0.34,88.0,0.33,35.5,0.32,33.0,0.31,41.0,0.36,42.22,0.37,35.5,0.38,45.5,0.39,45.5,0.4,45.5,0.01,0.01,2376.928265,1776167423000
1776167425.358,25.358,0.64,26.72,0.63,35.5,0.62,45.5,0.61,45.5,0.6,45.5,0.65,4.61,0.66,108.5,0.67,35.5,0.68,33.0,0.69,41.0,0.35,4.61,0.34,108.5,0.33,35.5,0.32,33.0,0.31,41.0,0.36,26.72,0.37,35.5,0.38,45.5,0.39,45.5,0.4,45.5,0.01,0.01,2376.940825,1776167424000
1776167426.352,26.352,0.64,26.72,0.63,35.5,0.62,45.5,0.61,45.5,0.6,45.5,0.65,4.61,0.66,108.5,0.67,35.5,0.68,33.0,0.69,41.0,0.35,4.61,0.34,108.5,0.33,35.5,0.32,33.0,0.31,41.0,0.36,26.72,0.37,35.5,0.38,45.5,0.39,45.5,0.4,45.5,0.01,0.01,2376.94229,1776167425000
1776167426.65,26.65,0.66,35.5,0.65,40.5,0.64,42.22,0.63,48.5,0.62,53.5,0.68,33.0,0.69,41.5,0.7,35.0,0.71,83.0,0.72,33.0,0.35,4.61,0.34,108.5,0.33,35.5,0.32,33.0,0.31,41.0,0.36,26.72,0.37,35.5,0.38,45.5,0.39,45.5,0.4,45.5,0.02,0.01,2376.94229,1776167425000
1776167426.924,26.924,0.66,35.5,0.65,40.5,0.64,42.22,0.63,48.5,0.62,53.5,0.68,33.0,0.69,41.5,0.7,35.0,0.71,83.0,0.72,33.0,0.32,33.0,0.31,41.5,0.3,35.0,0.29,83.0,0.28,33.0,0.34,35.5,0.35,40.5,0.36,42.22,0.37,48.5,0.38,53.5,0.02,0.02,2376.945265,1776167426000
1776167427.278,27.278,0.66,38.19,0.65,40.5,0.64,32.22,0.63,43.5,0.62,53.5,0.68,28.0,0.69,31.0,0.7,35.0,0.71,75.0,0.72,33.0,0.32,38.0,0.31,41.5,0.3,35.0,0.29,75.0,0.28,33.0,0.33,32.96,0.34,40.5,0.35,40.5,0.36,42.22,0.37,43.5,0.02,0.01,2376.945265,1776167426000
1776167428.229,28.229,0.66,38.19,0.65,40.5,0.64,32.22,0.63,43.5,0.62,53.5,0.68,28.0,0.69,31.0,0.7,35.0,0.71,75.0,0.72,33.0,0.32,28.0,0.31,31.0,0.3,35.0,0.29,75.0,0.28,33.0,0.34,38.19,0.35,40.5,0.36,32.22,0.37,43.5,0.38,53.5,0.02,0.02,2376.959972,1776167427000
1776167428.858,28.858,0.66,63.19,0.65,45.5,0.64,32.22,0.63,63.5,0.62,94.5,0.67,7.76,0.68,48.0,0.69,41.5,0.7,45.5,0.71,95.0,0.32,28.0,0.31,31.0,0.3,35.0,0.29,75.0,0.28,33.0,0.34,38.19,0.35,40.5,0.36,32.22,0.37,43.5,0.38,53.5,0.01,0.02,2376.959972,1776167427000
1776167429.12,29.12,0.66,63.19,0.65,45.5,0.64,32.22,0.63,63.5,0.62,94.5,0.67,7.76,0.68,48.0,0.69,41.5,0.7,45.5,0.71,95.0,0.33,7.76,0.32,48.0,0.31,41.5,0.3,45.5,0.29,95.0,0.34,63.19,0.35,45.5,0.36,32.22,0.37,63.5,0.38,94.5,0.01,0.01,2376.970185,1776167428000
1776167430.0,30.0,0.67,58.0,0.66,63.5,0.65,56.5,0.64,32.22,0.63,35.5,0.68,18.38,0.69,26.0,0.7,40.5,0.71,35.0,0.72,44.0,0.33,7.76,0.32,48.0,0.31,41.5,0.3,45.5,0.29,95.0,0.34,63.19,0.35,45.5,0.36,32.22,0.37,63.5,0.38,94.5,0.01,0.01,2376.970185,1776167428000
1776167431.018,31.018,0.67,93.09,0.66,63.5,0.65,51.5,0.64,32.22,0.63,35.5,0.69,11.5,0.7,40.5,0.71,44.0,0.72,35.0,0.73,50.0,0.32,13.38,0.31,26.0,0.3,40.5,0.29,35.0,0.28,44.0,0.33,63.0,0.34,63.5,0.35,56.5,0.36,32.22,0.37,35.5,0.02,0.01,2377.049626,1776167429000
1776167432.139,32.139,0.67,93.09,0.66,63.5,0.65,51.5,0.64,32.22,0.63,35.5,0.69,11.5,0.7,40.5,0.71,44.0,0.72,35.0,0.73,50.0,0.31,11.5,0.3,40.5,0.29,44.0,0.28,35.0,0.27,50.0,0.33,93.09,0.34,63.5,0.35,51.5,0.36,32.22,0.37,35.5,0.02,0.02,2377.041615,1776167431000
1776167432.531,32.531,0.68,40.65,0.67,60.59,0.66,63.5,0.65,55.5,0.64,38.22,0.69,14.55,0.7,40.5,0.71,44.0,0.72,35.0,0.73,60.0,0.31,36.5,0.3,40.5,0.29,44.0,0.28,35.0,0.27,60.0,0.32,35.65,0.33,50.09,0.34,63.5,0.35,45.5,0.36,38.22,0.01,0.01,2377.041615,1776167431000
1776167432.838,32.838,0.68,27.64,0.67,60.59,0.66,58.5,0.65,45.5,0.64,38.22,0.69,14.55,0.7,40.5,0.71,44.0,0.72,35.0,0.73,60.0,0.31,14.55,0.3,40.5,0.29,44.0,0.28,35.0,0.27,60.0,0.32,37.52,0.33,60.59,0.34,63.5,0.35,55.5,0.36,38.22,0.01,0.01,2377.041615,1776167431000
1776167433.094,33.094,0.68,27.64,0.67,60.59,0.66,58.5,0.65,45.5,0.64,38.22,0.69,14.55,0.7,40.5,0.71,44.0,0.72,35.0,0.73,60.0,0.31,14.55,0.3,40.5,0.29,44.0,0.28,35.0,0.27,60.0,0.32,27.64,0.33,60.59,0.34,58.5,0.35,45.5,0.36,38.22,0.01,0.01,2377.042575,1776167432000
1776167434.063,34.063,0.68,27.64,0.67,60.59,0.66,58.5,0.65,45.5,0.64,38.22,0.69,14.55,0.7,40.5,0.71,44.0,0.72,35.0,0.73,60.0,0.31,14.55,0.3,40.5,0.29,44.0,0.28,35.0,0.27,60.0,0.32,27.64,0.33,60.59,0.34,58.5,0.35,45.5,0.36,38.22,0.01,0.01,2377.04047,1776167433000
1776167434.577,34.577,0.68,49.25,0.67,50.59,0.66,70.5,0.65,53.5,0.64,56.22,0.69,14.55,0.7,30.0,0.71,64.5,0.72,25.0,0.73,70.0,0.31,14.55,0.3,40.5,0.29,44.0,0.28,35.0,0.27,60.0,0.32,27.64,0.33,60.59,0.34,58.5,0.35,45.5,0.36,38.22,0.01,0.01,2377.04047,1776167433000
1776167434.997,34.997,0.68,49.25,0.67,50.59,0.66,70.5,0.65,53.5,0.64,56.22,0.69,14.55,0.7,30.0,0.71,64.5,0.72,25.0,0.73,70.0,0.31,14.55,0.3,30.0,0.29,64.5,0.28,25.0,0.27,70.0,0.32,49.25,0.33,50.59,0.34,70.5,0.35,53.5,0.36,56.22,0.01,0.01,2377.04047,1776167434000
1776167435.506,35.506,0.67,49.84,0.66,60.5,0.65,63.5,0.64,56.22,0.63,45.5,0.69,14.55,0.7,20.0,0.71,64.5,0.72,25.0,0.73,70.0,0.31,14.55,0.3,30.0,0.29,64.5,0.28,25.0,0.27,70.0,0.32,49.25,0.33,50.59,0.34,70.5,0.35,53.5,0.36,56.22,0.02,0.01,2377.04047,1776167434000
1776167435.933,35.933,0.67,49.84,0.66,60.5,0.65,63.5,0.64,56.22,0.63,45.5,0.69,14.55,0.7,20.0,0.71,64.5,0.72,25.0,0.73,70.0,0.31,14.55,0.3,20.0,0.29,64.5,0.28,25.0,0.27,70.0,0.33,49.84,0.34,60.5,0.35,63.5,0.36,56.22,0.37,45.5,0.02,0.02,2377.048995,1776167435000
1776167437.024,37.024,0.67,49.84,0.66,60.5,0.65,63.5,0.64,56.22,0.63,45.5,0.69,14.55,0.7,20.0,0.71,64.5,0.72,25.0,0.73,70.0,0.31,14.55,0.3,20.0,0.29,64.5,0.28,25.0,0.27,70.0,0.33,49.84,0.34,60.5,0.35,63.5,0.36,56.22,0.37,45.5,0.02,0.02,2377.059275,1776167436000
1776167437.856,37.856,0.67,49.84,0.66,60.5,0.65,63.5,0.64,56.22,0.63,45.5,0.69,14.55,0.7,20.0,0.71,64.5,0.72,25.0,0.73,70.0,0.31,14.55,0.3,20.0,0.29,64.5,0.28,25.0,0.27,70.0,0.33,49.84,0.34,60.5,0.35,63.5,0.36,56.22,0.37,45.5,0.02,0.02,2377.120875,1776167437000
1776167438.295,38.295,0.69,61.5,0.68,58.5,0.67,104.84,0.66,102.5,0.65,55.5,0.73,45.0,0.74,14.0,0.75,25.0,0.76,44.0,0.77,25.0,0.31,14.55,0.3,20.0,0.29,64.5,0.28,25.0,0.27,70.0,0.33,49.84,0.34,60.5,0.35,63.5,0.36,56.22,0.37,45.5,0.04,0.02,2377.120875,1776167437000
1776167438.698,38.698,0.73,45.5,0.72,50.5,0.71,45.5,0.7,49.5,0.69,83.5,0.74,31.69,0.75,35.5,0.76,44.0,0.77,25.0,0.78,33.0,0.26,8.29,0.25,35.5,0.24,44.0,0.23,25.0,0.22,33.0,0.28,20.0,0.29,25.5,0.3,49.5,0.31,118.5,0.32,45.5,0.01,0.02,2377.120875,1776167437000
1776167439.308,39.308,0.73,45.5,0.72,50.5,0.71,45.5,0.7,49.5,0.69,83.5,0.74,31.69,0.75,35.5,0.76,44.0,0.77,25.0,0.78,33.0,0.26,31.69,0.25,35.5,0.24,44.0,0.23,25.0,0.22,33.0,0.27,45.5,0.28,50.5,0.29,45.5,0.3,49.5,0.31,83.5,0.01,0.01,2377.16572,1776167438000
1776167439.943,39.943,0.73,45.5,0.72,50.5,0.71,45.5,0.7,49.5,0.69,83.5,0.74,31.69,0.75,35.5,0.76,44.0,0.77,25.0,0.78,33.0,0.26,31.69,0.25,35.5,0.24,44.0,0.23,25.0,0.22,33.0,0.27,45.5,0.28,50.5,0.29,45.5,0.3,49.5,0.31,83.5,0.01,0.01,2377.245432,1776167439000
1776167440.661,40.661,0.73,61.21,0.72,40.5,0.71,45.5,0.7,73.5,0.69,114.5,0.74,13.1,0.75,30.0,0.76,35.5,0.77,25.0,0.78,33.0,0.26,31.69,0.25,35.5,0.24,44.0,0.23,25.0,0.22,33.0,0.27,45.5,0.28,50.5,0.29,45.5,0.3,49.5,0.31,83.5,0.01,0.01,2377.245432,1776167439000
1776167440.964,40.964,0.73,61.21,0.72,40.5,0.71,45.5,0.7,73.5,0.69,114.5,0.74,13.1,0.75,30.0,0.76,35.5,0.77,25.0,0.78,33.0,0.26,13.1,0.25,30.0,0.24,35.5,0.23,25.0,0.22,33.0,0.27,61.21,0.28,40.5,0.29,45.5,0.3,73.5,0.31,114.5,0.01,0.01,2377.40307,1776167440000
1776167441.944,41.944,0.73,93.21,0.72,70.5,0.71,45.5,0.7,53.59,0.69,114.5,0.74,7.97,0.75,30.0,0.76,35.5,0.77,25.5,0.78,23.0,0.26,13.1,0.25,30.0,0.24,35.5,0.23,25.0,0.22,33.0,0.27,61.21,0.28,40.5,0.29,45.5,0.3,73.5,0.31,114.5,0.01,0.01,2377.40307,1776167440000
1776167442.904,42.904,0.74,109.67,0.73,70.5,0.72,45.5,0.71,70.5,0.7,48.59,0.75,30.0,0.76,20.0,0.77,15.5,0.78,23.0,0.79,88.0,0.26,7.97,0.25,30.0,0.24,35.5,0.23,25.5,0.22,23.0,0.27,93.21,0.28,70.5,0.29,45.5,0.3,53.59,0.31,114.5,0.01,0.01,2377.465075,1776167441000
1776167443.247,43.247,0.74,109.67,0.73,70.5,0.72,45.5,0.71,70.5,0.7,48.59,0.75,30.0,0.76,20.0,0.77,15.5,0.78,23.0,0.79,88.0,0.25,30.0,0.24,20.0,0.23,15.5,0.22,23.0,0.21,88.0,0.26,109.67,0.27,70.5,0.28,45.5,0.29,70.5,0.3,48.59,0.01,0.01,2377.4711,1776167442000
1776167443.499,43.499,0.74,120.9,0.73,75.5,0.72,47.44,0.71,70.5,0.7,48.59,0.75,30.0,0.76,20.0,0.77,15.5,0.78,23.0,0.79,88.0,0.25,30.0,0.24,20.0,0.23,15.5,0.22,23.0,0.21,88.0,0.26,109.67,0.27,70.5,0.28,45.5,0.29,70.5,0.3,48.59,0.01,0.01,2377.4711,1776167442000
1776167444.445,44.445,0.74,120.9,0.73,75.5,0.72,47.44,0.71,70.5,0.7,48.59,0.75,30.0,0.76,20.0,0.77,15.5,0.78,23.0,0.79,88.0,0.25,30.0,0.24,20.0,0.23,15.5,0.22,23.0,0.21,88.0,0.26,120.9,0.27,75.5,0.28,47.44,0.29,70.5,0.3,48.59,0.01,0.01,2377.557695,1776167443000
1776167444.951,44.951,0.74,44.8,0.73,65.5,0.72,52.44,0.71,53.5,0.7,79.59,0.75,35.0,0.76,41.5,0.77,25.5,0.78,15.0,0.79,88.0,0.25,35.0,0.24,41.5,0.23,25.5,0.22,15.0,0.21,88.0,0.26,44.8,0.27,65.5,0.28,52.44,0.29,53.5,0.3,79.59,0.01,0.01,2377.56699,1776167444000
1776167445.651,45.651,0.74,44.8,0.73,65.5,0.72,42.44,0.71,53.5,0.7,54.59,0.75,23.54,0.76,41.5,0.77,25.5,0.78,36.0,0.79,109.7,0.25,35.0,0.24,41.5,0.23,25.5,0.22,15.0,0.21,88.0,0.26,44.8,0.27,65.5,0.28,52.44,0.29,53.5,0.3,79.59,0.01,0.01,2377.56699,1776167444000
1776167446.008,46.008,0.74,44.8,0.73,65.5,0.72,42.44,0.71,53.5,0.7,54.59,0.75,23.54,0.76,41.5,0.77,25.5,0.78,36.0,0.79,109.7,0.25,23.54,0.24,41.5,0.23,25.5,0.22,36.0,0.21,109.7,0.26,44.8,0.27,65.5,0.28,42.44,0.29,53.5,0.3,54.59,0.01,0.01,2377.56889,1776167445000
1776167446.99,46.99,0.74,44.8,0.73,65.5,0.72,42.44,0.71,53.5,0.7,54.59,0.75,23.54,0.76,41.5,0.77,25.5,0.78,36.0,0.79,109.7,0.25,23.54,0.24,41.5,0.23,25.5,0.22,36.0,0.21,109.7,0.26,44.8,0.27,65.5,0.28,42.44,0.29,53.5,0.3,54.59,0.01,0.01,2377.56761,1776167446000
1776167447.938,47.938,0.74,2.71,0.73,35.0,0.72,6.94,0.71,20.5,0.7,25.59,0.75,145.04,0.76,85.5,0.77,55.8,0.78,46.0,0.79,101.7,0.25,23.54,0.24,41.5,0.23,25.5,0.22,36.0,0.21,109.7,0.26,44.8,0.27,65.5,0.28,42.44,0.29,53.5,0.3,54.59,0.01,0.01,2377.56761,1776167446000
1776167448.247,48.247,0.72,40.61,0.7,15.09,0.69,70.0,0.68,35.0,0.67,61.09,0.73,55.0,0.74,15.0,0.75,45.5,0.76,93.5,0.77,55.8,0.25,145.04,0.24,85.5,0.23,55.8,0.22,46.0,0.21,101.7,0.28,3.94,0.3,5.09,0.31,65.0,0.32,35.0,0.33,61.09,0.01,0.03,2377.56761,1776167446000
1776167448.459,48.459,0.7,19.09,0.69,70.0,0.68,35.0,0.67,69.09,0.66,43.0,0.72,30.0,0.73,50.0,0.74,25.0,0.75,45.5,0.76,93.5,0.28,30.0,0.27,50.0,0.26,25.0,0.25,45.5,0.24,93.5,0.3,30.09,0.31,70.0,0.32,35.0,0.33,69.09,0.34,43.0,0.02,0.02,2377.590852,1776167447000
1776167448.853,48.853,0.7,67.59,0.69,90.5,0.68,35.0,0.67,61.09,0.66,43.0,0.71,22.32,0.72,20.0,0.73,60.5,0.74,35.5,0.75,40.5,0.28,30.0,0.27,50.0,0.26,25.0,0.25,45.5,0.24,93.5,0.3,19.09,0.31,70.0,0.32,35.0,0.33,69.09,0.34,43.0,0.01,0.02,2377.590852,1776167447000
1776167449.354,49.354,0.7,67.59,0.69,90.5,0.68,35.0,0.67,61.09,0.66,43.0,0.71,22.32,0.72,20.0,0.73,60.5,0.74,35.5,0.75,40.5,0.29,22.32,0.28,20.0,0.27,60.5,0.26,35.5,0.25,40.5,0.3,67.59,0.31,90.5,0.32,35.0,0.33,61.09,0.34,43.0,0.01,0.01,2377.55918,1776167448000
1776167449.838,49.838,0.7,67.59,0.69,90.5,0.68,35.0,0.67,61.09,0.66,43.0,0.71,22.32,0.72,20.0,0.73,60.5,0.74,35.5,0.75,40.5,0.29,22.32,0.28,20.0,0.27,60.5,0.26,35.5,0.25,40.5,0.3,67.59,0.31,90.5,0.32,35.0,0.33,61.09,0.34,43.0,0.01,0.01,2377.49771,1776167449000
1776167450.523,50.523,0.7,36.0,0.69,100.5,0.68,35.0,0.67,61.09,0.66,68.0,0.71,63.32,0.72,40.5,0.73,45.5,0.74,74.38,0.75,62.7,0.29,22.32,0.28,20.0,0.27,60.5,0.26,35.5,0.25,40.5,0.3,67.59,0.31,90.5,0.32,35.0,0.33,61.09,0.34,43.0,0.01,0.01,2377.49771,1776167449000
1776167451.014,51.014,0.7,36.0,0.69,100.5,0.68,35.0,0.67,61.09,0.66,68.0,0.71,63.32,0.72,40.5,0.73,45.5,0.74,74.38,0.75,62.7,0.29,63.32,0.28,40.5,0.27,45.5,0.26,74.38,0.25,62.7,0.3,36.0,0.31,100.5,0.32,35.0,0.33,61.09,0.34,68.0,0.01,0.01,2377.30544,1776167450000
