timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_bid_p3,up_bid_s3,up_bid_p4,up_bid_s4,up_bid_p5,up_bid_s5,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,up_ask_p3,up_ask_s3,up_ask_p4,up_ask_s4,up_ask_p5,up_ask_s5,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_bid_p3,down_bid_s3,down_bid_p4,down_bid_s4,down_bid_p5,down_bid_s5,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,down_ask_p3,down_ask_s3,down_ask_p4,down_ask_s4,down_ask_p5,down_ask_s5,up_spread,down_spread,eth_price,eth_oracle_ts
1776161101.402,1.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.943395,1776161100000
1776161101.891,1.891,0.5,18.0,0.47,22.0,0.46,26.0,0.45,75.0,0.44,70.0,0.52,46.0,0.53,25.0,0.55,75.0,0.56,91.0,0.57,112.0,0.48,29.0,0.47,25.0,0.46,82.0,0.45,75.0,0.44,70.0,0.5,18.0,0.53,33.0,0.54,126.0,0.55,75.0,0.56,70.0,0.02,0.02,2384.943395,1776161100000
1776161102.149,2.149,0.5,8.0,0.47,22.0,0.46,26.0,0.45,75.0,0.44,70.0,0.52,41.0,0.53,25.0,0.55,75.0,0.56,91.0,0.57,101.0,0.48,41.0,0.47,25.0,0.45,75.0,0.44,91.0,0.43,101.0,0.5,8.0,0.53,22.0,0.54,26.0,0.55,75.0,0.56,70.0,0.02,0.02,2384.9333,1776161101000
1776161103.145,3.145,0.51,2.44,0.5,13.0,0.49,15.0,0.48,15.0,0.47,37.0,0.52,44.0,0.53,40.0,0.54,5.0,0.55,75.0,0.56,125.0,0.48,34.0,0.47,25.0,0.45,70.0,0.44,91.0,0.43,101.0,0.5,8.0,0.53,22.0,0.54,31.0,0.55,70.0,0.56,70.0,0.01,0.02,2384.9333,1776161101000
1776161103.42,3.42,0.51,5.19,0.5,13.0,0.49,15.0,0.48,15.0,0.47,37.0,0.52,44.0,0.53,40.0,0.54,5.0,0.55,75.0,0.56,125.0,0.48,44.0,0.47,40.0,0.46,5.0,0.45,75.0,0.44,125.0,0.49,5.19,0.5,13.0,0.51,15.0,0.52,15.0,0.53,37.0,0.01,0.01,2384.932155,1776161102000
1776161104.044,4.044,0.51,5.19,0.5,13.0,0.49,15.0,0.48,15.0,0.47,37.0,0.52,44.0,0.53,40.0,0.54,5.0,0.55,75.0,0.56,125.0,0.48,44.0,0.47,40.0,0.46,5.0,0.45,75.0,0.44,125.0,0.49,5.19,0.5,13.0,0.51,15.0,0.52,15.0,0.53,37.0,0.01,0.01,2384.914445,1776161103000
1776161104.277,4.277,0.51,20.0,0.5,69.0,0.49,46.0,0.48,15.0,0.47,36.0,0.53,5.0,0.54,19.0,0.55,110.0,0.56,85.0,0.57,95.0,0.48,44.0,0.47,40.0,0.46,5.0,0.45,75.0,0.44,125.0,0.49,5.19,0.5,13.0,0.51,15.0,0.52,15.0,0.53,37.0,0.02,0.01,2384.914445,1776161103000
1776161105.215,5.215,0.53,4.91,0.52,20.0,0.51,15.0,0.5,59.0,0.49,46.0,0.54,39.0,0.55,125.0,0.56,85.0,0.57,95.0,0.58,15.0,0.46,34.0,0.45,120.0,0.44,85.0,0.43,95.0,0.42,15.0,0.47,5.0,0.48,10.0,0.49,20.0,0.5,64.0,0.51,46.0,0.01,0.01,2384.914445,1776161103000
1776161105.613,5.613,0.53,2.78,0.52,15.0,0.51,15.0,0.5,49.0,0.49,56.0,0.54,36.46,0.55,115.0,0.56,95.0,0.57,95.0,0.58,15.0,0.46,39.0,0.45,115.0,0.44,85.0,0.43,95.0,0.42,15.0,0.47,2.78,0.48,15.0,0.49,15.0,0.5,49.0,0.51,41.0,0.01,0.01,2384.947885,1776161104000
1776161105.834,5.834,0.53,0.65,0.52,33.0,0.51,110.0,0.5,93.0,0.49,100.0,0.54,18.01,0.55,20.0,0.56,47.0,0.57,51.0,0.58,15.0,0.46,25.05,0.45,20.0,0.44,47.0,0.43,51.0,0.42,15.0,0.47,0.65,0.48,33.0,0.49,110.0,0.5,93.0,0.51,100.0,0.01,0.01,2384.947885,1776161104000
1776161106.34,6.34,0.52,28.0,0.51,120.0,0.5,93.0,0.49,100.0,0.48,40.0,0.53,10.0,0.54,34.85,0.55,15.0,0.56,47.0,0.57,51.0,0.46,9.85,0.45,20.0,0.44,47.0,0.43,51.0,0.42,15.0,0.48,28.65,0.49,115.0,0.5,93.0,0.51,100.0,0.52,40.0,0.01,0.02,2384.947885,1776161104000
1776161106.573,6.573,0.52,23.0,0.51,110.0,0.5,93.0,0.49,100.0,0.48,40.0,0.53,2.6,0.54,34.85,0.55,15.0,0.56,47.0,0.57,51.0,0.47,2.6,0.46,34.85,0.45,15.0,0.44,47.0,0.43,51.0,0.48,23.0,0.49,110.0,0.5,93.0,0.51,100.0,0.52,40.0,0.01,0.01,2385.021495,1776161105000
1776161106.823,6.823,0.52,33.09,0.51,105.0,0.5,93.0,0.49,100.0,0.48,40.0,0.53,0.52,0.54,34.85,0.55,15.0,0.56,47.0,0.57,51.0,0.47,2.6,0.46,34.85,0.45,15.0,0.44,47.0,0.43,51.0,0.48,23.0,0.49,110.0,0.5,93.0,0.51,100.0,0.52,40.0,0.01,0.01,2385.021495,1776161105000
1776161107.024,7.024,0.52,10.09,0.51,105.0,0.5,118.0,0.49,100.0,0.48,40.0,0.53,0.86,0.54,29.85,0.55,15.0,0.56,47.0,0.57,51.0,0.47,5.95,0.46,29.85,0.45,15.0,0.44,47.0,0.43,51.0,0.48,10.09,0.49,105.0,0.5,118.0,0.51,100.0,0.52,40.0,0.01,0.01,2385.021495,1776161105000
1776161107.232,7.232,0.52,10.09,0.51,105.0,0.5,118.0,0.49,100.0,0.48,40.0,0.54,28.76,0.55,15.0,0.56,47.0,0.57,51.0,0.58,15.0,0.46,28.76,0.45,15.0,0.44,47.0,0.43,51.0,0.42,15.0,0.48,10.09,0.49,105.0,0.5,118.0,0.51,100.0,0.52,40.0,0.02,0.02,2385.077725,1776161106000
1776161108.272,8.272,0.52,27.09,0.51,115.0,0.5,103.0,0.49,90.0,0.48,35.0,0.53,25.57,0.54,18.76,0.55,25.0,0.56,47.0,0.57,51.0,0.47,7.46,0.46,18.76,0.45,25.0,0.44,47.0,0.43,51.0,0.48,22.09,0.49,105.0,0.5,103.0,0.51,90.0,0.52,40.0,0.01,0.01,2385.077725,1776161106000
1776161108.689,8.689,0.52,27.09,0.51,115.0,0.5,103.0,0.49,90.0,0.48,35.0,0.53,25.57,0.54,18.76,0.55,25.0,0.56,47.0,0.57,51.0,0.47,25.57,0.46,18.76,0.45,25.0,0.44,47.0,0.43,51.0,0.48,27.09,0.49,115.0,0.5,103.0,0.51,90.0,0.52,35.0,0.01,0.01,2385.120925,1776161107000
1776161108.894,8.894,0.52,20.09,0.51,177.0,0.5,129.0,0.49,90.0,0.48,35.0,0.53,13.02,0.54,23.76,0.55,36.0,0.56,59.0,0.57,25.0,0.47,25.57,0.46,18.76,0.45,25.0,0.44,47.0,0.43,51.0,0.48,27.09,0.49,115.0,0.5,103.0,0.51,90.0,0.52,35.0,0.01,0.01,2385.120925,1776161107000
1776161109.148,9.148,0.52,25.09,0.51,177.0,0.5,129.0,0.49,90.0,0.48,35.0,0.53,2.84,0.54,23.76,0.55,36.0,0.56,59.0,0.57,25.0,0.47,7.93,0.46,23.76,0.45,36.0,0.44,59.0,0.43,25.0,0.48,25.09,0.49,177.0,0.5,129.0,0.51,90.0,0.52,35.0,0.01,0.01,2385.120925,1776161107000
1776161109.794,9.794,0.52,25.09,0.51,177.0,0.5,129.0,0.49,90.0,0.48,35.0,0.54,23.76,0.55,36.0,0.56,59.0,0.57,25.0,0.58,15.0,0.46,23.76,0.45,36.0,0.44,59.0,0.43,25.0,0.42,15.0,0.48,25.09,0.49,177.0,0.5,129.0,0.51,90.0,0.52,35.0,0.02,0.02,2385.10238,1776161108000
1776161110.003,10.003,0.53,426.15,0.52,86.09,0.51,60.0,0.5,18.0,0.49,45.0,0.57,10.0,0.64,13.89,0.67,21.0,0.71,30.0,0.72,53.0,0.46,23.76,0.45,36.0,0.44,59.0,0.43,25.0,0.42,15.0,0.48,25.09,0.49,177.0,0.5,129.0,0.51,90.0,0.52,35.0,0.04,0.02,2385.10238,1776161108000
1776161110.205,10.205,0.68,16.0,0.66,139.5,0.65,71.0,0.64,57.0,0.63,91.0,0.69,10.5,0.7,10.5,0.72,114.0,0.73,75.0,0.74,113.0,0.33,10.35,0.29,19.0,0.28,104.0,0.27,21.0,0.26,105.0,0.34,95.0,0.35,58.0,0.36,31.0,0.37,80.0,0.38,105.0,0.01,0.01,2385.10238,1776161108000
1776161110.446,10.446,0.68,55.5,0.67,101.5,0.66,65.5,0.65,57.0,0.64,62.0,0.7,10.5,0.72,84.0,0.73,80.0,0.74,118.0,0.75,179.0,0.31,10.5,0.3,10.5,0.28,114.0,0.27,75.0,0.26,113.0,0.32,16.0,0.34,139.5,0.35,71.0,0.36,57.0,0.37,91.0,0.02,0.01,2385.141265,1776161109000
1776161110.755,10.755,0.71,24.77,0.7,10.0,0.69,73.0,0.68,67.5,0.67,111.5,0.72,58.0,0.73,80.0,0.74,178.0,0.75,179.0,0.76,106.0,0.3,2.7,0.28,84.0,0.27,80.0,0.26,118.0,0.25,179.0,0.31,68.0,0.32,87.27,0.33,116.5,0.34,65.5,0.35,57.0,0.01,0.01,2385.141265,1776161109000
1776161111.015,11.015,0.71,32.87,0.7,68.0,0.69,10.0,0.68,62.5,0.67,176.5,0.72,56.47,0.73,80.0,0.74,178.0,0.75,179.0,0.76,106.0,0.28,56.47,0.27,80.0,0.26,178.0,0.25,179.0,0.24,106.0,0.29,39.77,0.3,10.0,0.31,15.0,0.32,62.5,0.33,176.5,0.01,0.01,2385.141265,1776161109000
1776161111.282,11.282,0.71,126.31,0.7,15.0,0.69,10.0,0.68,46.5,0.67,77.5,0.72,47.0,0.73,33.0,0.74,97.0,0.75,218.0,0.76,200.0,0.28,56.47,0.27,80.0,0.26,178.0,0.25,179.0,0.24,106.0,0.29,32.87,0.3,68.0,0.31,10.0,0.32,62.5,0.33,176.5,0.01,0.01,2385.141265,1776161109000
1776161111.711,11.711,0.71,128.34,0.7,15.0,0.69,25.5,0.68,56.5,0.67,67.5,0.72,18.6,0.73,33.0,0.74,132.0,0.75,218.0,0.76,143.0,0.28,8.1,0.27,33.0,0.26,132.0,0.25,218.0,0.24,200.0,0.29,135.0,0.3,15.0,0.31,20.5,0.32,46.5,0.33,77.5,0.01,0.01,2385.132455,1776161110000
1776161111.931,11.931,0.71,140.89,0.7,30.5,0.69,25.5,0.68,47.5,0.67,67.5,0.72,6.71,0.73,24.5,0.74,123.0,0.75,275.0,0.76,143.0,0.28,18.6,0.27,33.0,0.26,132.0,0.25,218.0,0.24,143.0,0.29,128.34,0.3,15.0,0.31,25.5,0.32,56.5,0.33,67.5,0.01,0.01,2385.132455,1776161110000
1776161112.264,12.264,0.71,127.34,0.7,20.0,0.69,25.5,0.68,48.5,0.67,77.5,0.72,6.71,0.73,51.5,0.74,123.0,0.75,275.0,0.76,143.0,0.28,6.71,0.27,24.5,0.26,123.0,0.25,275.0,0.24,143.0,0.29,140.89,0.3,30.5,0.31,25.5,0.32,47.5,0.33,67.5,0.01,0.01,2385.985664,1776161111000
