timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776264901.078,1.078,0.46,41.05,0.4,38.0,0.47,5.0,0.48,5.0,0.53,5.0,0.52,5.0,0.54,41.05,0.6,38.0,0.01,0.01,2338.002003,1776264900000
1776264901.527,1.527,0.46,174.0,0.45,143.0,0.51,26.0,0.52,5.0,0.53,5.0,0.52,5.0,0.54,34.0,0.55,43.0,0.05,0.01,2338.002003,1776264900000
1776264902.115,2.115,0.5,1.0,0.46,143.0,0.51,11.07,0.52,5.0,0.49,26.0,0.48,5.0,0.5,1.0,0.54,174.0,0.01,0.01,2338.002003,1776264900000
1776264902.454,2.454,0.49,22.21,0.47,11.0,0.51,16.07,0.52,10.0,0.49,11.07,0.48,5.0,0.5,1.0,0.54,143.0,0.02,0.01,2337.996772,1776264901000
1776264903.246,3.246,0.5,6.0,0.49,27.1,0.51,16.17,0.52,10.0,0.49,16.17,0.48,10.0,0.54,165.0,0.55,141.0,0.01,0.05,2338.044721,1776264902000
1776264903.856,3.856,0.5,100.0,0.49,42.1,0.51,26.17,0.52,25.0,0.49,16.17,0.48,10.0,0.5,6.0,0.51,27.1,0.01,0.01,2338.044721,1776264902000
1776264905.112,5.112,0.49,45.1,0.48,68.0,0.51,36.17,0.52,30.0,0.49,26.17,0.48,25.0,0.5,100.0,0.51,42.1,0.02,0.01,2338.15527,1776264903000
1776264906.031,6.031,0.49,28.88,0.48,30.0,0.51,36.17,0.52,46.0,0.49,36.17,0.48,30.0,0.51,45.1,0.52,68.0,0.02,0.02,2338.154153,1776264904000
1776264906.503,6.503,0.47,16.09,0.46,116.0,0.51,21.17,0.52,30.0,0.49,36.17,0.48,46.0,0.51,28.88,0.52,30.0,0.04,0.02,2338.185828,1776264905000
1776264907.429,7.429,0.51,38.83,0.5,10.0,0.52,35.0,0.53,53.0,0.49,21.17,0.48,30.0,0.53,16.09,0.54,116.0,0.01,0.04,2338.185828,1776264905000
1776264908.3,8.3,0.51,51.78,0.5,10.0,0.52,35.0,0.53,63.0,0.48,35.0,0.47,53.0,0.49,38.83,0.5,10.0,0.01,0.01,2338.143905,1776264906000
1776264909.02,9.02,0.51,74.83,0.5,62.0,0.53,25.0,0.54,18.0,0.48,35.0,0.47,63.0,0.49,51.78,0.5,10.0,0.02,0.01,2338.143905,1776264906000
1776264909.695,9.695,0.52,112.0,0.51,122.83,0.53,1.38,0.54,8.0,0.47,25.0,0.46,18.0,0.49,74.83,0.5,62.0,0.01,0.02,2338.14134,1776264907000
1776264910.25,10.25,0.55,70.0,0.54,77.0,0.57,10.0,0.58,22.0,0.45,7.95,0.44,10.0,0.48,101.17,0.49,117.83,0.02,0.03,2338.23549,1776264908000
1776264911.101,11.101,0.56,20.5,0.55,30.0,0.57,40.0,0.58,58.5,0.43,10.0,0.42,22.0,0.45,70.0,0.46,77.0,0.01,0.02,2338.22692,1776264909000
1776264911.906,11.906,0.56,20.5,0.55,25.0,0.57,93.06,0.58,58.5,0.42,58.5,0.41,155.0,0.44,20.5,0.45,30.0,0.01,0.02,2338.387794,1776264910000
1776264912.979,12.979,0.54,4.5,0.53,15.5,0.55,235.28,0.56,147.5,0.43,93.06,0.42,58.5,0.44,20.5,0.45,25.0,0.01,0.01,2338.576565,1776264911000
1776264913.641,13.641,0.5,17.7,0.48,10.0,0.52,98.0,0.53,74.5,0.45,235.28,0.44,147.5,0.46,4.5,0.47,15.5,0.02,0.01,2338.57041,1776264912000
1776264914.454,14.454,0.47,30.0,0.46,8.0,0.48,173.75,0.49,159.0,0.48,98.0,0.47,74.5,0.5,17.7,0.52,10.0,0.01,0.02,2338.57041,1776264912000
1776264915.978,15.978,0.47,5.0,0.46,18.0,0.48,118.02,0.49,154.5,0.52,169.15,0.51,154.0,0.53,30.0,0.54,8.0,0.01,0.01,2338.087096,1776264914000
1776264916.256,16.256,0.46,9.83,0.45,10.5,0.47,60.0,0.48,93.5,0.52,99.5,0.51,87.5,0.54,18.0,0.55,35.5,0.01,0.02,2338.087096,1776264914000
1776264917.797,17.797,0.46,35.5,0.45,150.5,0.47,24.0,0.48,48.0,0.53,11.82,0.52,68.5,0.55,10.5,0.56,15.5,0.01,0.02,2337.819165,1776264916000
1776264925.065,25.065,0.43,50.5,0.42,71.5,0.45,89.0,0.46,127.78,0.53,24.0,0.52,48.0,0.54,35.5,0.55,150.5,0.02,0.01,2337.727099,1776264923000
1776264925.738,25.738,0.43,30.0,0.42,47.5,0.48,25.62,0.49,63.5,0.55,89.0,0.54,127.78,0.57,50.5,0.58,71.5,0.05,0.02,2337.727099,1776264923000
1776264926.19,26.19,0.43,47.39,0.42,47.5,0.44,15.0,0.45,5.0,0.52,25.62,0.51,63.5,0.57,30.0,0.58,47.5,0.01,0.05,2337.685139,1776264924000
1776264926.443,26.443,0.43,42.39,0.42,47.5,0.46,12.5,0.47,20.5,0.56,15.0,0.55,5.0,0.57,47.39,0.58,47.5,0.03,0.01,2337.685139,1776264924000
1776264928.093,28.093,0.44,23.21,0.43,21.89,0.45,35.0,0.46,52.5,0.54,12.5,0.53,20.5,0.57,42.39,0.58,47.5,0.01,0.03,2337.638761,1776264926000
1776264929.149,29.149,0.44,15.35,0.43,37.39,0.45,10.0,0.46,55.0,0.55,35.0,0.54,52.5,0.56,23.21,0.57,21.89,0.01,0.01,2337.545745,1776264928000
1776264929.903,29.903,0.44,15.58,0.43,37.39,0.45,30.0,0.46,79.48,0.55,10.0,0.54,55.0,0.56,15.35,0.57,37.39,0.01,0.01,2337.545745,1776264928000
1776264930.154,30.154,0.44,10.0,0.43,37.39,0.45,12.77,0.46,89.48,0.55,30.0,0.54,79.48,0.56,15.58,0.57,37.39,0.01,0.01,2337.545745,1776264928000
1776264930.478,30.478,0.44,15.0,0.43,37.39,0.46,79.32,0.47,51.5,0.55,12.77,0.54,89.48,0.56,10.0,0.57,37.39,0.02,0.01,2337.494023,1776264929000
1776264931.429,31.429,0.46,103.5,0.45,40.5,0.48,62.27,0.5,10.0,0.52,14.11,0.51,33.0,0.54,10.0,0.55,15.0,0.02,0.02,2337.47491,1776264930000
1776264933.188,33.188,0.49,181.5,0.48,81.5,0.5,3.51,0.52,10.0,0.52,62.27,0.5,10.0,0.54,103.5,0.55,40.5,0.01,0.02,2337.552274,1776264932000
