timestamp,elapsed_sec,up_bid_p1,up_bid_s1,up_bid_p2,up_bid_s2,up_ask_p1,up_ask_s1,up_ask_p2,up_ask_s2,down_bid_p1,down_bid_s1,down_bid_p2,down_bid_s2,down_ask_p1,down_ask_s1,down_ask_p2,down_ask_s2,up_spread,down_spread,eth_price,eth_oracle_ts
1776375900.726,0.726,0.52,202.3,0.51,35.05,0.54,62.14,0.55,70.0,0.46,68.14,0.45,70.0,0.48,202.3,0.49,35.05,0.02,0.02,2340.14587,1776375899000
1776375901.805,1.805,0.52,8.0,0.51,138.0,0.53,5.0,0.54,62.14,0.46,62.14,0.45,70.0,0.48,202.3,0.49,35.05,0.01,0.02,2340.15576,1776375900000
1776375902.521,2.521,0.52,19.54,0.51,138.0,0.53,7.33,0.54,62.14,0.47,5.0,0.46,62.14,0.48,8.0,0.49,138.0,0.01,0.01,2340.162008,1776375901000
1776375903.212,3.212,0.52,29.54,0.51,148.0,0.53,5.17,0.54,72.14,0.47,7.33,0.46,62.14,0.48,19.54,0.49,138.0,0.01,0.01,2340.162008,1776375901000
1776375904.395,4.395,0.53,5.0,0.52,29.54,0.54,66.73,0.55,94.0,0.46,72.14,0.45,94.0,0.48,29.54,0.49,148.0,0.01,0.02,2340.171605,1776375903000
1776375904.993,4.993,0.53,12.06,0.52,18.0,0.54,73.73,0.55,94.0,0.46,66.73,0.45,94.0,0.47,5.0,0.48,29.54,0.01,0.01,2340.171605,1776375903000
1776375905.521,5.521,0.51,136.28,0.5,58.04,0.54,50.0,0.55,24.0,0.46,73.73,0.45,94.0,0.47,12.06,0.48,18.0,0.03,0.01,2340.170645,1776375904000
1776375905.786,5.786,0.49,1.88,0.48,25.0,0.5,5.0,0.51,155.0,0.5,5.0,0.49,10.0,0.51,5.0,0.52,20.0,0.01,0.01,2340.170645,1776375904000
1776375906.38,6.38,0.49,10.0,0.48,25.0,0.5,8.0,0.51,155.0,0.49,155.0,0.48,102.0,0.52,25.0,0.53,15.0,0.01,0.03,2340.17067,1776375905000
1776375911.395,11.395,0.5,11.94,0.49,25.5,0.51,85.5,0.52,145.0,0.5,3.0,0.49,155.0,0.51,10.0,0.52,25.0,0.01,0.01,2340.10975,1776375910000
